rfq_id,characteristic,error_type,predicted_value,actual_value
RFQ731-004578,stromSchaltbar,FALSE_POSITIVE_OR_WRONG_VALUE,CAPABILITY,CS2
RFQ731-004578,temperaturEingaenge,FALSE_POSITIVE_OR_WRONG_VALUE,TT1,TT2
RFQ731-004579,binaerOpenColl_MP,MISSED_REQUIREMENT,NOVALUE,MP1
RFQ731-004579,certification,FALSE_POSITIVE_OR_WRONG_VALUE,IN,MN
RFQ731-004579,characteristic,FALSE_POSITIVE_OR_WRONG_VALUE,TE,GP
RFQ731-004579,devCategory,MISSED_REQUIREMENT,NOVALUE,S
RFQ731-004579,explosionApproval,MISSED_REQUIREMENT,NOVALUE,A
RFQ731-004579,protectionArea,MISSED_REQUIREMENT,NOVALUE,2
RFQ731-004579,stromEingaenge,MISSED_REQUIREMENT,NOVALUE,IS1
RFQ731-004579,stromSchaltbar,FALSE_POSITIVE_OR_WRONG_VALUE,FUNCTIONALITY,CS1
RFQ731-004579,waveInjector,MISSED_REQUIREMENT,NOVALUE,FWI
RFQ731-004580,binaerDigitalOpenColl_MN,MISSED_REQUIREMENT,NOVALUE,MN1
RFQ731-004580,binaerOpenColl_MP,FALSE_POSITIVE_OR_WRONG_VALUE,MP1,NOVALUE
RFQ731-004580,certification,FALSE_POSITIVE_OR_WRONG_VALUE,IN,MN
RFQ731-004580,characteristic,FALSE_POSITIVE_OR_WRONG_VALUE,TE,GP
RFQ731-004580,customUserFluid,MISSED_REQUIREMENT,NOVALUE,1
RFQ731-004580,protectionArea,MISSED_REQUIREMENT,NOVALUE,N
RFQ731-004580,stromEingaenge,MISSED_REQUIREMENT,NOVALUE,IS1
RFQ731-004580,temperaturEingaenge,FALSE_POSITIVE_OR_WRONG_VALUE,TT1,NOVALUE
RFQ731-004580,waveInjector,MISSED_REQUIREMENT,NOVALUE,FWI
RFQ731-004581,certification,FALSE_POSITIVE_OR_WRONG_VALUE,IN,NN
RFQ731-004581,characteristic,FALSE_POSITIVE_OR_WRONG_VALUE,TE,GP
RFQ731-004581,customUserFluid,MISSED_REQUIREMENT,NOVALUE,1
RFQ731-004581,dataInterface,MISSED_REQUIREMENT,NOVALUE,HS
RFQ731-004581,dev_advMeterVerification,MISSED_REQUIREMENT,NOVALUE,1
RFQ731-004581,explosionApproval,MISSED_REQUIREMENT,NOVALUE,A
RFQ731-004581,protectionArea,MISSED_REQUIREMENT,NOVALUE,2
RFQ731-004581,stromEingaenge,MISSED_REQUIREMENT,NOVALUE,IS1
RFQ731-004581,waveInjector,MISSED_REQUIREMENT,NOVALUE,FWI
RFQ731-004582,binaerOpenColl_MP,FALSE_POSITIVE_OR_WRONG_VALUE,MP1,NOVALUE
RFQ731-004582,certification,FALSE_POSITIVE_OR_WRONG_VALUE,IN,NN
RFQ731-004582,characteristic,FALSE_POSITIVE_OR_WRONG_VALUE,TE,ST
RFQ731-004582,customUserFluid,MISSED_REQUIREMENT,NOVALUE,1
RFQ731-004582,devCategory,MISSED_REQUIREMENT,NOVALUE,G
RFQ731-004582,powerSupply,MISSED_REQUIREMENT,NOVALUE,1
RFQ731-004582,protectionArea,MISSED_REQUIREMENT,NOVALUE,N
RFQ731-004582,steamApplication,MISSED_REQUIREMENT,NOVALUE,N
RFQ731-004582,stromSchaltbar,FALSE_POSITIVE_OR_WRONG_VALUE,FUNCTIONALITY,CS1
RFQ731-004583,binaerOpenColl_MP,MISSED_REQUIREMENT,NOVALUE,MP1
RFQ731-004583,certification,FALSE_POSITIVE_OR_WRONG_VALUE,IN,NN
RFQ731-004583,dataInterface,MISSED_REQUIREMENT,NOVALUE,NN
RFQ731-004583,devCategory,FALSE_POSITIVE_OR_WRONG_VALUE,G,F
RFQ731-004583,dev_advMeterVerification,MISSED_REQUIREMENT,NOVALUE,1
RFQ731-004583,explosionApproval,MISSED_REQUIREMENT,NOVALUE,A
RFQ731-004583,protectionArea,MISSED_REQUIREMENT,NOVALUE,2
RFQ731-004583,stromEingaenge,MISSED_REQUIREMENT,NOVALUE,IS1
RFQ731-004583,waveInjector,MISSED_REQUIREMENT,NOVALUE,FWI
RFQ731-004584,certification,FALSE_POSITIVE_OR_WRONG_VALUE,IN,MN
RFQ731-004584,dataInterface,MISSED_REQUIREMENT,NOVALUE,HS
RFQ731-004584,explosionApproval,MISSED_REQUIREMENT,NOVALUE,N
RFQ731-004584,protectionArea,MISSED_REQUIREMENT,NOVALUE,N
RFQ731-004584,stromEingaenge,MISSED_REQUIREMENT,NOVALUE,IS1
RFQ731-004584,stromSchaltbar,FALSE_POSITIVE_OR_WRONG_VALUE,FUNCTIONALITY,CS1
RFQ731-004584,waveInjector,MISSED_REQUIREMENT,NOVALUE,FWI
RFQ731-004585,binaerOpenColl_MP,MISSED_REQUIREMENT,NOVALUE,MP1
RFQ731-004585,certification,FALSE_POSITIVE_OR_WRONG_VALUE,IN,NN
RFQ731-004585,characteristic,FALSE_POSITIVE_OR_WRONG_VALUE,TE,GP
RFQ731-004585,dev_advMeterVerification,MISSED_REQUIREMENT,NOVALUE,1
RFQ731-004585,explosionApproval,MISSED_REQUIREMENT,NOVALUE,A
RFQ731-004585,protectionArea,MISSED_REQUIREMENT,NOVALUE,2
RFQ731-004585,stromEingaenge,MISSED_REQUIREMENT,NOVALUE,IS1
RFQ731-004585,temperaturEingaenge,FALSE_POSITIVE_OR_WRONG_VALUE,TT1,NOVALUE
RFQ731-004585,waveInjector,MISSED_REQUIREMENT,NOVALUE,FWI
RFQ731-004586,certification,FALSE_POSITIVE_OR_WRONG_VALUE,IN,NN
RFQ731-004586,characteristic,FALSE_POSITIVE_OR_WRONG_VALUE,TE,GP
RFQ731-004586,customUserFluid,MISSED_REQUIREMENT,NOVALUE,1
RFQ731-004586,explosionApproval,MISSED_REQUIREMENT,NOVALUE,K
RFQ731-004586,powerSupply,MISSED_REQUIREMENT,NOVALUE,1
RFQ731-004586,protectionArea,MISSED_REQUIREMENT,NOVALUE,2
RFQ731-004586,stromEingaenge,MISSED_REQUIREMENT,NOVALUE,IS1
RFQ731-004586,stromSchaltbar,FALSE_POSITIVE_OR_WRONG_VALUE,FUNCTIONALITY,CS1
RFQ731-004586,waveInjector,MISSED_REQUIREMENT,NOVALUE,FWI
RFQ731-004587,binaerOpenColl_MP,FALSE_POSITIVE_OR_WRONG_VALUE,MP1,NOVALUE
RFQ731-004587,certification,FALSE_POSITIVE_OR_WRONG_VALUE,IN,NN
RFQ731-004587,devCategory,FALSE_POSITIVE_OR_WRONG_VALUE,G,S
RFQ731-004587,explosionApproval,MISSED_REQUIREMENT,NOVALUE,F
RFQ731-004587,powerSupply,MISSED_REQUIREMENT,NOVALUE,1
RFQ731-004587,protectionArea,MISSED_REQUIREMENT,NOVALUE,2
RFQ731-004587,stromEingaenge,FALSE_POSITIVE_OR_WRONG_VALUE,AS,IS1
RFQ731-004587,waveInjector,MISSED_REQUIREMENT,NOVALUE,FWI
RFQ731-004588,binaerDigitalOpenColl_MN,MISSED_REQUIREMENT,NOVALUE,MN1
RFQ731-004588,binaerOpenColl_MP,FALSE_POSITIVE_OR_WRONG_VALUE,MP1,NOVALUE
RFQ731-004588,certification,FALSE_POSITIVE_OR_WRONG_VALUE,IN,MN
RFQ731-004588,characteristic,FALSE_POSITIVE_OR_WRONG_VALUE,TE,GP
RFQ731-004588,customUserFluid,MISSED_REQUIREMENT,NOVALUE,1
RFQ731-004588,explosionApproval,MISSED_REQUIREMENT,NOVALUE,F
RFQ731-004588,protectionArea,MISSED_REQUIREMENT,NOVALUE,2
RFQ731-004588,waveInjector,MISSED_REQUIREMENT,NOVALUE,FWI
RFQ731-004589,certification,FALSE_POSITIVE_OR_WRONG_VALUE,AG,NN
RFQ731-004589,characteristic,FALSE_POSITIVE_OR_WRONG_VALUE,TE,ST
RFQ731-004589,customUserFluid,MISSED_REQUIREMENT,NOVALUE,1
RFQ731-004589,explosionApproval,MISSED_REQUIREMENT,NOVALUE,A
RFQ731-004589,numberOfChannels,MISSED_REQUIREMENT,NOVALUE,2
RFQ731-004589,protectionArea,MISSED_REQUIREMENT,NOVALUE,2
RFQ731-004589,steamApplication,MISSED_REQUIREMENT,NOVALUE,H
RFQ731-004589,stromSchaltbar,FALSE_POSITIVE_OR_WRONG_VALUE,FUNCTIONALITY,CS1
RFQ731-004589,temperaturEingaenge,FALSE_POSITIVE_OR_WRONG_VALUE,TT1,NOVALUE
RFQ731-004589,waveInjector,MISSED_REQUIREMENT,NOVALUE,FWI
RFQ731-004590,binaerDigitalOpenColl_MN,MISSED_REQUIREMENT,NOVALUE,MN2
RFQ731-004590,certification,FALSE_POSITIVE_OR_WRONG_VALUE,IN,NN
RFQ731-004590,characteristic,FALSE_POSITIVE_OR_WRONG_VALUE,TE,VG
RFQ731-004590,explosionApproval,MISSED_REQUIREMENT,NOVALUE,F
RFQ731-004590,numberOfChannels,MISSED_REQUIREMENT,NOVALUE,2
RFQ731-004590,protectionArea,MISSED_REQUIREMENT,NOVALUE,2
RFQ731-004590,stromEingaenge,MISSED_REQUIREMENT,NOVALUE,IS2
RFQ731-004590,stromSchaltbar,FALSE_POSITIVE_OR_WRONG_VALUE,FUNCTIONALITY,CS1
RFQ731-004591,binaerDigitalOpenColl_MN,MISSED_REQUIREMENT,NOVALUE,MN1
RFQ731-004591,binaerOpenColl_MP,FALSE_POSITIVE_OR_WRONG_VALUE,MP1,NOVALUE
RFQ731-004591,certification,FALSE_POSITIVE_OR_WRONG_VALUE,IN,MN
RFQ731-004591,devCategory,FALSE_POSITIVE_OR_WRONG_VALUE,G,H
RFQ731-004591,explosionApproval,MISSED_REQUIREMENT,NOVALUE,A
RFQ731-004591,protectionArea,MISSED_REQUIREMENT,NOVALUE,2
RFQ731-004591,stromEingaenge,MISSED_REQUIREMENT,NOVALUE,IS1
RFQ731-004591,stromSchaltbar,FALSE_POSITIVE_OR_WRONG_VALUE,FUNCTIONALITY,CS1
RFQ731-004591,waveInjector,MISSED_REQUIREMENT,NOVALUE,FWI
RFQ731-004592,certification,FALSE_POSITIVE_OR_WRONG_VALUE,IN,NN
RFQ731-004592,characteristic,FALSE_POSITIVE_OR_WRONG_VALUE,TE,GP
RFQ731-004592,dataInterface,MISSED_REQUIREMENT,NOVALUE,NN
RFQ731-004592,devCategory,MISSED_REQUIREMENT,NOVALUE,H
RFQ731-004592,explosionApproval,MISSED_REQUIREMENT,NOVALUE,K
RFQ731-004592,protectionArea,MISSED_REQUIREMENT,NOVALUE,2
RFQ731-004592,stromEingaenge,MISSED_REQUIREMENT,NOVALUE,IS1
RFQ731-004592,stromSchaltbar,FALSE_POSITIVE_OR_WRONG_VALUE,CAPABILITY,CS1
RFQ731-004592,waveInjector,MISSED_REQUIREMENT,NOVALUE,FWI
RFQ731-004593,binaerDigitalOpenColl_MN,MISSED_REQUIREMENT,NOVALUE,MN2
RFQ731-004593,certification,FALSE_POSITIVE_OR_WRONG_VALUE,IN,NN
RFQ731-004593,characteristic,FALSE_POSITIVE_OR_WRONG_VALUE,VG,PW
RFQ731-004593,dataInterface,MISSED_REQUIREMENT,NOVALUE,MR
RFQ731-004593,dev_advMeterVerification,MISSED_REQUIREMENT,NOVALUE,1
RFQ731-004593,explosionApproval,MISSED_REQUIREMENT,NOVALUE,K
RFQ731-004593,protectionArea,MISSED_REQUIREMENT,NOVALUE,2
RFQ731-004593,stromSchaltbar,FALSE_POSITIVE_OR_WRONG_VALUE,CAPABILITY,CS1
RFQ731-004594,certification,FALSE_POSITIVE_OR_WRONG_VALUE,IN,NN
RFQ731-004594,characteristic,FALSE_POSITIVE_OR_WRONG_VALUE,TE,CA
RFQ731-004594,dataInterface,MISSED_REQUIREMENT,NOVALUE,MT
RFQ731-004594,dev_advMeterVerification,MISSED_REQUIREMENT,NOVALUE,1
RFQ731-004594,explosionApproval,MISSED_REQUIREMENT,NOVALUE,F
RFQ731-004594,numberOfChannels,MISSED_REQUIREMENT,NOVALUE,2
RFQ731-004594,powerSupply,MISSED_REQUIREMENT,NOVALUE,1
RFQ731-004594,protectionArea,MISSED_REQUIREMENT,NOVALUE,2
RFQ731-004594,stromEingaenge,FALSE_POSITIVE_OR_WRONG_VALUE,AS,IS1
RFQ731-004595,binaerOpenColl_MP,FALSE_POSITIVE_OR_WRONG_VALUE,MP1,NOVALUE
RFQ731-004595,certification,FALSE_POSITIVE_OR_WRONG_VALUE,IN,NN
RFQ731-004595,customUserFluid,MISSED_REQUIREMENT,NOVALUE,1
RFQ731-004595,dev_advMeterVerification,MISSED_REQUIREMENT,NOVALUE,1
RFQ731-004595,explosionApproval,MISSED_REQUIREMENT,NOVALUE,A
RFQ731-004595,protectionArea,MISSED_REQUIREMENT,NOVALUE,2
RFQ731-004595,stromSchaltbar,FALSE_POSITIVE_OR_WRONG_VALUE,CAPABILITY,CS1
RFQ731-004595,waveInjector,MISSED_REQUIREMENT,NOVALUE,FWI
RFQ731-004596,binaerOpenColl_MP,MISSED_REQUIREMENT,NOVALUE,MP1
RFQ731-004596,certification,FALSE_POSITIVE_OR_WRONG_VALUE,AG,NN
RFQ731-004596,customUserFluid,MISSED_REQUIREMENT,NOVALUE,1
RFQ731-004596,dataInterface,MISSED_REQUIREMENT,NOVALUE,HS
RFQ731-004596,devCategory,FALSE_POSITIVE_OR_WRONG_VALUE,G,F
RFQ731-004596,explosionApproval,MISSED_REQUIREMENT,NOVALUE,A
RFQ731-004596,powerSupply,MISSED_REQUIREMENT,NOVALUE,1
RFQ731-004596,protectionArea,MISSED_REQUIREMENT,NOVALUE,2
RFQ731-004596,stromSchaltbar,FALSE_POSITIVE_OR_WRONG_VALUE,FUNCTIONALITY,CS1
RFQ731-004596,waveInjector,MISSED_REQUIREMENT,NOVALUE,FWI
RFQ731-004597,binaerDigitalOpenColl_MN,MISSED_REQUIREMENT,NOVALUE,MN1
RFQ731-004597,binaerOpenColl_MP,FALSE_POSITIVE_OR_WRONG_VALUE,MP1,NOVALUE
RFQ731-004597,certification,FALSE_POSITIVE_OR_WRONG_VALUE,IN,MN
RFQ731-004597,characteristic,FALSE_POSITIVE_OR_WRONG_VALUE,TE,GP
RFQ731-004597,customUserFluid,MISSED_REQUIREMENT,NOVALUE,1
RFQ731-004597,dataInterface,MISSED_REQUIREMENT,NOVALUE,NN
RFQ731-004597,dynamicGasMaster,MISSED_REQUIREMENT,NOVALUE,1
RFQ731-004597,explosionApproval,MISSED_REQUIREMENT,NOVALUE,A
RFQ731-004597,protectionArea,MISSED_REQUIREMENT,NOVALUE,2
RFQ731-004597,stromEingaenge,MISSED_REQUIREMENT,NOVALUE,IS1
RFQ731-004597,stromSchaltbar,FALSE_POSITIVE_OR_WRONG_VALUE,CAPABILITY,CS1
RFQ731-004597,temperaturEingaenge,FALSE_POSITIVE_OR_WRONG_VALUE,TT1,NOVALUE
RFQ731-004597,waveInjector,MISSED_REQUIREMENT,NOVALUE,FWI
RFQ731-004598,binaerDigitalOpenColl_MN,MISSED_REQUIREMENT,NOVALUE,MN1
RFQ731-004598,binaerOpenColl_MP,FALSE_POSITIVE_OR_WRONG_VALUE,MP1,NOVALUE
RFQ731-004598,certification,FALSE_POSITIVE_OR_WRONG_VALUE,IN,NN
RFQ731-004598,characteristic,FALSE_POSITIVE_OR_WRONG_VALUE,VG,GP
RFQ731-004598,customUserFluid,MISSED_REQUIREMENT,NOVALUE,1
RFQ731-004598,dev_advMeterVerification,MISSED_REQUIREMENT,NOVALUE,1
RFQ731-004598,dynamicGasMaster,MISSED_REQUIREMENT,NOVALUE,1
RFQ731-004598,explosionApproval,MISSED_REQUIREMENT,NOVALUE,K
RFQ731-004598,protectionArea,MISSED_REQUIREMENT,NOVALUE,2
RFQ731-004598,waveInjector,MISSED_REQUIREMENT,NOVALUE,FWI
RFQ731-004599,certification,FALSE_POSITIVE_OR_WRONG_VALUE,IN,MN
RFQ731-004599,characteristic,FALSE_POSITIVE_OR_WRONG_VALUE,TE,GP
RFQ731-004599,dev_advMeterVerification,MISSED_REQUIREMENT,NOVALUE,1
RFQ731-004599,protectionArea,MISSED_REQUIREMENT,NOVALUE,N
RFQ731-004599,stromSchaltbar,FALSE_POSITIVE_OR_WRONG_VALUE,FUNCTIONALITY,CS1
RFQ731-004599,waveInjector,MISSED_REQUIREMENT,NOVALUE,FWI
RFQ731-004600,binaerOpenColl_MP,FALSE_POSITIVE_OR_WRONG_VALUE,MP1,NOVALUE
RFQ731-004600,certification,FALSE_POSITIVE_OR_WRONG_VALUE,IN,NN
RFQ731-004600,characteristic,FALSE_POSITIVE_OR_WRONG_VALUE,TE,ST
RFQ731-004600,customUserFluid,MISSED_REQUIREMENT,NOVALUE,1
RFQ731-004600,dev_advMeterVerification,MISSED_REQUIREMENT,NOVALUE,1
RFQ731-004600,powerSupply,MISSED_REQUIREMENT,NOVALUE,1
RFQ731-004600,protectionArea,MISSED_REQUIREMENT,NOVALUE,N
RFQ731-004600,steamApplication,MISSED_REQUIREMENT,NOVALUE,N
RFQ731-004601,binaerOpenColl_MP,MISSED_REQUIREMENT,NOVALUE,MP1
RFQ731-004601,certification,FALSE_POSITIVE_OR_WRONG_VALUE,IN,NN
RFQ731-004601,characteristic,FALSE_POSITIVE_OR_WRONG_VALUE,TE,GP
RFQ731-004601,customUserFluid,MISSED_REQUIREMENT,NOVALUE,1
RFQ731-004601,dev_advMeterVerification,MISSED_REQUIREMENT,NOVALUE,1
RFQ731-004601,explosionApproval,MISSED_REQUIREMENT,NOVALUE,A
RFQ731-004601,protectionArea,MISSED_REQUIREMENT,NOVALUE,2
RFQ731-004601,stromEingaenge,MISSED_REQUIREMENT,NOVALUE,IS1
RFQ731-004601,waveInjector,MISSED_REQUIREMENT,NOVALUE,FWI
RFQ731-004602,binaerDigitalOpenColl_MN,MISSED_REQUIREMENT,NOVALUE,MN1
RFQ731-004602,binaerOpenColl_MP,FALSE_POSITIVE_OR_WRONG_VALUE,MP1,NOVALUE
RFQ731-004602,certification,FALSE_POSITIVE_OR_WRONG_VALUE,AG,MN
RFQ731-004602,dataInterface,MISSED_REQUIREMENT,NOVALUE,HS
RFQ731-004602,devCategory,FALSE_POSITIVE_OR_WRONG_VALUE,G,F
RFQ731-004602,protectionArea,MISSED_REQUIREMENT,NOVALUE,N
RFQ731-004602,stromEingaenge,MISSED_REQUIREMENT,NOVALUE,IS1
RFQ731-004602,waveInjector,MISSED_REQUIREMENT,NOVALUE,FWI
RFQ731-004603,binaerOpenColl_MP,MISSED_REQUIREMENT,NOVALUE,MP4
RFQ731-004603,certification,FALSE_POSITIVE_OR_WRONG_VALUE,IN,CN
RFQ731-004603,characteristic,FALSE_POSITIVE_OR_WRONG_VALUE,VG,WD
RFQ731-004603,dataInterface,MISSED_REQUIREMENT,NOVALUE,HS
RFQ731-004603,dev_advMeterVerification,MISSED_REQUIREMENT,NOVALUE,1
RFQ731-004603,numberOfChannels,MISSED_REQUIREMENT,NOVALUE,2
RFQ731-004603,protectionArea,MISSED_REQUIREMENT,NOVALUE,N
RFQ731-004603,stromSchaltbar,FALSE_POSITIVE_OR_WRONG_VALUE,CAPABILITY,CS2
RFQ731-004604,binaerOpenColl_MP,MISSED_REQUIREMENT,NOVALUE,MP1
RFQ731-004604,certification,FALSE_POSITIVE_OR_WRONG_VALUE,IN,NN
RFQ731-004604,customUserFluid,MISSED_REQUIREMENT,NOVALUE,1
RFQ731-004604,devCategory,FALSE_POSITIVE_OR_WRONG_VALUE,G,F
RFQ731-004604,dev_advMeterVerification,MISSED_REQUIREMENT,NOVALUE,1
RFQ731-004604,explosionApproval,MISSED_REQUIREMENT,NOVALUE,A
RFQ731-004604,protectionArea,MISSED_REQUIREMENT,NOVALUE,2
RFQ731-004604,stromSchaltbar,FALSE_POSITIVE_OR_WRONG_VALUE,FUNCTIONALITY,CS1
RFQ731-004604,waveInjector,MISSED_REQUIREMENT,NOVALUE,FWI
RFQ731-004605,binaerDigitalOpenColl_MN,MISSED_REQUIREMENT,NOVALUE,MN1
RFQ731-004605,binaerOpenColl_MP,FALSE_POSITIVE_OR_WRONG_VALUE,MP1,NOVALUE
RFQ731-004605,certification,FALSE_POSITIVE_OR_WRONG_VALUE,IN,MN
RFQ731-004605,devCategory,FALSE_POSITIVE_OR_WRONG_VALUE,G,H
RFQ731-004605,explosionApproval,MISSED_REQUIREMENT,NOVALUE,A
RFQ731-004605,protectionArea,MISSED_REQUIREMENT,NOVALUE,2
RFQ731-004605,stromEingaenge,MISSED_REQUIREMENT,NOVALUE,IS1
RFQ731-004605,stromSchaltbar,FALSE_POSITIVE_OR_WRONG_VALUE,FUNCTIONALITY,CS1
RFQ731-004605,waveInjector,MISSED_REQUIREMENT,NOVALUE,FWI
RFQ731-004606,binaerOpenColl_MP,MISSED_REQUIREMENT,NOVALUE,MP1
RFQ731-004606,certification,FALSE_POSITIVE_OR_WRONG_VALUE,IN,NN
RFQ731-004606,customUserFluid,MISSED_REQUIREMENT,NOVALUE,1
RFQ731-004606,dataInterface,MISSED_REQUIREMENT,NOVALUE,HS
RFQ731-004606,dev_advMeterVerification,MISSED_REQUIREMENT,NOVALUE,1
RFQ731-004606,dynamicGasMaster,MISSED_REQUIREMENT,NOVALUE,1
RFQ731-004606,explosionApproval,MISSED_REQUIREMENT,NOVALUE,A
RFQ731-004606,powerSupply,MISSED_REQUIREMENT,NOVALUE,1
RFQ731-004606,protectionArea,MISSED_REQUIREMENT,NOVALUE,2
RFQ731-004606,stromEingaenge,MISSED_REQUIREMENT,NOVALUE,IS1
RFQ731-004606,waveInjector,MISSED_REQUIREMENT,NOVALUE,FWI
RFQ731-004607,certification,FALSE_POSITIVE_OR_WRONG_VALUE,IN,NN
RFQ731-004607,characteristic,FALSE_POSITIVE_OR_WRONG_VALUE,TE,ST
RFQ731-004607,customUserFluid,MISSED_REQUIREMENT,NOVALUE,1
RFQ731-004607,devCategory,MISSED_REQUIREMENT,NOVALUE,G
RFQ731-004607,numberOfChannels,MISSED_REQUIREMENT,NOVALUE,2
RFQ731-004607,powerSupply,MISSED_REQUIREMENT,NOVALUE,1
RFQ731-004607,protectionArea,MISSED_REQUIREMENT,NOVALUE,N
RFQ731-004607,steamApplication,MISSED_REQUIREMENT,NOVALUE,H
RFQ731-004607,waveInjector,MISSED_REQUIREMENT,NOVALUE,FWI
RFQ731-004608,certification,FALSE_POSITIVE_OR_WRONG_VALUE,IN,NN
RFQ731-004608,customUserFluid,MISSED_REQUIREMENT,NOVALUE,1
RFQ731-004608,devCategory,FALSE_POSITIVE_OR_WRONG_VALUE,G,F
RFQ731-004608,dev_advMeterVerification,MISSED_REQUIREMENT,NOVALUE,1
RFQ731-004608,protectionArea,MISSED_REQUIREMENT,NOVALUE,N
RFQ731-004608,stromEingaenge,MISSED_REQUIREMENT,NOVALUE,IS1
RFQ731-004608,stromSchaltbar,FALSE_POSITIVE_OR_WRONG_VALUE,CAPABILITY,CS1
RFQ731-004608,waveInjector,MISSED_REQUIREMENT,NOVALUE,FWI
RFQ731-004609,binaerOpenColl_MP,MISSED_REQUIREMENT,NOVALUE,MP1
RFQ731-004609,certification,FALSE_POSITIVE_OR_WRONG_VALUE,AG,NN
RFQ731-004609,characteristic,FALSE_POSITIVE_OR_WRONG_VALUE,TE,GP
RFQ731-004609,dataInterface,MISSED_REQUIREMENT,NOVALUE,HS
RFQ731-004609,dev_advMeterVerification,MISSED_REQUIREMENT,NOVALUE,1
RFQ731-004609,explosionApproval,MISSED_REQUIREMENT,NOVALUE,A
RFQ731-004609,powerSupply,MISSED_REQUIREMENT,NOVALUE,1
RFQ731-004609,protectionArea,MISSED_REQUIREMENT,NOVALUE,2
RFQ731-004609,stromEingaenge,MISSED_REQUIREMENT,NOVALUE,IS1
RFQ731-004609,stromSchaltbar,FALSE_POSITIVE_OR_WRONG_VALUE,FUNCTIONALITY,CS1
RFQ731-004609,waveInjector,MISSED_REQUIREMENT,NOVALUE,FWI
RFQ731-004610,binaerDigitalOpenColl_MN,MISSED_REQUIREMENT,NOVALUE,MN1
RFQ731-004610,binaerOpenColl_MP,FALSE_POSITIVE_OR_WRONG_VALUE,MP1,NOVALUE
RFQ731-004610,certification,FALSE_POSITIVE_OR_WRONG_VALUE,IN,NN
RFQ731-004610,characteristic,FALSE_POSITIVE_OR_WRONG_VALUE,TE,ST
RFQ731-004610,customUserFluid,MISSED_REQUIREMENT,NOVALUE,1
RFQ731-004610,devCategory,MISSED_REQUIREMENT,NOVALUE,G
RFQ731-004610,explosionApproval,MISSED_REQUIREMENT,NOVALUE,F
RFQ731-004610,numberOfChannels,MISSED_REQUIREMENT,NOVALUE,2
RFQ731-004610,protectionArea,MISSED_REQUIREMENT,NOVALUE,2
RFQ731-004610,steamApplication,MISSED_REQUIREMENT,NOVALUE,H
RFQ731-004610,stromSchaltbar,FALSE_POSITIVE_OR_WRONG_VALUE,FUNCTIONALITY,CS1
RFQ731-004610,waveInjector,MISSED_REQUIREMENT,NOVALUE,FWI
RFQ731-004611,certification,FALSE_POSITIVE_OR_WRONG_VALUE,IN,NN
RFQ731-004611,characteristic,FALSE_POSITIVE_OR_WRONG_VALUE,TE,CA
RFQ731-004611,dataInterface,MISSED_REQUIREMENT,NOVALUE,HS
RFQ731-004611,dev_advMeterVerification,MISSED_REQUIREMENT,NOVALUE,1
RFQ731-004611,protectionArea,MISSED_REQUIREMENT,NOVALUE,N
RFQ731-004611,stromEingaenge,MISSED_REQUIREMENT,NOVALUE,IS1
RFQ731-004612,certification,FALSE_POSITIVE_OR_WRONG_VALUE,IN,NN
RFQ731-004612,dataInterface,MISSED_REQUIREMENT,NOVALUE,PA
RFQ731-004612,dev_advMeterVerification,MISSED_REQUIREMENT,NOVALUE,1
RFQ731-004612,explosionApproval,MISSED_REQUIREMENT,NOVALUE,A
RFQ731-004612,protectionArea,MISSED_REQUIREMENT,NOVALUE,2
RFQ731-004612,temperaturEingaenge,FALSE_POSITIVE_OR_WRONG_VALUE,TT1,TT2
RFQ731-004613,binaerDigitalOpenColl_MN,MISSED_REQUIREMENT,NOVALUE,MN1
RFQ731-004613,binaerOpenColl_MP,FALSE_POSITIVE_OR_WRONG_VALUE,MP1,NOVALUE
RFQ731-004613,certification,FALSE_POSITIVE_OR_WRONG_VALUE,IN,MN
RFQ731-004613,characteristic,FALSE_POSITIVE_OR_WRONG_VALUE,TE,GP
RFQ731-004613,customUserFluid,MISSED_REQUIREMENT,NOVALUE,1
RFQ731-004613,dataInterface,FALSE_POSITIVE_OR_WRONG_VALUE,AS,NN
RFQ731-004613,devCategory,MISSED_REQUIREMENT,NOVALUE,G
RFQ731-004613,dev_advMeterVerification,MISSED_REQUIREMENT,NOVALUE,1
RFQ731-004613,protectionArea,MISSED_REQUIREMENT,NOVALUE,N
RFQ731-004613,stromSchaltbar,FALSE_POSITIVE_OR_WRONG_VALUE,FUNCTIONALITY,CS1
RFQ731-004613,waveInjector,MISSED_REQUIREMENT,NOVALUE,FWI
RFQ731-004614,binaerOpenColl_MP,MISSED_REQUIREMENT,NOVALUE,MP4
RFQ731-004614,certification,FALSE_POSITIVE_OR_WRONG_VALUE,IN,NN
RFQ731-004614,dataInterface,MISSED_REQUIREMENT,NOVALUE,PA
RFQ731-004614,dev_advMeterVerification,MISSED_REQUIREMENT,NOVALUE,1
RFQ731-004614,protectionArea,MISSED_REQUIREMENT,NOVALUE,N
RFQ731-004614,stromSchaltbar,MISSED_REQUIREMENT,NOVALUE,CS2
RFQ731-004614,temperaturEingaenge,FALSE_POSITIVE_OR_WRONG_VALUE,TT1,TT2
RFQ731-004615,binaerDigitalOpenColl_MN,MISSED_REQUIREMENT,NOVALUE,MN2
RFQ731-004615,certification,FALSE_POSITIVE_OR_WRONG_VALUE,IN,NN
