rfq_id,mode,package_aware,target_package,true_configuration_id,recommended_configuration_id,recommended_package,top_score,true_rank,candidate_count,requirement_count
RFQ731-003545,ORACLE,True,x731,CFG731_bd51fba2aacb1a3c,CFG731_353333bad447dbef,x731,18.626382812617916,2,1549,13
RFQ731-003546,ORACLE,True,x731,CFG731_243419c6708378b3,CFG731_243419c6708378b3,x731,21.21421686761144,1,1549,15
RFQ731-003547,ORACLE,True,F731WD_SingleChannel,CFG731_4ca309199387f8d5,CFG731_4ca309199387f8d5,F731WD_SingleChannel,30.612478180240277,1,10,13
RFQ731-003548,ORACLE,True,G731ST-LT,CFG731_a57ffd88d58eb498,CFG731_a57ffd88d58eb498,G731ST-LT,25.573068279038505,1,153,15
RFQ731-003549,ORACLE,True,F731WD_DualChannel,CFG731_35ed22cad11f9a11,CFG731_35ed22cad11f9a11,F731WD_DualChannel,36.45113688548819,1,19,13
RFQ731-003550,ORACLE,True,G731ST-HT,CFG731_ef8d68b6d278bfec,CFG731_ef8d68b6d278bfec,G731ST-HT,26.64027861631192,1,151,15
RFQ731-003551,ORACLE,True,x731,CFG731_338a3238e967f681,CFG731_1f978c234895178c,x731,20.074140190719067,3,1549,15
RFQ731-003552,ORACLE,True,x731,CFG731_bf8f7d1a25ad0a6e,CFG731_8c8856d21252930e,x731,21.821248347567415,2,1549,13
RFQ731-003553,ORACLE,True,x731,CFG731_2692d4e8945eb6ee,CFG731_2692d4e8945eb6ee,x731,19.80064939897815,1,1549,14
RFQ731-003554,ORACLE,True,x731,CFG731_784eb334d1d77ae7,CFG731_784eb334d1d77ae7,x731,23.768493301654647,1,1549,16
RFQ731-003555,ORACLE,True,x731,CFG731_c65188f44544a3f1,CFG731_54b63f2628adfc32,x731,18.917376228281064,2,1549,13
RFQ731-003556,ORACLE,True,G731ST-HT,CFG731_fcc72e9951376cf3,CFG731_fcc72e9951376cf3,G731ST-HT,28.745873912229037,1,151,16
RFQ731-003557,ORACLE,True,x731,CFG731_f0cf22354800092d,CFG731_f0cf22354800092d,x731,20.426552174525266,1,1549,14
RFQ731-003558,ORACLE,True,G731ST-HT,CFG731_ef8d68b6d278bfec,CFG731_ef8d68b6d278bfec,G731ST-HT,26.64027861631192,1,151,15
RFQ731-003559,ORACLE,True,G731ST-LT,CFG731_715a3d3226cbaffd,CFG731_715a3d3226cbaffd,G731ST-LT,27.06135358052758,1,153,16
RFQ731-003560,ORACLE,True,x731,CFG731_6638f62366414007,CFG731_3b2a32abbf148ca1,x731,21.78200183068766,4,1549,15
RFQ731-003561,ORACLE,True,x731,CFG731_bd51fba2aacb1a3c,CFG731_353333bad447dbef,x731,18.626382812617916,2,1549,13
RFQ731-003562,ORACLE,True,x731,CFG731_c976e33226ef748e,CFG731_357a7724550c556f,x731,18.4041579918181,2,1549,13
RFQ731-003563,ORACLE,True,x731,CFG731_b418359232bf5862,CFG731_219ac3d01befd6d1,x731,18.044511084927638,6,1549,13
RFQ731-003564,ORACLE,True,x731,CFG731_999fe1a8f2314c11,CFG731_2d0a81ff4ec49480,x731,22.89683761634015,2,1549,16
RFQ731-003565,ORACLE,True,x731,CFG731_8e67aa9e7165e68f,CFG731_27caf5a2443603ad,x731,17.43956045515103,8,1549,12
RFQ731-003566,ORACLE,True,x731,CFG731_2683cf7e09782f5e,CFG731_2683cf7e09782f5e,x731,22.62841662476227,1,1549,16
RFQ731-003567,ORACLE,True,x731,CFG731_b2229c50a5d9ad96,CFG731_241d60e6ef5278be,x731,20.968048933347927,3,1549,15
RFQ731-003568,ORACLE,True,G731CA,CFG731_c7ca2f069d01e42d,CFG731_c7ca2f069d01e42d,G731CA,32.39528764789,1,48,14
RFQ731-003569,ORACLE,True,x731,CFG731_0799b36c303c0978,CFG731_0fbee36816b7af98,x731,21.892911415089525,3,1549,15
RFQ731-003570,ORACLE,True,G731ST-HT,CFG731_3d7932e380d35bca,CFG731_7c70763d4cf79560,G731ST-HT,25.11758763604521,5,151,14
RFQ731-003571,ORACLE,True,x731,CFG731_70576b93aef3bc09,CFG731_63b6f6fcf28b1885,x731,21.35109451020687,5,1549,14
RFQ731-003572,ORACLE,True,x731,CFG731_de67d4c164ed05bc,CFG731_de67d4c164ed05bc,x731,22.564796951880734,1,1549,15
RFQ731-003573,ORACLE,True,G731ST-LT,CFG731_cc03e3852895ae99,CFG731_49cd4cbef1081333,G731ST-LT,22.262233845542166,2,153,13
RFQ731-003574,ORACLE,True,F731WD_SingleChannel,CFG731_11c93eca01984a14,CFG731_11c93eca01984a14,F731WD_SingleChannel,34.36373299452446,1,10,13
RFQ731-003575,ORACLE,True,G731CA,CFG731_d2a75fda6f761c1b,CFG731_d2a75fda6f761c1b,G731CA,34.49260001542188,1,48,14
RFQ731-003576,ORACLE,True,x731,CFG731_e4f7fe15e8ccf2c9,CFG731_e4f7fe15e8ccf2c9,x731,20.741558122409142,1,1549,14
RFQ731-003577,ORACLE,True,x731,CFG731_8048d4394d2fbde3,CFG731_8048d4394d2fbde3,x731,19.65596228969266,1,1549,12
RFQ731-003578,ORACLE,True,x731,CFG731_337790e6bbcf15f4,CFG731_337790e6bbcf15f4,x731,21.71499242531444,1,1549,15
RFQ731-003579,ORACLE,True,x731,CFG731_bac2c72e10051b21,CFG731_54b63f2628adfc32,x731,20.00505072876058,2,1549,14
RFQ731-003580,ORACLE,True,F731WD_DualChannel,CFG731_8281908b452128f3,CFG731_8281908b452128f3,F731WD_DualChannel,32.15863761872915,1,19,13
RFQ731-003581,ORACLE,True,G731ST-LT,CFG731_d32eee68715fee63,CFG731_7203705eed387b0a,G731ST-LT,25.11639693739808,2,153,15
RFQ731-003582,ORACLE,True,G731ST-LT,CFG731_8b6ed3cfa9ed1e59,CFG731_8b6ed3cfa9ed1e59,G731ST-LT,25.884270721024237,1,153,15
RFQ731-003583,ORACLE,True,x731,CFG731_4d7e108ea05eeb07,CFG731_4d7e108ea05eeb07,x731,24.41540546526024,1,1549,14
RFQ731-003584,ORACLE,True,G731ST-HT,CFG731_c0eb036469c0bf44,CFG731_bbffb73f3dff6787,G731ST-HT,27.09962033475922,2,151,15
RFQ731-003585,ORACLE,True,G731ST-HT,CFG731_d44e54f35ee15977,CFG731_8b18ac1c34209d63,G731ST-HT,25.32079928115848,2,151,14
RFQ731-003586,ORACLE,True,x731,CFG731_af755e9c46cfadd4,CFG731_af755e9c46cfadd4,x731,23.659186771792086,1,1549,14
RFQ731-003587,ORACLE,True,G731ST-LT,CFG731_750dd83a06ba43cb,CFG731_750dd83a06ba43cb,G731ST-LT,25.785407490269424,1,153,15
RFQ731-003588,ORACLE,True,x731,CFG731_618cb6c1c21feda4,CFG731_618cb6c1c21feda4,x731,21.39466559870709,1,1549,15
RFQ731-003589,ORACLE,True,x731,CFG731_96c2ea74f0083869,CFG731_96c2ea74f0083869,x731,22.672714086755665,1,1549,16
RFQ731-003590,ORACLE,True,x731,CFG731_f3b867931d904122,CFG731_086adbe1d654b214,x731,19.46258876727201,4,1549,13
RFQ731-003591,ORACLE,True,F731TE,CFG731_6886c948a9d1ec0c,CFG731_6886c948a9d1ec0c,F731TE,35.31847236214592,1,30,13
RFQ731-003592,ORACLE,True,G731CA,CFG731_5bfe9492c76587ec,CFG731_5bfe9492c76587ec,G731CA,35.89643793735161,1,48,14
RFQ731-003593,ORACLE,True,G731CA,CFG731_e85a7fcdd0521e90,CFG731_e85a7fcdd0521e90,G731CA,21.844532508996156,1,48,12
RFQ731-003594,ORACLE,True,G731ST-LT,CFG731_364810dcd7f32a0c,CFG731_10085782ed0991cf,G731ST-LT,25.786171707367533,2,153,15
RFQ731-003595,ORACLE,True,x731,CFG731_cd4f211fbf872f2e,CFG731_cd4f211fbf872f2e,x731,21.88590078944049,1,1549,15
RFQ731-003596,ORACLE,True,x731,CFG731_34247ec265566826,CFG731_e8e7b7513a5c9544,x731,21.76308400214706,2,1549,15
RFQ731-003597,ORACLE,True,x731,CFG731_260c36430f7c2d03,CFG731_260c36430f7c2d03,x731,24.010745481975945,1,1549,14
RFQ731-003598,ORACLE,True,x731,CFG731_05cf1a0209b4f9a8,CFG731_05cf1a0209b4f9a8,x731,22.021199231638988,1,1549,16
RFQ731-003599,ORACLE,True,x731,CFG731_aa31c7019e5fef74,CFG731_70b38ab75d3ca724,x731,20.27575921465106,2,1549,14
RFQ731-003600,ORACLE,True,x731,CFG731_6204dd6ea742eb13,CFG731_6204dd6ea742eb13,x731,20.67931104855829,1,1549,14
RFQ731-003601,ORACLE,True,G731ST-LT,CFG731_8da1da530d6ae54d,CFG731_8da1da530d6ae54d,G731ST-LT,27.431661067739245,1,153,16
RFQ731-003602,ORACLE,True,G731ST-HT,CFG731_a012df089e5e5862,CFG731_c3a136a8630f644d,G731ST-HT,27.249598407225626,2,151,15
RFQ731-003603,ORACLE,True,x731,CFG731_31aa13473958d7d3,CFG731_31aa13473958d7d3,x731,24.196737263136928,1,1549,17
RFQ731-003604,ORACLE,True,G731ST-LT,CFG731_515a31451814aae9,CFG731_515a31451814aae9,G731ST-LT,23.011847714315543,1,153,13
RFQ731-003605,ORACLE,True,x731,CFG731_02cc92e24847d6c0,CFG731_83f956404d04e6cd,x731,20.761883011792015,5,1549,14
RFQ731-003606,ORACLE,True,x731,CFG731_b74fb5418dad3b38,CFG731_0fbee36816b7af98,x731,23.346991855889964,2,1549,16
RFQ731-003607,ORACLE,True,G731ST-HT,CFG731_38414c1018b8f89e,CFG731_bbffb73f3dff6787,G731ST-HT,26.280631709421463,3,151,15
RFQ731-003608,ORACLE,True,x731,CFG731_8ade52b2e74d0235,CFG731_8c50542218db5cb0,x731,20.60917972843003,3,1549,14
RFQ731-003609,ORACLE,True,x731,CFG731_ef02695e374fc418,CFG731_c39096767a7ae083,x731,20.370116454090194,2,1549,14
RFQ731-003610,ORACLE,True,x731,CFG731_70576b93aef3bc09,CFG731_63b6f6fcf28b1885,x731,21.35109451020687,5,1549,14
RFQ731-003611,ORACLE,True,x731,CFG731_9db378257f9cf6a7,CFG731_9db378257f9cf6a7,x731,19.90795930666128,1,1549,14
RFQ731-003612,ORACLE,True,F731PW,CFG731_4b26dfbafad76131,CFG731_92efd7a3c43da152,F731PW,28.11975652302703,3,15,11
RFQ731-003613,ORACLE,True,x731,CFG731_cf4d8202c634a1d4,CFG731_a7dc06adf945eba3,x731,20.700241340217936,2,1549,14
RFQ731-003614,ORACLE,True,G731ST-LT,CFG731_2469d1b04bd775f6,CFG731_2469d1b04bd775f6,G731ST-LT,25.13465685225086,1,153,15
RFQ731-003615,ORACLE,True,x731,CFG731_4cb67cdc021380a4,CFG731_27caf5a2443603ad,x731,20.2488581059971,5,1549,14
RFQ731-003616,ORACLE,True,x731,CFG731_fa6b5a7df55858c0,CFG731_0db950a4979d2c52,x731,23.161275908531366,2,1549,16
RFQ731-003617,ORACLE,True,x731,CFG731_69502d87794881ea,CFG731_7630270d2245c283,x731,18.26606119018499,3,1549,13
RFQ731-003618,ORACLE,True,F731TE,CFG731_3d8c1bbc0ef4249a,CFG731_3d8c1bbc0ef4249a,F731TE,37.164352471850115,1,30,13
RFQ731-003619,ORACLE,True,G731VG,CFG731_cfb2b92dd8f09f39,CFG731_cfb2b92dd8f09f39,G731VG,41.858304122441474,1,4,15
RFQ731-003620,ORACLE,True,x731,CFG731_337790e6bbcf15f4,CFG731_337790e6bbcf15f4,x731,21.71499242531444,1,1549,15
RFQ731-003621,ORACLE,True,F731WD_DualChannel,CFG731_37e3938c6089bb2d,CFG731_819cb4e76943eca6,F731WD_DualChannel,23.304019990790593,2,19,11
RFQ731-003622,ORACLE,True,x731,CFG731_61e03f690afcaa1a,CFG731_b7e96d5717c40fd6,x731,22.592678749870082,2,1549,16
RFQ731-003623,ORACLE,True,x731,CFG731_cb1aeeb79876dd06,CFG731_5d345c0f49f6f272,x731,22.684720348065873,2,1549,15
RFQ731-003624,ORACLE,True,x731,CFG731_644efca41c3e2def,CFG731_04a53b6cc81d57d6,x731,18.03477530571172,10,1549,12
RFQ731-003625,ORACLE,True,F731WD_DualChannel,CFG731_c37386a371e13fa8,CFG731_c37386a371e13fa8,F731WD_DualChannel,30.890273125287308,1,19,12
RFQ731-003626,ORACLE,True,G731ST-HT,CFG731_143205a81a2e7efc,CFG731_cc9ac35e4d9a1854,G731ST-HT,26.85154324863611,2,151,15
RFQ731-003627,ORACLE,True,x731,CFG731_086adbe1d654b214,CFG731_086adbe1d654b214,x731,23.359560918597598,1,1549,16
RFQ731-003628,ORACLE,True,G731ST-LT,CFG731_c5da2661a169f82b,CFG731_c5da2661a169f82b,G731ST-LT,25.821145365161616,1,153,15
RFQ731-003629,ORACLE,True,x731,CFG731_2666da4dbcc5e5bd,CFG731_d723355141502003,x731,20.99565489753489,2,1549,13
RFQ731-003630,ORACLE,True,F731WD_SingleChannel,CFG731_70b6eaf9262ca4d0,CFG731_70b6eaf9262ca4d0,F731WD_SingleChannel,30.762456252706688,1,10,13
RFQ731-003631,ORACLE,True,x731,CFG731_22fecf5bb26e1132,CFG731_22fecf5bb26e1132,x731,22.244470125273384,1,1549,15
RFQ731-003632,ORACLE,True,G731ST-LT,CFG731_4772bedc40328ae2,CFG731_4772bedc40328ae2,G731ST-LT,25.827602554472396,1,153,15
RFQ731-003633,ORACLE,True,x731,CFG731_800f2acd9158b556,CFG731_800f2acd9158b556,x731,20.627639460303403,1,1549,14
RFQ731-003634,ORACLE,True,G731ST-HT,CFG731_e1de683ed3edd33f,CFG731_bbffb73f3dff6787,G731ST-HT,24.862289143513213,6,151,14
RFQ731-003635,ORACLE,True,G731ST-HT,CFG731_646d8903da63e1f0,CFG731_646d8903da63e1f0,G731ST-HT,26.995064131791732,1,151,15
RFQ731-003636,ORACLE,True,F731PW,CFG731_7785b2914ebb6eaf,CFG731_7785b2914ebb6eaf,F731PW,29.024288688400226,1,15,12
RFQ731-003637,ORACLE,True,G731ST-LT,CFG731_a40ab19ad6671fbe,CFG731_a40ab19ad6671fbe,G731ST-LT,26.949215780743785,1,153,16
RFQ731-003638,ORACLE,True,x731,CFG731_a8ddc520c2e666f7,CFG731_70a71b60723e910d,x731,20.125781142184657,2,1549,14
RFQ731-003639,ORACLE,True,x731,CFG731_557eff71f11cfc98,CFG731_557eff71f11cfc98,x731,20.708042959184837,1,1549,14
RFQ731-003640,ORACLE,True,x731,CFG731_4da2b3fd83325505,CFG731_c39096767a7ae083,x731,21.761071539028016,2,1549,15
RFQ731-003641,ORACLE,True,G731ST-HT,CFG731_63eca10a00ae1f5d,CFG731_63eca10a00ae1f5d,G731ST-HT,28.59589583976263,1,151,16
RFQ731-003642,ORACLE,True,x731,CFG731_aa31c7019e5fef74,CFG731_70b38ab75d3ca724,x731,20.27575921465106,2,1549,14
RFQ731-003643,ORACLE,True,G731ST-LT,CFG731_22da0d6030817265,CFG731_996314000fcfec4b,G731ST-LT,25.424929002576942,2,153,15
RFQ731-003644,ORACLE,True,F731TE,CFG731_874928f24c55285e,CFG731_874928f24c55285e,F731TE,39.169853628786285,1,30,13
RFQ731-003645,ORACLE,True,x731,CFG731_9fcbfc87f6f15988,CFG731_9fcbfc87f6f15988,x731,21.1615498076347,1,1549,15
RFQ731-003646,ORACLE,True,x731,CFG731_b418359232bf5862,CFG731_219ac3d01befd6d1,x731,18.044511084927638,6,1549,13
RFQ731-003647,ORACLE,True,x731,CFG731_b1196e0942d6104e,CFG731_b1196e0942d6104e,x731,21.488781133038362,1,1549,13
RFQ731-003648,ORACLE,True,x731,CFG731_1147f9711c4bff84,CFG731_1147f9711c4bff84,x731,24.08068821755677,1,1549,14
RFQ731-003649,ORACLE,True,x731,CFG731_53cffcda6b4f1ffb,CFG731_a9ec8cda9130252f,x731,18.54045489711941,4,1549,12
RFQ731-003650,ORACLE,True,G731CA,CFG731_691a8f2ff165671d,CFG731_691a8f2ff165671d,G731CA,26.623951496598032,1,48,12
RFQ731-003651,ORACLE,True,x731,CFG731_fa2849b259355775,CFG731_fa2849b259355775,x731,22.969309299781035,1,1549,15
RFQ731-003652,ORACLE,True,G731ST-LT,CFG731_2469d1b04bd775f6,CFG731_2469d1b04bd775f6,G731ST-LT,25.13465685225086,1,153,15
RFQ731-003653,ORACLE,True,x731,CFG731_22fecf5bb26e1132,CFG731_22fecf5bb26e1132,x731,22.244470125273384,1,1549,15
RFQ731-003654,ORACLE,True,x731,CFG731_563ef0dc6253e3f7,CFG731_fb16e30f5bbb87f2,x731,21.260694583546705,2,1549,14
RFQ731-003655,ORACLE,True,F731PW,CFG731_7fea22051dcc86b6,CFG731_7fea22051dcc86b6,F731PW,34.671183280994356,1,15,12
RFQ731-003656,ORACLE,True,x731,CFG731_7a885e8a3e0ce8ad,CFG731_7a885e8a3e0ce8ad,x731,23.323420365200484,1,1549,14
RFQ731-003657,ORACLE,True,x731,CFG731_1b5b895b5e259903,CFG731_1b5b895b5e259903,x731,23.62359653228389,1,1549,14
RFQ731-003658,ORACLE,True,G731ST-HT,CFG731_b30ceef5c5f902ca,CFG731_b30ceef5c5f902ca,G731ST-HT,23.86671884035804,1,151,13
RFQ731-003659,ORACLE,True,G731CA,CFG731_edf13ed38a4b54de,CFG731_edf13ed38a4b54de,G731CA,37.03238511893273,1,48,14
RFQ731-003660,ORACLE,True,F731WD_SingleChannel,CFG731_9a761e6bfde35917,CFG731_9a761e6bfde35917,F731WD_SingleChannel,38.506254188817095,1,10,13
RFQ731-003661,ORACLE,True,F731WD_DualChannel,CFG731_a4610f5f38e7d946,CFG731_a4610f5f38e7d946,F731WD_DualChannel,36.30115881302178,1,19,13
RFQ731-003662,ORACLE,True,F731TE,CFG731_574aa7a29f75cd60,CFG731_574aa7a29f75cd60,F731TE,35.46079387870506,1,30,13
RFQ731-003663,ORACLE,True,F731TE,CFG731_fd6959ad3c5fd9ed,CFG731_fd6959ad3c5fd9ed,F731TE,30.16525792838132,1,30,11
RFQ731-003664,ORACLE,True,F731TE,CFG731_3fe2202b70f330b1,CFG731_3fe2202b70f330b1,F731TE,39.212048692989256,1,30,13
RFQ731-003665,ORACLE,True,x731,CFG731_0bb38b2038fb1e69,CFG731_91e51485b56960b2,x731,22.2968604342571,2,1549,16
RFQ731-003666,ORACLE,True,x731,CFG731_031d8f2fe50bf3d1,CFG731_cd4f211fbf872f2e,x731,20.431820348640052,3,1549,14
RFQ731-003667,ORACLE,True,x731,CFG731_1f0c09edcd967945,CFG731_1f0c09edcd967945,x731,21.265857819077034,1,1549,14
RFQ731-003668,ORACLE,True,x731,CFG731_60ab3311c49ebbc6,CFG731_83f956404d04e6cd,x731,23.28407428863637,2,1549,16
RFQ731-003669,ORACLE,True,x731,CFG731_073f991a6c9a4683,CFG731_073f991a6c9a4683,x731,24.493314532790684,1,1549,17
RFQ731-003670,ORACLE,True,x731,CFG731_9228cc48e333917c,CFG731_9228cc48e333917c,x731,21.956036770952142,1,1549,15
RFQ731-003671,ORACLE,True,G731ST-LT,CFG731_77dd17c48f15826c,CFG731_77dd17c48f15826c,G731ST-LT,25.792989087085736,1,153,15
RFQ731-003672,ORACLE,True,x731,CFG731_a92ad5294d9187e9,CFG731_a92ad5294d9187e9,x731,23.509208699325676,1,1549,14
RFQ731-003673,ORACLE,True,G731CA,CFG731_452fb8d2c450816e,CFG731_452fb8d2c450816e,G731CA,26.69389423217886,1,48,12
RFQ731-003674,ORACLE,True,F731TE,CFG731_56ccaebbaa08bd29,CFG731_56ccaebbaa08bd29,F731TE,28.731236289676243,1,30,11
RFQ731-003675,ORACLE,True,x731,CFG731_7eb5b2d6a16dd3a3,CFG731_219ac3d01befd6d1,x731,21.735922716974084,2,1549,15
RFQ731-003676,ORACLE,True,x731,CFG731_4da2b3fd83325505,CFG731_c39096767a7ae083,x731,21.761071539028016,2,1549,15
RFQ731-003677,ORACLE,True,x731,CFG731_7003cfd4e569b57b,CFG731_5d255cf6dd296018,x731,20.71892672264177,3,1549,14
RFQ731-003678,ORACLE,True,G731ST-HT,CFG731_cc9ac35e4d9a1854,CFG731_cc9ac35e4d9a1854,G731ST-HT,28.305623689436548,1,151,16
RFQ731-003679,ORACLE,True,x731,CFG731_b2229c50a5d9ad96,CFG731_241d60e6ef5278be,x731,20.968048933347927,3,1549,15
RFQ731-003680,ORACLE,True,F731WD_SingleChannel,CFG731_6357400dd5c2804a,CFG731_6357400dd5c2804a,F731WD_SingleChannel,29.501658488412136,1,10,11
RFQ731-003681,ORACLE,True,x731,CFG731_8e6f935bd5bd53ff,CFG731_8e6f935bd5bd53ff,x731,19.62036845870532,1,1549,13
RFQ731-003682,ORACLE,True,G731ST-LT,CFG731_0fdf5c36c9c41e69,CFG731_0fdf5c36c9c41e69,G731ST-LT,26.639852134762897,1,153,16
RFQ731-003683,ORACLE,True,x731,CFG731_ac3a4ff61341aa72,CFG731_ac3a4ff61341aa72,x731,23.135034710508183,1,1549,14
RFQ731-003684,ORACLE,True,G731ST-LT,CFG731_9e44a82e6c1db982,CFG731_87d8ba5b87cf0a3f,G731ST-LT,22.72157556398946,5,153,13
RFQ731-003685,ORACLE,True,G731ST-LT,CFG731_e0009be417f51ccd,CFG731_e0009be417f51ccd,G731ST-LT,27.239487931069867,1,153,16
RFQ731-003686,ORACLE,True,G731ST-LT,CFG731_0bc9c3b6375d4380,CFG731_32b4b1ec4513af66,G731ST-LT,24.05770127838029,3,153,14
RFQ731-003687,ORACLE,True,G731ST-HT,CFG731_b46f92852addf866,CFG731_7c70763d4cf79560,G731ST-HT,25.05446228018259,3,151,14
RFQ731-003688,ORACLE,True,x731,CFG731_4b5262a517204cb5,CFG731_cf543b1c3927ab71,x731,22.59900181256937,2,1549,15
RFQ731-003689,ORACLE,True,G731ST-HT,CFG731_d71a39e1fcf17083,CFG731_1a1206cc52132df1,G731ST-HT,24.97652934108743,4,151,14
RFQ731-003690,ORACLE,True,x731,CFG731_33d5b52db510e046,CFG731_33d5b52db510e046,x731,21.317496876710035,1,1549,15
RFQ731-003691,ORACLE,True,x731,CFG731_917fc613cc9bf56a,CFG731_7ffc09802c7b60bf,x731,20.037649239561134,2,1549,14
RFQ731-003692,ORACLE,True,x731,CFG731_fb76e1a3b49d565f,CFG731_6b36d25fda044bf5,x731,20.01855774390633,4,1549,14
RFQ731-003693,ORACLE,True,x731,CFG731_258498329a834b05,CFG731_36d7686aca1200ae,x731,21.806058698485735,2,1549,15
RFQ731-003694,ORACLE,True,x731,CFG731_b7ded675dbfd5f0b,CFG731_927f189839c665ae,x731,17.966952273620677,4,1549,13
RFQ731-003695,ORACLE,True,x731,CFG731_868fc79316fb0836,CFG731_868fc79316fb0836,x731,20.761121786844743,1,1549,14
RFQ731-003696,ORACLE,True,F731PW,CFG731_a9f22ebc14287e5d,CFG731_a9f22ebc14287e5d,F731PW,28.564946969952935,1,15,12
RFQ731-003697,ORACLE,True,x731,CFG731_3cfe26a4a6491587,CFG731_04a53b6cc81d57d6,x731,19.20174937251044,3,1549,13
RFQ731-003698,ORACLE,True,x731,CFG731_b1196e0942d6104e,CFG731_b1196e0942d6104e,x731,21.488781133038362,1,1549,13
RFQ731-003699,ORACLE,True,G731ST-LT,CFG731_9548d55d92816998,CFG731_c050936f4a70e2a0,G731ST-LT,24.252055929681507,2,153,14
RFQ731-003700,ORACLE,True,x731,CFG731_d3db38843cf9fb81,CFG731_d3db38843cf9fb81,x731,22.413276091609017,1,1549,15
RFQ731-003701,ORACLE,True,G731CA,CFG731_edf13ed38a4b54de,CFG731_edf13ed38a4b54de,G731CA,37.03238511893273,1,48,14
RFQ731-003702,ORACLE,True,x731,CFG731_7dce730729047505,CFG731_27b6b45b43224be7,x731,21.372814439958887,2,1549,15
RFQ731-003703,ORACLE,True,x731,CFG731_2d4ebd2132481193,CFG731_219ac3d01befd6d1,x731,18.00877321003545,12,1549,13
RFQ731-003704,ORACLE,True,F731WD_DualChannel,CFG731_c37386a371e13fa8,CFG731_c37386a371e13fa8,F731WD_DualChannel,30.890273125287308,1,19,12
RFQ731-003705,ORACLE,True,G731CA,CFG731_9cc92f888af32c8a,CFG731_5bfe9492c76587ec,G731CA,25.557947050597736,2,48,12
RFQ731-003706,ORACLE,True,G731CA,CFG731_d97c333965654bd3,CFG731_d97c333965654bd3,G731CA,25.445809250813937,1,48,12
RFQ731-003707,ORACLE,True,x731,CFG731_bddb4195ad08d693,CFG731_8d07e19298d09d34,x731,22.834178457451692,2,1549,15
RFQ731-003708,ORACLE,True,x731,CFG731_0893c2d75c71d33c,CFG731_8f470181ad32eeae,x731,22.46439093332062,2,1549,15
RFQ731-003709,ORACLE,True,G731CA,CFG731_817824ee3a762453,CFG731_817824ee3a762453,G731CA,30.89132327360409,1,48,14
RFQ731-003710,ORACLE,True,F731TE,CFG731_b27467571d893d92,CFG731_b27467571d893d92,F731TE,30.20745299258429,1,30,11
RFQ731-003711,ORACLE,True,F731TE,CFG731_3fe2202b70f330b1,CFG731_3fe2202b70f330b1,F731TE,39.212048692989256,1,30,13
RFQ731-003712,ORACLE,True,x731,CFG731_3b56310e368fd60f,CFG731_33fed5318b1a4f2f,x731,21.400988661406377,2,1549,14
RFQ731-003713,ORACLE,True,F731TE,CFG731_b27467571d893d92,CFG731_b27467571d893d92,F731TE,30.20745299258429,1,30,11
RFQ731-003714,ORACLE,True,x731,CFG731_eea9998b9f9a0bdb,CFG731_8c50542218db5cb0,x731,19.58463058381313,5,1549,13
RFQ731-003715,ORACLE,True,x731,CFG731_ca7e5884b195042a,CFG731_1f31b1bf8dc9e962,x731,18.872710604291825,8,1549,13
RFQ731-003716,ORACLE,True,x731,CFG731_45c82d5d48fcc411,CFG731_32b1041fd68aac23,x731,20.625990944515397,3,1549,14
RFQ731-003717,ORACLE,True,x731,CFG731_0db950a4979d2c52,CFG731_0db950a4979d2c52,x731,24.615356349331805,1,1549,17
RFQ731-003718,ORACLE,True,G731ST-LT,CFG731_cc47430fac8438be,CFG731_cc47430fac8438be,G731ST-LT,24.402034002147918,1,153,14
RFQ731-003719,ORACLE,True,x731,CFG731_ca8649ba85200ffb,CFG731_6513d2f5c85df9e4,x731,20.2914469782576,4,1549,13
RFQ731-003720,ORACLE,True,F731WD_DualChannel,CFG731_c0f6f70a47ed04ba,CFG731_c0f6f70a47ed04ba,F731WD_DualChannel,34.491549867105086,1,19,12
RFQ731-003721,ORACLE,True,x731,CFG731_ed19d16aecf53db8,CFG731_ed19d16aecf53db8,x731,21.843119339032643,1,1549,15
RFQ731-003722,ORACLE,True,x731,CFG731_6513d2f5c85df9e4,CFG731_6513d2f5c85df9e4,x731,21.64666418830323,1,1549,14
RFQ731-003723,ORACLE,True,x731,CFG731_b1531976c0d80b4a,CFG731_efc9d6b915117e15,x731,20.14534480662026,3,1549,14
RFQ731-003724,ORACLE,True,x731,CFG731_61e03f690afcaa1a,CFG731_b7e96d5717c40fd6,x731,22.592678749870082,2,1549,16
RFQ731-003725,ORACLE,True,x731,CFG731_1f7c154d7e34e86e,CFG731_c39096767a7ae083,x731,19.77783493373711,3,1549,14
RFQ731-003726,ORACLE,True,G731ST-LT,CFG731_0bc9c3b6375d4380,CFG731_32b4b1ec4513af66,G731ST-LT,24.05770127838029,3,153,14
RFQ731-003727,ORACLE,True,x731,CFG731_947b0b2717816adb,CFG731_947b0b2717816adb,x731,22.706643113641917,1,1549,13
RFQ731-003728,ORACLE,True,G731ST-HT,CFG731_fa50e8a725c751e0,CFG731_7c70763d4cf79560,G731ST-HT,23.69924507013696,6,151,13
RFQ731-003729,ORACLE,True,x731,CFG731_e66ce98c9fc7fa3b,CFG731_2d0a81ff4ec49480,x731,23.227505681768886,2,1549,16
RFQ731-003730,ORACLE,True,x731,CFG731_8d2d91c46ccfb471,CFG731_8d2d91c46ccfb471,x731,25.116893131982074,1,1549,17
