rfq_id,mode,package_aware,target_package,true_configuration_id,recommended_configuration_id,true_rank,candidate_count,requirement_count
RFQ731-003867,V8_EXTRACTED,False,x731,CFG731_c62952cfd77a9c9c,CFG731_a4339f07d181d686,94,1979,16
RFQ731-003873,V8_EXTRACTED,False,x731,CFG731_260c36430f7c2d03,CFG731_36d7686aca1200ae,193,1979,12
RFQ731-003877,V8_EXTRACTED,False,x731,CFG731_a84a367ef61c4e59,CFG731_516629085c122a4e,12,1979,15
RFQ731-003888,V8_EXTRACTED,False,G731CA,CFG731_04d132f563cdece8,CFG731_0738cd529389f266,22,1979,12
RFQ731-003900,V8_EXTRACTED,False,x731,CFG731_633572f6d3593691,CFG731_9be0c5ce20280448,76,1979,13
RFQ731-003903,V8_EXTRACTED,False,x731,CFG731_81fb6648eb2086c4,CFG731_3b2a32abbf148ca1,187,1979,9
RFQ731-003905,V8_EXTRACTED,False,x731,CFG731_0dc23d4863b02213,CFG731_fa2849b259355775,14,1979,11
RFQ731-003906,V8_EXTRACTED,False,x731,CFG731_6472ab3bf7316498,CFG731_747411fe70ba8e8d,13,1979,11
RFQ731-003908,V8_EXTRACTED,False,x731,CFG731_11a99741e1f7cce9,CFG731_8d07e19298d09d34,19,1979,12
RFQ731-003910,V8_EXTRACTED,False,G731ST-LT,CFG731_0d6df01ace2df68d,CFG731_49cd4cbef1081333,19,1979,11
RFQ731-003911,V8_EXTRACTED,False,G731ST-LT,CFG731_00533f723f7496de,CFG731_750dd83a06ba43cb,12,1979,14
RFQ731-003913,V8_EXTRACTED,False,x731,CFG731_4158c57c64fd4dcc,CFG731_e8e7b7513a5c9544,16,1979,12
RFQ731-003914,V8_EXTRACTED,False,x731,CFG731_952a687c71f51b58,CFG731_2a8793475d827bb6,13,1979,13
RFQ731-003915,V8_EXTRACTED,False,F731PW,CFG731_4b26dfbafad76131,CFG731_219ac3d01befd6d1,106,1979,12
RFQ731-003917,V8_EXTRACTED,False,x731,CFG731_dbfcde407c4d2524,CFG731_54b63f2628adfc32,92,1979,13
RFQ731-003918,V8_EXTRACTED,False,x731,CFG731_b7e96d5717c40fd6,CFG731_60f3aae8ede70fe0,52,1979,17
RFQ731-003924,V8_EXTRACTED,False,x731,CFG731_eb61aaa216c2435b,CFG731_c3481d11b658e1e9,11,1979,15
RFQ731-003926,V8_EXTRACTED,False,x731,CFG731_5362e45ac22e6417,CFG731_05cf1a0209b4f9a8,160,1979,15
RFQ731-003928,V8_EXTRACTED,False,x731,CFG731_5f2fdad66cde083e,CFG731_7822370b42865359,69,1979,14
RFQ731-003930,V8_EXTRACTED,False,x731,CFG731_0de2f6a333d94863,CFG731_357a7724550c556f,266,1979,14
RFQ731-003932,V8_EXTRACTED,False,x731,CFG731_cf0d36d335e0ac93,CFG731_7ffc09802c7b60bf,19,1979,17
RFQ731-003945,V8_EXTRACTED,False,x731,CFG731_f2984ef18273dd81,CFG731_353333bad447dbef,137,1979,14
RFQ731-003947,V8_EXTRACTED,False,x731,CFG731_5718ef9495972b30,CFG731_b4987f1c95e91d0d,24,1979,15
RFQ731-003954,V8_EXTRACTED,False,x731,CFG731_695e540255cc94da,CFG731_3b2a32abbf148ca1,29,1979,12
RFQ731-003956,V8_EXTRACTED,False,x731,CFG731_be2582bdf5536cbf,CFG731_91e51485b56960b2,28,1979,13
RFQ731-003958,V8_EXTRACTED,False,x731,CFG731_8af4adfbdf504482,CFG731_073f991a6c9a4683,13,1979,14
RFQ731-003959,V8_EXTRACTED,False,x731,CFG731_aa82c10f35e81f8d,CFG731_6f7a5cd92e9a022d,12,1979,14
RFQ731-003963,V8_EXTRACTED,False,x731,CFG731_fa063863b8688588,CFG731_7942d32924313c96,61,1979,14
RFQ731-003965,V8_EXTRACTED,False,x731,CFG731_5362e45ac22e6417,CFG731_31aa13473958d7d3,30,1979,15
RFQ731-003968,V8_EXTRACTED,False,x731,CFG731_92fbdd06b7923fc1,CFG731_241d60e6ef5278be,12,1979,17
RFQ731-003972,V8_EXTRACTED,False,x731,CFG731_9d5d3b4d2ce8a49a,CFG731_927f189839c665ae,32,1979,12
RFQ731-003975,V8_EXTRACTED,False,x731,CFG731_557eff71f11cfc98,CFG731_8c50542218db5cb0,16,1979,15
RFQ731-003977,V8_EXTRACTED,False,G731ST-HT,CFG731_fab0d81b6a0ca4e0,CFG731_288e4c99b4e02895,12,1979,12
RFQ731-003979,V8_EXTRACTED,False,x731,CFG731_6472ab3bf7316498,CFG731_747411fe70ba8e8d,52,1979,11
RFQ731-003985,V8_EXTRACTED,False,G731ST-HT,CFG731_bbffb73f3dff6787,CFG731_8b18ac1c34209d63,12,1979,15
RFQ731-004005,V8_EXTRACTED,False,x731,CFG731_5feb84333ab424ba,CFG731_2692d4e8945eb6ee,18,1979,13
RFQ731-004007,V8_EXTRACTED,False,x731,CFG731_32a4bb12438a37ab,CFG731_0db950a4979d2c52,27,1979,17
RFQ731-004008,V8_EXTRACTED,False,x731,CFG731_62d0f0f6bab9bdcb,CFG731_da02526d254e2e35,19,1979,15
RFQ731-004015,V8_EXTRACTED,False,x731,CFG731_c775e192f3d489e9,CFG731_7630270d2245c283,15,1979,15
RFQ731-004024,V8_EXTRACTED,False,x731,CFG731_9447ab27cf261b9e,CFG731_6bdadac99b2f7b39,700,1979,11
RFQ731-004027,V8_EXTRACTED,False,G731ST-LT,CFG731_1d89d7fdc7355744,CFG731_32b4b1ec4513af66,22,1979,13
RFQ731-004033,V8_EXTRACTED,False,x731,CFG731_4b7f2cba3cb67912,CFG731_bba93a1b44b6ab73,127,1979,14
RFQ731-004036,V8_EXTRACTED,False,x731,CFG731_bf8f7d1a25ad0a6e,CFG731_747411fe70ba8e8d,18,1979,10
RFQ731-004045,V8_EXTRACTED,False,G731ST-LT,CFG731_19bcffd0eb2806b8,CFG731_49cd4cbef1081333,78,1979,12
RFQ731-004048,V8_EXTRACTED,False,x731,CFG731_9755a9db60d7534d,CFG731_1147f9711c4bff84,11,1979,14
RFQ731-004049,V8_EXTRACTED,False,x731,CFG731_3ac187941df4fdac,CFG731_3b2a32abbf148ca1,61,1979,10
RFQ731-004056,V8_EXTRACTED,False,F731PW,CFG731_ef211cb97feaddc8,CFG731_07fb816f7dc25bc8,25,1979,13
RFQ731-004062,V8_EXTRACTED,False,x731,CFG731_c640b5e8e10ff5e6,CFG731_9db378257f9cf6a7,129,1979,12
RFQ731-004063,V8_EXTRACTED,False,x731,CFG731_932b427eaa87c8fa,CFG731_4346df46838fd57e,87,1979,13
RFQ731-004065,V8_EXTRACTED,False,G731ST-HT,CFG731_aa4779c40e6c2de0,CFG731_e7ac403b81e86f8f,61,1979,13
RFQ731-004066,V8_EXTRACTED,False,x731,CFG731_4666e845a9f787f7,CFG731_4374ad7ccac15076,44,1979,14
RFQ731-004069,V8_EXTRACTED,False,x731,CFG731_917fc613cc9bf56a,CFG731_7ffc09802c7b60bf,17,1979,17
RFQ731-004071,V8_EXTRACTED,False,x731,CFG731_df5f598a914fb1cc,CFG731_27b6b45b43224be7,13,1979,15
RFQ731-004078,V8_EXTRACTED,False,x731,CFG731_d22124ab181ae0a4,CFG731_579057193c092394,111,1979,15
RFQ731-004079,V8_EXTRACTED,False,x731,CFG731_d057ad35aef0eea2,CFG731_9fcbeaf9d5010d3a,15,1979,12
RFQ731-004084,V8_EXTRACTED,False,x731,CFG731_8aefa69bf25cc5a6,CFG731_3b2a32abbf148ca1,152,1979,12
RFQ731-004090,V8_EXTRACTED,False,x731,CFG731_0d3b04d12b4208a2,CFG731_1f978c234895178c,14,1979,16
RFQ731-004094,V8_EXTRACTED,False,x731,CFG731_ede0b25f5f83644d,CFG731_e8e7b7513a5c9544,21,1979,16
RFQ731-004097,V8_EXTRACTED,False,G731ST-LT,CFG731_2a738780f0517f67,CFG731_49cd4cbef1081333,34,1979,14
RFQ731-004111,V8_EXTRACTED,False,x731,CFG731_f5876a81d70adf82,CFG731_b3506a753aafcfa3,16,1979,13
RFQ731-004117,V8_EXTRACTED,False,x731,CFG731_5aad423ad5989441,CFG731_0fbee36816b7af98,94,1979,16
RFQ731-004118,V8_EXTRACTED,False,x731,CFG731_d08861146b2a8dfa,CFG731_5e50b9bcbfa0b051,162,1979,13
RFQ731-004125,V8_EXTRACTED,False,G731ST-LT,CFG731_0d6df01ace2df68d,CFG731_32b4b1ec4513af66,32,1979,13
RFQ731-004128,V8_EXTRACTED,False,G731ST-HT,CFG731_dde2f7fe043f7ade,CFG731_7b2f69a7ca55041b,15,1979,14
RFQ731-004137,V8_EXTRACTED,False,x731,CFG731_bf8f7d1a25ad0a6e,CFG731_747411fe70ba8e8d,13,1979,11
RFQ731-004138,V8_EXTRACTED,False,x731,CFG731_341c747ed8aff14e,CFG731_496bd7a964d6cd85,150,1979,16
RFQ731-004145,V8_EXTRACTED,False,x731,CFG731_73e28cb740f9cabe,CFG731_94be99d48ade0efb,13,1979,14
RFQ731-004148,V8_EXTRACTED,False,x731,CFG731_923f6cb4226dc2a4,CFG731_3b2a32abbf148ca1,11,1979,14
RFQ731-004157,V8_EXTRACTED,False,x731,CFG731_aa1770e6c2806f71,CFG731_ef980c35ed5ff3e4,147,1979,15
RFQ731-004164,V8_EXTRACTED,False,F731PW,CFG731_956456fc074ebc5a,CFG731_07fb816f7dc25bc8,14,1979,10
RFQ731-004168,V8_EXTRACTED,False,x731,CFG731_162b59c5f8cf5a72,CFG731_073f991a6c9a4683,11,1979,14
RFQ731-004172,V8_EXTRACTED,False,x731,CFG731_85b1e9bcb8b0b8be,CFG731_219ac3d01befd6d1,11,1979,15
RFQ731-004173,V8_EXTRACTED,False,x731,CFG731_c9498cf6f4410d44,CFG731_ef980c35ed5ff3e4,117,1979,13
RFQ731-004175,V8_EXTRACTED,False,G731ST-LT,CFG731_cc03e3852895ae99,CFG731_49cd4cbef1081333,13,1979,12
RFQ731-004176,V8_EXTRACTED,False,x731,CFG731_8ad503c0be7c64be,CFG731_496bd7a964d6cd85,23,1979,14
RFQ731-004180,V8_EXTRACTED,False,x731,CFG731_945ec45cf3b7cf9b,CFG731_8d07e19298d09d34,72,1979,13
RFQ731-004187,V8_EXTRACTED,False,x731,CFG731_338a3238e967f681,CFG731_45cf7219dd66904b,22,1979,15
RFQ731-004194,V8_EXTRACTED,False,x731,CFG731_4fcdf4e48e247790,CFG731_8d07e19298d09d34,13,1979,15
RFQ731-004206,V8_EXTRACTED,False,G731ST-HT,CFG731_baab4a7f51aced1f,CFG731_288e4c99b4e02895,18,1979,13
RFQ731-004207,V8_EXTRACTED,False,x731,CFG731_e4d6e304563c3bae,CFG731_b4987f1c95e91d0d,60,1979,15
RFQ731-004208,V8_EXTRACTED,False,x731,CFG731_c52e06c2d714087a,CFG731_7822370b42865359,25,1979,16
RFQ731-004215,V8_EXTRACTED,False,x731,CFG731_97c654bf006e698e,CFG731_6b36d25fda044bf5,37,1979,14
RFQ731-004220,V8_EXTRACTED,False,x731,CFG731_7157b3d45716ad8f,CFG731_353333bad447dbef,88,1979,13
RFQ731-004221,V8_EXTRACTED,False,G731ST-HT,CFG731_c209599718b42485,CFG731_6e53621a73b55f2c,14,1979,16
RFQ731-004225,V8_EXTRACTED,False,x731,CFG731_ffc5c52898046e13,CFG731_3c119308d8305ad4,17,1979,12
RFQ731-004228,V8_EXTRACTED,False,G731ST-HT,CFG731_ea138d51de519353,CFG731_7c70763d4cf79560,11,1979,12
RFQ731-004238,V8_EXTRACTED,False,G731ST-HT,CFG731_7c70763d4cf79560,CFG731_831a7150258499af,16,1979,13
RFQ731-004239,V8_EXTRACTED,False,x731,CFG731_db395082b1a3b8ac,CFG731_b7e96d5717c40fd6,15,1979,15
RFQ731-004240,V8_EXTRACTED,False,x731,CFG731_c35b817e9679c657,CFG731_e8e7b7513a5c9544,16,1979,10
RFQ731-004251,V8_EXTRACTED,False,x731,CFG731_5690130201345e77,CFG731_e1c54b5b080fabb2,22,1979,13
RFQ731-004260,V8_EXTRACTED,False,x731,CFG731_5a8170a3daa0efb9,CFG731_c39096767a7ae083,15,1979,14
RFQ731-004263,V8_EXTRACTED,False,x731,CFG731_b121cee26f3c8168,CFG731_e8e7b7513a5c9544,14,1979,11
RFQ731-004266,V8_EXTRACTED,False,G731CA,CFG731_691a8f2ff165671d,CFG731_91e51485b56960b2,22,1979,10
RFQ731-004270,V8_EXTRACTED,False,G731ST-HT,CFG731_37f66c3948c00e57,CFG731_e7ac403b81e86f8f,40,1979,12
RFQ731-004276,V8_EXTRACTED,False,G731ST-LT,CFG731_1123bef3c890d293,CFG731_0fdf5c36c9c41e69,68,1979,16
RFQ731-004287,V8_EXTRACTED,False,x731,CFG731_48cf6bd4ca59e583,CFG731_efc9d6b915117e15,77,1979,14
RFQ731-004291,V8_EXTRACTED,False,x731,CFG731_b60961340903daf0,CFG731_6b809c836e3ca8a1,52,1979,12
RFQ731-004293,V8_EXTRACTED,False,x731,CFG731_78ea99817ca8be6a,CFG731_12089d5d54f581ac,19,1979,13
RFQ731-004294,V8_EXTRACTED,False,G731ST-LT,CFG731_d432b6fd40e9e78c,CFG731_e03b41992c837b34,15,1979,15
RFQ731-004298,V8_EXTRACTED,False,x731,CFG731_8634a8a0a780401d,CFG731_3b2a32abbf148ca1,69,1979,13
RFQ731-004300,V8_EXTRACTED,False,x731,CFG731_1147f9711c4bff84,CFG731_e1c54b5b080fabb2,161,1979,12
RFQ731-004302,V8_EXTRACTED,False,x731,CFG731_4ba013fed31fb45f,CFG731_f1355b6f00fd7f67,28,1979,10
RFQ731-004308,V8_EXTRACTED,False,x731,CFG731_99b0e8b3e87f779a,CFG731_f1355b6f00fd7f67,265,1979,11
RFQ731-004310,V8_EXTRACTED,False,x731,CFG731_461b65559193c662,CFG731_5e61ce3b60d15e11,181,1979,13
RFQ731-004311,V8_EXTRACTED,False,x731,CFG731_d3c5560c94fdc01f,CFG731_1f978c234895178c,12,1979,14
RFQ731-004312,V8_EXTRACTED,False,x731,CFG731_d057ad35aef0eea2,CFG731_9fcbeaf9d5010d3a,22,1979,13
RFQ731-004315,V8_EXTRACTED,False,x731,CFG731_1c4555c04dc17835,CFG731_747411fe70ba8e8d,13,1979,12
RFQ731-004320,V8_EXTRACTED,False,x731,CFG731_296392aa95929245,CFG731_b4987f1c95e91d0d,69,1979,16
RFQ731-004329,V8_EXTRACTED,False,x731,CFG731_f0496d00d34377f6,CFG731_31b475abe3d16a99,29,1979,14
RFQ731-004342,V8_EXTRACTED,False,F731PW,CFG731_92efd7a3c43da152,CFG731_8b8ba7e2341f1295,135,1979,13
RFQ731-004343,V8_EXTRACTED,False,G731ST-HT,CFG731_4aa7d46b9cfa7d7b,CFG731_7b2f69a7ca55041b,19,1979,14
RFQ731-004345,V8_EXTRACTED,False,x731,CFG731_56dbee462245ee56,CFG731_927f189839c665ae,57,1979,13
RFQ731-004347,V8_EXTRACTED,False,x731,CFG731_b60961340903daf0,CFG731_4e59e6fc4174afa3,17,1979,10
RFQ731-004349,V8_EXTRACTED,False,x731,CFG731_16e6520dce2c28e4,CFG731_9e4fccece4d272d3,11,1979,13
RFQ731-004372,V8_EXTRACTED,False,x731,CFG731_8153d67c519453a2,CFG731_8c50542218db5cb0,33,1979,17
RFQ731-004379,V8_EXTRACTED,False,x731,CFG731_af755e9c46cfadd4,CFG731_e1c54b5b080fabb2,41,1979,14
RFQ731-004382,V8_EXTRACTED,False,G731CA,CFG731_b43582909c828d95,CFG731_b97ce0f180acf155,12,1979,11
RFQ731-004387,V8_EXTRACTED,False,x731,CFG731_c35b817e9679c657,CFG731_8d07e19298d09d34,13,1979,14
RFQ731-004392,V8_EXTRACTED,False,x731,CFG731_7eb5b2d6a16dd3a3,CFG731_da02526d254e2e35,44,1979,17
RFQ731-004396,V8_EXTRACTED,False,x731,CFG731_8d78781f8753b72a,CFG731_6f8c15548921e4c2,31,1979,13
RFQ731-004401,V8_EXTRACTED,False,x731,CFG731_b418359232bf5862,CFG731_219ac3d01befd6d1,14,1979,14
RFQ731-004404,V8_EXTRACTED,False,x731,CFG731_8634a8a0a780401d,CFG731_241d60e6ef5278be,13,1979,13
RFQ731-004411,V8_EXTRACTED,False,x731,CFG731_6084e24782dc3f55,CFG731_219ac3d01befd6d1,19,1979,14
RFQ731-004423,V8_EXTRACTED,False,x731,CFG731_5e50b9bcbfa0b051,CFG731_8c50542218db5cb0,13,1979,15
RFQ731-004425,V8_EXTRACTED,False,x731,CFG731_f2b6724ca609efbb,CFG731_357a7724550c556f,70,1979,12
RFQ731-004427,V8_EXTRACTED,False,G731ST-LT,CFG731_2eae9204301f61ab,CFG731_32b4b1ec4513af66,62,1979,11
RFQ731-004436,V8_EXTRACTED,False,x731,CFG731_f57ccd8e79618aa1,CFG731_05cf1a0209b4f9a8,129,1979,14
RFQ731-004437,V8_EXTRACTED,False,x731,CFG731_89772de94df83ba5,CFG731_fb1ab4b34e9c8a75,13,1979,16
RFQ731-004439,V8_EXTRACTED,False,G731CA,CFG731_24b3128196e55c23,CFG731_6b36d25fda044bf5,149,1979,11
RFQ731-004440,V8_EXTRACTED,False,x731,CFG731_117f19eb2913314e,CFG731_a41fe4e67e82e94f,29,1979,16
RFQ731-004451,V8_EXTRACTED,False,x731,CFG731_2a1c7295f72ff6ac,CFG731_04d60387371e1885,11,1979,14
RFQ731-004462,V8_EXTRACTED,False,x731,CFG731_579057193c092394,CFG731_6b36d25fda044bf5,23,1979,16
RFQ731-004463,V8_EXTRACTED,False,x731,CFG731_dbe9c00b3af80524,CFG731_c3481d11b658e1e9,111,1979,14
RFQ731-004466,V8_EXTRACTED,False,x731,CFG731_c775e192f3d489e9,CFG731_3d652e6a54b1c68b,26,1979,14
RFQ731-004475,V8_EXTRACTED,False,G731ST-HT,CFG731_a6dd1d1aa0613d49,CFG731_076cad91966d4c34,21,1979,15
RFQ731-004476,V8_EXTRACTED,False,x731,CFG731_3df9fddf845f3508,CFG731_f87794e7a98d0b11,52,1979,17
RFQ731-004479,V8_EXTRACTED,False,G731ST-HT,CFG731_aa4779c40e6c2de0,CFG731_bbffb73f3dff6787,14,1979,14
RFQ731-004487,V8_EXTRACTED,False,x731,CFG731_0c5cd97f5c20149b,CFG731_83f956404d04e6cd,40,1979,12
RFQ731-004489,V8_EXTRACTED,False,x731,CFG731_aa9e47c85fcdb938,CFG731_353333bad447dbef,13,1979,15
RFQ731-004496,V8_EXTRACTED,False,x731,CFG731_6b2b46dd281009ce,CFG731_3b2a32abbf148ca1,13,1979,14
RFQ731-004508,V8_EXTRACTED,False,x731,CFG731_16bd4e059b8168a9,CFG731_9db378257f9cf6a7,107,1979,12
RFQ731-004511,V8_EXTRACTED,False,x731,CFG731_2e9ef53f42218763,CFG731_91e51485b56960b2,23,1979,11
RFQ731-004513,V8_EXTRACTED,False,x731,CFG731_558c0cc81a7cd52b,CFG731_6526112621a9ee97,332,1979,12
RFQ731-004514,V8_EXTRACTED,False,x731,CFG731_bf8f7d1a25ad0a6e,CFG731_6f8c15548921e4c2,73,1979,12
RFQ731-004515,V8_EXTRACTED,False,x731,CFG731_917fc613cc9bf56a,CFG731_ad672c682712eda8,45,1979,14
RFQ731-004516,V8_EXTRACTED,False,x731,CFG731_dc7c891c14ea05d8,CFG731_9e4fccece4d272d3,48,1979,13
RFQ731-004517,V8_EXTRACTED,False,G731ST-HT,CFG731_fa91f60062985c6d,CFG731_288e4c99b4e02895,59,1979,14
RFQ731-004519,V8_EXTRACTED,False,x731,CFG731_d4a9fe62acefba0d,CFG731_b4987f1c95e91d0d,26,1979,16
RFQ731-004521,V8_EXTRACTED,False,F731TE,CFG731_f79503cf8f87ea49,CFG731_70b38ab75d3ca724,58,1979,9
RFQ731-004529,V8_EXTRACTED,False,x731,CFG731_181ea7d5a9c21b8c,CFG731_28ac43a93658ad6b,17,1979,16
RFQ731-004534,V8_EXTRACTED,False,x731,CFG731_031d8f2fe50bf3d1,CFG731_219ac3d01befd6d1,17,1979,15
RFQ731-004542,V8_EXTRACTED,False,x731,CFG731_f57ccd8e79618aa1,CFG731_91e51485b56960b2,31,1979,13
RFQ731-004543,V8_EXTRACTED,False,x731,CFG731_0b076e2e26216ca2,CFG731_7308ee8503151ef3,22,1979,17
RFQ731-004546,V8_EXTRACTED,False,x731,CFG731_631dadb7c0c7adf5,CFG731_efc9d6b915117e15,68,1979,14
RFQ731-004553,V8_EXTRACTED,False,G731ST-LT,CFG731_9548d55d92816998,CFG731_49cd4cbef1081333,37,1979,15
RFQ731-004554,V8_EXTRACTED,False,x731,CFG731_7630270d2245c283,CFG731_e116a79dd463fd7e,25,1979,16
RFQ731-004555,V8_EXTRACTED,False,G731ST-LT,CFG731_e565a13ef4701c2d,CFG731_0e146b48e4ed8b98,34,1979,12
RFQ731-004559,V8_EXTRACTED,False,x731,CFG731_8bd839e0c8855562,CFG731_df5f598a914fb1cc,21,1979,12
RFQ731-004563,V8_EXTRACTED,False,x731,CFG731_5be5a82ac0b29989,CFG731_d9c736acc178c66d,26,1979,13
RFQ731-004565,V8_EXTRACTED,False,x731,CFG731_5d2495d91e9fa868,CFG731_83f956404d04e6cd,35,1979,16
RFQ731-004566,V8_EXTRACTED,False,G731ST-LT,CFG731_d5af433b36265df1,CFG731_0e146b48e4ed8b98,20,1979,16
RFQ731-004567,V8_EXTRACTED,False,G731ST-HT,CFG731_c0eb036469c0bf44,CFG731_ef8d68b6d278bfec,16,1979,15
RFQ731-004568,V8_EXTRACTED,False,x731,CFG731_db8bcd9b778dd779,CFG731_620cb319c2b7c332,40,1979,15
RFQ731-004576,V8_EXTRACTED,False,x731,CFG731_cb6654d77e7e4d72,CFG731_6bdadac99b2f7b39,154,1979,11
RFQ731-004577,V8_EXTRACTED,False,x731,CFG731_e6cd7fd757de0523,CFG731_3b2a32abbf148ca1,14,1979,14
RFQ731-004584,V8_EXTRACTED,False,x731,CFG731_3f43e18524472dbe,CFG731_5e61ce3b60d15e11,174,1979,14
RFQ731-004587,V8_EXTRACTED,False,x731,CFG731_73e28cb740f9cabe,CFG731_94be99d48ade0efb,13,1979,13
RFQ731-004592,V8_EXTRACTED,False,x731,CFG731_9fa436b39059149d,CFG731_482678d927834b42,161,1979,11
RFQ731-004618,V8_EXTRACTED,False,x731,CFG731_b5a071e920590337,CFG731_0fbee36816b7af98,190,1979,15
RFQ731-004624,V8_EXTRACTED,False,x731,CFG731_7986bd8f29a06f04,CFG731_516629085c122a4e,11,1979,16
RFQ731-004630,V8_EXTRACTED,False,x731,CFG731_4d7e108ea05eeb07,CFG731_6b5f6983490bc595,107,1979,12
RFQ731-004636,V8_EXTRACTED,False,x731,CFG731_f3b867931d904122,CFG731_219ac3d01befd6d1,16,1979,14
RFQ731-004637,V8_EXTRACTED,False,x731,CFG731_c7103e34e50d624a,CFG731_60f3aae8ede70fe0,70,1979,16
RFQ731-004642,V8_EXTRACTED,False,x731,CFG731_fd7b09f495a568bc,CFG731_6526112621a9ee97,273,1979,12
RFQ731-004647,V8_EXTRACTED,False,x731,CFG731_76d13dd0246c6ccc,CFG731_89772de94df83ba5,22,1979,12
RFQ731-004650,V8_EXTRACTED,False,x731,CFG731_0a1a1c7c495ec1de,CFG731_97c654bf006e698e,11,1979,11
RFQ731-004651,V8_EXTRACTED,False,x731,CFG731_ca8649ba85200ffb,CFG731_f2f3c932d1048d8d,18,1979,12
RFQ731-004653,V8_EXTRACTED,False,G731ST-HT,CFG731_31715eb409a1602f,CFG731_e2d64e127f97296d,17,1979,14
RFQ731-004656,V8_EXTRACTED,False,G731ST-HT,CFG731_0c11243388e65244,CFG731_7b2f69a7ca55041b,24,1979,13
RFQ731-004659,V8_EXTRACTED,False,x731,CFG731_82556c55b0de9a67,CFG731_9fcbeaf9d5010d3a,28,1979,14
RFQ731-004660,V8_EXTRACTED,False,x731,CFG731_d2236ffbce524a06,CFG731_243419c6708378b3,14,1979,14
RFQ731-004667,V8_EXTRACTED,False,x731,CFG731_25c733523f45b8a2,CFG731_219ac3d01befd6d1,21,1979,15
RFQ731-004675,V8_EXTRACTED,False,x731,CFG731_3727d181b2806370,CFG731_353333bad447dbef,68,1979,12
RFQ731-004681,V8_EXTRACTED,False,x731,CFG731_9a0f0b26c7f24725,CFG731_3fe779486d988e69,62,1979,16
RFQ731-004690,V8_EXTRACTED,False,F731PW,CFG731_00f08838a21d3799,CFG731_f0cf22354800092d,16,1979,11
RFQ731-004691,V8_EXTRACTED,False,x731,CFG731_0318c2a0a1c0c588,CFG731_f1355b6f00fd7f67,14,1979,14
RFQ731-004692,V8_EXTRACTED,False,x731,CFG731_205404302204a46b,CFG731_31aa13473958d7d3,19,1979,17
RFQ731-004696,V8_EXTRACTED,False,x731,CFG731_33c8c685d7c8530a,CFG731_353333bad447dbef,34,1979,13
RFQ731-004697,V8_EXTRACTED,False,x731,CFG731_3a6a87d7cf07cb7c,CFG731_7f60255816247683,94,1979,17
RFQ731-004704,V8_EXTRACTED,False,x731,CFG731_2508e54db960a3b8,CFG731_6bdadac99b2f7b39,57,1979,13
RFQ731-004710,V8_EXTRACTED,False,x731,CFG731_618cb6c1c21feda4,CFG731_1f978c234895178c,12,1979,15
RFQ731-004713,V8_EXTRACTED,False,G731CA,CFG731_452fb8d2c450816e,CFG731_b97ce0f180acf155,15,1979,12
RFQ731-004719,V8_EXTRACTED,False,x731,CFG731_56310c55a01272a3,CFG731_6f8c15548921e4c2,27,1979,11
RFQ731-004721,V8_EXTRACTED,False,x731,CFG731_147ff4a19b4bcc48,CFG731_0fbee36816b7af98,52,1979,17
RFQ731-004723,V8_EXTRACTED,False,G731ST-HT,CFG731_efd04893c134641c,CFG731_c32627af59ba1526,23,1979,12
RFQ731-004730,V8_EXTRACTED,False,x731,CFG731_72e5000522fb6a51,CFG731_cf543b1c3927ab71,22,1979,15
RFQ731-004736,V8_EXTRACTED,False,G731ST-HT,CFG731_3f42c988dc83cb23,CFG731_7b2f69a7ca55041b,34,1979,14
RFQ731-004738,V8_EXTRACTED,False,G731ST-HT,CFG731_b5710e5f11e2cbc2,CFG731_9f9bc93c4b0253cf,65,1979,13
RFQ731-004740,V8_EXTRACTED,False,x731,CFG731_d3db38843cf9fb81,CFG731_aa082226d44cd876,116,1979,17
RFQ731-004754,V8_EXTRACTED,False,x731,CFG731_695e540255cc94da,CFG731_3b2a32abbf148ca1,38,1979,14
RFQ731-004755,V8_EXTRACTED,False,x731,CFG731_550d755cbeee6b89,CFG731_31aa13473958d7d3,54,1979,15
RFQ731-004756,V8_EXTRACTED,False,x731,CFG731_6a549f48808d610a,CFG731_91e51485b56960b2,24,1979,13
RFQ731-004757,V8_EXTRACTED,False,x731,CFG731_3e0ed59efd234410,CFG731_5d88e63d941ec6fd,122,1979,15
RFQ731-004767,V8_EXTRACTED,False,x731,CFG731_5e50b9bcbfa0b051,CFG731_e8e7b7513a5c9544,17,1979,13
RFQ731-004774,V8_EXTRACTED,False,x731,CFG731_4afe4cfa02474e97,CFG731_6526112621a9ee97,55,1979,9
RFQ731-004778,V8_EXTRACTED,False,G731ST-LT,CFG731_13c87640928bf666,CFG731_e03b41992c837b34,20,1979,13
RFQ731-004780,V8_EXTRACTED,False,x731,CFG731_cbbe948e572a42e8,CFG731_8d07e19298d09d34,20,1979,15
RFQ731-004785,V8_EXTRACTED,False,F731PW,CFG731_92efd7a3c43da152,CFG731_8b8ba7e2341f1295,135,1979,13
RFQ731-004789,V8_EXTRACTED,False,x731,CFG731_3daa091181ed5329,CFG731_8d07e19298d09d34,81,1979,14
RFQ731-004794,V8_EXTRACTED,False,x731,CFG731_6a919c664c763f98,CFG731_9def6f7d289bea90,17,1979,12
RFQ731-004795,V8_EXTRACTED,False,x731,CFG731_ae226e31119be9bd,CFG731_3b2a32abbf148ca1,17,1979,14
