rfq_id,true_configuration_id,recommended_configuration_id,true_package,recommended_package,top1_score,top1_matches,top1_contradictions,top1_coverage,true_rank,requirements_used
RFQ731-004191,CFG731_8d2d91c46ccfb471,CFG731_79d5571d44c945f6,x731,x731,51.76470588235294,15,1,0.8823529411764706,11,17
RFQ731-004192,CFG731_337790e6bbcf15f4,CFG731_337790e6bbcf15f4,x731,x731,53.0,13,0,1.0,1,13
RFQ731-004193,CFG731_de5e29fe1f740f3e,CFG731_8c50542218db5cb0,x731,x731,59.0,15,0,1.0,3,15
RFQ731-004194,CFG731_4fcdf4e48e247790,CFG731_8d07e19298d09d34,x731,x731,39.733333333333334,13,2,0.8666666666666667,13,15
RFQ731-004195,CFG731_f4dfffb8a9fa30f7,CFG731_9a0f0b26c7f24725,x731,x731,44.733333333333334,13,1,0.8666666666666667,4,15
RFQ731-004196,CFG731_f6025c8da02be6ce,CFG731_c32627af59ba1526,G731ST-HT,G731ST-HT,50.0,13,0,1.0,4,13
RFQ731-004197,CFG731_344778a042931752,CFG731_54559f782190a122,F731TE,F731TE,33.81818181818182,10,1,0.9090909090909091,3,11
RFQ731-004198,CFG731_0d8116f4900c6919,CFG731_a9f22ebc14287e5d,F731PW,F731PW,37.57142857142857,11,1,0.7857142857142857,2,14
RFQ731-004199,CFG731_671960d0fb04b698,CFG731_49cd4cbef1081333,G731ST-LT,G731ST-LT,47.84615384615385,12,0,0.9230769230769231,4,13
RFQ731-004200,CFG731_34247ec265566826,CFG731_e8e7b7513a5c9544,x731,x731,54.76470588235294,15,1,0.8823529411764706,4,17
RFQ731-004201,CFG731_5ffc2d74e4a3fb5a,CFG731_5e61ce3b60d15e11,x731,x731,65.0,17,0,1.0,4,17
RFQ731-004202,CFG731_e8d4d37dfb814e2d,CFG731_9e4fccece4d272d3,x731,x731,50.86666666666667,14,1,0.9333333333333333,3,15
RFQ731-004203,CFG731_aa8c30a4f1baca2e,CFG731_440f9c9b032b7d0a,x731,x731,52.0,13,0,1.0,4,13
RFQ731-004204,CFG731_a4416ae9d698efa6,CFG731_fcc72e9951376cf3,G731ST-HT,G731ST-HT,43.833333333333336,11,0,0.9166666666666666,3,12
RFQ731-004205,CFG731_22da0d6030817265,CFG731_996314000fcfec4b,G731ST-LT,G731ST-LT,58.0,14,0,1.0,2,14
RFQ731-004206,CFG731_baab4a7f51aced1f,CFG731_eb70dc35972dc4b7,G731ST-HT,G731ST-HT,39.69230769230769,11,1,0.8461538461538461,2,13
RFQ731-004207,CFG731_e4d6e304563c3bae,CFG731_b4987f1c95e91d0d,x731,x731,54.86666666666667,14,0,0.9333333333333333,72,15
RFQ731-004208,CFG731_c52e06c2d714087a,CFG731_7822370b42865359,x731,x731,59.875,15,0,0.9375,38,16
RFQ731-004209,CFG731_e66ce98c9fc7fa3b,CFG731_2d0a81ff4ec49480,x731,x731,52.875,15,1,0.9375,2,16
RFQ731-004210,CFG731_f53899c7a09e0138,CFG731_cd1c2b236ffda331,F731WD_DualChannel,F731WD_DualChannel,36.63636363636363,9,0,0.8181818181818182,4,11
RFQ731-004211,CFG731_d8c69b7395beabbb,CFG731_f79503cf8f87ea49,F731TE,F731TE,29.384615384615383,9,1,0.6923076923076923,9,13
RFQ731-004212,CFG731_f2a296f2bedae0e8,CFG731_7b2f69a7ca55041b,G731ST-HT,G731ST-HT,48.86666666666667,14,1,0.9333333333333333,3,15
RFQ731-004213,CFG731_6513d2f5c85df9e4,CFG731_f2f3c932d1048d8d,x731,x731,40.84615384615385,12,1,0.9230769230769231,6,13
RFQ731-004214,CFG731_3fe2202b70f330b1,CFG731_574aa7a29f75cd60,F731TE,F731TE,41.0,10,0,1.0,2,10
RFQ731-004215,CFG731_97c654bf006e698e,CFG731_6b36d25fda044bf5,x731,x731,43.857142857142854,13,1,0.9285714285714286,132,14
RFQ731-004216,CFG731_f8b0b03f1ea66d75,CFG731_073f991a6c9a4683,x731,x731,52.875,15,1,0.9375,8,16
RFQ731-004217,CFG731_6a47b38d62a9fed3,CFG731_6a47b38d62a9fed3,G731VG,G731VG,42.64705882352941,14,2,0.8235294117647058,1,17
RFQ731-004218,CFG731_1d3bf6638fef70ae,CFG731_440f9c9b032b7d0a,x731,x731,54.76470588235294,15,1,0.8823529411764706,3,17
RFQ731-004219,CFG731_613ed23f00a94a96,CFG731_10085782ed0991cf,G731ST-LT,G731ST-LT,52.733333333333334,13,0,0.8666666666666667,2,15
RFQ731-004220,CFG731_7157b3d45716ad8f,CFG731_353333bad447dbef,x731,x731,40.84615384615385,12,1,0.9230769230769231,58,13
RFQ731-004221,CFG731_c209599718b42485,CFG731_6e53621a73b55f2c,G731ST-HT,G731ST-HT,44.625,13,1,0.8125,19,16
RFQ731-004222,CFG731_5bfe9492c76587ec,CFG731_b97ce0f180acf155,G731CA,G731CA,41.6,12,1,0.8,9,15
RFQ731-004223,CFG731_89772de94df83ba5,CFG731_89772de94df83ba5,x731,x731,53.875,15,1,0.9375,1,16
RFQ731-004224,CFG731_9e13de19970e4646,CFG731_6b36d25fda044bf5,x731,x731,55.0,14,0,1.0,4,14
RFQ731-004225,CFG731_ffc5c52898046e13,CFG731_3c119308d8305ad4,x731,x731,47.0,12,0,1.0,17,12
RFQ731-004226,CFG731_d21c75b44ecc736a,CFG731_0aa987e1ae960c88,x731,x731,50.857142857142854,13,0,0.9285714285714286,3,14
RFQ731-004227,CFG731_cc50cacf788bd84a,CFG731_83f956404d04e6cd,x731,x731,45.733333333333334,13,1,0.8666666666666667,2,15
RFQ731-004228,CFG731_ea138d51de519353,CFG731_7c70763d4cf79560,G731ST-HT,G731ST-HT,47.0,12,0,1.0,11,12
RFQ731-004229,CFG731_715a3d3226cbaffd,CFG731_715a3d3226cbaffd,G731ST-LT,G731ST-LT,54.666666666666664,15,1,0.8333333333333334,1,18
RFQ731-004230,CFG731_ff5d8da56ff22796,CFG731_bbffb73f3dff6787,G731ST-HT,G731ST-HT,40.84615384615385,12,1,0.9230769230769231,11,13
RFQ731-004231,CFG731_49bb1327a04ca706,CFG731_7b2f69a7ca55041b,G731ST-HT,G731ST-HT,56.86666666666667,14,0,0.9333333333333333,2,15
RFQ731-004232,CFG731_a9ec8cda9130252f,CFG731_a9ec8cda9130252f,x731,x731,40.714285714285715,12,1,0.8571428571428571,1,14
RFQ731-004233,CFG731_d124ccffa669c3a2,CFG731_d124ccffa669c3a2,G731ST-LT,G731ST-LT,56.0,14,0,1.0,1,14
RFQ731-004234,CFG731_0dd81a588b2a1411,CFG731_0fdf5c36c9c41e69,G731ST-LT,G731ST-LT,44.733333333333334,13,1,0.8666666666666667,12,15
RFQ731-004235,CFG731_aa4779c40e6c2de0,CFG731_bbffb73f3dff6787,G731ST-HT,G731ST-HT,37.833333333333336,11,1,0.9166666666666666,3,12
RFQ731-004236,CFG731_79a3938f47d28a2e,CFG731_ad672c682712eda8,x731,x731,55.0,14,0,1.0,4,14
RFQ731-004237,CFG731_5dd35c89836ec88e,CFG731_fcc72e9951376cf3,G731ST-HT,G731ST-HT,46.84615384615385,12,0,0.9230769230769231,2,13
RFQ731-004238,CFG731_7c70763d4cf79560,CFG731_831a7150258499af,G731ST-HT,G731ST-HT,52.0,13,0,1.0,22,13
RFQ731-004239,CFG731_db395082b1a3b8ac,CFG731_ef980c35ed5ff3e4,x731,x731,47.86666666666667,14,1,0.9333333333333333,15,15
RFQ731-004240,CFG731_c35b817e9679c657,CFG731_e8e7b7513a5c9544,x731,x731,29.8,9,1,0.9,16,10
RFQ731-004241,CFG731_b74fb5418dad3b38,CFG731_0fbee36816b7af98,x731,x731,49.75,14,1,0.875,3,16
RFQ731-004242,CFG731_10085782ed0991cf,CFG731_10085782ed0991cf,G731ST-LT,G731ST-LT,53.86666666666667,14,0,0.9333333333333333,1,15
RFQ731-004243,CFG731_f61d3bc030352da6,CFG731_05cf1a0209b4f9a8,x731,x731,57.0,15,0,1.0,10,15
RFQ731-004244,CFG731_2469d1b04bd775f6,CFG731_7f5bfa7b21e81359,G731ST-LT,G731ST-LT,57.76470588235294,15,0,0.8823529411764706,4,17
RFQ731-004245,CFG731_2590cdb37d481b9a,CFG731_3611bb1fba248e38,x731,x731,59.0,15,0,1.0,4,15
RFQ731-004246,CFG731_b7fc2f4bee7659de,CFG731_5f9d5671c315ce06,x731,x731,49.75,14,1,0.875,8,16
RFQ731-004247,CFG731_b7967e012afd69f5,CFG731_91e51485b56960b2,x731,x731,52.0,13,0,1.0,7,13
RFQ731-004248,CFG731_b74fb5418dad3b38,CFG731_0fbee36816b7af98,x731,x731,45.75,14,1,0.875,3,16
RFQ731-004249,CFG731_0c05dd0ad4f3894a,CFG731_22298b0cae6ec270,x731,x731,54.0,14,0,1.0,2,14
RFQ731-004250,CFG731_b80f5441ee56ff19,CFG731_04d60387371e1885,x731,x731,55.88235294117647,16,1,0.9411764705882353,3,17
RFQ731-004251,CFG731_5690130201345e77,CFG731_e1c54b5b080fabb2,x731,x731,46.84615384615385,12,0,0.9230769230769231,25,13
RFQ731-004252,CFG731_574aa7a29f75cd60,CFG731_574aa7a29f75cd60,F731TE,F731TE,39.833333333333336,11,1,0.9166666666666666,1,12
RFQ731-004253,CFG731_9d1ffcce07240574,CFG731_219ac3d01befd6d1,x731,x731,53.875,15,1,0.9375,7,16
RFQ731-004254,CFG731_757fbd3e8915b462,CFG731_55e37d2b9d20276c,G731CA,G731CA,42.714285714285715,12,1,0.8571428571428571,2,14
RFQ731-004255,CFG731_7f493b76fa02174d,CFG731_0029021d98da4557,G731ST-LT,G731ST-LT,45.857142857142854,13,1,0.9285714285714286,8,14
RFQ731-004256,CFG731_78d3b084a795c836,CFG731_78d3b084a795c836,x731,x731,57.88235294117647,16,1,0.9411764705882353,1,17
RFQ731-004257,CFG731_17becc4d045fdd6e,CFG731_8d07e19298d09d34,x731,x731,44.857142857142854,13,1,0.9285714285714286,4,14
RFQ731-004258,CFG731_b7fc2f4bee7659de,CFG731_5f9d5671c315ce06,x731,x731,48.75,14,1,0.875,8,16
RFQ731-004259,CFG731_26554ff79bcf8a3f,CFG731_49cd4cbef1081333,G731ST-LT,G731ST-LT,53.0,13,0,1.0,3,13
RFQ731-004260,CFG731_5a8170a3daa0efb9,CFG731_c39096767a7ae083,x731,x731,51.857142857142854,13,0,0.9285714285714286,11,14
RFQ731-004261,CFG731_22fecf5bb26e1132,CFG731_27b6b45b43224be7,x731,x731,44.733333333333334,13,1,0.8666666666666667,2,15
RFQ731-004262,CFG731_22da0d6030817265,CFG731_996314000fcfec4b,G731ST-LT,G731ST-LT,57.875,15,0,0.9375,3,16
RFQ731-004263,CFG731_b121cee26f3c8168,CFG731_e8e7b7513a5c9544,x731,x731,34.81818181818182,10,1,0.9090909090909091,14,11
RFQ731-004264,CFG731_708466e4f37148f0,CFG731_8b18ac1c34209d63,G731ST-HT,G731ST-HT,58.0,15,0,1.0,4,15
RFQ731-004265,CFG731_a40ab19ad6671fbe,CFG731_a40ab19ad6671fbe,G731ST-LT,G731ST-LT,53.76470588235294,15,1,0.8823529411764706,1,17
RFQ731-004266,CFG731_691a8f2ff165671d,CFG731_691a8f2ff165671d,G731CA,G731CA,36.8,9,0,0.9,1,10
RFQ731-004267,CFG731_874928f24c55285e,CFG731_54559f782190a122,F731TE,F731TE,45.0,11,0,1.0,6,11
RFQ731-004268,CFG731_ef2da8cd513b19be,CFG731_a59cc7e57b856164,x731,x731,38.69230769230769,11,1,0.8461538461538461,5,13
RFQ731-004269,CFG731_7cc9f85131c775cb,CFG731_9f9bc93c4b0253cf,G731ST-HT,G731ST-HT,50.857142857142854,13,0,0.9285714285714286,6,14
RFQ731-004270,CFG731_37f66c3948c00e57,CFG731_e7ac403b81e86f8f,G731ST-HT,G731ST-HT,44.833333333333336,11,0,0.9166666666666666,30,12
RFQ731-004271,CFG731_757fbd3e8915b462,CFG731_55e37d2b9d20276c,G731CA,G731CA,35.5,12,2,0.75,7,16
RFQ731-004272,CFG731_007c0829be0a9482,CFG731_1f978c234895178c,x731,x731,52.875,15,1,0.9375,2,16
RFQ731-004273,CFG731_f030e97d69c5c359,CFG731_a4339f07d181d686,x731,x731,47.75,14,1,0.875,7,16
RFQ731-004274,CFG731_7882c72c21497015,CFG731_7882c72c21497015,G731ST-LT,G731ST-LT,54.0,14,0,1.0,1,14
RFQ731-004275,CFG731_8b8ba7e2341f1295,CFG731_07fb816f7dc25bc8,F731TE,F731TE,39.69230769230769,11,1,0.8461538461538461,6,13
RFQ731-004276,CFG731_1123bef3c890d293,CFG731_0fdf5c36c9c41e69,G731ST-LT,G731ST-LT,50.625,13,0,0.8125,43,16
RFQ731-004277,CFG731_19f7d73d8e42e7bd,CFG731_19ec976991ce75a9,G731CA,G731CA,41.714285714285715,12,1,0.8571428571428571,3,14
RFQ731-004278,CFG731_143205a81a2e7efc,CFG731_cc9ac35e4d9a1854,G731ST-HT,G731ST-HT,45.0,11,0,1.0,4,11
RFQ731-004279,CFG731_07fb816f7dc25bc8,CFG731_07fb816f7dc25bc8,F731TE,F731TE,32.69230769230769,11,2,0.8461538461538461,1,13
RFQ731-004280,CFG731_9a659fd01cd1d239,CFG731_6bdadac99b2f7b39,x731,x731,36.69230769230769,11,1,0.8461538461538461,6,13
RFQ731-004281,CFG731_7b2f69a7ca55041b,CFG731_7b2f69a7ca55041b,G731ST-HT,G731ST-HT,60.76470588235294,15,0,0.8823529411764706,1,17
RFQ731-004282,CFG731_bbcb665ced67f8c3,CFG731_bbcb665ced67f8c3,x731,x731,61.0,15,0,1.0,1,15
RFQ731-004283,CFG731_a20b10157efccecb,CFG731_5e61ce3b60d15e11,x731,x731,43.75,14,2,0.875,3,16
RFQ731-004284,CFG731_868fc79316fb0836,CFG731_868fc79316fb0836,x731,x731,58.0,14,0,1.0,1,14
RFQ731-004285,CFG731_8ff92e2888b6b13f,CFG731_0fbee36816b7af98,x731,x731,57.0,15,0,1.0,3,15
RFQ731-004286,CFG731_6e096e946540ab4e,CFG731_f87794e7a98d0b11,x731,x731,62.88235294117647,16,0,0.9411764705882353,2,17
RFQ731-004287,CFG731_48cf6bd4ca59e583,CFG731_efc9d6b915117e15,x731,x731,51.857142857142854,13,0,0.9285714285714286,62,14
RFQ731-004288,CFG731_9fd2ebe15271fc33,CFG731_27b6b45b43224be7,x731,x731,43.733333333333334,13,1,0.8666666666666667,2,15
RFQ731-004289,CFG731_c0f6f70a47ed04ba,CFG731_c37386a371e13fa8,F731WD_DualChannel,F731WD_DualChannel,40.0,10,0,1.0,2,10
RFQ731-004290,CFG731_7fea22051dcc86b6,CFG731_a9f22ebc14287e5d,F731PW,F731PW,40.0,10,0,1.0,6,10
RFQ731-004291,CFG731_b60961340903daf0,CFG731_6b809c836e3ca8a1,x731,x731,46.0,12,0,1.0,49,12
RFQ731-004292,CFG731_f87794e7a98d0b11,CFG731_f87794e7a98d0b11,x731,x731,62.0,16,0,1.0,1,16
RFQ731-004293,CFG731_78ea99817ca8be6a,CFG731_12089d5d54f581ac,x731,x731,41.84615384615385,12,1,0.9230769230769231,34,13
RFQ731-004294,CFG731_d432b6fd40e9e78c,CFG731_e03b41992c837b34,G731ST-LT,G731ST-LT,44.733333333333334,13,1,0.8666666666666667,7,15
RFQ731-004295,CFG731_80409e6aafce9221,CFG731_b4987f1c95e91d0d,x731,x731,58.875,15,0,0.9375,7,16
RFQ731-004296,CFG731_47bb86ed234fd5e6,CFG731_22298b0cae6ec270,x731,x731,50.0,13,0,1.0,2,13
RFQ731-004297,CFG731_4a42ba5932c01b01,CFG731_a4339f07d181d686,x731,x731,59.875,15,0,0.9375,3,16
RFQ731-004298,CFG731_8634a8a0a780401d,CFG731_3b2a32abbf148ca1,x731,x731,40.84615384615385,12,1,0.9230769230769231,84,13
RFQ731-004299,CFG731_e627c8f2606e7a39,CFG731_83f956404d04e6cd,x731,x731,59.875,15,0,0.9375,8,16
RFQ731-004300,CFG731_1147f9711c4bff84,CFG731_e1c54b5b080fabb2,x731,x731,37.833333333333336,11,1,0.9166666666666666,242,12
RFQ731-004301,CFG731_eea573acdafa9ee3,CFG731_3b2a32abbf148ca1,x731,x731,38.733333333333334,13,2,0.8666666666666667,6,15
RFQ731-004302,CFG731_4ba013fed31fb45f,CFG731_f1355b6f00fd7f67,x731,x731,30.8,9,1,0.9,28,10
RFQ731-004303,CFG731_f8b0b03f1ea66d75,CFG731_f8b0b03f1ea66d75,x731,x731,52.875,15,1,0.9375,1,16
RFQ731-004304,CFG731_26554ff79bcf8a3f,CFG731_49cd4cbef1081333,G731ST-LT,G731ST-LT,53.0,13,0,1.0,3,13
RFQ731-004305,CFG731_c11c5ee5deff9a1e,CFG731_c11c5ee5deff9a1e,x731,x731,47.86666666666667,14,1,0.9333333333333333,1,15
RFQ731-004306,CFG731_755046fae493cb9e,CFG731_219ac3d01befd6d1,x731,x731,48.86666666666667,14,1,0.9333333333333333,5,15
RFQ731-004307,CFG731_f53899c7a09e0138,CFG731_cd1c2b236ffda331,F731WD_DualChannel,F731WD_DualChannel,32.6,8,0,0.8,4,10
RFQ731-004308,CFG731_99b0e8b3e87f779a,CFG731_f1355b6f00fd7f67,x731,x731,32.81818181818182,10,1,0.9090909090909091,243,11
RFQ731-004309,CFG731_b65b306a03ca71c9,CFG731_b4987f1c95e91d0d,x731,x731,59.0,15,0,1.0,4,15
RFQ731-004310,CFG731_461b65559193c662,CFG731_5e61ce3b60d15e11,x731,x731,41.84615384615385,12,1,0.9230769230769231,129,13
RFQ731-004311,CFG731_d3c5560c94fdc01f,CFG731_1f978c234895178c,x731,x731,56.0,14,0,1.0,14,14
RFQ731-004312,CFG731_d057ad35aef0eea2,CFG731_9fcbeaf9d5010d3a,x731,x731,54.0,13,0,1.0,35,13
RFQ731-004313,CFG731_8c429238b2628537,CFG731_3b2a32abbf148ca1,x731,x731,55.88235294117647,16,1,0.9411764705882353,2,17
RFQ731-004314,CFG731_a4610f5f38e7d946,CFG731_a4610f5f38e7d946,F731WD_DualChannel,F731WD_DualChannel,47.714285714285715,12,0,0.8571428571428571,1,14
RFQ731-004315,CFG731_1c4555c04dc17835,CFG731_747411fe70ba8e8d,x731,x731,48.0,12,0,1.0,13,12
RFQ731-004316,CFG731_ac8195f5cce7d089,CFG731_6e096e946540ab4e,x731,x731,64.0,16,0,1.0,2,16
RFQ731-004317,CFG731_60f3aae8ede70fe0,CFG731_60f3aae8ede70fe0,x731,x731,66.88888888888889,17,0,0.9444444444444444,1,18
RFQ731-004318,CFG731_0c05dd0ad4f3894a,CFG731_c39096767a7ae083,x731,x731,59.0,15,0,1.0,57,15
RFQ731-004319,CFG731_2688c6c5fd11ba8e,CFG731_819cb4e76943eca6,F731WD_DualChannel,F731WD_DualChannel,40.0,10,0,1.0,4,10
RFQ731-004320,CFG731_296392aa95929245,CFG731_b4987f1c95e91d0d,x731,x731,58.875,15,0,0.9375,60,16
RFQ731-004321,CFG731_8f470181ad32eeae,CFG731_0fbee36816b7af98,x731,x731,47.666666666666664,15,2,0.8333333333333334,2,18
RFQ731-004322,CFG731_8d07e19298d09d34,CFG731_8d07e19298d09d34,x731,x731,53.875,15,1,0.9375,1,16
RFQ731-004323,CFG731_17dba025c91c278d,CFG731_17dba025c91c278d,x731,x731,60.0,15,0,1.0,1,15
RFQ731-004324,CFG731_7733a6e26ede07b9,CFG731_747411fe70ba8e8d,x731,x731,44.0,11,0,1.0,10,11
RFQ731-004325,CFG731_ede0b25f5f83644d,CFG731_cf543b1c3927ab71,x731,x731,44.733333333333334,13,1,0.8666666666666667,2,15
RFQ731-004326,CFG731_6cc2f5d089c01baf,CFG731_a3b03637ed22317c,G731ST-HT,G731ST-HT,47.86666666666667,14,1,0.9333333333333333,5,15
RFQ731-004327,CFG731_1962af6277da6f54,CFG731_fd6959ad3c5fd9ed,F731TE,F731TE,29.5,9,1,0.75,6,12
RFQ731-004328,CFG731_08efe1333b2d7967,CFG731_fe9a409c6b2ba9cc,x731,x731,42.84615384615385,12,1,0.9230769230769231,11,13
RFQ731-004329,CFG731_f0496d00d34377f6,CFG731_31b475abe3d16a99,x731,x731,51.857142857142854,13,0,0.9285714285714286,14,14
RFQ731-004330,CFG731_947b0b2717816adb,CFG731_e705c6e8d4b9cc85,x731,x731,40.0,10,0,1.0,7,10
RFQ731-004331,CFG731_ae1f3e9a90950fc3,CFG731_243419c6708378b3,x731,x731,50.875,15,1,0.9375,10,16
RFQ731-004332,CFG731_874928f24c55285e,CFG731_54559f782190a122,F731TE,F731TE,38.833333333333336,11,1,0.9166666666666666,3,12
RFQ731-004333,CFG731_8e97bb2bec352a2c,CFG731_3b2a32abbf148ca1,x731,x731,42.75,14,2,0.875,5,16
RFQ731-004334,CFG731_7dce730729047505,CFG731_91e51485b56960b2,x731,x731,55.0,14,0,1.0,49,14
RFQ731-004335,CFG731_515a31451814aae9,CFG731_32b4b1ec4513af66,G731ST-LT,G731ST-LT,37.833333333333336,11,1,0.9166666666666666,3,12
RFQ731-004336,CFG731_7d4c803343a40a05,CFG731_1f978c234895178c,x731,x731,55.0,14,0,1.0,5,14
RFQ731-004337,CFG731_dde2f7fe043f7ade,CFG731_6cc2f5d089c01baf,G731ST-HT,G731ST-HT,44.733333333333334,13,1,0.8666666666666667,5,15
RFQ731-004338,CFG731_ca03fff98c65f515,CFG731_04a53b6cc81d57d6,x731,x731,45.857142857142854,13,1,0.9285714285714286,16,14
RFQ731-004339,CFG731_a9ec8cda9130252f,CFG731_a9ec8cda9130252f,x731,x731,41.84615384615385,12,1,0.9230769230769231,1,13
RFQ731-004340,CFG731_75db38d1df65a8f3,CFG731_ae2e4cfccaff4f50,G731ST-LT,G731ST-LT,48.84615384615385,12,0,0.9230769230769231,14,13
RFQ731-004341,CFG731_d44e54f35ee15977,CFG731_bbffb73f3dff6787,G731ST-HT,G731ST-HT,51.0,13,0,1.0,7,13
RFQ731-004342,CFG731_92efd7a3c43da152,CFG731_a9f22ebc14287e5d,F731PW,F731PW,29.384615384615383,9,1,0.6923076923076923,7,13
RFQ731-004343,CFG731_4aa7d46b9cfa7d7b,CFG731_7b2f69a7ca55041b,G731ST-HT,G731ST-HT,54.0,14,0,1.0,31,14
RFQ731-004344,CFG731_648b3a822a947c68,CFG731_ad0a2fd7350b6cca,x731,x731,63.0,16,0,1.0,5,16
RFQ731-004345,CFG731_56dbee462245ee56,CFG731_927f189839c665ae,x731,x731,51.0,13,0,1.0,45,13
RFQ731-004346,CFG731_a2a709ad804cc5a2,CFG731_e03b41992c837b34,G731ST-LT,G731ST-LT,45.857142857142854,13,1,0.9285714285714286,7,14
RFQ731-004347,CFG731_b60961340903daf0,CFG731_4e59e6fc4174afa3,x731,x731,29.8,9,1,0.9,17,10
RFQ731-004348,CFG731_3781457447e45e13,CFG731_0738cd529389f266,G731CA,G731CA,45.0,11,0,1.0,2,11
RFQ731-004349,CFG731_16e6520dce2c28e4,CFG731_9e4fccece4d272d3,x731,x731,50.0,13,0,1.0,11,13
RFQ731-004350,CFG731_4da2b3fd83325505,CFG731_c39096767a7ae083,x731,x731,62.0,16,0,1.0,8,16
RFQ731-004351,CFG731_a4610f5f38e7d946,CFG731_a4610f5f38e7d946,F731WD_DualChannel,F731WD_DualChannel,48.84615384615385,12,0,0.9230769230769231,1,13
RFQ731-004352,CFG731_f287b32480efae51,CFG731_219ac3d01befd6d1,x731,x731,42.84615384615385,12,1,0.9230769230769231,4,13
RFQ731-004353,CFG731_c37386a371e13fa8,CFG731_c37386a371e13fa8,F731WD_DualChannel,F731WD_DualChannel,44.57142857142857,11,0,0.7857142857142857,1,14
RFQ731-004354,CFG731_deb3d65220135a9e,CFG731_91e51485b56960b2,x731,x731,57.875,15,0,0.9375,3,16
RFQ731-004355,CFG731_e116a79dd463fd7e,CFG731_9e4fccece4d272d3,x731,x731,58.0,15,0,1.0,2,15
RFQ731-004356,CFG731_011ca4ba794bd4d6,CFG731_91e51485b56960b2,x731,x731,55.0,14,0,1.0,15,14
RFQ731-004357,CFG731_a4416ae9d698efa6,CFG731_a4416ae9d698efa6,G731ST-HT,G731ST-HT,42.714285714285715,12,1,0.8571428571428571,1,14
RFQ731-004358,CFG731_f57ccd8e79618aa1,CFG731_91e51485b56960b2,x731,x731,52.0,13,0,1.0,3,13
RFQ731-004359,CFG731_e201a8a6e4588b00,CFG731_e201a8a6e4588b00,x731,x731,56.0,14,0,1.0,1,14
RFQ731-004360,CFG731_bb4f0886ba308d63,CFG731_9a0f0b26c7f24725,x731,x731,44.733333333333334,13,1,0.8666666666666667,7,15
RFQ731-004361,CFG731_8216171cc39f78aa,CFG731_496bd7a964d6cd85,x731,x731,44.857142857142854,13,1,0.9285714285714286,3,14
RFQ731-004362,CFG731_8cf35251fcd54982,CFG731_36d7686aca1200ae,x731,x731,44.733333333333334,13,1,0.8666666666666667,2,15
RFQ731-004363,CFG731_02c05dd3bc721c1b,CFG731_219ac3d01befd6d1,x731,x731,45.857142857142854,13,1,0.9285714285714286,6,14
RFQ731-004364,CFG731_14235f3888d71408,CFG731_b97ce0f180acf155,G731CA,G731CA,52.0,13,0,1.0,6,13
RFQ731-004365,CFG731_134ecd7b8190bed1,CFG731_a59cc7e57b856164,x731,x731,42.714285714285715,12,1,0.8571428571428571,3,14
RFQ731-004366,CFG731_faff6da73df00950,CFG731_b97ce0f180acf155,G731CA,G731CA,53.0,13,0,1.0,3,13
RFQ731-004367,CFG731_6a47b38d62a9fed3,CFG731_40b6e1db6c80bcc1,G731VG,G731VG,44.625,13,1,0.8125,2,16
RFQ731-004368,CFG731_4ed713e2b6c74ca8,CFG731_4ed713e2b6c74ca8,x731,x731,55.86666666666667,14,0,0.9333333333333333,1,15
RFQ731-004369,CFG731_344778a042931752,CFG731_54559f782190a122,F731TE,F731TE,33.666666666666664,10,1,0.8333333333333334,3,12
RFQ731-004370,CFG731_b7c1a02b25610507,CFG731_07fb816f7dc25bc8,F731TE,F731TE,29.8,9,1,0.9,4,10
RFQ731-004371,CFG731_8da1da530d6ae54d,CFG731_e6c0885eb14e429c,G731ST-LT,G731ST-LT,46.84615384615385,12,0,0.9230769230769231,3,13
RFQ731-004372,CFG731_8153d67c519453a2,CFG731_6bdadac99b2f7b39,x731,x731,41.64705882352941,14,2,0.8235294117647058,19,17
RFQ731-004373,CFG731_a92ad5294d9187e9,CFG731_8c50542218db5cb0,x731,x731,43.857142857142854,13,1,0.9285714285714286,20,14
RFQ731-004374,CFG731_516629085c122a4e,CFG731_219ac3d01befd6d1,x731,x731,56.68421052631579,16,1,0.8421052631578947,2,19
RFQ731-004375,CFG731_b4f65e97f91c3587,CFG731_b4f65e97f91c3587,x731,x731,59.875,15,0,0.9375,1,16
RFQ731-004376,CFG731_e03b41992c837b34,CFG731_e03b41992c837b34,G731ST-LT,G731ST-LT,56.0,14,0,1.0,1,14
RFQ731-004377,CFG731_516629085c122a4e,CFG731_516629085c122a4e,x731,x731,55.77777777777778,16,1,0.8888888888888888,1,18
RFQ731-004378,CFG731_dd3145b6d50f35f0,CFG731_6b36d25fda044bf5,x731,x731,55.0,14,0,1.0,7,14
RFQ731-004379,CFG731_af755e9c46cfadd4,CFG731_e1c54b5b080fabb2,x731,x731,46.857142857142854,13,1,0.9285714285714286,44,14
RFQ731-004380,CFG731_1b33a9ed446bc0fd,CFG731_288e4c99b4e02895,G731ST-HT,G731ST-HT,44.0,11,0,1.0,6,11
RFQ731-004381,CFG731_12089d5d54f581ac,CFG731_12089d5d54f581ac,x731,x731,45.733333333333334,13,1,0.8666666666666667,1,15
RFQ731-004382,CFG731_b43582909c828d95,CFG731_b97ce0f180acf155,G731CA,G731CA,44.0,11,0,1.0,12,11
