rfq_id,mode,package_aware,target_package,true_configuration_id,recommended_configuration_id,recommended_package,top_score,true_rank,candidate_count,requirement_count,mandatory_matches,mandatory_conflicts,preferred_matches,preferred_conflicts,refinement_distance,is_top1
RFQ731-003291,ORACLE,False,F731TE,CFG731_3fe2202b70f330b1,CFG731_3fe2202b70f330b1,F731TE,82.0,1.0,484,13,10,0,3,0,0.0,True
RFQ731-003292,ORACLE,False,F731TE,CFG731_b7c1a02b25610507,CFG731_b7c1a02b25610507,F731TE,61.300000000000004,1.0,512,11,8,0,3,0,0.0,True
RFQ731-003293,ORACLE,False,G731ST-LT,CFG731_166343048c227f3c,CFG731_166343048c227f3c,G731ST-LT,97.5,1.0,208,15,13,0,2,0,0.0,True
RFQ731-003294,ORACLE,False,x731,CFG731_a92ad5294d9187e9,CFG731_a92ad5294d9187e9,x731,79.7,1.0,208,14,9,0,5,0,0.0,True
RFQ731-003295,ORACLE,False,x731,CFG731_9ccdadb28a07accd,CFG731_9ccdadb28a07accd,x731,95.6,1.0,148,14,13,0,1,0,0.0,True
RFQ731-003296,ORACLE,False,x731,CFG731_27b6b45b43224be7,CFG731_27b6b45b43224be7,x731,104.8,1.0,150,16,13,0,3,0,0.0,True
RFQ731-003297,ORACLE,False,x731,CFG731_4138a046f10b4aa8,CFG731_4138a046f10b4aa8,x731,86.3,1.0,142,15,10,0,5,0,0.0,True
RFQ731-003298,ORACLE,False,x731,CFG731_c63da0cdbb0b3444,CFG731_c63da0cdbb0b3444,x731,98.3,1.0,110,15,13,0,2,0,0.0,True
RFQ731-003299,ORACLE,False,x731,CFG731_2009b1ab4cbc0ffb,CFG731_2009b1ab4cbc0ffb,x731,86.4,1.0,168,15,10,0,5,0,0.0,True
RFQ731-003300,ORACLE,False,G731ST-HT,CFG731_cc9ac35e4d9a1854,CFG731_cc9ac35e4d9a1854,G731ST-HT,103.3,1.0,308,16,13,0,3,0,0.0,True
RFQ731-003301,ORACLE,False,x731,CFG731_1e692ee109597ef2,CFG731_1e692ee109597ef2,x731,89.5,1.0,164,14,11,0,3,0,0.0,True
RFQ731-003302,ORACLE,False,x731,CFG731_36c553adc9f5ebf3,CFG731_36c553adc9f5ebf3,x731,96.39999999999999,1.0,160,16,11,0,5,0,0.0,True
RFQ731-003303,ORACLE,False,x731,CFG731_7db8273b62ec69af,CFG731_7db8273b62ec69af,x731,90.2,1.0,146,16,10,0,6,0,0.0,True
RFQ731-003304,ORACLE,False,G731ST-LT,CFG731_cc03e3852895ae99,CFG731_cc03e3852895ae99,G731ST-LT,84.5,1.0,340,13,12,0,1,0,0.0,True
RFQ731-003305,ORACLE,False,x731,CFG731_0aa987e1ae960c88,CFG731_0aa987e1ae960c88,x731,94.1,1.0,106,15,12,0,3,0,0.0,True
RFQ731-003306,ORACLE,False,x731,CFG731_26a55fc6510692e1,CFG731_26a55fc6510692e1,x731,90.6,1.0,184,14,12,0,2,0,0.0,True
RFQ731-003307,ORACLE,False,G731ST-LT,CFG731_22da0d6030817265,CFG731_22da0d6030817265,G731ST-LT,90.0,1.0,374,15,11,0,4,0,0.0,True
RFQ731-003308,ORACLE,False,x731,CFG731_fd3397424975992e,CFG731_fd3397424975992e,x731,95.3,1.0,158,15,12,0,3,0,0.0,True
RFQ731-003309,ORACLE,False,x731,CFG731_7308ee8503151ef3,CFG731_7308ee8503151ef3,x731,94.2,1.0,122,17,10,0,7,0,0.0,True
RFQ731-003310,ORACLE,False,x731,CFG731_511f0780429774e2,CFG731_511f0780429774e2,x731,90.5,1.0,114,15,10,0,5,0,0.0,True
RFQ731-003311,ORACLE,False,G731ST-LT,CFG731_e0009be417f51ccd,CFG731_e0009be417f51ccd,G731ST-LT,102.2,1.0,356,16,13,0,3,0,0.0,True
RFQ731-003312,ORACLE,False,x731,CFG731_92e7a454f95768c1,CFG731_92e7a454f95768c1,x731,93.4,1.0,120,14,12,0,2,0,0.0,True
RFQ731-003313,ORACLE,False,x731,CFG731_9f9a8730b26472c2,CFG731_9f9a8730b26472c2,x731,95.8,1.0,202,16,11,0,5,0,0.0,True
RFQ731-003314,ORACLE,False,G731ST-LT,CFG731_b3d0283738532d82,CFG731_b3d0283738532d82,G731ST-LT,79.30000000000001,1.0,372,14,10,0,4,0,0.0,True
RFQ731-003315,ORACLE,False,G731CA,CFG731_dc8a3bad7d99b8ea,CFG731_dc8a3bad7d99b8ea,G731CA,72.0,1.0,250,12,9,0,3,0,0.0,True
RFQ731-003316,ORACLE,False,x731,CFG731_3611bb1fba248e38,CFG731_3611bb1fba248e38,x731,99.8,1.0,186,15,13,0,2,0,0.0,True
RFQ731-003317,ORACLE,False,x731,CFG731_bd00839e452c6958,CFG731_bd00839e452c6958,x731,78.8,1.0,132,13,10,0,3,0,0.0,True
RFQ731-003318,ORACLE,False,G731ST-LT,CFG731_22da0d6030817265,CFG731_22da0d6030817265,G731ST-LT,98.10000000000001,1.0,420,15,13,0,2,0,0.0,True
RFQ731-003319,ORACLE,False,x731,CFG731_4da2b3fd83325505,CFG731_4da2b3fd83325505,x731,89.1,1.0,186,15,11,0,4,0,0.0,True
RFQ731-003320,ORACLE,False,x731,CFG731_fc05c65994b9f9f2,CFG731_fc05c65994b9f9f2,x731,79.9,1.0,120,14,9,0,5,0,0.0,True
RFQ731-003321,ORACLE,False,G731ST-HT,CFG731_63eca10a00ae1f5d,CFG731_63eca10a00ae1f5d,G731ST-HT,83.5,1.0,310,16,9,0,7,0,0.0,True
RFQ731-003322,ORACLE,False,x731,CFG731_5ea309f998205da7,CFG731_5ea309f998205da7,x731,94.0,1.0,140,16,11,0,5,0,0.0,True
RFQ731-003323,ORACLE,False,G731ST-LT,CFG731_7f493b76fa02174d,CFG731_7f493b76fa02174d,G731ST-LT,79.00000000000001,1.0,158,14,10,0,4,0,0.0,True
RFQ731-003324,ORACLE,False,F731PW,CFG731_92efd7a3c43da152,CFG731_92efd7a3c43da152,F731PW,68.9,1.0,458,12,9,0,3,0,0.0,True
RFQ731-003325,ORACLE,False,G731CA,CFG731_d3d0547b464f691d,CFG731_d3d0547b464f691d,G731CA,67.2,1.0,362,12,8,0,4,0,0.0,True
RFQ731-003326,ORACLE,False,F731WD_DualChannel,CFG731_c37386a371e13fa8,CFG731_c37386a371e13fa8,F731WD_DualChannel,65.0,1.0,468,12,8,0,4,0,0.0,True
RFQ731-003327,ORACLE,False,G731ST-LT,CFG731_fbf2539ea471ea5b,CFG731_fbf2539ea471ea5b,G731ST-LT,94.8,1.0,314,15,12,0,3,0,0.0,True
RFQ731-003328,ORACLE,False,G731ST-HT,CFG731_ab3b0ae98d7b2345,CFG731_ab3b0ae98d7b2345,G731ST-HT,97.1,1.0,314,15,13,0,2,0,0.0,True
RFQ731-003329,ORACLE,False,x731,CFG731_adf05162c2c9fc8d,CFG731_adf05162c2c9fc8d,x731,80.5,1.0,114,15,8,0,7,0,0.0,True
RFQ731-003330,ORACLE,False,F731TE,CFG731_8b8ba7e2341f1295,CFG731_8b8ba7e2341f1295,F731TE,79.9,1.0,490,13,10,0,3,0,0.0,True
RFQ731-003331,ORACLE,False,G731CA,CFG731_95a64c12c70f922a,CFG731_95a64c12c70f922a,G731CA,89.1,1.0,382,14,11,0,3,0,0.0,True
RFQ731-003332,ORACLE,False,x731,CFG731_7962ce0b7d875608,CFG731_7962ce0b7d875608,x731,74.3,1.0,112,14,8,0,6,0,0.0,True
RFQ731-003333,ORACLE,False,G731ST-HT,CFG731_28ff10770eb1b643,CFG731_28ff10770eb1b643,G731ST-HT,87.0,1.0,244,14,12,0,2,0,0.0,True
RFQ731-003334,ORACLE,False,G731ST-HT,CFG731_920bf82480de0a61,CFG731_920bf82480de0a61,G731ST-HT,84.0,1.0,320,14,11,0,3,0,0.0,True
RFQ731-003335,ORACLE,False,x731,CFG731_aaecd8f48f0639a0,CFG731_aaecd8f48f0639a0,x731,68.7,1.0,126,13,8,0,5,0,0.0,True
RFQ731-003336,ORACLE,False,x731,CFG731_57b3b3a6958ee330,CFG731_57b3b3a6958ee330,x731,85.8,1.0,174,14,11,0,3,0,0.0,True
RFQ731-003337,ORACLE,False,x731,CFG731_2e5bd0d53757f625,CFG731_2e5bd0d53757f625,x731,84.7,1.0,116,14,10,0,4,0,0.0,True
RFQ731-003338,ORACLE,False,x731,CFG731_4fe142d593643ab8,CFG731_4fe142d593643ab8,x731,87.10000000000001,1.0,144,14,11,0,3,0,0.0,True
RFQ731-003339,ORACLE,False,G731ST-LT,CFG731_49cd4cbef1081333,CFG731_49cd4cbef1081333,G731ST-LT,83.1,1.0,276,15,9,0,6,0,0.0,True
RFQ731-003340,ORACLE,False,x731,CFG731_996c03c74db1b690,CFG731_996c03c74db1b690,x731,101.5,1.0,122,16,12,0,4,0,0.0,True
RFQ731-003341,ORACLE,False,x731,CFG731_1f0c09edcd967945,CFG731_1f0c09edcd967945,x731,75.7,1.0,168,14,8,0,6,0,0.0,True
RFQ731-003342,ORACLE,False,G731ST-LT,CFG731_0e146b48e4ed8b98,CFG731_0e146b48e4ed8b98,G731ST-LT,97.8,1.0,364,15,13,0,2,0,0.0,True
RFQ731-003343,ORACLE,False,F731PW,CFG731_7fea22051dcc86b6,CFG731_7fea22051dcc86b6,F731PW,65.6,1.0,460,12,8,0,4,0,0.0,True
RFQ731-003344,ORACLE,False,x731,CFG731_5f2fdad66cde083e,CFG731_5f2fdad66cde083e,x731,72.60000000000001,1.0,142,14,8,0,6,0,0.0,True
RFQ731-003345,ORACLE,False,x731,CFG731_867e73503f493aa1,CFG731_867e73503f493aa1,x731,101.3,1.0,132,16,12,0,4,0,0.0,True
RFQ731-003346,ORACLE,False,x731,CFG731_0e3baae8e946721c,CFG731_0e3baae8e946721c,x731,83.3,1.0,114,13,11,0,2,0,0.0,True
RFQ731-003347,ORACLE,False,x731,CFG731_9a88481e80177d0c,CFG731_9a88481e80177d0c,x731,94.9,1.0,124,16,11,0,5,0,0.0,True
RFQ731-003348,ORACLE,False,G731CA,CFG731_faff6da73df00950,CFG731_faff6da73df00950,G731CA,93.0,1.0,388,14,12,0,2,0,0.0,True
RFQ731-003349,ORACLE,False,x731,CFG731_20e62aeb01c953da,CFG731_20e62aeb01c953da,x731,95.5,1.0,150,16,11,0,5,0,0.0,True
RFQ731-003350,ORACLE,False,x731,CFG731_17dba025c91c278d,CFG731_17dba025c91c278d,x731,85.8,1.0,132,15,10,0,5,0,0.0,True
RFQ731-003351,ORACLE,False,x731,CFG731_3611bb1fba248e38,CFG731_3611bb1fba248e38,x731,100.7,1.0,178,15,13,0,2,0,0.0,True
RFQ731-003352,ORACLE,False,x731,CFG731_3b56310e368fd60f,CFG731_3b56310e368fd60f,x731,91.2,1.0,152,14,12,0,2,0,0.0,True
RFQ731-003353,ORACLE,False,G731CA,CFG731_1bc9c4d47c7d0696,CFG731_1bc9c4d47c7d0696,G731CA,84.60000000000001,1.0,350,14,10,0,4,0,0.0,True
RFQ731-003354,ORACLE,False,G731ST-LT,CFG731_ad6f77e09c551945,CFG731_ad6f77e09c551945,G731ST-LT,88.60000000000001,1.0,250,14,12,0,2,0,0.0,True
RFQ731-003355,ORACLE,False,x731,CFG731_c42374cc9dea3494,CFG731_c42374cc9dea3494,x731,76.1,1.0,156,14,8,0,6,0,0.0,True
RFQ731-003356,ORACLE,False,x731,CFG731_75466cb810218a66,CFG731_75466cb810218a66,x731,90.3,1.0,174,14,12,0,2,0,0.0,True
RFQ731-003357,ORACLE,False,x731,CFG731_c7103e34e50d624a,CFG731_c7103e34e50d624a,x731,94.8,1.0,134,15,12,0,3,0,0.0,True
RFQ731-003358,ORACLE,False,x731,CFG731_917fc613cc9bf56a,CFG731_917fc613cc9bf56a,x731,88.30000000000001,1.0,182,14,12,0,2,0,0.0,True
RFQ731-003359,ORACLE,False,G731ST-HT,CFG731_bbffb73f3dff6787,CFG731_bbffb73f3dff6787,G731ST-HT,105.7,1.0,392,16,14,0,2,0,0.0,True
RFQ731-003360,ORACLE,False,G731ST-HT,CFG731_fcf6a3b44d96735f,CFG731_fcf6a3b44d96735f,G731ST-HT,80.6,1.0,186,13,11,0,2,0,0.0,True
RFQ731-003361,ORACLE,False,x731,CFG731_3823a7587dcc8acd,CFG731_3823a7587dcc8acd,x731,70.30000000000001,1.0,132,14,7,0,7,0,0.0,True
RFQ731-003362,ORACLE,False,G731ST-HT,CFG731_ad49f2ad57627f46,CFG731_ad49f2ad57627f46,G731ST-HT,72.4,1.0,190,13,9,0,4,0,0.0,True
RFQ731-003363,ORACLE,False,x731,CFG731_6077133dce604e06,CFG731_6077133dce604e06,x731,87.3,1.0,178,15,10,0,5,0,0.0,True
RFQ731-003364,ORACLE,False,G731ST-HT,CFG731_288e4c99b4e02895,CFG731_288e4c99b4e02895,G731ST-HT,82.8,1.0,300,14,11,0,3,0,0.0,True
RFQ731-003365,ORACLE,False,x731,CFG731_b5a071e920590337,CFG731_b5a071e920590337,x731,94.1,1.0,182,15,12,0,3,0,0.0,True
RFQ731-003366,ORACLE,False,F731TE,CFG731_3d8c1bbc0ef4249a,CFG731_3d8c1bbc0ef4249a,F731TE,66.4,1.0,412,13,7,0,6,0,0.0,True
RFQ731-003367,ORACLE,False,x731,CFG731_23aa00a5306a83b2,CFG731_23aa00a5306a83b2,x731,87.5,1.0,164,15,10,0,5,0,0.0,True
RFQ731-003368,ORACLE,False,x731,CFG731_35443b2ee17ecca9,CFG731_35443b2ee17ecca9,x731,78.1,1.0,156,13,10,0,3,0,0.0,True
RFQ731-003369,ORACLE,False,G731CA,CFG731_95a64c12c70f922a,CFG731_95a64c12c70f922a,G731CA,93.60000000000001,1.0,290,14,12,0,2,0,0.0,True
RFQ731-003370,ORACLE,False,x731,CFG731_d517f4f2d9736ee5,CFG731_d517f4f2d9736ee5,x731,95.8,1.0,156,14,13,0,1,0,0.0,True
RFQ731-003371,ORACLE,False,x731,CFG731_1d3bf6638fef70ae,CFG731_1d3bf6638fef70ae,x731,86.60000000000001,1.0,132,15,10,0,5,0,0.0,True
RFQ731-003372,ORACLE,False,G731ST-HT,CFG731_6649a4899673b05e,CFG731_6649a4899673b05e,G731ST-HT,79.69999999999999,1.0,304,13,11,0,2,0,0.0,True
RFQ731-003373,ORACLE,False,G731ST-HT,CFG731_4d6c56202edf3f41,CFG731_4d6c56202edf3f41,G731ST-HT,83.7,1.0,268,14,11,0,3,0,0.0,True
RFQ731-003374,ORACLE,False,G731ST-HT,CFG731_6e53621a73b55f2c,CFG731_6e53621a73b55f2c,G731ST-HT,88.1,1.0,338,15,11,0,4,0,0.0,True
RFQ731-003375,ORACLE,False,x731,CFG731_782638eae748ba9a,CFG731_782638eae748ba9a,x731,86.1,1.0,122,15,10,0,5,0,0.0,True
RFQ731-003376,ORACLE,False,x731,CFG731_09db81b4dee54f57,CFG731_09db81b4dee54f57,x731,74.3,1.0,120,13,9,0,4,0,0.0,True
RFQ731-003377,ORACLE,False,F731WD_SingleChannel,CFG731_e98d2be876599c40,CFG731_e98d2be876599c40,F731WD_SingleChannel,84.10000000000001,1.0,486,13,11,0,2,0,0.0,True
RFQ731-003378,ORACLE,False,x731,CFG731_50797efe795778c6,CFG731_50797efe795778c6,x731,71.3,1.0,114,13,8,0,5,0,0.0,True
RFQ731-003379,ORACLE,False,x731,CFG731_782638eae748ba9a,CFG731_782638eae748ba9a,x731,82.8,1.0,102,15,9,0,6,0,0.0,True
RFQ731-003380,ORACLE,False,F731WD_DualChannel,CFG731_37e3938c6089bb2d,CFG731_37e3938c6089bb2d,F731WD_DualChannel,67.9,1.0,504,11,9,0,2,0,0.0,True
RFQ731-003381,ORACLE,False,x731,CFG731_4ba013fed31fb45f,CFG731_4ba013fed31fb45f,x731,67.19999999999999,1.0,134,13,7,0,6,0,0.0,True
RFQ731-003382,ORACLE,False,F731TE,CFG731_1962af6277da6f54,CFG731_1962af6277da6f54,F731TE,81.7,1.0,448,13,11,0,2,0,0.0,True
RFQ731-003383,ORACLE,False,x731,CFG731_33f263ef54ef97d1,CFG731_33f263ef54ef97d1,x731,87.8,1.0,164,14,11,0,3,0,0.0,True
RFQ731-003384,ORACLE,False,G731ST-HT,CFG731_7b2f69a7ca55041b,CFG731_7b2f69a7ca55041b,G731ST-HT,93.7,1.0,350,16,11,0,5,0,0.0,True
RFQ731-003385,ORACLE,False,x731,CFG731_de1b4a889540ef0e,CFG731_de1b4a889540ef0e,x731,94.9,1.0,132,14,13,0,1,0,0.0,True
RFQ731-003386,ORACLE,False,G731ST-LT,CFG731_7882c72c21497015,CFG731_7882c72c21497015,G731ST-LT,94.4,1.0,322,16,11,0,5,0,0.0,True
RFQ731-003387,ORACLE,False,x731,CFG731_3c119308d8305ad4,CFG731_3c119308d8305ad4,x731,94.4,1.0,174,15,12,0,3,0,0.0,True
RFQ731-003388,ORACLE,False,x731,CFG731_9a3bcb48249a8b49,CFG731_9a3bcb48249a8b49,x731,87.9,1.0,120,15,10,0,5,0,0.0,True
RFQ731-003389,ORACLE,False,x731,CFG731_3f43e18524472dbe,CFG731_3f43e18524472dbe,x731,96.8,1.0,108,14,13,0,1,0,0.0,True
RFQ731-003390,ORACLE,False,G731ST-LT,CFG731_c5da2661a169f82b,CFG731_c5da2661a169f82b,G731ST-LT,88.5,1.0,370,15,11,0,4,0,0.0,True
RFQ731-003391,ORACLE,False,G731CA,CFG731_b97ce0f180acf155,CFG731_b97ce0f180acf155,G731CA,84.30000000000001,1.0,438,14,10,0,4,0,0.0,True
RFQ731-003392,ORACLE,False,F731WD_DualChannel,CFG731_8281908b452128f3,CFG731_8281908b452128f3,F731WD_DualChannel,84.1,1.0,474,13,11,0,2,0,0.0,True
RFQ731-003393,ORACLE,False,x731,CFG731_8956c16bd3b9a345,CFG731_8956c16bd3b9a345,x731,89.7,1.0,178,14,12,0,2,0,0.0,True
RFQ731-003394,ORACLE,False,G731CA,CFG731_19ec976991ce75a9,CFG731_19ec976991ce75a9,G731CA,91.8,1.0,446,14,12,0,2,0,0.0,True
RFQ731-003395,ORACLE,False,x731,CFG731_d67b44eae58dfe59,CFG731_d67b44eae58dfe59,x731,85.39999999999999,1.0,148,14,11,0,3,0,0.0,True
RFQ731-003396,ORACLE,False,G731ST-HT,CFG731_baab4a7f51aced1f,CFG731_baab4a7f51aced1f,G731ST-HT,82.6,1.0,284,13,12,0,1,0,0.0,True
RFQ731-003397,ORACLE,False,F731WD_DualChannel,CFG731_cd1c2b236ffda331,CFG731_cd1c2b236ffda331,F731WD_DualChannel,63.1,1.0,408,11,8,0,3,0,0.0,True
RFQ731-003398,ORACLE,False,G731ST-HT,CFG731_fa50e8a725c751e0,CFG731_fa50e8a725c751e0,G731ST-HT,76.4,1.0,244,13,10,0,3,0,0.0,True
RFQ731-003399,ORACLE,False,G731CA,CFG731_f235f4dd7693c885,CFG731_f235f4dd7693c885,G731CA,72.6,1.0,308,12,9,0,3,0,0.0,True
RFQ731-003400,ORACLE,False,x731,CFG731_8cf35251fcd54982,CFG731_8cf35251fcd54982,x731,87.3,1.0,152,15,10,0,5,0,0.0,True
RFQ731-003401,ORACLE,False,G731ST-HT,CFG731_eb70dc35972dc4b7,CFG731_eb70dc35972dc4b7,G731ST-HT,98.6,1.0,312,15,13,0,2,0,0.0,True
RFQ731-003402,ORACLE,False,x731,CFG731_9cedc4ecc45a4b46,CFG731_9cedc4ecc45a4b46,x731,90.89999999999999,1.0,160,15,11,0,4,0,0.0,True
RFQ731-003403,ORACLE,False,x731,CFG731_8d2c10e2688ee31d,CFG731_8d2c10e2688ee31d,x731,104.2,1.0,118,16,13,0,3,0,0.0,True
RFQ731-003404,ORACLE,False,x731,CFG731_584d4f5b54752e2e,CFG731_584d4f5b54752e2e,x731,97.2,1.0,132,15,12,0,3,0,0.0,True
RFQ731-003405,ORACLE,False,x731,CFG731_5aad423ad5989441,CFG731_5aad423ad5989441,x731,94.4,1.0,164,15,12,0,3,0,0.0,True
RFQ731-003406,ORACLE,False,x731,CFG731_b757671ab14f2876,CFG731_b757671ab14f2876,x731,78.80000000000001,1.0,104,15,8,0,7,0,0.0,True
RFQ731-003407,ORACLE,False,x731,CFG731_dbb33a574e3ad4d8,CFG731_dbb33a574e3ad4d8,x731,84.0,1.0,154,13,11,0,2,0,0.0,True
RFQ731-003408,ORACLE,False,x731,CFG731_33fed5318b1a4f2f,CFG731_33fed5318b1a4f2f,x731,99.5,1.0,168,15,13,0,2,0,0.0,True
RFQ731-003409,ORACLE,False,x731,CFG731_b1e6da79b3f3968c,CFG731_b1e6da79b3f3968c,x731,72.6,1.0,122,13,8,0,5,0,0.0,True
RFQ731-003410,ORACLE,False,x731,CFG731_7a941b9a49372410,CFG731_7a941b9a49372410,x731,66.8,1.0,174,13,7,0,6,0,0.0,True
RFQ731-003411,ORACLE,False,x731,CFG731_fc0b29ae617f0a6b,CFG731_fc0b29ae617f0a6b,x731,90.0,1.0,148,14,12,0,2,0,0.0,True
RFQ731-003412,ORACLE,False,x731,CFG731_5f07d1fd22503872,CFG731_5f07d1fd22503872,x731,79.1,1.0,152,12,11,0,1,0,0.0,True
RFQ731-003413,ORACLE,False,G731ST-LT,CFG731_0fdf5c36c9c41e69,CFG731_0fdf5c36c9c41e69,G731ST-LT,92.00000000000001,1.0,200,16,11,0,5,0,0.0,True
RFQ731-003414,ORACLE,False,G731ST-HT,CFG731_84b16be5aab3bf9b,CFG731_84b16be5aab3bf9b,G731ST-HT,87.2,1.0,272,15,11,0,4,0,0.0,True
RFQ731-003415,ORACLE,False,G731ST-HT,CFG731_fcc72e9951376cf3,CFG731_fcc72e9951376cf3,G731ST-HT,102.4,1.0,310,16,13,0,3,0,0.0,True
RFQ731-003416,ORACLE,False,F731TE,CFG731_4d0235c9d5cc61be,CFG731_4d0235c9d5cc61be,F731TE,67.6,1.0,400,11,9,0,2,0,0.0,True
RFQ731-003417,ORACLE,False,x731,CFG731_ae226e31119be9bd,CFG731_ae226e31119be9bd,x731,83.6,1.0,160,14,10,0,4,0,0.0,True
RFQ731-003418,ORACLE,False,x731,CFG731_3a6a87d7cf07cb7c,CFG731_3a6a87d7cf07cb7c,x731,97.4,1.0,156,15,13,0,2,0,0.0,True
RFQ731-003419,ORACLE,False,F731WD_SingleChannel,CFG731_70b6eaf9262ca4d0,CFG731_70b6eaf9262ca4d0,F731WD_SingleChannel,76.9,1.0,568,13,10,0,3,0,0.0,True
RFQ731-003420,ORACLE,False,x731,CFG731_b65f8c1aefa2a95b,CFG731_b65f8c1aefa2a95b,x731,87.0,1.0,138,14,11,0,3,0,0.0,True
RFQ731-003421,ORACLE,False,x731,CFG731_509cb555eca833a1,CFG731_509cb555eca833a1,x731,86.00000000000001,1.0,180,15,10,0,5,0,0.0,True
RFQ731-003422,ORACLE,False,x731,CFG731_fe424f85d85e1c0c,CFG731_fe424f85d85e1c0c,x731,74.5,1.0,132,14,8,0,6,0,0.0,True
RFQ731-003423,ORACLE,False,x731,CFG731_122577678a9fbaa5,CFG731_122577678a9fbaa5,x731,87.3,1.0,122,14,11,0,3,0,0.0,True
RFQ731-003424,ORACLE,False,x731,CFG731_8ef93a1702c0f879,CFG731_8ef93a1702c0f879,x731,69.1,1.0,150,13,8,0,5,0,0.0,True
RFQ731-003425,ORACLE,False,x731,CFG731_5e61ce3b60d15e11,CFG731_5e61ce3b60d15e11,x731,98.7,1.0,142,17,11,0,6,0,0.0,True
RFQ731-003426,ORACLE,False,G731ST-LT,CFG731_e4891d6f45902e22,CFG731_e4891d6f45902e22,G731ST-LT,97.0,1.0,324,14,14,0,0,0,0.0,True
RFQ731-003427,ORACLE,False,x731,CFG731_b80e7ed679169677,CFG731_b80e7ed679169677,x731,87.1,1.0,172,14,11,0,3,0,0.0,True
RFQ731-003428,ORACLE,False,F731WD_SingleChannel,CFG731_0be7d6198235486b,CFG731_0be7d6198235486b,F731WD_SingleChannel,58.300000000000004,1.0,452,11,7,0,4,0,0.0,True
RFQ731-003429,ORACLE,False,x731,CFG731_ab7c99e095bc84f9,CFG731_ab7c99e095bc84f9,x731,88.3,1.0,140,16,9,0,7,0,0.0,True
RFQ731-003430,ORACLE,False,G731CA,CFG731_16b53411ff7f6c9b,CFG731_16b53411ff7f6c9b,G731CA,91.8,1.0,356,14,12,0,2,0,0.0,True
RFQ731-003431,ORACLE,False,G731ST-HT,CFG731_fab0d81b6a0ca4e0,CFG731_fab0d81b6a0ca4e0,G731ST-HT,79.1,1.0,266,13,11,0,2,0,0.0,True
RFQ731-003432,ORACLE,False,G731ST-LT,CFG731_a40ab19ad6671fbe,CFG731_a40ab19ad6671fbe,G731ST-LT,100.39999999999999,1.0,368,16,13,0,3,0,0.0,True
RFQ731-003433,ORACLE,False,x731,CFG731_fe9a409c6b2ba9cc,CFG731_fe9a409c6b2ba9cc,x731,86.0,1.0,164,15,10,0,5,0,0.0,True
RFQ731-003434,ORACLE,False,F731TE,CFG731_574aa7a29f75cd60,CFG731_574aa7a29f75cd60,F731TE,84.7,1.0,436,13,11,0,2,0,0.0,True
RFQ731-003435,ORACLE,False,x731,CFG731_579057193c092394,CFG731_579057193c092394,x731,88.4,1.0,154,15,10,0,5,0,0.0,True
RFQ731-003436,ORACLE,False,F731WD_DualChannel,CFG731_d2034bb5aa313dac,CFG731_d2034bb5aa313dac,F731WD_DualChannel,66.2,1.0,504,12,8,0,4,0,0.0,True
RFQ731-003437,ORACLE,False,x731,CFG731_068dfb669c5d2e98,CFG731_068dfb669c5d2e98,x731,81.30000000000001,1.0,146,15,9,0,6,0,0.0,True
RFQ731-003438,ORACLE,False,x731,CFG731_9eda95fb1b62fb8d,CFG731_9eda95fb1b62fb8d,x731,75.5,1.0,130,13,9,0,4,0,0.0,True
RFQ731-003439,ORACLE,False,x731,CFG731_5789f006b670582c,CFG731_5789f006b670582c,x731,69.6,1.0,118,13,8,0,5,0,0.0,True
RFQ731-003440,ORACLE,False,x731,CFG731_2683cf7e09782f5e,CFG731_2683cf7e09782f5e,x731,91.9,1.0,164,16,10,0,6,0,0.0,True
RFQ731-003441,ORACLE,False,x731,CFG731_b761b914f76d159e,CFG731_b761b914f76d159e,x731,75.1,1.0,122,13,9,0,4,0,0.0,True
RFQ731-003442,ORACLE,False,x731,CFG731_48772fd385d8dcd5,CFG731_48772fd385d8dcd5,x731,93.4,1.0,154,15,11,0,4,0,0.0,True
RFQ731-003443,ORACLE,False,x731,CFG731_ef2da8cd513b19be,CFG731_ef2da8cd513b19be,x731,93.4,1.0,164,14,12,0,2,0,0.0,True
RFQ731-003444,ORACLE,False,x731,CFG731_256f254632c47939,CFG731_256f254632c47939,x731,85.1,1.0,148,14,11,0,3,0,0.0,True
RFQ731-003445,ORACLE,False,G731ST-HT,CFG731_617247356a7014fb,CFG731_617247356a7014fb,G731ST-HT,84.5,1.0,320,15,10,0,5,0,0.0,True
RFQ731-003446,ORACLE,False,x731,CFG731_1f978c234895178c,CFG731_1f978c234895178c,x731,99.10000000000001,1.0,192,16,12,0,4,0,0.0,True
RFQ731-003447,ORACLE,False,x731,CFG731_9cc4d2424009fabe,CFG731_9cc4d2424009fabe,x731,101.39999999999999,1.0,134,15,13,0,2,0,0.0,True
RFQ731-003448,ORACLE,False,G731ST-LT,CFG731_1d89d7fdc7355744,CFG731_1d89d7fdc7355744,G731ST-LT,96.3,1.0,276,15,13,0,2,0,0.0,True
RFQ731-003449,ORACLE,False,x731,CFG731_59f11353d30c03ee,CFG731_59f11353d30c03ee,x731,85.0,1.0,160,16,9,0,7,0,0.0,True
RFQ731-003450,ORACLE,False,x731,CFG731_bd2172ffd6b9273a,CFG731_bd2172ffd6b9273a,x731,98.9,1.0,104,15,13,0,2,0,0.0,True
