rfq_id,target_package,predicted_configuration_id,true_configuration_id,true_rank,error_type,num_changed_characteristics,changed_characteristics,mandatory_requirements,mandatory_matches,mandatory_mismatches,preferred_requirements,preferred_matches,preferred_mismatches,true_mandatory_matches,true_mandatory_mismatches,predicted_score,predicted_package,recommendation_package_aware
RFQ731-003584,G731ST-HT,CFG731_bbffb73f3dff6787,CFG731_c0eb036469c0bf44,2.0,TRUE_IN_TOP3,1,stromSchaltbar,10,10,0,5,5,0,10,0,27.09962033475922,G731ST-HT,false
RFQ731-003585,G731ST-HT,CFG731_8b18ac1c34209d63,CFG731_d44e54f35ee15977,2.0,TRUE_IN_TOP3,2,stromEingaenge|temperaturEingaenge,8,8,0,6,6,0,8,0,25.32079928115848,G731ST-HT,false
RFQ731-003586,x731,CFG731_af755e9c46cfadd4,CFG731_af755e9c46cfadd4,1.0,CORRECT_TOP1,0,,11,11,0,3,3,0,11,0,23.659186771792086,x731,false
RFQ731-003587,G731ST-LT,CFG731_750dd83a06ba43cb,CFG731_750dd83a06ba43cb,1.0,CORRECT_TOP1,0,,12,12,0,3,3,0,12,0,25.785407490269424,G731ST-LT,false
RFQ731-003588,x731,CFG731_618cb6c1c21feda4,CFG731_618cb6c1c21feda4,1.0,CORRECT_TOP1,0,,13,13,0,2,2,0,13,0,21.39466559870709,x731,false
RFQ731-003589,x731,CFG731_96c2ea74f0083869,CFG731_96c2ea74f0083869,1.0,CORRECT_TOP1,0,,13,13,0,3,3,0,13,0,22.672714086755665,x731,false
RFQ731-003590,x731,CFG731_086adbe1d654b214,CFG731_f3b867931d904122,4.0,TRUE_IN_TOP5,3,stromSchaltbar|temperaturEingaenge|dev_advMeterVerification,10,10,0,3,3,0,10,0,19.46258876727201,x731,false
RFQ731-003591,F731TE,CFG731_6886c948a9d1ec0c,CFG731_6886c948a9d1ec0c,1.0,CORRECT_TOP1,0,,6,6,0,7,7,0,6,0,35.31847236214592,F731TE,false
RFQ731-003592,G731CA,CFG731_5bfe9492c76587ec,CFG731_5bfe9492c76587ec,1.0,CORRECT_TOP1,0,,12,12,0,2,2,0,12,0,35.89643793735161,G731CA,false
RFQ731-003593,G731CA,CFG731_e85a7fcdd0521e90,CFG731_e85a7fcdd0521e90,1.0,CORRECT_TOP1,0,,10,10,0,2,2,0,10,0,21.84453250899616,G731CA,false
RFQ731-003594,G731ST-LT,CFG731_10085782ed0991cf,CFG731_364810dcd7f32a0c,2.0,TRUE_IN_TOP3,1,temperaturEingaenge,9,9,0,6,6,0,9,0,25.786171707367533,G731ST-LT,false
RFQ731-003595,x731,CFG731_cd4f211fbf872f2e,CFG731_cd4f211fbf872f2e,1.0,CORRECT_TOP1,0,,14,14,0,1,1,0,14,0,21.88590078944049,x731,false
RFQ731-003596,x731,CFG731_e8e7b7513a5c9544,CFG731_34247ec265566826,2.0,TRUE_IN_TOP3,1,stromEingaenge,11,11,0,4,4,0,11,0,21.76308400214706,x731,false
RFQ731-003597,x731,CFG731_260c36430f7c2d03,CFG731_260c36430f7c2d03,1.0,CORRECT_TOP1,0,,10,10,0,4,4,0,10,0,24.010745481975945,x731,false
RFQ731-003598,x731,CFG731_05cf1a0209b4f9a8,CFG731_05cf1a0209b4f9a8,1.0,CORRECT_TOP1,0,,11,11,0,5,5,0,11,0,22.021199231638988,x731,false
RFQ731-003599,x731,CFG731_70b38ab75d3ca724,CFG731_aa31c7019e5fef74,2.0,TRUE_IN_TOP3,1,dev_advMeterVerification,11,11,0,3,3,0,11,0,20.27575921465106,x731,false
RFQ731-003600,x731,CFG731_6204dd6ea742eb13,CFG731_6204dd6ea742eb13,1.0,CORRECT_TOP1,0,,11,11,0,3,3,0,11,0,20.67931104855829,x731,false
RFQ731-003601,G731ST-LT,CFG731_8da1da530d6ae54d,CFG731_8da1da530d6ae54d,1.0,CORRECT_TOP1,0,,15,15,0,1,1,0,15,0,27.431661067739245,G731ST-LT,false
RFQ731-003602,G731ST-HT,CFG731_c3a136a8630f644d,CFG731_a012df089e5e5862,2.0,TRUE_IN_TOP3,1,stromSchaltbar,9,9,0,6,6,0,9,0,27.249598407225623,G731ST-HT,false
RFQ731-003603,x731,CFG731_31aa13473958d7d3,CFG731_31aa13473958d7d3,1.0,CORRECT_TOP1,0,,14,14,0,3,3,0,14,0,24.196737263136928,x731,false
RFQ731-003604,G731ST-LT,CFG731_515a31451814aae9,CFG731_515a31451814aae9,1.0,CORRECT_TOP1,0,,10,10,0,3,3,0,10,0,23.011847714315543,G731ST-LT,false
RFQ731-003605,x731,CFG731_83f956404d04e6cd,CFG731_02cc92e24847d6c0,5.0,TRUE_IN_TOP5,3,stromSchaltbar|binaerDigitalOpenColl_MN|customUserFluid,10,10,0,4,4,0,10,0,20.761883011792012,x731,false
RFQ731-003606,x731,CFG731_0fbee36816b7af98,CFG731_b74fb5418dad3b38,2.0,TRUE_IN_TOP3,1,stromEingaenge,12,12,0,4,4,0,12,0,23.346991855889964,x731,false
RFQ731-003607,G731ST-HT,CFG731_bbffb73f3dff6787,CFG731_38414c1018b8f89e,3.0,TRUE_IN_TOP3,1,binaerOpenColl_MP,11,11,0,4,4,0,11,0,26.280631709421463,G731ST-HT,false
RFQ731-003608,x731,CFG731_8c50542218db5cb0,CFG731_8ade52b2e74d0235,3.0,TRUE_IN_TOP3,2,stromSchaltbar|stromEingaenge,8,8,0,6,6,0,8,0,20.60917972843003,x731,false
RFQ731-003609,x731,CFG731_c39096767a7ae083,CFG731_ef02695e374fc418,2.0,TRUE_IN_TOP3,3,stromSchaltbar|temperaturEingaenge|dev_advMeterVerification,10,10,0,4,4,0,10,0,20.370116454090194,x731,false
RFQ731-003610,x731,CFG731_63b6f6fcf28b1885,CFG731_70576b93aef3bc09,5.0,TRUE_IN_TOP5,2,dynamicGasMaster|customUserFluid,9,9,0,5,5,0,9,0,21.35109451020687,x731,false
RFQ731-003611,x731,CFG731_9db378257f9cf6a7,CFG731_9db378257f9cf6a7,1.0,CORRECT_TOP1,0,,9,9,0,5,5,0,9,0,19.90795930666128,x731,false
RFQ731-003612,F731PW,CFG731_92efd7a3c43da152,CFG731_4b26dfbafad76131,3.0,TRUE_IN_TOP3,1,binaerOpenColl_MP,8,8,0,3,3,0,8,0,28.11975652302703,F731PW,false
RFQ731-003613,x731,CFG731_a7dc06adf945eba3,CFG731_cf4d8202c634a1d4,2.0,TRUE_IN_TOP3,2,stromSchaltbar|temperaturEingaenge,10,10,0,4,4,0,10,0,20.700241340217936,x731,false
RFQ731-003614,G731ST-LT,CFG731_2469d1b04bd775f6,CFG731_2469d1b04bd775f6,1.0,CORRECT_TOP1,0,,10,10,0,5,5,0,10,0,25.13465685225086,G731ST-LT,false
RFQ731-003615,x731,CFG731_27caf5a2443603ad,CFG731_4cb67cdc021380a4,5.0,TRUE_IN_TOP5,1,customUserFluid,11,11,0,3,3,0,11,0,20.2488581059971,x731,false
RFQ731-003616,x731,CFG731_0db950a4979d2c52,CFG731_fa6b5a7df55858c0,2.0,TRUE_IN_TOP3,1,stromSchaltbar,12,12,0,4,4,0,12,0,23.16127590853137,x731,false
RFQ731-003617,x731,CFG731_7630270d2245c283,CFG731_69502d87794881ea,3.0,TRUE_IN_TOP3,3,binaerOpenColl_MP|dev_advMeterVerification|dynamicGasMaster,12,12,0,1,1,0,12,0,18.26606119018499,x731,false
RFQ731-003618,F731TE,CFG731_3d8c1bbc0ef4249a,CFG731_3d8c1bbc0ef4249a,1.0,CORRECT_TOP1,0,,11,11,0,2,2,0,11,0,37.16435247185012,F731TE,false
RFQ731-003619,G731VG,CFG731_cfb2b92dd8f09f39,CFG731_cfb2b92dd8f09f39,1.0,CORRECT_TOP1,0,,8,8,0,7,7,0,8,0,41.858304122441474,G731VG,false
RFQ731-003620,x731,CFG731_337790e6bbcf15f4,CFG731_337790e6bbcf15f4,1.0,CORRECT_TOP1,0,,14,14,0,1,1,0,14,0,21.71499242531444,x731,false
RFQ731-003621,F731WD_DualChannel,CFG731_819cb4e76943eca6,CFG731_37e3938c6089bb2d,2.0,TRUE_IN_TOP3,2,stromSchaltbar|binaerOpenColl_MP,10,10,0,1,1,0,10,0,23.304019990790596,F731WD_DualChannel,false
RFQ731-003622,x731,CFG731_b7e96d5717c40fd6,CFG731_61e03f690afcaa1a,2.0,TRUE_IN_TOP3,1,stromSchaltbar,12,12,0,4,4,0,12,0,22.59267874987008,x731,false
RFQ731-003623,x731,CFG731_5d345c0f49f6f272,CFG731_cb1aeeb79876dd06,2.0,TRUE_IN_TOP3,1,stromEingaenge,13,13,0,2,2,0,13,0,22.684720348065877,x731,false
RFQ731-003624,x731,CFG731_04a53b6cc81d57d6,CFG731_644efca41c3e2def,10.0,TRUE_IN_TOP10,3,stromSchaltbar|dev_advMeterVerification|customUserFluid,12,12,0,0,0,0,12,0,18.03477530571172,x731,false
RFQ731-003625,F731WD_DualChannel,CFG731_c37386a371e13fa8,CFG731_c37386a371e13fa8,1.0,CORRECT_TOP1,0,,10,10,0,2,2,0,10,0,30.890273125287308,F731WD_DualChannel,false
RFQ731-003626,G731ST-HT,CFG731_cc9ac35e4d9a1854,CFG731_143205a81a2e7efc,2.0,TRUE_IN_TOP3,1,stromSchaltbar,12,12,0,3,3,0,12,0,26.85154324863611,G731ST-HT,false
RFQ731-003627,x731,CFG731_086adbe1d654b214,CFG731_086adbe1d654b214,1.0,CORRECT_TOP1,0,,13,13,0,3,3,0,13,0,23.3595609185976,x731,false
RFQ731-003628,G731ST-LT,CFG731_c5da2661a169f82b,CFG731_c5da2661a169f82b,1.0,CORRECT_TOP1,0,,10,10,0,5,5,0,10,0,25.821145365161616,G731ST-LT,false
RFQ731-003629,x731,CFG731_d723355141502003,CFG731_2666da4dbcc5e5bd,2.0,TRUE_IN_TOP3,1,binaerOpenColl_MP,11,11,0,2,2,0,11,0,20.99565489753489,x731,false
RFQ731-003630,F731WD_SingleChannel,CFG731_70b6eaf9262ca4d0,CFG731_70b6eaf9262ca4d0,1.0,CORRECT_TOP1,0,,10,10,0,3,3,0,10,0,30.762456252706688,F731WD_SingleChannel,false
RFQ731-003631,x731,CFG731_22fecf5bb26e1132,CFG731_22fecf5bb26e1132,1.0,CORRECT_TOP1,0,,11,11,0,4,4,0,11,0,22.244470125273384,x731,false
RFQ731-003632,G731ST-LT,CFG731_4772bedc40328ae2,CFG731_4772bedc40328ae2,1.0,CORRECT_TOP1,0,,11,11,0,4,4,0,11,0,25.8276025544724,G731ST-LT,false
RFQ731-003633,x731,CFG731_800f2acd9158b556,CFG731_800f2acd9158b556,1.0,CORRECT_TOP1,0,,11,11,0,3,3,0,11,0,20.627639460303403,x731,false
RFQ731-003634,G731ST-HT,CFG731_bbffb73f3dff6787,CFG731_e1de683ed3edd33f,6.0,TRUE_IN_TOP10,2,stromEingaenge|binaerOpenColl_MP,11,11,0,3,3,0,11,0,24.862289143513213,G731ST-HT,false
RFQ731-003635,G731ST-HT,CFG731_646d8903da63e1f0,CFG731_646d8903da63e1f0,1.0,CORRECT_TOP1,0,,11,11,0,4,4,0,11,0,26.99506413179173,G731ST-HT,false
RFQ731-003636,F731PW,CFG731_7785b2914ebb6eaf,CFG731_7785b2914ebb6eaf,1.0,CORRECT_TOP1,0,,9,9,0,3,3,0,9,0,29.024288688400222,F731PW,false
RFQ731-003637,G731ST-LT,CFG731_a40ab19ad6671fbe,CFG731_a40ab19ad6671fbe,1.0,CORRECT_TOP1,0,,12,12,0,4,4,0,12,0,26.949215780743785,G731ST-LT,false
RFQ731-003638,x731,CFG731_70a71b60723e910d,CFG731_a8ddc520c2e666f7,2.0,TRUE_IN_TOP3,1,stromEingaenge,12,12,0,2,2,0,12,0,20.125781142184657,x731,false
RFQ731-003639,x731,CFG731_557eff71f11cfc98,CFG731_557eff71f11cfc98,1.0,CORRECT_TOP1,0,,10,10,0,4,4,0,10,0,20.70804295918484,x731,false
RFQ731-003640,x731,CFG731_c39096767a7ae083,CFG731_4da2b3fd83325505,2.0,TRUE_IN_TOP3,2,stromEingaenge|dev_advMeterVerification,9,9,0,6,6,0,9,0,21.761071539028016,x731,false
RFQ731-003641,G731ST-HT,CFG731_63eca10a00ae1f5d,CFG731_63eca10a00ae1f5d,1.0,CORRECT_TOP1,0,,14,14,0,2,2,0,14,0,28.59589583976263,G731ST-HT,false
RFQ731-003642,x731,CFG731_70b38ab75d3ca724,CFG731_aa31c7019e5fef74,2.0,TRUE_IN_TOP3,1,dev_advMeterVerification,6,6,0,8,8,0,6,0,20.27575921465106,x731,false
RFQ731-003643,G731ST-LT,CFG731_996314000fcfec4b,CFG731_22da0d6030817265,2.0,TRUE_IN_TOP3,1,temperaturEingaenge,13,13,0,2,2,0,13,0,25.424929002576945,G731ST-LT,false
RFQ731-003644,F731TE,CFG731_874928f24c55285e,CFG731_874928f24c55285e,1.0,CORRECT_TOP1,0,,9,9,0,4,4,0,9,0,39.169853628786285,F731TE,false
RFQ731-003645,x731,CFG731_9fcbfc87f6f15988,CFG731_9fcbfc87f6f15988,1.0,CORRECT_TOP1,0,,12,12,0,3,3,0,12,0,21.1615498076347,x731,false
RFQ731-003646,x731,CFG731_219ac3d01befd6d1,CFG731_b418359232bf5862,6.0,TRUE_IN_TOP10,3,stromEingaenge|temperaturEingaenge|binaerOpenColl_MP,11,11,0,2,2,0,11,0,18.04451108492764,x731,false
RFQ731-003647,x731,CFG731_b1196e0942d6104e,CFG731_b1196e0942d6104e,1.0,CORRECT_TOP1,0,,8,8,0,5,5,0,8,0,21.48878113303836,x731,false
RFQ731-003648,x731,CFG731_1147f9711c4bff84,CFG731_1147f9711c4bff84,1.0,CORRECT_TOP1,0,,10,10,0,4,4,0,10,0,24.08068821755677,x731,false
RFQ731-003649,x731,CFG731_a9ec8cda9130252f,CFG731_53cffcda6b4f1ffb,4.0,TRUE_IN_TOP5,2,binaerDigitalOpenColl_MN|dev_advMeterVerification,8,8,0,4,4,0,8,0,18.54045489711941,x731,false
RFQ731-003650,G731CA,CFG731_691a8f2ff165671d,CFG731_691a8f2ff165671d,1.0,CORRECT_TOP1,0,,7,7,0,5,5,0,7,0,26.623951496598032,G731CA,false
RFQ731-003651,x731,CFG731_fa2849b259355775,CFG731_fa2849b259355775,1.0,CORRECT_TOP1,0,,9,9,0,6,6,0,9,0,22.969309299781035,x731,false
RFQ731-003652,G731ST-LT,CFG731_2469d1b04bd775f6,CFG731_2469d1b04bd775f6,1.0,CORRECT_TOP1,0,,13,13,0,2,2,0,13,0,25.13465685225086,G731ST-LT,false
RFQ731-003653,x731,CFG731_22fecf5bb26e1132,CFG731_22fecf5bb26e1132,1.0,CORRECT_TOP1,0,,9,9,0,6,6,0,9,0,22.244470125273384,x731,false
RFQ731-003654,x731,CFG731_fb16e30f5bbb87f2,CFG731_563ef0dc6253e3f7,2.0,TRUE_IN_TOP3,1,stromEingaenge,10,10,0,4,4,0,10,0,21.260694583546705,x731,false
RFQ731-003655,F731PW,CFG731_7fea22051dcc86b6,CFG731_7fea22051dcc86b6,1.0,CORRECT_TOP1,0,,10,10,0,2,2,0,10,0,34.67118328099436,F731PW,false
RFQ731-003656,x731,CFG731_7a885e8a3e0ce8ad,CFG731_7a885e8a3e0ce8ad,1.0,CORRECT_TOP1,0,,13,13,0,1,1,0,13,0,23.323420365200484,x731,false
RFQ731-003657,x731,CFG731_1b5b895b5e259903,CFG731_1b5b895b5e259903,1.0,CORRECT_TOP1,0,,10,10,0,4,4,0,10,0,23.62359653228389,x731,false
RFQ731-003658,G731ST-HT,CFG731_b30ceef5c5f902ca,CFG731_b30ceef5c5f902ca,1.0,CORRECT_TOP1,0,,11,11,0,2,2,0,11,0,23.86671884035804,G731ST-HT,false
RFQ731-003659,G731CA,CFG731_edf13ed38a4b54de,CFG731_edf13ed38a4b54de,1.0,CORRECT_TOP1,0,,14,14,0,0,0,0,14,0,37.03238511893273,G731CA,false
RFQ731-003660,F731WD_SingleChannel,CFG731_9a761e6bfde35917,CFG731_9a761e6bfde35917,1.0,CORRECT_TOP1,0,,9,9,0,4,4,0,9,0,38.506254188817095,F731WD_SingleChannel,false
RFQ731-003661,F731WD_DualChannel,CFG731_a4610f5f38e7d946,CFG731_a4610f5f38e7d946,1.0,CORRECT_TOP1,0,,8,8,0,5,5,0,8,0,36.30115881302178,F731WD_DualChannel,false
RFQ731-003662,F731TE,CFG731_574aa7a29f75cd60,CFG731_574aa7a29f75cd60,1.0,CORRECT_TOP1,0,,9,9,0,4,4,0,9,0,35.46079387870506,F731TE,false
RFQ731-003663,F731TE,CFG731_fd6959ad3c5fd9ed,CFG731_fd6959ad3c5fd9ed,1.0,CORRECT_TOP1,0,,9,9,0,2,2,0,9,0,30.16525792838132,F731TE,false
RFQ731-003664,F731TE,CFG731_3fe2202b70f330b1,CFG731_3fe2202b70f330b1,1.0,CORRECT_TOP1,0,,11,11,0,2,2,0,11,0,39.212048692989256,F731TE,false
RFQ731-003665,x731,CFG731_91e51485b56960b2,CFG731_0bb38b2038fb1e69,2.0,TRUE_IN_TOP3,1,dynamicGasMaster,13,13,0,3,3,0,13,0,22.2968604342571,x731,false
RFQ731-003666,x731,CFG731_cd4f211fbf872f2e,CFG731_031d8f2fe50bf3d1,3.0,TRUE_IN_TOP3,1,stromSchaltbar,9,9,0,5,5,0,9,0,20.43182034864005,x731,false
RFQ731-003667,x731,CFG731_1f0c09edcd967945,CFG731_1f0c09edcd967945,1.0,CORRECT_TOP1,0,,11,11,0,3,3,0,11,0,21.265857819077038,x731,false
RFQ731-003668,x731,CFG731_83f956404d04e6cd,CFG731_60ab3311c49ebbc6,2.0,TRUE_IN_TOP3,1,binaerDigitalOpenColl_MN,9,9,0,7,7,0,9,0,23.28407428863637,x731,false
RFQ731-003669,x731,CFG731_073f991a6c9a4683,CFG731_073f991a6c9a4683,1.0,CORRECT_TOP1,0,,10,10,0,7,7,0,10,0,24.493314532790684,x731,false
RFQ731-003670,x731,CFG731_9228cc48e333917c,CFG731_9228cc48e333917c,1.0,CORRECT_TOP1,0,,10,10,0,5,5,0,10,0,21.956036770952142,x731,false
RFQ731-003671,G731ST-LT,CFG731_77dd17c48f15826c,CFG731_77dd17c48f15826c,1.0,CORRECT_TOP1,0,,10,10,0,5,5,0,10,0,25.792989087085736,G731ST-LT,false
RFQ731-003672,x731,CFG731_a92ad5294d9187e9,CFG731_a92ad5294d9187e9,1.0,CORRECT_TOP1,0,,12,12,0,2,2,0,12,0,23.50920869932568,x731,false
RFQ731-003673,G731CA,CFG731_452fb8d2c450816e,CFG731_452fb8d2c450816e,1.0,CORRECT_TOP1,0,,8,8,0,4,4,0,8,0,26.69389423217886,G731CA,false
RFQ731-003674,F731TE,CFG731_56ccaebbaa08bd29,CFG731_56ccaebbaa08bd29,1.0,CORRECT_TOP1,0,,9,9,0,2,2,0,9,0,28.731236289676243,F731TE,false
RFQ731-003675,x731,CFG731_219ac3d01befd6d1,CFG731_7eb5b2d6a16dd3a3,2.0,TRUE_IN_TOP3,1,temperaturEingaenge,13,13,0,2,2,0,13,0,21.735922716974084,x731,false
RFQ731-003676,x731,CFG731_c39096767a7ae083,CFG731_4da2b3fd83325505,2.0,TRUE_IN_TOP3,2,stromEingaenge|dev_advMeterVerification,12,12,0,3,3,0,12,0,21.761071539028016,x731,false
RFQ731-003677,x731,CFG731_5d255cf6dd296018,CFG731_7003cfd4e569b57b,3.0,TRUE_IN_TOP3,1,customUserFluid,12,12,0,2,2,0,12,0,20.71892672264177,x731,false
RFQ731-003678,G731ST-HT,CFG731_cc9ac35e4d9a1854,CFG731_cc9ac35e4d9a1854,1.0,CORRECT_TOP1,0,,11,11,0,5,5,0,11,0,28.305623689436548,G731ST-HT,false
RFQ731-003679,x731,CFG731_241d60e6ef5278be,CFG731_b2229c50a5d9ad96,3.0,TRUE_IN_TOP3,1,binaerDigitalOpenColl_MN,14,14,0,1,1,0,14,0,20.968048933347927,x731,false
RFQ731-003680,F731WD_SingleChannel,CFG731_6357400dd5c2804a,CFG731_6357400dd5c2804a,1.0,CORRECT_TOP1,0,,9,9,0,2,2,0,9,0,29.501658488412136,F731WD_SingleChannel,false
RFQ731-003681,x731,CFG731_8e6f935bd5bd53ff,CFG731_8e6f935bd5bd53ff,1.0,CORRECT_TOP1,0,,9,9,0,4,4,0,9,0,19.62036845870532,x731,false
RFQ731-003682,G731ST-LT,CFG731_0fdf5c36c9c41e69,CFG731_0fdf5c36c9c41e69,1.0,CORRECT_TOP1,0,,13,13,0,3,3,0,13,0,26.639852134762897,G731ST-LT,false
RFQ731-003683,x731,CFG731_ac3a4ff61341aa72,CFG731_ac3a4ff61341aa72,1.0,CORRECT_TOP1,0,,12,12,0,2,2,0,12,0,23.135034710508183,x731,false
RFQ731-003684,G731ST-LT,CFG731_87d8ba5b87cf0a3f,CFG731_9e44a82e6c1db982,5.0,TRUE_IN_TOP5,2,stromEingaenge|temperaturEingaenge,8,8,0,5,5,0,8,0,22.72157556398946,G731ST-LT,false
RFQ731-003685,G731ST-LT,CFG731_e0009be417f51ccd,CFG731_e0009be417f51ccd,1.0,CORRECT_TOP1,0,,13,13,0,3,3,0,13,0,27.239487931069867,G731ST-LT,false
RFQ731-003686,G731ST-LT,CFG731_32b4b1ec4513af66,CFG731_0bc9c3b6375d4380,3.0,TRUE_IN_TOP3,2,stromSchaltbar|stromEingaenge,10,10,0,4,4,0,10,0,24.05770127838029,G731ST-LT,false
RFQ731-003687,G731ST-HT,CFG731_7c70763d4cf79560,CFG731_b46f92852addf866,3.0,TRUE_IN_TOP3,1,stromEingaenge,12,12,0,2,2,0,12,0,25.05446228018259,G731ST-HT,false
RFQ731-003688,x731,CFG731_cf543b1c3927ab71,CFG731_4b5262a517204cb5,2.0,TRUE_IN_TOP3,1,stromSchaltbar,13,13,0,2,2,0,13,0,22.59900181256937,x731,false
RFQ731-003689,G731ST-HT,CFG731_1a1206cc52132df1,CFG731_d71a39e1fcf17083,4.0,TRUE_IN_TOP5,1,stromSchaltbar,11,11,0,3,3,0,11,0,24.97652934108743,G731ST-HT,false
RFQ731-003690,x731,CFG731_33d5b52db510e046,CFG731_33d5b52db510e046,1.0,CORRECT_TOP1,0,,11,11,0,4,4,0,11,0,21.317496876710035,x731,false
RFQ731-003691,x731,CFG731_7ffc09802c7b60bf,CFG731_917fc613cc9bf56a,2.0,TRUE_IN_TOP3,2,temperaturEingaenge|dev_advMeterVerification,10,10,0,4,4,0,10,0,20.037649239561134,x731,false
RFQ731-003692,x731,CFG731_6b36d25fda044bf5,CFG731_fb76e1a3b49d565f,4.0,TRUE_IN_TOP5,2,temperaturEingaenge|dev_advMeterVerification,10,10,0,4,4,0,10,0,20.01855774390633,x731,false
RFQ731-003693,x731,CFG731_36d7686aca1200ae,CFG731_258498329a834b05,2.0,TRUE_IN_TOP3,1,stromSchaltbar,10,10,0,5,5,0,10,0,21.80605869848573,x731,false
RFQ731-003694,x731,CFG731_927f189839c665ae,CFG731_b7ded675dbfd5f0b,4.0,TRUE_IN_TOP5,2,stromSchaltbar|dev_advMeterVerification,10,10,0,3,3,0,10,0,17.966952273620677,x731,false
RFQ731-003695,x731,CFG731_868fc79316fb0836,CFG731_868fc79316fb0836,1.0,CORRECT_TOP1,0,,11,11,0,3,3,0,11,0,20.761121786844743,x731,false
RFQ731-003696,F731PW,CFG731_a9f22ebc14287e5d,CFG731_a9f22ebc14287e5d,1.0,CORRECT_TOP1,0,,7,7,0,5,5,0,7,0,28.56494696995293,F731PW,false
RFQ731-003697,x731,CFG731_04a53b6cc81d57d6,CFG731_3cfe26a4a6491587,3.0,TRUE_IN_TOP3,2,temperaturEingaenge|dev_advMeterVerification,10,10,0,3,3,0,10,0,19.20174937251044,x731,false
RFQ731-003698,x731,CFG731_b1196e0942d6104e,CFG731_b1196e0942d6104e,1.0,CORRECT_TOP1,0,,8,8,0,5,5,0,8,0,21.48878113303836,x731,false
RFQ731-003699,G731ST-LT,CFG731_c050936f4a70e2a0,CFG731_9548d55d92816998,2.0,TRUE_IN_TOP3,1,temperaturEingaenge,12,12,0,2,2,0,12,0,24.252055929681507,G731ST-LT,false
RFQ731-003700,x731,CFG731_d3db38843cf9fb81,CFG731_d3db38843cf9fb81,1.0,CORRECT_TOP1,0,,11,11,0,4,4,0,11,0,22.413276091609017,x731,false
RFQ731-003701,G731CA,CFG731_edf13ed38a4b54de,CFG731_edf13ed38a4b54de,1.0,CORRECT_TOP1,0,,12,12,0,2,2,0,12,0,37.03238511893273,G731CA,false
RFQ731-003702,x731,CFG731_27b6b45b43224be7,CFG731_7dce730729047505,2.0,TRUE_IN_TOP3,1,stromSchaltbar,13,13,0,2,2,0,13,0,21.372814439958887,x731,false
RFQ731-003703,x731,CFG731_219ac3d01befd6d1,CFG731_2d4ebd2132481193,,TRUE_UNRANKED,3,stromSchaltbar|temperaturEingaenge|binaerOpenColl_MP,13,13,0,0,0,0,13,0,18.00877321003545,x731,false
RFQ731-003704,F731WD_DualChannel,CFG731_c37386a371e13fa8,CFG731_c37386a371e13fa8,1.0,CORRECT_TOP1,0,,7,7,0,5,5,0,7,0,30.890273125287308,F731WD_DualChannel,false
RFQ731-003705,G731CA,CFG731_5bfe9492c76587ec,CFG731_9cc92f888af32c8a,2.0,TRUE_IN_TOP3,2,stromSchaltbar|binaerDigitalOpenColl_MN,7,7,0,5,5,0,7,0,25.557947050597736,G731CA,false
RFQ731-003706,G731CA,CFG731_d97c333965654bd3,CFG731_d97c333965654bd3,1.0,CORRECT_TOP1,0,,9,9,0,3,3,0,9,0,25.445809250813937,G731CA,false
RFQ731-003707,x731,CFG731_8d07e19298d09d34,CFG731_bddb4195ad08d693,2.0,TRUE_IN_TOP3,1,dev_advMeterVerification,9,9,0,6,6,0,9,0,22.83417845745169,x731,false
RFQ731-003708,x731,CFG731_8f470181ad32eeae,CFG731_0893c2d75c71d33c,2.0,TRUE_IN_TOP3,2,stromSchaltbar|stromEingaenge,13,13,0,2,2,0,13,0,22.46439093332062,x731,false
RFQ731-003709,G731CA,CFG731_817824ee3a762453,CFG731_817824ee3a762453,1.0,CORRECT_TOP1,0,,12,12,0,2,2,0,12,0,30.89132327360409,G731CA,false
RFQ731-003710,F731TE,CFG731_b27467571d893d92,CFG731_b27467571d893d92,1.0,CORRECT_TOP1,0,,8,8,0,3,3,0,8,0,30.20745299258429,F731TE,false
RFQ731-003711,F731TE,CFG731_3fe2202b70f330b1,CFG731_3fe2202b70f330b1,1.0,CORRECT_TOP1,0,,9,9,0,4,4,0,9,0,39.212048692989256,F731TE,false
RFQ731-003712,x731,CFG731_33fed5318b1a4f2f,CFG731_3b56310e368fd60f,2.0,TRUE_IN_TOP3,1,stromSchaltbar,10,10,0,4,4,0,10,0,21.400988661406377,x731,false
RFQ731-003713,F731TE,CFG731_b27467571d893d92,CFG731_b27467571d893d92,1.0,CORRECT_TOP1,0,,9,9,0,2,2,0,9,0,30.20745299258429,F731TE,false
RFQ731-003714,x731,CFG731_8c50542218db5cb0,CFG731_eea9998b9f9a0bdb,5.0,TRUE_IN_TOP5,3,stromSchaltbar|temperaturEingaenge|dev_advMeterVerification,10,10,0,3,3,0,10,0,19.58463058381313,x731,false
RFQ731-003715,x731,CFG731_1f31b1bf8dc9e962,CFG731_ca7e5884b195042a,8.0,TRUE_IN_TOP10,2,dynamicGasMaster|customUserFluid,11,11,0,2,2,0,11,0,18.872710604291825,x731,false
RFQ731-003716,x731,CFG731_32b1041fd68aac23,CFG731_45c82d5d48fcc411,3.0,TRUE_IN_TOP3,2,dev_advMeterVerification|customUserFluid,11,11,0,3,3,0,11,0,20.6259909445154,x731,false
RFQ731-003717,x731,CFG731_0db950a4979d2c52,CFG731_0db950a4979d2c52,1.0,CORRECT_TOP1,0,,12,12,0,5,5,0,12,0,24.615356349331805,x731,false
