rfq_id,customer_id,canonical_configuration_id,target_package,record_type,evidence_level,nearest_real_distance,source_canonical_configuration_id,ground_truth_hidden_from_customer
RFQ731-003908,CUST73100134,CFG731_11a99741e1f7cce9,x731,OBSERVED,OBSERVED,0,CFG731_11a99741e1f7cce9,True
RFQ731-003909,CUST73100061,CFG731_631dadb7c0c7adf5,x731,DERIVED,VERY_STRONG,1,CFG731_337790e6bbcf15f4,True
RFQ731-003910,CUST73100103,CFG731_0d6df01ace2df68d,G731ST-LT,DERIVED,LOW,2,CFG731_ae877a3b18b65d0a,True
RFQ731-003911,CUST73100211,CFG731_00533f723f7496de,G731ST-LT,DERIVED,VERY_STRONG,1,CFG731_a2a709ad804cc5a2,True
RFQ731-003912,CUST73100238,CFG731_77fac91021549398,G731ST-LT,DERIVED,VERY_STRONG,1,CFG731_a2a709ad804cc5a2,True
RFQ731-003913,CUST73100136,CFG731_4158c57c64fd4dcc,x731,DERIVED,LOW,2,CFG731_8d07e19298d09d34,True
RFQ731-003914,CUST73100196,CFG731_952a687c71f51b58,x731,DERIVED,LOW,2,CFG731_65b9beb5d5675c99,True
RFQ731-003915,CUST73100166,CFG731_4b26dfbafad76131,F731PW,DERIVED,MODERATE,1,CFG731_0781a0fecc8f46d5,True
RFQ731-003916,CUST73100075,CFG731_4664eb01d8e0d814,G731ST-LT,DERIVED,LOW,2,CFG731_d5af433b36265df1,True
RFQ731-003917,CUST73100124,CFG731_dbfcde407c4d2524,x731,DERIVED,STRONG,1,CFG731_a36b8a2d3a209134,True
RFQ731-003918,CUST73100238,CFG731_b7e96d5717c40fd6,x731,OBSERVED,OBSERVED,0,CFG731_b7e96d5717c40fd6,True
RFQ731-003919,CUST73100027,CFG731_750dd83a06ba43cb,G731ST-LT,DERIVED,VERY_STRONG,1,CFG731_c5da2661a169f82b,True
RFQ731-003920,CUST73100088,CFG731_31d150421c4341a3,F731TE,OBSERVED,OBSERVED,0,CFG731_31d150421c4341a3,True
RFQ731-003921,CUST73100022,CFG731_6204dd6ea742eb13,x731,DERIVED,LOW,2,CFG731_331927b265de3c55,True
RFQ731-003922,CUST73100013,CFG731_63bbe1210f9fb0c1,x731,DERIVED,LOW,2,CFG731_775c3458f44938c0,True
RFQ731-003923,CUST73100239,CFG731_31d0a0df66872bf7,x731,DERIVED,VERY_STRONG,1,CFG731_1c5301147dd0cfb1,True
RFQ731-003924,CUST73100136,CFG731_eb61aaa216c2435b,x731,DERIVED,MODERATE,1,CFG731_710090cc99f7a772,True
RFQ731-003925,CUST73100186,CFG731_e03b41992c837b34,G731ST-LT,DERIVED,VERY_STRONG,1,CFG731_455da2f832a6b66d,True
RFQ731-003926,CUST73100232,CFG731_5362e45ac22e6417,x731,DERIVED,LOW,2,CFG731_2683cf7e09782f5e,True
RFQ731-003927,CUST73100102,CFG731_de1ec1b96e1e485e,x731,DERIVED,VERY_STRONG,1,CFG731_b54844b4c5cc208b,True
RFQ731-003928,CUST73100078,CFG731_5f2fdad66cde083e,x731,DERIVED,VERY_STRONG,1,CFG731_5feb84333ab424ba,True
RFQ731-003929,CUST73100126,CFG731_dbb266760a8c89df,x731,DERIVED,STRONG,1,CFG731_516629085c122a4e,True
RFQ731-003930,CUST73100217,CFG731_0de2f6a333d94863,x731,DERIVED,LOW,2,CFG731_9d1ffcce07240574,True
RFQ731-003931,CUST73100140,CFG731_495876b6233d3864,G731CA,DERIVED,VERY_STRONG,1,CFG731_14235f3888d71408,True
RFQ731-003932,CUST73100236,CFG731_cf0d36d335e0ac93,x731,DERIVED,VERY_STRONG,1,CFG731_8c4d7fb3ded028ab,True
RFQ731-003933,CUST73100225,CFG731_9a6bb2143f8f76ed,x731,DERIVED,MODERATE,1,CFG731_901acdfc4a61ad77,True
RFQ731-003934,CUST73100083,CFG731_e639b12fcf678c13,x731,DERIVED,STRONG,1,CFG731_fa2849b259355775,True
RFQ731-003935,CUST73100155,CFG731_e85a7fcdd0521e90,G731CA,DERIVED,VERY_STRONG,1,CFG731_d97c333965654bd3,True
RFQ731-003936,CUST73100146,CFG731_c6a3ff6155563d17,x731,DERIVED,VERY_STRONG,1,CFG731_353333bad447dbef,True
RFQ731-003937,CUST73100133,CFG731_a72f99e8160efda6,F731TE,DERIVED,VERY_STRONG,1,CFG731_6886c948a9d1ec0c,True
RFQ731-003938,CUST73100249,CFG731_b5a071e920590337,x731,DERIVED,VERY_STRONG,1,CFG731_db062c45f65ad229,True
RFQ731-003939,CUST73100148,CFG731_715a3d3226cbaffd,G731ST-LT,OBSERVED,OBSERVED,0,CFG731_715a3d3226cbaffd,True
RFQ731-003940,CUST73100154,CFG731_d3e51804db148a52,G731ST-LT,OBSERVED,OBSERVED,0,CFG731_d3e51804db148a52,True
RFQ731-003941,CUST73100230,CFG731_d3944f427f0609b6,G731ST-LT,OBSERVED,OBSERVED,0,CFG731_d3944f427f0609b6,True
RFQ731-003942,CUST73100199,CFG731_1434e7eedafa69d1,x731,DERIVED,MODERATE,1,CFG731_a92ad5294d9187e9,True
RFQ731-003943,CUST73100076,CFG731_dc8a3bad7d99b8ea,G731CA,OBSERVED,OBSERVED,0,CFG731_dc8a3bad7d99b8ea,True
RFQ731-003944,CUST73100052,CFG731_168475c8045761e7,G731ST-HT,DERIVED,MODERATE,1,CFG731_c32627af59ba1526,True
RFQ731-003945,CUST73100087,CFG731_f2984ef18273dd81,x731,DERIVED,MODERATE,1,CFG731_ded2ab05f54ee551,True
RFQ731-003946,CUST73100104,CFG731_baea6ba4f05ba964,x731,DERIVED,MODERATE,2,CFG731_b1631f2fb876e4f4,True
RFQ731-003947,CUST73100230,CFG731_5718ef9495972b30,x731,DERIVED,VERY_STRONG,1,CFG731_c7c53fc5541f1dc1,True
RFQ731-003948,CUST73100220,CFG731_4cb12f26dcf6f797,x731,DERIVED,MODERATE,2,CFG731_509cb555eca833a1,True
RFQ731-003949,CUST73100149,CFG731_d3e51804db148a52,G731ST-LT,OBSERVED,OBSERVED,0,CFG731_d3e51804db148a52,True
RFQ731-003950,CUST73100213,CFG731_3ebdd541d6efe614,G731ST-LT,OBSERVED,OBSERVED,0,CFG731_3ebdd541d6efe614,True
RFQ731-003951,CUST73100138,CFG731_076cad91966d4c34,G731ST-HT,OBSERVED,OBSERVED,0,CFG731_076cad91966d4c34,True
RFQ731-003952,CUST73100095,CFG731_4fa965828957289a,x731,DERIVED,MODERATE,1,CFG731_7308ee8503151ef3,True
RFQ731-003953,CUST73100144,CFG731_2aca30183aab25a9,G731CA,OBSERVED,OBSERVED,0,CFG731_2aca30183aab25a9,True
RFQ731-003954,CUST73100151,CFG731_695e540255cc94da,x731,DERIVED,MODERATE,1,CFG731_ae226e31119be9bd,True
RFQ731-003955,CUST73100177,CFG731_31d150421c4341a3,F731TE,OBSERVED,OBSERVED,0,CFG731_31d150421c4341a3,True
RFQ731-003956,CUST73100250,CFG731_be2582bdf5536cbf,x731,DERIVED,LOW,2,CFG731_404424158a3493ae,True
RFQ731-003957,CUST73100201,CFG731_1a1206cc52132df1,G731ST-HT,DERIVED,MODERATE,1,CFG731_bbffb73f3dff6787,True
RFQ731-003958,CUST73100204,CFG731_8af4adfbdf504482,x731,DERIVED,MODERATE,1,CFG731_ae226e31119be9bd,True
RFQ731-003959,CUST73100129,CFG731_aa82c10f35e81f8d,x731,DERIVED,VERY_STRONG,1,CFG731_28ac43a93658ad6b,True
RFQ731-003960,CUST73100107,CFG731_20e62aeb01c953da,x731,OBSERVED,OBSERVED,0,CFG731_20e62aeb01c953da,True
RFQ731-003961,CUST73100202,CFG731_338a3238e967f681,x731,DERIVED,VERY_STRONG,1,CFG731_1f978c234895178c,True
RFQ731-003962,CUST73100062,CFG731_37f37296c515d083,G731ST-HT,DERIVED,VERY_STRONG,1,CFG731_f2a296f2bedae0e8,True
RFQ731-003963,CUST73100013,CFG731_fa063863b8688588,x731,DERIVED,VERY_STRONG,1,CFG731_de67d4c164ed05bc,True
RFQ731-003964,CUST73100019,CFG731_0be7d6198235486b,F731WD_SingleChannel,OBSERVED,OBSERVED,0,CFG731_0be7d6198235486b,True
RFQ731-003965,CUST73100106,CFG731_5362e45ac22e6417,x731,DERIVED,LOW,2,CFG731_2683cf7e09782f5e,True
RFQ731-003966,CUST73100223,CFG731_3fe2202b70f330b1,F731TE,DERIVED,MODERATE,1,CFG731_ec26805bdf93259f,True
RFQ731-003967,CUST73100232,CFG731_e489ae1a5426e276,G731ST-HT,OBSERVED,OBSERVED,0,CFG731_e489ae1a5426e276,True
RFQ731-003968,CUST73100044,CFG731_92fbdd06b7923fc1,x731,DERIVED,VERY_STRONG,1,CFG731_8c4d7fb3ded028ab,True
RFQ731-003969,CUST73100152,CFG731_8281908b452128f3,F731WD_DualChannel,OBSERVED,OBSERVED,0,CFG731_8281908b452128f3,True
RFQ731-003970,CUST73100079,CFG731_076cad91966d4c34,G731ST-HT,OBSERVED,OBSERVED,0,CFG731_076cad91966d4c34,True
RFQ731-003971,CUST73100008,CFG731_37c55138c4eebb90,x731,DERIVED,MODERATE,1,CFG731_6e096e946540ab4e,True
RFQ731-003972,CUST73100204,CFG731_9d5d3b4d2ce8a49a,x731,DERIVED,LOW,2,CFG731_1f2a166cde9ede02,True
RFQ731-003973,CUST73100143,CFG731_19ec976991ce75a9,G731CA,OBSERVED,OBSERVED,0,CFG731_19ec976991ce75a9,True
RFQ731-003974,CUST73100117,CFG731_019ca39d01857aa6,x731,DERIVED,LOW,2,CFG731_ac8195f5cce7d089,True
RFQ731-003975,CUST73100105,CFG731_557eff71f11cfc98,x731,OBSERVED,OBSERVED,0,CFG731_557eff71f11cfc98,True
RFQ731-003976,CUST73100150,CFG731_923f6cb4226dc2a4,x731,DERIVED,MODERATE,1,CFG731_1f978c234895178c,True
RFQ731-003977,CUST73100152,CFG731_fab0d81b6a0ca4e0,G731ST-HT,DERIVED,MODERATE,1,CFG731_80619ff0be976225,True
RFQ731-003978,CUST73100159,CFG731_d8c69b7395beabbb,F731TE,DERIVED,VERY_STRONG,1,CFG731_ec26805bdf93259f,True
RFQ731-003979,CUST73100021,CFG731_6472ab3bf7316498,x731,DERIVED,VERY_STRONG,1,CFG731_8c8856d21252930e,True
RFQ731-003980,CUST73100185,CFG731_3d79b5ed69541acc,x731,DERIVED,VERY_STRONG,1,CFG731_f1614000023c2800,True
RFQ731-003981,CUST73100105,CFG731_e67173c88f9460f6,G731ST-LT,DERIVED,VERY_STRONG,1,CFG731_ae877a3b18b65d0a,True
RFQ731-003982,CUST73100188,CFG731_8e2d07b105a096f1,x731,DERIVED,LOW,2,CFG731_1d7625425d9a9146,True
RFQ731-003983,CUST73100139,CFG731_dde2f7fe043f7ade,G731ST-HT,OBSERVED,OBSERVED,0,CFG731_dde2f7fe043f7ade,True
RFQ731-003984,CUST73100105,CFG731_b1531976c0d80b4a,x731,DERIVED,VERY_STRONG,1,CFG731_efc9d6b915117e15,True
RFQ731-003985,CUST73100090,CFG731_bbffb73f3dff6787,G731ST-HT,OBSERVED,OBSERVED,0,CFG731_bbffb73f3dff6787,True
RFQ731-003986,CUST73100117,CFG731_e0009be417f51ccd,G731ST-LT,OBSERVED,OBSERVED,0,CFG731_e0009be417f51ccd,True
RFQ731-003987,CUST73100131,CFG731_d88bbd7a9dc2c859,x731,DERIVED,LOW,2,CFG731_353333bad447dbef,True
RFQ731-003988,CUST73100038,CFG731_8e2d07b105a096f1,x731,DERIVED,LOW,2,CFG731_1d7625425d9a9146,True
RFQ731-003989,CUST73100086,CFG731_5be9d749d8317fd3,G731ST-LT,OBSERVED,OBSERVED,0,CFG731_5be9d749d8317fd3,True
RFQ731-003990,CUST73100201,CFG731_31d150421c4341a3,F731TE,OBSERVED,OBSERVED,0,CFG731_31d150421c4341a3,True
RFQ731-003991,CUST73100175,CFG731_5bb390da70b6fee3,x731,OBSERVED,OBSERVED,0,CFG731_5bb390da70b6fee3,True
RFQ731-003992,CUST73100205,CFG731_f2afd0b311942daf,x731,DERIVED,LOW,2,CFG731_624c46bfa7e46ad0,True
RFQ731-003993,CUST73100032,CFG731_a9ec8cda9130252f,x731,DERIVED,MODERATE,1,CFG731_a36b8a2d3a209134,True
RFQ731-003994,CUST73100183,CFG731_4af82641f975d9aa,G731CA,DERIVED,MODERATE,1,CFG731_d3d0547b464f691d,True
RFQ731-003995,CUST73100027,CFG731_5be5a82ac0b29989,x731,DERIVED,MODERATE,1,CFG731_f3fed379f1eb01f9,True
RFQ731-003996,CUST73100249,CFG731_574aa7a29f75cd60,F731TE,OBSERVED,OBSERVED,0,CFG731_574aa7a29f75cd60,True
RFQ731-003997,CUST73100205,CFG731_400b0d973c930668,F731WD_SingleChannel,OBSERVED,OBSERVED,0,CFG731_400b0d973c930668,True
RFQ731-003998,CUST73100039,CFG731_9cc92f888af32c8a,G731CA,DERIVED,VERY_STRONG,1,CFG731_d3d0547b464f691d,True
RFQ731-003999,CUST73100079,CFG731_3794187f0a0c3133,F731TE,DERIVED,MODERATE,1,CFG731_07fb816f7dc25bc8,True
RFQ731-004000,CUST73100239,CFG731_bac2c72e10051b21,x731,DERIVED,MODERATE,1,CFG731_24a2c6ef94654845,True
RFQ731-004001,CUST73100062,CFG731_804fd97f3e73ed8a,x731,DERIVED,LOW,2,CFG731_11da8cc369b71f5a,True
RFQ731-004002,CUST73100001,CFG731_817824ee3a762453,G731CA,OBSERVED,OBSERVED,0,CFG731_817824ee3a762453,True
RFQ731-004003,CUST73100142,CFG731_608c0251ef380592,x731,OBSERVED,OBSERVED,0,CFG731_608c0251ef380592,True
RFQ731-004004,CUST73100155,CFG731_ede0b25f5f83644d,x731,DERIVED,MODERATE,1,CFG731_fc0b29ae617f0a6b,True
RFQ731-004005,CUST73100025,CFG731_5feb84333ab424ba,x731,OBSERVED,OBSERVED,0,CFG731_5feb84333ab424ba,True
RFQ731-004006,CUST73100108,CFG731_5f4002ede5e39c69,x731,DERIVED,LOW,2,CFG731_07364aa0260e0bc7,True
RFQ731-004007,CUST73100032,CFG731_32a4bb12438a37ab,x731,OBSERVED,OBSERVED,0,CFG731_32a4bb12438a37ab,True
RFQ731-004008,CUST73100246,CFG731_62d0f0f6bab9bdcb,x731,OBSERVED,OBSERVED,0,CFG731_62d0f0f6bab9bdcb,True
RFQ731-004009,CUST73100177,CFG731_6f04889a74b0dabc,x731,OBSERVED,OBSERVED,0,CFG731_6f04889a74b0dabc,True
RFQ731-004010,CUST73100082,CFG731_8ade52b2e74d0235,x731,DERIVED,VERY_STRONG,1,CFG731_5bb390da70b6fee3,True
RFQ731-004011,CUST73100106,CFG731_4065adeeb89ecb2b,x731,DERIVED,LOW,2,CFG731_a77e5e082c8f0465,True
RFQ731-004012,CUST73100078,CFG731_10e74d757a2fa2a6,F731PW,DERIVED,MODERATE,1,CFG731_0d8116f4900c6919,True
RFQ731-004013,CUST73100064,CFG731_c2add1f921eaf8c0,x731,DERIVED,MODERATE,2,CFG731_241d60e6ef5278be,True
RFQ731-004014,CUST73100250,CFG731_54559f782190a122,F731TE,OBSERVED,OBSERVED,0,CFG731_54559f782190a122,True
RFQ731-004015,CUST73100241,CFG731_c775e192f3d489e9,x731,OBSERVED,OBSERVED,0,CFG731_c775e192f3d489e9,True
RFQ731-004016,CUST73100078,CFG731_b46f92852addf866,G731ST-HT,DERIVED,MODERATE,1,CFG731_a288340143e53b7f,True
RFQ731-004017,CUST73100154,CFG731_ee8e327bbb737abf,F731WD_SingleChannel,OBSERVED,OBSERVED,0,CFG731_ee8e327bbb737abf,True
RFQ731-004018,CUST73100190,CFG731_2a738780f0517f67,G731ST-LT,DERIVED,MODERATE,1,CFG731_0e146b48e4ed8b98,True
RFQ731-004019,CUST73100247,CFG731_cc9ac35e4d9a1854,G731ST-HT,OBSERVED,OBSERVED,0,CFG731_cc9ac35e4d9a1854,True
RFQ731-004020,CUST73100080,CFG731_a2369b4e4d48ee5d,x731,DERIVED,MODERATE,1,CFG731_8a06378c860cc7fb,True
RFQ731-004021,CUST73100243,CFG731_b7c1a02b25610507,F731TE,OBSERVED,OBSERVED,0,CFG731_b7c1a02b25610507,True
RFQ731-004022,CUST73100247,CFG731_4fe142d593643ab8,x731,DERIVED,VERY_STRONG,1,CFG731_04a704e692f8fd05,True
RFQ731-004023,CUST73100235,CFG731_757fbd3e8915b462,G731CA,OBSERVED,OBSERVED,0,CFG731_757fbd3e8915b462,True
RFQ731-004024,CUST73100194,CFG731_9447ab27cf261b9e,x731,DERIVED,MODERATE,1,CFG731_4d7e108ea05eeb07,True
RFQ731-004025,CUST73100007,CFG731_98ec9650b5463fd0,G731CA,OBSERVED,OBSERVED,0,CFG731_98ec9650b5463fd0,True
RFQ731-004026,CUST73100241,CFG731_fa6ab94f1cf566b3,G731ST-LT,DERIVED,VERY_STRONG,1,CFG731_175641fe8d1c7f37,True
RFQ731-004027,CUST73100227,CFG731_1d89d7fdc7355744,G731ST-LT,OBSERVED,OBSERVED,0,CFG731_1d89d7fdc7355744,True
RFQ731-004028,CUST73100237,CFG731_b9b5d9aed8259a39,x731,DERIVED,MODERATE,1,CFG731_1b5b895b5e259903,True
RFQ731-004029,CUST73100060,CFG731_49cd4cbef1081333,G731ST-LT,DERIVED,VERY_STRONG,1,CFG731_0e146b48e4ed8b98,True
RFQ731-004030,CUST73100212,CFG731_39a1207c373ce8a2,x731,DERIVED,LOW,2,CFG731_557eff71f11cfc98,True
RFQ731-004031,CUST73100132,CFG731_e4f7fe15e8ccf2c9,x731,DERIVED,MODERATE,1,CFG731_b8b11650a048baf7,True
RFQ731-004032,CUST73100233,CFG731_ac57adca497d644f,F731TE,DERIVED,VERY_STRONG,1,CFG731_ec26805bdf93259f,True
RFQ731-004033,CUST73100010,CFG731_4b7f2cba3cb67912,x731,DERIVED,LOW,2,CFG731_8f470181ad32eeae,True
RFQ731-004034,CUST73100160,CFG731_83a3644f76b45069,G731ST-HT,OBSERVED,OBSERVED,0,CFG731_83a3644f76b45069,True
RFQ731-004035,CUST73100142,CFG731_8189439864af87ea,x731,OBSERVED,OBSERVED,0,CFG731_8189439864af87ea,True
RFQ731-004036,CUST73100140,CFG731_bf8f7d1a25ad0a6e,x731,DERIVED,VERY_STRONG,1,CFG731_8c8856d21252930e,True
RFQ731-004037,CUST73100055,CFG731_903051672b581bab,G731ST-LT,DERIVED,MODERATE,1,CFG731_996314000fcfec4b,True
RFQ731-004038,CUST73100166,CFG731_757fbd3e8915b462,G731CA,OBSERVED,OBSERVED,0,CFG731_757fbd3e8915b462,True
RFQ731-004039,CUST73100203,CFG731_0e146b48e4ed8b98,G731ST-LT,OBSERVED,OBSERVED,0,CFG731_0e146b48e4ed8b98,True
RFQ731-004040,CUST73100174,CFG731_9b7849ea5c974903,x731,DERIVED,MODERATE,1,CFG731_7822370b42865359,True
RFQ731-004041,CUST73100132,CFG731_c725c1a52aab3a73,x731,DERIVED,MODERATE,1,CFG731_97796c9ac2811c94,True
RFQ731-004042,CUST73100233,CFG731_1f2a166cde9ede02,x731,OBSERVED,OBSERVED,0,CFG731_1f2a166cde9ede02,True
RFQ731-004043,CUST73100125,CFG731_e85a7fcdd0521e90,G731CA,DERIVED,VERY_STRONG,1,CFG731_d97c333965654bd3,True
RFQ731-004044,CUST73100149,CFG731_c37386a371e13fa8,F731WD_DualChannel,DERIVED,VERY_STRONG,1,CFG731_d2034bb5aa313dac,True
RFQ731-004045,CUST73100230,CFG731_19bcffd0eb2806b8,G731ST-LT,DERIVED,LOW,2,CFG731_d3944f427f0609b6,True
RFQ731-004046,CUST73100217,CFG731_a633b8dd2d541170,x731,DERIVED,LOW,2,CFG731_c887ba58c35036a9,True
RFQ731-004047,CUST73100184,CFG731_5e61ce3b60d15e11,x731,OBSERVED,OBSERVED,0,CFG731_5e61ce3b60d15e11,True
RFQ731-004048,CUST73100132,CFG731_9755a9db60d7534d,x731,OBSERVED,OBSERVED,0,CFG731_9755a9db60d7534d,True
RFQ731-004049,CUST73100118,CFG731_3ac187941df4fdac,x731,DERIVED,MODERATE,1,CFG731_6f8c15548921e4c2,True
RFQ731-004050,CUST73100019,CFG731_cf4fb8862e2ab5fc,G731ST-HT,DERIVED,VERY_STRONG,1,CFG731_dde2f7fe043f7ade,True
RFQ731-004051,CUST73100056,CFG731_9681c4eec01b7fad,G731ST-HT,OBSERVED,OBSERVED,0,CFG731_9681c4eec01b7fad,True
RFQ731-004052,CUST73100162,CFG731_c670511258ae4a49,x731,DERIVED,MODERATE,1,CFG731_9b931b5025055c84,True
RFQ731-004053,CUST73100100,CFG731_e1a359096a360a7b,x731,DERIVED,VERY_STRONG,1,CFG731_d12e9bbf7c4763ee,True
RFQ731-004054,CUST73100248,CFG731_4a6afa34ded1f013,x731,DERIVED,LOW,2,CFG731_20e62aeb01c953da,True
RFQ731-004055,CUST73100203,CFG731_508d465d4c518290,G731CA,OBSERVED,OBSERVED,0,CFG731_508d465d4c518290,True
RFQ731-004056,CUST73100140,CFG731_ef211cb97feaddc8,F731PW,OBSERVED,OBSERVED,0,CFG731_ef211cb97feaddc8,True
RFQ731-004057,CUST73100027,CFG731_dca3d8725270dd93,x731,DERIVED,VERY_STRONG,1,CFG731_1f978c234895178c,True
RFQ731-004058,CUST73100194,CFG731_7f5bfa7b21e81359,G731ST-LT,OBSERVED,OBSERVED,0,CFG731_7f5bfa7b21e81359,True
RFQ731-004059,CUST73100087,CFG731_4a6afa34ded1f013,x731,DERIVED,LOW,2,CFG731_20e62aeb01c953da,True
RFQ731-004060,CUST73100099,CFG731_6f79ea186fcb433f,x731,DERIVED,MODERATE,2,CFG731_f2009d42f55088a9,True
RFQ731-004061,CUST73100085,CFG731_68d95a26943b3650,G731ST-LT,DERIVED,VERY_STRONG,1,CFG731_ae877a3b18b65d0a,True
RFQ731-004062,CUST73100178,CFG731_c640b5e8e10ff5e6,x731,DERIVED,LOW,2,CFG731_db395082b1a3b8ac,True
RFQ731-004063,CUST73100162,CFG731_932b427eaa87c8fa,x731,DERIVED,LOW,2,CFG731_557eff71f11cfc98,True
RFQ731-004064,CUST73100132,CFG731_3c6c3a0686e047ad,G731ST-HT,DERIVED,MODERATE,1,CFG731_617247356a7014fb,True
RFQ731-004065,CUST73100121,CFG731_aa4779c40e6c2de0,G731ST-HT,DERIVED,VERY_STRONG,1,CFG731_9681c4eec01b7fad,True
RFQ731-004066,CUST73100189,CFG731_4666e845a9f787f7,x731,DERIVED,MODERATE,2,CFG731_9f3028be2110afe1,True
RFQ731-004067,CUST73100053,CFG731_a7d2a5a9ae465701,F731WD_SingleChannel,OBSERVED,OBSERVED,0,CFG731_a7d2a5a9ae465701,True
RFQ731-004068,CUST73100043,CFG731_c1474b769ba134e4,x731,DERIVED,MODERATE,1,CFG731_3611bb1fba248e38,True
RFQ731-004069,CUST73100185,CFG731_917fc613cc9bf56a,x731,DERIVED,VERY_STRONG,1,CFG731_b5f8987a85e1ce9a,True
RFQ731-004070,CUST73100227,CFG731_260c36430f7c2d03,x731,OBSERVED,OBSERVED,0,CFG731_260c36430f7c2d03,True
RFQ731-004071,CUST73100111,CFG731_df5f598a914fb1cc,x731,DERIVED,VERY_STRONG,1,CFG731_181ea7d5a9c21b8c,True
RFQ731-004072,CUST73100093,CFG731_ae226e31119be9bd,x731,OBSERVED,OBSERVED,0,CFG731_ae226e31119be9bd,True
RFQ731-004073,CUST73100029,CFG731_7ea8c51038ca5bfd,G731ST-LT,DERIVED,LOW,2,CFG731_7882c72c21497015,True
RFQ731-004074,CUST73100219,CFG731_f23946dbf617272b,G731ST-HT,OBSERVED,OBSERVED,0,CFG731_f23946dbf617272b,True
RFQ731-004075,CUST73100140,CFG731_6be2d8f04f4b5682,x731,DERIVED,VERY_STRONG,1,CFG731_337790e6bbcf15f4,True
RFQ731-004076,CUST73100226,CFG731_4772bedc40328ae2,G731ST-LT,DERIVED,VERY_STRONG,1,CFG731_175641fe8d1c7f37,True
RFQ731-004077,CUST73100070,CFG731_c66891bf502d2d83,x731,DERIVED,LOW,2,CFG731_516629085c122a4e,True
RFQ731-004078,CUST73100126,CFG731_d22124ab181ae0a4,x731,DERIVED,MODERATE,1,CFG731_cf4bb519cec0df2f,True
RFQ731-004079,CUST73100118,CFG731_d057ad35aef0eea2,x731,DERIVED,LOW,2,CFG731_2de0285533e12490,True
RFQ731-004080,CUST73100109,CFG731_2c93609b74717303,G731ST-HT,DERIVED,VERY_STRONG,1,CFG731_80619ff0be976225,True
RFQ731-004081,CUST73100036,CFG731_8e97bb2bec352a2c,x731,OBSERVED,OBSERVED,0,CFG731_8e97bb2bec352a2c,True
RFQ731-004082,CUST73100047,CFG731_d47fa87df22e968e,x731,DERIVED,VERY_STRONG,1,CFG731_f1614000023c2800,True
RFQ731-004083,CUST73100224,CFG731_df5f598a914fb1cc,x731,DERIVED,VERY_STRONG,1,CFG731_181ea7d5a9c21b8c,True
RFQ731-004084,CUST73100012,CFG731_8aefa69bf25cc5a6,x731,DERIVED,LOW,2,CFG731_91a62b1e0bf4bbce,True
RFQ731-004085,CUST73100153,CFG731_cd907466ae420427,x731,DERIVED,LOW,2,CFG731_f1614000023c2800,True
RFQ731-004086,CUST73100066,CFG731_2e5bd0d53757f625,x731,DERIVED,MODERATE,1,CFG731_b54844b4c5cc208b,True
RFQ731-004087,CUST73100117,CFG731_22da0d6030817265,G731ST-LT,DERIVED,VERY_STRONG,1,CFG731_455da2f832a6b66d,True
RFQ731-004088,CUST73100081,CFG731_37f66c3948c00e57,G731ST-HT,DERIVED,VERY_STRONG,1,CFG731_f23946dbf617272b,True
RFQ731-004089,CUST73100149,CFG731_bbffb73f3dff6787,G731ST-HT,OBSERVED,OBSERVED,0,CFG731_bbffb73f3dff6787,True
RFQ731-004090,CUST73100016,CFG731_0d3b04d12b4208a2,x731,DERIVED,VERY_STRONG,1,CFG731_7f60255816247683,True
RFQ731-004091,CUST73100111,CFG731_ef2da8cd513b19be,x731,DERIVED,VERY_STRONG,1,CFG731_de67d4c164ed05bc,True
RFQ731-004092,CUST73100224,CFG731_2e60fd0380ec7150,x731,DERIVED,MODERATE,1,CFG731_de6efef3a5b620bb,True
RFQ731-004093,CUST73100083,CFG731_f2f16ec6756d8443,x731,DERIVED,MODERATE,1,CFG731_775c3458f44938c0,True
RFQ731-004094,CUST73100239,CFG731_ede0b25f5f83644d,x731,DERIVED,MODERATE,1,CFG731_fc0b29ae617f0a6b,True
RFQ731-004095,CUST73100069,CFG731_16bd4e059b8168a9,x731,DERIVED,STRONG,1,CFG731_011ca4ba794bd4d6,True
RFQ731-004096,CUST73100057,CFG731_868fc79316fb0836,x731,DERIVED,MODERATE,1,CFG731_b8b11650a048baf7,True
RFQ731-004097,CUST73100144,CFG731_2a738780f0517f67,G731ST-LT,DERIVED,MODERATE,1,CFG731_0e146b48e4ed8b98,True
RFQ731-004098,CUST73100192,CFG731_bdd144687fe20504,x731,DERIVED,LOW,2,CFG731_da02526d254e2e35,True
RFQ731-004099,CUST73100238,CFG731_5995fa9fd5d1242f,F731PW,OBSERVED,OBSERVED,0,CFG731_5995fa9fd5d1242f,True
RFQ731-004100,CUST73100146,CFG731_ae877a3b18b65d0a,G731ST-LT,OBSERVED,OBSERVED,0,CFG731_ae877a3b18b65d0a,True
RFQ731-004101,CUST73100023,CFG731_2aca30183aab25a9,G731CA,OBSERVED,OBSERVED,0,CFG731_2aca30183aab25a9,True
RFQ731-004102,CUST73100028,CFG731_04e7216b1ba7f935,x731,DERIVED,VERY_STRONG,1,CFG731_1f978c234895178c,True
RFQ731-004103,CUST73100077,CFG731_cc64ce3eaedacb17,G731ST-LT,OBSERVED,OBSERVED,0,CFG731_cc64ce3eaedacb17,True
