rfq_id,customer_id,customer_name,customer_type,industry,country,currency,payment_terms,delivery_terms,project_name,application,rfq_status,generation_version
RFQ731-004098,CUST73100192,Summit Process Systems S.A.,End User,Oil & Gas,United Arab Emirates,USD,within 60 days net,CPT,Process Automation Project,gas processing,OPEN,V2
RFQ731-004099,CUST73100238,Sterling Manufacturing Technologies S.A.,EPC Contractor,Oil & Gas,Türkiye,EUR,within 30 days net,CPT,Metering System Replacement,pipeline monitoring,OPEN,V2
RFQ731-004100,CUST73100146,Precision Engineering Solutions AG,End User,Pharmaceutical,Türkiye,EUR,advance payment,FCA,New Production Line,pharmaceutical process monitoring,OPEN,V2
RFQ731-004101,CUST73100023,United Energy Systems GmbH,EPC Contractor,Manufacturing,India,EUR,within 30 days net,EXW,Metering System Replacement,production line monitoring,OPEN,V2
RFQ731-004102,CUST73100028,Industrial Energy Systems Ltd.,EPC Contractor,Pharmaceutical,Italy,EUR,within 60 days net,DDP,New Production Line,process water measurement,OPEN,V2
RFQ731-004103,CUST73100077,Industrial Industrial Services AG,System Integrator,Chemical,Spain,EUR,within 60 days net,DDP,Process Expansion Project,chemical production,OPEN,V2
RFQ731-004104,CUST73100052,Global Industrial Technologies Ltd.,End User,Power & Utilities,Saudi Arabia,USD,within 30 days net,CPT,Process Instrumentation Upgrade,utility measurement,OPEN,V2
RFQ731-004105,CUST73100130,Evergreen Industrial Services AG,System Integrator,Water & Wastewater,Türkiye,EUR,within 60 days net,FCA,New Production Line,water treatment,OPEN,V2
RFQ731-004106,CUST73100189,Dynamic Process Engineering AG,End User,Manufacturing,Italy,EUR,advance payment,CPT,Process Automation Project,plant utility measurement,OPEN,V2
RFQ731-004107,CUST73100122,Advanced Industrial Services B.V.,End User,Water & Wastewater,Saudi Arabia,USD,within 90 days net,DDP,Measurement Infrastructure Upgrade,water treatment,OPEN,V2
RFQ731-004108,CUST73100165,Delta Engineering Solutions AG,Distributor,Pharmaceutical,Türkiye,EUR,within 45 days net,FCA,Utility Measurement Upgrade,controlled process measurement,OPEN,V2
RFQ731-004109,CUST73100244,Industrial Instrumentation B.V.,End User,Power & Utilities,Saudi Arabia,USD,within 30 days net,CPT,Process Expansion Project,process monitoring,OPEN,V2
RFQ731-004110,CUST73100055,Dynamic Process Automation GmbH,EPC Contractor,Mining & Metals,Türkiye,EUR,within 30 days net,FCA,Measurement System Upgrade,metallurgical process monitoring,OPEN,V2
RFQ731-004111,CUST73100201,Nova Instrumentation Ltd.,End User,Power & Utilities,United Arab Emirates,USD,within 30 days net,FCA,Process Automation Project,process monitoring,OPEN,V2
RFQ731-004112,CUST73100098,Apex Process Automation GmbH,System Integrator,Oil & Gas,Germany,EUR,within 60 days net,CPT,Process Instrumentation Upgrade,process gas measurement,OPEN,V2
RFQ731-004113,CUST73100094,Quantum Petrochemical Solutions B.V.,End User,Power & Utilities,Netherlands,EUR,within 60 days net,CPT,Measurement System Upgrade,process monitoring,OPEN,V2
RFQ731-004114,CUST73100019,Nexon Manufacturing Technologies S.A.,End User,Mining & Metals,Germany,EUR,within 60 days net,EXW,Measurement System Upgrade,mineral processing,OPEN,V2
RFQ731-004115,CUST73100192,Summit Process Systems S.A.,End User,Oil & Gas,United Arab Emirates,USD,within 60 days net,CPT,Utility Measurement Upgrade,gas processing,OPEN,V2
RFQ731-004116,CUST73100136,Vector Industrial Technologies AG,Distributor,Manufacturing,Germany,EUR,within 45 days net,DAP,Metering System Replacement,plant utility measurement,OPEN,V2
RFQ731-004117,CUST73100160,Quantum Manufacturing Technologies B.V.,EPC Contractor,Water & Wastewater,India,EUR,within 30 days net,DDP,New Production Line,treatment plant monitoring,OPEN,V2
RFQ731-004118,CUST73100044,United Engineering Solutions S.A.,End User,Power & Utilities,Netherlands,EUR,within 60 days net,CPT,Measurement Infrastructure Upgrade,energy infrastructure,OPEN,V2
RFQ731-004119,CUST73100033,Continental Instrumentation AG,EPC Contractor,Mining & Metals,Türkiye,EUR,within 30 days net,CPT,Process Automation Project,metallurgical process monitoring,OPEN,V2
RFQ731-004120,CUST73100226,United Process Engineering B.V.,System Integrator,Oil & Gas,Türkiye,EUR,within 60 days net,CPT,New Production Line,process gas measurement,OPEN,V2
RFQ731-004121,CUST73100134,Meridian Industrial Technologies B.V.,End User,Food & Beverage,Türkiye,EUR,within 30 days net,EXW,Process Expansion Project,production line monitoring,OPEN,V2
RFQ731-004122,CUST73100079,Nova Industrial Technologies S.A.,End User,Power & Utilities,United Kingdom,GBP,within 30 days net,CPT,Measurement Infrastructure Upgrade,energy infrastructure,OPEN,V2
RFQ731-004123,CUST73100058,United Petrochemical Solutions FZE,EPC Contractor,Food & Beverage,Spain,EUR,within 60 days net,CPT,Metering System Replacement,production line monitoring,OPEN,V2
RFQ731-004124,CUST73100090,Dynamic Measurement Technologies B.V.,End User,Mining & Metals,United Arab Emirates,USD,within 60 days net,DAP,New Plant Installation,production measurement,OPEN,V2
RFQ731-004125,CUST73100161,Prime Automation Systems Ltd.,System Integrator,Food & Beverage,Saudi Arabia,USD,within 30 days net,DDP,Utility Measurement Upgrade,sanitary process measurement,OPEN,V2
RFQ731-004126,CUST73100238,Sterling Manufacturing Technologies S.A.,EPC Contractor,Oil & Gas,Türkiye,EUR,within 30 days net,CPT,Plant Modernisation Project,production measurement,OPEN,V2
RFQ731-004127,CUST73100119,Metrix Petrochemical Solutions S.A.,System Integrator,Chemical,India,EUR,within 45 days net,FCA,Measurement Infrastructure Upgrade,plant utility measurement,OPEN,V2
RFQ731-004128,CUST73100204,Metrix Manufacturing Technologies B.V.,Distributor,Pharmaceutical,Germany,EUR,within 60 days net,DAP,Metering System Replacement,production process monitoring,OPEN,V2
RFQ731-004129,CUST73100200,Dynamic Process Automation Ltd.,End User,Manufacturing,Germany,EUR,within 60 days net,DDP,Utility Measurement Upgrade,plant utility measurement,OPEN,V2
RFQ731-004130,CUST73100090,Dynamic Measurement Technologies B.V.,End User,Mining & Metals,United Arab Emirates,USD,within 60 days net,DAP,Process Instrumentation Upgrade,metallurgical process monitoring,OPEN,V2
RFQ731-004131,CUST73100010,Meridian Engineering Solutions FZE,EPC Contractor,Water & Wastewater,United Arab Emirates,USD,within 90 days net,EXW,Process Expansion Project,utility water measurement,OPEN,V2
RFQ731-004132,CUST73100033,Continental Instrumentation AG,EPC Contractor,Mining & Metals,Türkiye,EUR,within 30 days net,CPT,Utility Measurement Upgrade,metallurgical process monitoring,OPEN,V2
RFQ731-004133,CUST73100188,Pioneer Instrumentation S.A.,End User,Oil & Gas,Türkiye,EUR,within 60 days net,EXW,New Production Line,production measurement,OPEN,V2
RFQ731-004134,CUST73100202,Integrated Petrochemical Solutions FZE,End User,Mining & Metals,Italy,EUR,within 90 days net,CPT,Metering System Replacement,plant utility monitoring,OPEN,V2
RFQ731-004135,CUST73100110,Orion Measurement Technologies B.V.,System Integrator,Chemical,France,EUR,within 60 days net,CPT,Measurement Infrastructure Upgrade,plant utility measurement,OPEN,V2
RFQ731-004136,CUST73100128,Horizon Process Systems S.A.,EPC Contractor,Manufacturing,Spain,EUR,within 60 days net,DAP,Measurement Infrastructure Upgrade,manufacturing process measurement,OPEN,V2
RFQ731-004137,CUST73100216,Vertex Measurement Technologies AG,End User,Water & Wastewater,Germany,EUR,within 60 days net,FCA,Process Instrumentation Upgrade,wastewater processing,OPEN,V2
RFQ731-004138,CUST73100202,Integrated Petrochemical Solutions FZE,End User,Mining & Metals,Italy,EUR,within 90 days net,CPT,Process Expansion Project,process water measurement,OPEN,V2
RFQ731-004139,CUST73100084,Nova Petrochemical Solutions Ltd.,System Integrator,Chemical,United Kingdom,GBP,within 60 days net,CPT,Process Automation Project,process flow measurement,OPEN,V2
RFQ731-004140,CUST73100023,United Energy Systems GmbH,EPC Contractor,Manufacturing,India,EUR,within 30 days net,EXW,New Production Line,production line monitoring,OPEN,V2
RFQ731-004141,CUST73100194,United Process Systems GmbH,End User,Oil & Gas,France,EUR,within 90 days net,DDP,Measurement System Upgrade,gas processing,OPEN,V2
RFQ731-004142,CUST73100071,Prime Process Engineering Ltd.,End User,Power & Utilities,Netherlands,EUR,within 60 days net,DAP,Process Automation Project,power plant process monitoring,OPEN,V2
RFQ731-004143,CUST73100214,Pioneer Petrochemical Solutions AG,End User,Pharmaceutical,Germany,EUR,within 60 days net,CPT,Measurement Infrastructure Upgrade,production process monitoring,OPEN,V2
RFQ731-004144,CUST73100221,Metrix Instrumentation GmbH,Distributor,Pharmaceutical,Türkiye,EUR,within 45 days net,DAP,Plant Modernisation Project,process water measurement,OPEN,V2
RFQ731-004145,CUST73100118,Vertex Process Automation B.V.,EPC Contractor,Research & Development,Netherlands,EUR,within 60 days net,FCA,New Production Line,test facility measurement,OPEN,V2
RFQ731-004146,CUST73100005,Apex Manufacturing Technologies S.A.,End User,Mining & Metals,Germany,EUR,within 60 days net,DAP,New Plant Installation,mineral processing,OPEN,V2
RFQ731-004147,CUST73100016,Quantum Automation Systems FZE,End User,Mining & Metals,Türkiye,EUR,within 30 days net,CPT,Process Instrumentation Upgrade,process water measurement,OPEN,V2
RFQ731-004148,CUST73100150,Pioneer Industrial Services FZE,System Integrator,Oil & Gas,Italy,EUR,within 30 days net,CPT,Plant Modernisation Project,process gas measurement,OPEN,V2
RFQ731-004149,CUST73100187,Precision Automation Systems B.V.,Engineering Company,Engineering & EPC,Netherlands,EUR,within 30 days net,DAP,New Production Line,measurement system implementation,OPEN,V2
RFQ731-004150,CUST73100154,United Instrumentation Ltd.,End User,Engineering & EPC,Germany,EUR,within 60 days net,CPT,Utility Measurement Upgrade,measurement system implementation,OPEN,V2
RFQ731-004151,CUST73100086,Precision Process Systems GmbH,End User,Manufacturing,Türkiye,EUR,within 90 days net,CPT,New Plant Installation,plant utility measurement,OPEN,V2
RFQ731-004152,CUST73100087,Nova Process Systems B.V.,System Integrator,Pharmaceutical,United Arab Emirates,USD,within 30 days net,CPT,Process Automation Project,pharmaceutical process monitoring,OPEN,V2
RFQ731-004153,CUST73100138,Delta Energy Systems B.V.,EPC Contractor,Chemical,Türkiye,EUR,within 30 days net,FCA,Process Instrumentation Upgrade,process flow measurement,OPEN,V2
RFQ731-004154,CUST73100183,Sterling Energy Systems Ltd.,End User,Manufacturing,United Kingdom,GBP,within 60 days net,CPT,New Plant Installation,production line monitoring,OPEN,V2
RFQ731-004155,CUST73100118,Vertex Process Automation B.V.,EPC Contractor,Research & Development,Netherlands,EUR,within 60 days net,FCA,Utility Measurement Upgrade,pilot plant measurement,OPEN,V2
RFQ731-004156,CUST73100096,Global Industrial Technologies B.V.,System Integrator,Water & Wastewater,Spain,EUR,within 30 days net,FCA,Measurement System Upgrade,water treatment,OPEN,V2
RFQ731-004157,CUST73100118,Vertex Process Automation B.V.,EPC Contractor,Research & Development,Netherlands,EUR,within 60 days net,FCA,Measurement Infrastructure Upgrade,test facility measurement,OPEN,V2
RFQ731-004158,CUST73100073,Pioneer Manufacturing Technologies B.V.,EPC Contractor,Chemical,Netherlands,EUR,within 30 days net,DDP,Measurement Infrastructure Upgrade,plant utility measurement,OPEN,V2
RFQ731-004159,CUST73100129,Delta Manufacturing Technologies B.V.,End User,Water & Wastewater,India,EUR,within 60 days net,DDP,Process Instrumentation Upgrade,water distribution,OPEN,V2
RFQ731-004160,CUST73100162,Advanced Energy Systems S.A.,End User,Oil & Gas,India,EUR,within 60 days net,DAP,Process Expansion Project,process gas measurement,OPEN,V2
RFQ731-004161,CUST73100020,Meridian Process Automation S.A.,End User,Pharmaceutical,Türkiye,EUR,within 45 days net,DAP,Metering System Replacement,process water measurement,OPEN,V2
RFQ731-004162,CUST73100160,Quantum Manufacturing Technologies B.V.,EPC Contractor,Water & Wastewater,India,EUR,within 30 days net,DDP,Process Expansion Project,water distribution,OPEN,V2
RFQ731-004163,CUST73100064,Dynamic Automation Systems AG,End User,Pharmaceutical,Netherlands,EUR,advance payment,DAP,Plant Modernisation Project,pharmaceutical process monitoring,OPEN,V2
RFQ731-004164,CUST73100074,Industrial Automation Systems AG,System Integrator,Power & Utilities,India,EUR,advance payment,DDP,Process Instrumentation Upgrade,energy infrastructure,OPEN,V2
RFQ731-004165,CUST73100240,Advanced Automation Systems B.V.,System Integrator,Chemical,United Arab Emirates,USD,within 60 days net,CPT,Utility Measurement Upgrade,chemical production,OPEN,V2
RFQ731-004166,CUST73100136,Vector Industrial Technologies AG,Distributor,Manufacturing,Germany,EUR,within 45 days net,DAP,New Production Line,production process monitoring,OPEN,V2
RFQ731-004167,CUST73100103,Pioneer Process Engineering B.V.,End User,Power & Utilities,Saudi Arabia,USD,within 30 days net,DDP,Measurement System Upgrade,power plant process monitoring,OPEN,V2
RFQ731-004168,CUST73100130,Evergreen Industrial Services AG,System Integrator,Water & Wastewater,Türkiye,EUR,within 60 days net,FCA,New Plant Installation,water distribution,OPEN,V2
RFQ731-004169,CUST73100178,Apex Measurement Technologies B.V.,EPC Contractor,Oil & Gas,Netherlands,EUR,within 30 days net,DDP,New Production Line,production measurement,OPEN,V2
RFQ731-004170,CUST73100166,Precision Instrumentation S.A.,End User,Water & Wastewater,Netherlands,EUR,within 45 days net,EXW,Process Automation Project,water distribution,OPEN,V2
RFQ731-004171,CUST73100002,Nova Industrial Services S.A.,End User,Pharmaceutical,France,EUR,within 45 days net,FCA,New Plant Installation,process water measurement,OPEN,V2
RFQ731-004172,CUST73100029,Evergreen Engineering Solutions FZE,System Integrator,Water & Wastewater,Germany,EUR,within 45 days net,CPT,New Plant Installation,wastewater processing,OPEN,V2
RFQ731-004173,CUST73100045,Precision Energy Systems GmbH,Distributor,Pharmaceutical,Türkiye,EUR,within 45 days net,CPT,Process Automation Project,production process monitoring,OPEN,V2
RFQ731-004174,CUST73100174,Nova Instrumentation AG,End User,Chemical,Germany,EUR,advance payment,DAP,Process Expansion Project,process flow measurement,OPEN,V2
RFQ731-004175,CUST73100249,Summit Automation Systems S.A.,EPC Contractor,Oil & Gas,Netherlands,EUR,within 60 days net,FCA,New Plant Installation,gas processing,OPEN,V2
RFQ731-004176,CUST73100064,Dynamic Automation Systems AG,End User,Pharmaceutical,Netherlands,EUR,advance payment,DAP,Process Automation Project,controlled process measurement,OPEN,V2
RFQ731-004177,CUST73100215,Meridian Process Automation B.V.,EPC Contractor,Oil & Gas,Germany,EUR,within 90 days net,FCA,Measurement System Upgrade,hydrocarbon process measurement,OPEN,V2
RFQ731-004178,CUST73100104,United Industrial Services FZE,System Integrator,Food & Beverage,Türkiye,EUR,within 30 days net,FCA,Measurement System Upgrade,food production,OPEN,V2
RFQ731-004179,CUST73100173,Dynamic Industrial Services Ltd.,End User,Food & Beverage,Germany,EUR,within 30 days net,EXW,Measurement Infrastructure Upgrade,production utility monitoring,OPEN,V2
RFQ731-004180,CUST73100021,Nexon Process Systems B.V.,End User,Oil & Gas,Türkiye,EUR,within 45 days net,DDP,New Plant Installation,process gas measurement,OPEN,V2
RFQ731-004181,CUST73100194,United Process Systems GmbH,End User,Oil & Gas,France,EUR,within 90 days net,DDP,Metering System Replacement,process gas measurement,OPEN,V2
RFQ731-004182,CUST73100099,Meridian Energy Systems GmbH,Distributor,Water & Wastewater,India,EUR,within 90 days net,CPT,Plant Modernisation Project,water treatment,OPEN,V2
RFQ731-004183,CUST73100010,Meridian Engineering Solutions FZE,EPC Contractor,Water & Wastewater,United Arab Emirates,USD,within 90 days net,EXW,Process Instrumentation Upgrade,wastewater processing,OPEN,V2
RFQ731-004184,CUST73100030,Nexon Process Automation GmbH,EPC Contractor,Chemical,Saudi Arabia,USD,within 60 days net,CPT,New Production Line,process flow measurement,OPEN,V2
RFQ731-004185,CUST73100185,Meridian Manufacturing Technologies S.A.,End User,Water & Wastewater,Germany,EUR,within 45 days net,DAP,New Plant Installation,water distribution,OPEN,V2
RFQ731-004186,CUST73100120,Precision Process Engineering FZE,End User,Engineering & EPC,France,EUR,within 30 days net,DAP,New Plant Installation,industrial instrumentation,OPEN,V2
