rfq_id,customer_id,customer_name,customer_reference,project_reference,rfq_date,requested_delivery_date,quantity,currency,payment_terms,delivery_terms,customer_country,industry,primary_application,customer_type,target_configuration_id,target_package,target_generation_method,target_evidence_level,source_type,synthetic_version
RFQ731-003936,CUST73100239,Vertex Automation Systems GmbH,RFQ-306483,Process Measurement Upgrade,2026-05-27,2026-07-12,5,EUR,within 60 days net,CPT,Germany,Oil & Gas,Hydrocarbon transfer,System Integrator,CFG731_74d881f8ffd9c565,x731,TWO_CHARACTERISTIC,MODERATE,SYNTHETIC,731_RFQ_V1
RFQ731-003937,CUST73100074,Industrial Automation Systems AG,PROJECT-820030,Flow Measurement Replacement,2026-03-25,2026-08-23,2,EUR,advance payment,DDP,India,Power & Utilities,Utility monitoring,System Integrator,CFG731_aa7f1abab518f995,x731,TWO_CHARACTERISTIC,MODERATE,SYNTHETIC,731_RFQ_V1
RFQ731-003938,CUST73100201,Nova Instrumentation Ltd.,INST-526908,Flow Metering Requirement,2026-01-31,2026-04-21,3,USD,within 30 days net,FCA,United Arab Emirates,Power & Utilities,Cooling water measurement,End User,CFG731_edb24692d2d3d7ca,G731ST-HT,TWO_CHARACTERISTIC,MODERATE,SYNTHETIC,731_RFQ_V1
RFQ731-003939,CUST73100197,Continental Petrochemical Solutions GmbH,PROJECT-191320,Process Automation Project,2026-02-18,2026-04-16,1,EUR,within 45 days net,DAP,Spain,Food & Beverage,Liquid process measurement,EPC Contractor,CFG731_fa6ab94f1cf566b3,G731ST-LT,ONE_CHARACTERISTIC,VERY_STRONG,SYNTHETIC,731_RFQ_V1
RFQ731-003940,CUST73100181,Evergreen Process Engineering AG,ENQ-955213,Flow Metering Requirement,2026-04-01,2026-09-17,1,EUR,within 60 days net,CPT,Spain,Research & Development,Pilot plant testing,System Integrator,CFG731_0be7d6198235486b,F731WD_SingleChannel,REAL_OBSERVED,OBSERVED,SYNTHETIC,731_RFQ_V1
RFQ731-003941,CUST73100029,Evergreen Engineering Solutions FZE,REQ-255392,Process Measurement Upgrade,2026-01-02,2026-03-09,5,EUR,within 45 days net,CPT,Germany,Water & Wastewater,Utility water measurement,System Integrator,CFG731_6578e1062658de52,x731,TWO_CHARACTERISTIC,LOW,SYNTHETIC,731_RFQ_V1
RFQ731-003942,CUST73100056,Vertex Measurement Technologies S.A.,INST-301082,Process Measurement Upgrade,2026-04-14,2026-09-29,2,EUR,within 30 days net,CPT,Türkiye,Oil & Gas,Pipeline measurement,End User,CFG731_48d7cdb31a45af93,G731CA,REAL_OBSERVED,OBSERVED,SYNTHETIC,731_RFQ_V1
RFQ731-003943,CUST73100243,Sterling Energy Systems GmbH,INST-439862,Process Measurement Upgrade,2026-05-23,2026-10-07,1,EUR,within 90 days net,CPT,Germany,Mining & Metals,Process water,Distributor,CFG731_4a74cf409767dc05,x731,TWO_CHARACTERISTIC,LOW,SYNTHETIC,731_RFQ_V1
RFQ731-003944,CUST73100187,Precision Automation Systems B.V.,PROJECT-172048,Utility Measurement Project,2026-01-05,2026-04-10,4,EUR,within 30 days net,DAP,Netherlands,Engineering & EPC,Instrumentation package,Engineering Company,CFG731_ad0a2fd7350b6cca,x731,REAL_OBSERVED,OBSERVED,SYNTHETIC,731_RFQ_V1
RFQ731-003945,CUST73100129,Delta Manufacturing Technologies B.V.,INST-970401,Process Monitoring,2026-07-20,2027-01-07,2,EUR,within 60 days net,DDP,India,Water & Wastewater,Utility water measurement,End User,CFG731_7b80fca32fdc0db0,x731,REAL_OBSERVED,OBSERVED,SYNTHETIC,731_RFQ_V1
RFQ731-003946,CUST73100078,Vector Measurement Technologies GmbH,PROJECT-987122,Measurement Upgrade Project,2026-03-29,2026-06-04,20,EUR,within 90 days net,FCA,Türkiye,Oil & Gas,Gas measurement,End User,CFG731_cc0572630b0848e7,x731,ONE_CHARACTERISTIC,VERY_STRONG,SYNTHETIC,731_RFQ_V1
RFQ731-003947,CUST73100003,Industrial Industrial Services GmbH,INST-909707,Process Expansion Project,2026-06-11,2026-10-07,10,EUR,within 30 days net,CPT,Türkiye,Water & Wastewater,Wastewater monitoring,Engineering Company,CFG731_91e51485b56960b2,x731,REAL_OBSERVED,OBSERVED,SYNTHETIC,731_RFQ_V1
RFQ731-003948,CUST73100233,Global Process Systems AG,PROJECT-971280,Flow Metering Requirement,2026-04-25,2026-06-20,4,EUR,advance payment,CPT,Türkiye,Pharmaceutical,Batch process measurement,End User,CFG731_bddb4195ad08d693,x731,TWO_CHARACTERISTIC,MODERATE,SYNTHETIC,731_RFQ_V1
RFQ731-003949,CUST73100014,United Manufacturing Technologies FZE,PROJECT-279918,Process Monitoring,2026-01-25,2026-06-17,1,EUR,within 60 days net,DAP,Germany,Chemical,Chemical process monitoring,End User,CFG731_09db81b4dee54f57,x731,ONE_CHARACTERISTIC,VERY_STRONG,SYNTHETIC,731_RFQ_V1
RFQ731-003950,CUST73100052,Global Industrial Technologies Ltd.,PROJECT-560420,Measurement Upgrade Project,2026-05-08,2026-08-31,1,USD,within 30 days net,CPT,Saudi Arabia,Power & Utilities,Cooling water measurement,End User,CFG731_49bb1327a04ca706,G731ST-HT,DEPENDENCY_TWO_CHARACTERISTIC,VERY_STRONG,SYNTHETIC,731_RFQ_V1
RFQ731-003951,CUST73100114,Dynamic Engineering Solutions GmbH,PROJECT-872841,New Production Line Project,2026-02-16,2026-05-07,4,EUR,within 90 days net,CPT,India,Oil & Gas,Hydrocarbon transfer,Distributor,CFG731_b60961340903daf0,x731,ONE_CHARACTERISTIC,VERY_STRONG,SYNTHETIC,731_RFQ_V1
RFQ731-003952,CUST73100033,Continental Instrumentation AG,REQ-235117,Utility Measurement Project,2026-06-01,2026-09-28,1,EUR,within 30 days net,CPT,Türkiye,Mining & Metals,Process water,EPC Contractor,CFG731_1962af6277da6f54,F731TE,REAL_OBSERVED,OBSERVED,SYNTHETIC,731_RFQ_V1
RFQ731-003953,CUST73100160,Quantum Manufacturing Technologies B.V.,RFQ-467987,New Production Line Project,2026-05-19,2026-09-19,1,EUR,within 30 days net,DDP,India,Water & Wastewater,Wastewater monitoring,EPC Contractor,CFG731_608c0251ef380592,x731,REAL_OBSERVED,OBSERVED,SYNTHETIC,731_RFQ_V1
RFQ731-003954,CUST73100110,Orion Measurement Technologies B.V.,PROJECT-702472,Measurement System Upgrade,2026-06-01,2026-09-17,1,EUR,within 60 days net,CPT,France,Chemical,Process control,System Integrator,CFG731_495876b6233d3864,G731CA,ONE_CHARACTERISTIC,VERY_STRONG,SYNTHETIC,731_RFQ_V1
RFQ731-003955,CUST73100026,Global Manufacturing Technologies FZE,RFQ-705538,Flow Metering Requirement,2026-01-09,2026-03-23,2,EUR,within 60 days net,CPT,Germany,Mining & Metals,Slurry measurement,End User,CFG731_b5710e5f11e2cbc2,G731ST-HT,DEPENDENCY_TWO_CHARACTERISTIC,VERY_STRONG,SYNTHETIC,731_RFQ_V1
RFQ731-003956,CUST73100188,Pioneer Instrumentation S.A.,PROJECT-265621,Measurement Upgrade Project,2026-06-07,2026-11-22,3,EUR,within 60 days net,EXW,Türkiye,Oil & Gas,Process monitoring,End User,CFG731_eb70dc35972dc4b7,G731ST-HT,REAL_OBSERVED,OBSERVED,SYNTHETIC,731_RFQ_V1
RFQ731-003957,CUST73100236,Dynamic Automation Systems FZE,ENQ-728256,New Production Line Project,2026-01-12,2026-04-04,3,EUR,within 60 days net,FCA,Germany,Water & Wastewater,Utility water measurement,EPC Contractor,CFG731_e8331b2a91577f04,F731WD_DualChannel,REAL_OBSERVED,OBSERVED,SYNTHETIC,731_RFQ_V1
RFQ731-003958,CUST73100038,Nexon Process Engineering GmbH,REQ-894934,Measurement Upgrade Project,2026-01-28,2026-03-21,2,EUR,within 60 days net,DAP,Spain,Oil & Gas,Hydrocarbon transfer,Engineering Company,CFG731_ee8e327bbb737abf,F731WD_SingleChannel,REAL_OBSERVED,OBSERVED,SYNTHETIC,731_RFQ_V1
RFQ731-003959,CUST73100174,Nova Instrumentation AG,INST-682734,Flow Metering Requirement,2026-06-20,2026-11-22,3,EUR,advance payment,DAP,Germany,Chemical,Chemical process monitoring,End User,CFG731_22da0d6030817265,G731ST-LT,DEPENDENCY_TWO_CHARACTERISTIC,VERY_STRONG,SYNTHETIC,731_RFQ_V1
RFQ731-003960,CUST73100043,Meridian Automation Systems FZE,INST-487494,Process Measurement Upgrade,2026-06-04,2026-11-06,1,EUR,within 30 days net,EXW,Germany,Oil & Gas,Hydrocarbon transfer,End User,CFG731_3bcde7f8df32303c,x731,REAL_OBSERVED,OBSERVED,SYNTHETIC,731_RFQ_V1
RFQ731-003961,CUST73100153,Evergreen Engineering Solutions AG,ENQ-258408,Process Measurement Upgrade,2026-07-01,2026-08-13,1,EUR,within 60 days net,DDP,Germany,Water & Wastewater,Utility water measurement,End User,CFG731_f57aa7e1d23d1414,x731,TWO_CHARACTERISTIC,MODERATE,SYNTHETIC,731_RFQ_V1
RFQ731-003962,CUST73100184,Orion Process Automation GmbH,PROJECT-250974,Process Measurement Upgrade,2026-01-14,2026-04-14,1,EUR,within 60 days net,CPT,Türkiye,Mining & Metals,Mineral processing,System Integrator,CFG731_ef211cb97feaddc8,F731PW,REAL_OBSERVED,OBSERVED,SYNTHETIC,731_RFQ_V1
RFQ731-003963,CUST73100193,Atlas Process Automation Ltd.,REQ-152185,Plant Modernization Project,2026-07-16,2026-12-23,4,EUR,within 30 days net,DDP,France,Chemical,Batch process measurement,EPC Contractor,CFG731_c5da2661a169f82b,G731ST-LT,REAL_OBSERVED,OBSERVED,SYNTHETIC,731_RFQ_V1
RFQ731-003964,CUST73100227,Global Industrial Services GmbH,ENQ-325785,Measurement System Upgrade,2026-06-26,2026-08-09,1,EUR,within 30 days net,FCA,India,Pharmaceutical,Batch process measurement,System Integrator,CFG731_574aa7a29f75cd60,F731TE,REAL_OBSERVED,OBSERVED,SYNTHETIC,731_RFQ_V1
RFQ731-003965,CUST73100146,Precision Engineering Solutions AG,REQ-674463,Plant Modernization Project,2026-05-27,2026-10-27,2,EUR,advance payment,FCA,Türkiye,Pharmaceutical,Clean utility monitoring,End User,CFG731_6077133dce604e06,x731,TWO_CHARACTERISTIC,MODERATE,SYNTHETIC,731_RFQ_V1
RFQ731-003966,CUST73100151,Dynamic Energy Systems AG,PROJECT-459289,Plant Modernization Project,2026-01-07,2026-03-10,20,EUR,within 90 days net,FCA,Italy,Pharmaceutical,Process water,EPC Contractor,CFG731_02dc397796156de1,x731,TWO_CHARACTERISTIC,MODERATE,SYNTHETIC,731_RFQ_V1
RFQ731-003967,CUST73100176,Quantum Manufacturing Technologies FZE,ENQ-819212,Plant Instrumentation,2026-07-17,2026-11-22,3,EUR,within 30 days net,CPT,Spain,Pharmaceutical,Batch process measurement,System Integrator,CFG731_9c182e1af1606c9d,x731,TWO_CHARACTERISTIC,MODERATE,SYNTHETIC,731_RFQ_V1
RFQ731-003968,CUST73100040,Atlas Engineering Solutions GmbH,RFQ-229146,Utility Measurement Project,2026-07-02,2026-09-21,1,EUR,within 30 days net,CPT,Italy,Water & Wastewater,Water treatment,EPC Contractor,CFG731_3c2aedfb429dc226,F731TE,REAL_OBSERVED,OBSERVED,SYNTHETIC,731_RFQ_V1
RFQ731-003969,CUST73100141,Horizon Instrumentation GmbH,INST-936531,Flow Metering Requirement,2026-06-12,2026-10-09,2,EUR,within 30 days net,CPT,India,Oil & Gas,Gas measurement,Distributor,CFG731_f030e97d69c5c359,x731,ONE_CHARACTERISTIC,VERY_STRONG,SYNTHETIC,731_RFQ_V1
RFQ731-003970,CUST73100047,Nexon Automation Systems AG,ENQ-786489,Plant Modernization Project,2026-05-28,2026-11-19,2,EUR,within 30 days net,CPT,France,Mining & Metals,Mineral processing,EPC Contractor,CFG731_4c72f78c1186e8f7,G731ST-LT,ONE_CHARACTERISTIC,VERY_STRONG,SYNTHETIC,731_RFQ_V1
RFQ731-003971,CUST73100089,Global Instrumentation S.A.,RFQ-424749,Plant Instrumentation,2026-03-19,2026-09-03,1,GBP,within 30 days net,EXW,United Kingdom,Power & Utilities,Cooling water measurement,End User,CFG731_5a14e01af9745dda,x731,ONE_CHARACTERISTIC,VERY_STRONG,SYNTHETIC,731_RFQ_V1
RFQ731-003972,CUST73100080,Dynamic Measurement Technologies AG,PROJECT-671626,Plant Instrumentation,2026-07-17,2026-12-14,1,EUR,within 30 days net,CPT,Netherlands,Engineering & EPC,Turnkey process project,System Integrator,CFG731_a4610f5f38e7d946,F731WD_DualChannel,REAL_OBSERVED,OBSERVED,SYNTHETIC,731_RFQ_V1
RFQ731-003973,CUST73100005,Apex Manufacturing Technologies S.A.,RFQ-351378,Flow Metering Requirement,2026-07-16,2026-08-29,3,EUR,within 60 days net,DAP,Germany,Mining & Metals,Mineral processing,End User,CFG731_49cd4cbef1081333,G731ST-LT,DEPENDENCY_TWO_CHARACTERISTIC,VERY_STRONG,SYNTHETIC,731_RFQ_V1
RFQ731-003974,CUST73100015,Orion Petrochemical Solutions FZE,RFQ-388280,Process Expansion Project,2026-04-24,2026-10-08,1,USD,within 90 days net,DDP,Saudi Arabia,Oil & Gas,Process monitoring,EPC Contractor,CFG731_d3e51804db148a52,G731ST-LT,REAL_OBSERVED,OBSERVED,SYNTHETIC,731_RFQ_V1
RFQ731-003975,CUST73100077,Industrial Industrial Services AG,RFQ-395158,Plant Modernization Project,2026-05-25,2026-07-01,1,EUR,within 60 days net,DDP,Spain,Chemical,Liquid flow measurement,System Integrator,CFG731_cb6654d77e7e4d72,x731,TWO_CHARACTERISTIC,MODERATE,SYNTHETIC,731_RFQ_V1
RFQ731-003976,CUST73100050,Apex Petrochemical Solutions B.V.,REQ-277703,Process Monitoring,2026-04-17,2026-09-18,5,EUR,within 90 days net,DAP,Spain,Chemical,Batch process measurement,End User,CFG731_d8c69b7395beabbb,F731TE,ONE_CHARACTERISTIC,VERY_STRONG,SYNTHETIC,731_RFQ_V1
RFQ731-003977,CUST73100206,Delta Engineering Solutions FZE,RFQ-637705,Measurement System Upgrade,2026-01-11,2026-04-06,2,USD,within 30 days net,DAP,United Arab Emirates,Engineering & EPC,Engineering project,End User,CFG731_67751271582e3c57,x731,ONE_CHARACTERISTIC,VERY_STRONG,SYNTHETIC,731_RFQ_V1
RFQ731-003978,CUST73100094,Quantum Petrochemical Solutions B.V.,ENQ-492690,Flow Measurement Replacement,2026-06-07,2026-07-09,10,EUR,within 60 days net,CPT,Netherlands,Power & Utilities,Cooling water measurement,End User,CFG731_efc9d6b915117e15,x731,REAL_OBSERVED,OBSERVED,SYNTHETIC,731_RFQ_V1
RFQ731-003979,CUST73100211,Delta Automation Systems Ltd.,ENQ-205995,Plant Instrumentation,2026-05-11,2026-09-10,1,EUR,within 30 days net,CPT,Italy,Mining & Metals,Slurry measurement,System Integrator,CFG731_ebb861c404a79d91,x731,TWO_CHARACTERISTIC,MODERATE,SYNTHETIC,731_RFQ_V1
RFQ731-003980,CUST73100207,Nexon Process Automation B.V.,PROJECT-245990,New Production Line Project,2026-02-15,2026-04-06,10,EUR,advance payment,DAP,Türkiye,Mining & Metals,Slurry measurement,Engineering Company,CFG731_7882c72c21497015,G731ST-LT,REAL_OBSERVED,OBSERVED,SYNTHETIC,731_RFQ_V1
RFQ731-003981,CUST73100159,Delta Industrial Services B.V.,RFQ-156972,Process Measurement Upgrade,2026-07-26,2026-11-07,3,EUR,within 30 days net,DAP,Türkiye,Manufacturing,Production utilities,End User,CFG731_4d84757c3603b51c,x731,TWO_CHARACTERISTIC,MODERATE,SYNTHETIC,731_RFQ_V1
RFQ731-003982,CUST73100036,Atlas Industrial Technologies B.V.,REQ-655515,Flow Measurement Replacement,2026-03-18,2026-04-30,3,EUR,within 60 days net,CPT,Netherlands,Engineering & EPC,Instrumentation package,End User,CFG731_a7aba912cacdcceb,x731,TWO_CHARACTERISTIC,LOW,SYNTHETIC,731_RFQ_V1
RFQ731-003983,CUST73100118,Vertex Process Automation B.V.,PROJECT-265410,Utility Measurement Project,2026-04-16,2026-07-11,2,EUR,within 60 days net,FCA,Netherlands,Research & Development,Pilot plant testing,EPC Contractor,CFG731_565e3731063ff5c5,x731,REAL_OBSERVED,OBSERVED,SYNTHETIC,731_RFQ_V1
RFQ731-003984,CUST73100067,United Energy Systems Ltd.,ENQ-331923,Process Monitoring,2026-04-26,2026-07-25,1,EUR,within 30 days net,EXW,Netherlands,Chemical,Plant utilities,End User,CFG731_0e146b48e4ed8b98,G731ST-LT,REAL_OBSERVED,OBSERVED,SYNTHETIC,731_RFQ_V1
RFQ731-003985,CUST73100235,Quantum Industrial Services S.A.,REQ-496578,Process Expansion Project,2026-07-15,2026-11-15,10,EUR,within 60 days net,CPT,Türkiye,Manufacturing,Process monitoring,End User,CFG731_4c72f78c1186e8f7,G731ST-LT,ONE_CHARACTERISTIC,VERY_STRONG,SYNTHETIC,731_RFQ_V1
RFQ731-003986,CUST73100093,Vertex Engineering Solutions FZE,PROJECT-834125,Flow Measurement Replacement,2026-06-06,2026-10-13,1,EUR,within 30 days net,FCA,Italy,Manufacturing,Process monitoring,Distributor,CFG731_92efd7a3c43da152,F731PW,REAL_OBSERVED,OBSERVED,SYNTHETIC,731_RFQ_V1
RFQ731-003987,CUST73100130,Evergreen Industrial Services AG,RFQ-462662,Process Measurement Upgrade,2026-07-10,2026-08-25,3,EUR,within 60 days net,FCA,Türkiye,Water & Wastewater,Raw water measurement,System Integrator,CFG731_243419c6708378b3,x731,ONE_CHARACTERISTIC,VERY_STRONG,SYNTHETIC,731_RFQ_V1
RFQ731-003988,CUST73100144,Quantum Measurement Technologies Ltd.,RFQ-534381,Plant Instrumentation,2026-01-23,2026-03-14,2,EUR,within 30 days net,CPT,Germany,Oil & Gas,Process monitoring,Distributor,CFG731_b0cb3b337215aa5b,x731,TWO_CHARACTERISTIC,LOW,SYNTHETIC,731_RFQ_V1
RFQ731-003989,CUST73100220,Apex Industrial Technologies FZE,ENQ-641031,Flow Measurement Replacement,2026-03-04,2026-07-15,1,GBP,advance payment,CPT,United Kingdom,Food & Beverage,CIP monitoring,End User,CFG731_d3944f427f0609b6,G731ST-LT,REAL_OBSERVED,OBSERVED,SYNTHETIC,731_RFQ_V1
RFQ731-003990,CUST73100226,United Process Engineering B.V.,REQ-491640,New Production Line Project,2026-04-19,2026-08-21,1,EUR,within 60 days net,CPT,Türkiye,Oil & Gas,Refinery process measurement,System Integrator,CFG731_5858277a5a994569,x731,TWO_CHARACTERISTIC,MODERATE,SYNTHETIC,731_RFQ_V1
RFQ731-003991,CUST73100222,Delta Process Automation Ltd.,REQ-407708,Flow Metering Requirement,2026-07-03,2026-09-07,1,EUR,within 30 days net,EXW,India,Oil & Gas,Hydrocarbon transfer,End User,CFG731_d97c333965654bd3,G731CA,REAL_OBSERVED,OBSERVED,SYNTHETIC,731_RFQ_V1
RFQ731-003992,CUST73100241,Prime Process Automation AG,INST-313204,Plant Instrumentation,2026-06-08,2026-10-31,1,EUR,within 60 days net,CPT,France,Chemical,Batch process measurement,End User,CFG731_7b17e78739264251,G731ST-HT,DEPENDENCY_TWO_CHARACTERISTIC,VERY_STRONG,SYNTHETIC,731_RFQ_V1
RFQ731-003993,CUST73100234,Quantum Engineering Solutions Ltd.,RFQ-168488,Process Monitoring,2026-03-23,2026-04-25,1,EUR,within 30 days net,DDP,Türkiye,Chemical,Process control,End User,CFG731_d7c031e2b589d088,x731,TWO_CHARACTERISTIC,MODERATE,SYNTHETIC,731_RFQ_V1
RFQ731-003994,CUST73100242,Integrated Energy Systems FZE,PROJECT-468870,Process Measurement Upgrade,2026-05-01,2026-08-19,2,EUR,within 30 days net,DAP,France,Power & Utilities,Energy monitoring,System Integrator,CFG731_5184cddea92399de,x731,TWO_CHARACTERISTIC,MODERATE,SYNTHETIC,731_RFQ_V1
RFQ731-003995,CUST73100224,Vector Industrial Technologies Ltd.,REQ-479976,Process Measurement Upgrade,2026-07-21,2026-10-13,1,USD,within 60 days net,DAP,Saudi Arabia,Chemical,Liquid flow measurement,End User,CFG731_875f5d7eec61db7e,x731,TWO_CHARACTERISTIC,MODERATE,SYNTHETIC,731_RFQ_V1
RFQ731-003996,CUST73100012,Industrial Manufacturing Technologies AG,ENQ-528563,Process Measurement Upgrade,2026-03-29,2026-09-04,1,GBP,within 45 days net,CPT,United Kingdom,Oil & Gas,Process monitoring,End User,CFG731_c209599718b42485,G731ST-HT,DEPENDENCY_TWO_CHARACTERISTIC,VERY_STRONG,SYNTHETIC,731_RFQ_V1
RFQ731-003997,CUST73100060,Nexon Process Automation AG,INST-832706,Flow Metering Requirement,2026-02-10,2026-03-24,2,EUR,within 60 days net,FCA,France,Power & Utilities,Process water measurement,System Integrator,CFG731_4a42ba5932c01b01,x731,TWO_CHARACTERISTIC,MODERATE,SYNTHETIC,731_RFQ_V1
RFQ731-003998,CUST73100059,Global Industrial Technologies AG,INST-468293,Measurement System Upgrade,2026-05-10,2026-09-27,1,EUR,within 60 days net,FCA,Spain,Power & Utilities,Process water measurement,End User,CFG731_f57aa7e1d23d1414,x731,TWO_CHARACTERISTIC,MODERATE,SYNTHETIC,731_RFQ_V1
RFQ731-003999,CUST73100004,Apex Process Engineering Ltd.,RFQ-915920,Process Expansion Project,2026-04-17,2026-06-03,1,EUR,within 60 days net,DAP,Germany,Oil & Gas,Process monitoring,Engineering Company,CFG731_9a0f0b26c7f24725,x731,REAL_OBSERVED,OBSERVED,SYNTHETIC,731_RFQ_V1
RFQ731-004000,CUST73100158,Advanced Automation Systems AG,RFQ-424554,Instrumentation Package Project,2026-04-04,2026-06-09,3,EUR,within 30 days net,CPT,Netherlands,Engineering & EPC,Instrumentation package,EPC Contractor,CFG731_ad54a3e31832f7d2,G731ST-LT,REAL_OBSERVED,OBSERVED,SYNTHETIC,731_RFQ_V1
RFQ731-004001,CUST73100216,Vertex Measurement Technologies AG,RFQ-961575,Plant Instrumentation,2026-03-16,2026-08-01,4,EUR,within 60 days net,FCA,Germany,Water & Wastewater,Utility water measurement,End User,CFG731_db395082b1a3b8ac,x731,REAL_OBSERVED,OBSERVED,SYNTHETIC,731_RFQ_V1
RFQ731-004002,CUST73100002,Nova Industrial Services S.A.,PROJECT-950509,Process Automation Project,2026-01-16,2026-04-17,1,EUR,within 45 days net,FCA,France,Pharmaceutical,Batch process measurement,End User,CFG731_68d95a26943b3650,G731ST-LT,ONE_CHARACTERISTIC,VERY_STRONG,SYNTHETIC,731_RFQ_V1
RFQ731-004003,CUST73100028,Industrial Energy Systems Ltd.,RFQ-627278,Process Automation Project,2026-06-11,2026-10-20,1,EUR,within 60 days net,DDP,Italy,Pharmaceutical,Batch process measurement,EPC Contractor,CFG731_8b6ed3cfa9ed1e59,G731ST-LT,DEPENDENCY_TWO_CHARACTERISTIC,VERY_STRONG,SYNTHETIC,731_RFQ_V1
RFQ731-004004,CUST73100071,Prime Process Engineering Ltd.,PROJECT-838223,Flow Metering Requirement,2026-06-20,2026-08-24,1,EUR,within 60 days net,DAP,Netherlands,Power & Utilities,Steam measurement,End User,CFG731_a56f1437a0b4ca31,G731ST-HT,REAL_OBSERVED,OBSERVED,SYNTHETIC,731_RFQ_V1
RFQ731-004005,CUST73100031,Vector Engineering Solutions AG,ENQ-745247,Measurement System Upgrade,2026-01-18,2026-06-13,5,GBP,within 60 days net,CPT,United Kingdom,Water & Wastewater,Utility water measurement,End User,CFG731_00f08838a21d3799,F731PW,TWO_CHARACTERISTIC,LOW,SYNTHETIC,731_RFQ_V1
RFQ731-004006,CUST73100154,United Instrumentation Ltd.,ENQ-704334,Process Measurement Upgrade,2026-03-30,2026-05-08,1,EUR,within 60 days net,CPT,Germany,Engineering & EPC,Turnkey process project,End User,CFG731_81fb6648eb2086c4,x731,TWO_CHARACTERISTIC,MODERATE,SYNTHETIC,731_RFQ_V1
RFQ731-004007,CUST73100148,Metrix Energy Systems AG,PROJECT-369647,Flow Metering Requirement,2026-02-21,2026-07-12,2,EUR,within 30 days net,FCA,Netherlands,Mining & Metals,Mineral processing,End User,CFG731_70b6eaf9262ca4d0,F731WD_SingleChannel,REAL_OBSERVED,OBSERVED,SYNTHETIC,731_RFQ_V1
RFQ731-004008,CUST73100209,Atlas Process Engineering B.V.,RFQ-740926,Plant Instrumentation,2026-05-18,2026-07-02,3,EUR,within 30 days net,DDP,France,Chemical,Plant utilities,System Integrator,CFG731_2686ab8bb7012e53,x731,TWO_CHARACTERISTIC,LOW,SYNTHETIC,731_RFQ_V1
RFQ731-004009,CUST73100032,Evergreen Energy Systems B.V.,INST-875785,Process Expansion Project,2026-04-18,2026-07-28,2,EUR,within 30 days net,DAP,Spain,Chemical,Liquid flow measurement,EPC Contractor,CFG731_7db8273b62ec69af,x731,TWO_CHARACTERISTIC,MODERATE,SYNTHETIC,731_RFQ_V1
RFQ731-004010,CUST73100010,Meridian Engineering Solutions FZE,PROJECT-181732,Process Automation Project,2026-03-04,2026-05-19,1,USD,within 90 days net,EXW,United Arab Emirates,Water & Wastewater,Water treatment,EPC Contractor,CFG731_496bd7a964d6cd85,x731,REAL_OBSERVED,OBSERVED,SYNTHETIC,731_RFQ_V1
