rfq_id,requirement_id,requirement_sequence,characteristic,required_value,requirement_description,requirement_type,ground_truth,source
RFQ731-003630,RFQ731-003630-REQ-010,10,waveInjector,FWI,WaveInjector cryogenic option,MANDATORY,True,SYNTHETIC_CONFIGURATION_GROUND_TRUTH
RFQ731-003630,RFQ731-003630-REQ-011,11,dev_advMeterVerification,1,Advanced Meter Verification 1,MANDATORY,True,SYNTHETIC_CONFIGURATION_GROUND_TRUTH
RFQ731-003630,RFQ731-003630-REQ-012,12,dynamicGasMaster,1,Dynamic Gas Master 1,MANDATORY,True,SYNTHETIC_CONFIGURATION_GROUND_TRUTH
RFQ731-003630,RFQ731-003630-REQ-013,13,customUserFluid,1,custom user fluid 1,MANDATORY,True,SYNTHETIC_CONFIGURATION_GROUND_TRUTH
RFQ731-003631,RFQ731-003631-REQ-001,1,devCategory,F,flow measurement,MANDATORY,True,SYNTHETIC_CONFIGURATION_GROUND_TRUTH
RFQ731-003631,RFQ731-003631-REQ-002,2,characteristic,GP,general-purpose configuration,MANDATORY,True,SYNTHETIC_CONFIGURATION_GROUND_TRUTH
RFQ731-003631,RFQ731-003631-REQ-003,3,housing,ST,stainless-steel housing,MANDATORY,True,SYNTHETIC_CONFIGURATION_GROUND_TRUTH
RFQ731-003631,RFQ731-003631-REQ-004,4,powerSupply,4,alternative power supply,MANDATORY,True,SYNTHETIC_CONFIGURATION_GROUND_TRUTH
RFQ731-003631,RFQ731-003631-REQ-005,5,numberOfChannels,1,number of measurement channels 1,MANDATORY,True,SYNTHETIC_CONFIGURATION_GROUND_TRUTH
RFQ731-003631,RFQ731-003631-REQ-006,6,explosionApproval,N,non-hazardous-area application,MANDATORY,True,SYNTHETIC_CONFIGURATION_GROUND_TRUTH
RFQ731-003631,RFQ731-003631-REQ-007,7,protectionArea,N,protection area N,PREFERRED,True,SYNTHETIC_CONFIGURATION_GROUND_TRUTH
RFQ731-003631,RFQ731-003631-REQ-008,8,certification,MN,certification MN,MANDATORY,True,SYNTHETIC_CONFIGURATION_GROUND_TRUTH
RFQ731-003631,RFQ731-003631-REQ-009,9,dataInterface,HS,high-speed communication,MANDATORY,True,SYNTHETIC_CONFIGURATION_GROUND_TRUTH
RFQ731-003631,RFQ731-003631-REQ-010,10,stromEingaenge,IS1,current input IS1,MANDATORY,True,SYNTHETIC_CONFIGURATION_GROUND_TRUTH
RFQ731-003631,RFQ731-003631-REQ-011,11,temperaturEingaenge,TT1,temperature input TT1,MANDATORY,True,SYNTHETIC_CONFIGURATION_GROUND_TRUTH
RFQ731-003631,RFQ731-003631-REQ-012,12,binaerDigitalOpenColl_MN,MN1,digital open-collector input MN1,MANDATORY,True,SYNTHETIC_CONFIGURATION_GROUND_TRUTH
RFQ731-003631,RFQ731-003631-REQ-013,13,waveInjector,FWI,WaveInjector cryogenic option,MANDATORY,True,SYNTHETIC_CONFIGURATION_GROUND_TRUTH
RFQ731-003631,RFQ731-003631-REQ-014,14,dev_advMeterVerification,1,Advanced Meter Verification 1,PREFERRED,True,SYNTHETIC_CONFIGURATION_GROUND_TRUTH
RFQ731-003631,RFQ731-003631-REQ-015,15,customUserFluid,1,custom user fluid 1,PREFERRED,True,SYNTHETIC_CONFIGURATION_GROUND_TRUTH
RFQ731-003632,RFQ731-003632-REQ-001,1,devCategory,G,gas measurement,MANDATORY,True,SYNTHETIC_CONFIGURATION_GROUND_TRUTH
RFQ731-003632,RFQ731-003632-REQ-002,2,characteristic,GP,general-purpose configuration,MANDATORY,True,SYNTHETIC_CONFIGURATION_GROUND_TRUTH
RFQ731-003632,RFQ731-003632-REQ-003,3,housing,ST,stainless-steel housing,MANDATORY,True,SYNTHETIC_CONFIGURATION_GROUND_TRUTH
RFQ731-003632,RFQ731-003632-REQ-004,4,powerSupply,1,standard power supply,MANDATORY,True,SYNTHETIC_CONFIGURATION_GROUND_TRUTH
RFQ731-003632,RFQ731-003632-REQ-005,5,numberOfChannels,1,number of measurement channels 1,MANDATORY,True,SYNTHETIC_CONFIGURATION_GROUND_TRUTH
RFQ731-003632,RFQ731-003632-REQ-006,6,explosionApproval,N,non-hazardous-area application,MANDATORY,True,SYNTHETIC_CONFIGURATION_GROUND_TRUTH
RFQ731-003632,RFQ731-003632-REQ-007,7,protectionArea,N,protection area N,MANDATORY,True,SYNTHETIC_CONFIGURATION_GROUND_TRUTH
RFQ731-003632,RFQ731-003632-REQ-008,8,certification,NN,standard certification,MANDATORY,True,SYNTHETIC_CONFIGURATION_GROUND_TRUTH
RFQ731-003632,RFQ731-003632-REQ-009,9,dataInterface,HS,high-speed communication,MANDATORY,True,SYNTHETIC_CONFIGURATION_GROUND_TRUTH
RFQ731-003632,RFQ731-003632-REQ-010,10,stromSchaltbar,CS1,switchable current output CS1,MANDATORY,True,SYNTHETIC_CONFIGURATION_GROUND_TRUTH
RFQ731-003632,RFQ731-003632-REQ-011,11,stromEingaenge,IS1,current input IS1,PREFERRED,True,SYNTHETIC_CONFIGURATION_GROUND_TRUTH
RFQ731-003632,RFQ731-003632-REQ-012,12,temperaturEingaenge,TT1,temperature input TT1,PREFERRED,True,SYNTHETIC_CONFIGURATION_GROUND_TRUTH
RFQ731-003632,RFQ731-003632-REQ-013,13,binaerOpenColl_MP,MP1,open-collector output MP1,PREFERRED,True,SYNTHETIC_CONFIGURATION_GROUND_TRUTH
RFQ731-003632,RFQ731-003632-REQ-014,14,waveInjector,FWI,WaveInjector cryogenic option,PREFERRED,True,SYNTHETIC_CONFIGURATION_GROUND_TRUTH
RFQ731-003632,RFQ731-003632-REQ-015,15,dev_advMeterVerification,1,Advanced Meter Verification 1,MANDATORY,True,SYNTHETIC_CONFIGURATION_GROUND_TRUTH
RFQ731-003632,RFQ731-003632-REQ-016,16,customUserFluid,1,custom user fluid 1,MANDATORY,True,SYNTHETIC_CONFIGURATION_GROUND_TRUTH
RFQ731-003633,RFQ731-003633-REQ-001,1,devCategory,F,flow measurement,MANDATORY,True,SYNTHETIC_CONFIGURATION_GROUND_TRUTH
RFQ731-003633,RFQ731-003633-REQ-002,2,characteristic,TE,temperature measurement application,MANDATORY,True,SYNTHETIC_CONFIGURATION_GROUND_TRUTH
RFQ731-003633,RFQ731-003633-REQ-003,3,housing,ST,stainless-steel housing,PREFERRED,True,SYNTHETIC_CONFIGURATION_GROUND_TRUTH
RFQ731-003633,RFQ731-003633-REQ-004,4,powerSupply,1,standard power supply,MANDATORY,True,SYNTHETIC_CONFIGURATION_GROUND_TRUTH
RFQ731-003633,RFQ731-003633-REQ-005,5,numberOfChannels,1,number of measurement channels 1,MANDATORY,True,SYNTHETIC_CONFIGURATION_GROUND_TRUTH
RFQ731-003633,RFQ731-003633-REQ-006,6,explosionApproval,A,explosion protection A,MANDATORY,True,SYNTHETIC_CONFIGURATION_GROUND_TRUTH
RFQ731-003633,RFQ731-003633-REQ-007,7,protectionArea,2,protection area 2,MANDATORY,True,SYNTHETIC_CONFIGURATION_GROUND_TRUTH
RFQ731-003633,RFQ731-003633-REQ-008,8,certification,NN,standard certification,MANDATORY,True,SYNTHETIC_CONFIGURATION_GROUND_TRUTH
RFQ731-003633,RFQ731-003633-REQ-009,9,dataInterface,NN,data interface NN,MANDATORY,True,SYNTHETIC_CONFIGURATION_GROUND_TRUTH
RFQ731-003633,RFQ731-003633-REQ-010,10,stromSchaltbar,CS2,switchable current output CS2,MANDATORY,True,SYNTHETIC_CONFIGURATION_GROUND_TRUTH
RFQ731-003633,RFQ731-003633-REQ-011,11,temperaturEingaenge,TT2,temperature input TT2,MANDATORY,True,SYNTHETIC_CONFIGURATION_GROUND_TRUTH
RFQ731-003633,RFQ731-003633-REQ-012,12,binaerOpenColl_MP,MP4,open-collector output MP4,PREFERRED,True,SYNTHETIC_CONFIGURATION_GROUND_TRUTH
RFQ731-003633,RFQ731-003633-REQ-013,13,dev_advMeterVerification,1,Advanced Meter Verification 1,PREFERRED,True,SYNTHETIC_CONFIGURATION_GROUND_TRUTH
RFQ731-003634,RFQ731-003634-REQ-001,1,devCategory,F,flow measurement,MANDATORY,True,SYNTHETIC_CONFIGURATION_GROUND_TRUTH
RFQ731-003634,RFQ731-003634-REQ-002,2,characteristic,GP,general-purpose configuration,MANDATORY,True,SYNTHETIC_CONFIGURATION_GROUND_TRUTH
RFQ731-003634,RFQ731-003634-REQ-003,3,housing,ST,stainless-steel housing,PREFERRED,True,SYNTHETIC_CONFIGURATION_GROUND_TRUTH
RFQ731-003634,RFQ731-003634-REQ-004,4,powerSupply,4,alternative power supply,MANDATORY,True,SYNTHETIC_CONFIGURATION_GROUND_TRUTH
RFQ731-003634,RFQ731-003634-REQ-005,5,numberOfChannels,1,number of measurement channels 1,MANDATORY,True,SYNTHETIC_CONFIGURATION_GROUND_TRUTH
RFQ731-003634,RFQ731-003634-REQ-006,6,explosionApproval,N,non-hazardous-area application,MANDATORY,True,SYNTHETIC_CONFIGURATION_GROUND_TRUTH
RFQ731-003634,RFQ731-003634-REQ-007,7,protectionArea,N,protection area N,MANDATORY,True,SYNTHETIC_CONFIGURATION_GROUND_TRUTH
RFQ731-003634,RFQ731-003634-REQ-008,8,certification,MN,certification MN,MANDATORY,True,SYNTHETIC_CONFIGURATION_GROUND_TRUTH
RFQ731-003634,RFQ731-003634-REQ-009,9,dataInterface,HS,high-speed communication,MANDATORY,True,SYNTHETIC_CONFIGURATION_GROUND_TRUTH
RFQ731-003634,RFQ731-003634-REQ-010,10,stromEingaenge,IS1,current input IS1,MANDATORY,True,SYNTHETIC_CONFIGURATION_GROUND_TRUTH
RFQ731-003634,RFQ731-003634-REQ-011,11,binaerDigitalOpenColl_MN,MN1,digital open-collector input MN1,MANDATORY,True,SYNTHETIC_CONFIGURATION_GROUND_TRUTH
RFQ731-003634,RFQ731-003634-REQ-012,12,waveInjector,FWI,WaveInjector cryogenic option,PREFERRED,True,SYNTHETIC_CONFIGURATION_GROUND_TRUTH
RFQ731-003634,RFQ731-003634-REQ-013,13,dev_advMeterVerification,1,Advanced Meter Verification 1,MANDATORY,True,SYNTHETIC_CONFIGURATION_GROUND_TRUTH
RFQ731-003634,RFQ731-003634-REQ-014,14,customUserFluid,1,custom user fluid 1,MANDATORY,True,SYNTHETIC_CONFIGURATION_GROUND_TRUTH
RFQ731-003635,RFQ731-003635-REQ-001,1,devCategory,F,flow measurement,MANDATORY,True,SYNTHETIC_CONFIGURATION_GROUND_TRUTH
RFQ731-003635,RFQ731-003635-REQ-002,2,characteristic,GP,general-purpose configuration,MANDATORY,True,SYNTHETIC_CONFIGURATION_GROUND_TRUTH
RFQ731-003635,RFQ731-003635-REQ-003,3,housing,ST,stainless-steel housing,MANDATORY,True,SYNTHETIC_CONFIGURATION_GROUND_TRUTH
RFQ731-003635,RFQ731-003635-REQ-004,4,powerSupply,4,alternative power supply,MANDATORY,True,SYNTHETIC_CONFIGURATION_GROUND_TRUTH
RFQ731-003635,RFQ731-003635-REQ-005,5,numberOfChannels,1,number of measurement channels 1,MANDATORY,True,SYNTHETIC_CONFIGURATION_GROUND_TRUTH
RFQ731-003635,RFQ731-003635-REQ-006,6,explosionApproval,A,explosion protection A,MANDATORY,True,SYNTHETIC_CONFIGURATION_GROUND_TRUTH
RFQ731-003635,RFQ731-003635-REQ-007,7,protectionArea,2,protection area 2,MANDATORY,True,SYNTHETIC_CONFIGURATION_GROUND_TRUTH
RFQ731-003635,RFQ731-003635-REQ-008,8,certification,MN,certification MN,MANDATORY,True,SYNTHETIC_CONFIGURATION_GROUND_TRUTH
RFQ731-003635,RFQ731-003635-REQ-009,9,dataInterface,NN,data interface NN,MANDATORY,True,SYNTHETIC_CONFIGURATION_GROUND_TRUTH
RFQ731-003635,RFQ731-003635-REQ-010,10,stromSchaltbar,CS1,switchable current output CS1,MANDATORY,True,SYNTHETIC_CONFIGURATION_GROUND_TRUTH
RFQ731-003635,RFQ731-003635-REQ-011,11,temperaturEingaenge,TT1,temperature input TT1,MANDATORY,True,SYNTHETIC_CONFIGURATION_GROUND_TRUTH
RFQ731-003635,RFQ731-003635-REQ-012,12,waveInjector,FWI,WaveInjector cryogenic option,MANDATORY,True,SYNTHETIC_CONFIGURATION_GROUND_TRUTH
RFQ731-003635,RFQ731-003635-REQ-013,13,customUserFluid,1,custom user fluid 1,PREFERRED,True,SYNTHETIC_CONFIGURATION_GROUND_TRUTH
RFQ731-003636,RFQ731-003636-REQ-001,1,devCategory,H,device category H,MANDATORY,True,SYNTHETIC_CONFIGURATION_GROUND_TRUTH
RFQ731-003636,RFQ731-003636-REQ-002,2,characteristic,GP,general-purpose configuration,MANDATORY,True,SYNTHETIC_CONFIGURATION_GROUND_TRUTH
RFQ731-003636,RFQ731-003636-REQ-003,3,housing,ST,stainless-steel housing,MANDATORY,True,SYNTHETIC_CONFIGURATION_GROUND_TRUTH
RFQ731-003636,RFQ731-003636-REQ-004,4,powerSupply,1,standard power supply,MANDATORY,True,SYNTHETIC_CONFIGURATION_GROUND_TRUTH
RFQ731-003636,RFQ731-003636-REQ-005,5,numberOfChannels,1,number of measurement channels 1,MANDATORY,True,SYNTHETIC_CONFIGURATION_GROUND_TRUTH
RFQ731-003636,RFQ731-003636-REQ-006,6,explosionApproval,N,non-hazardous-area application,MANDATORY,True,SYNTHETIC_CONFIGURATION_GROUND_TRUTH
RFQ731-003636,RFQ731-003636-REQ-007,7,protectionArea,N,protection area N,MANDATORY,True,SYNTHETIC_CONFIGURATION_GROUND_TRUTH
RFQ731-003636,RFQ731-003636-REQ-008,8,certification,NN,standard certification,MANDATORY,True,SYNTHETIC_CONFIGURATION_GROUND_TRUTH
RFQ731-003636,RFQ731-003636-REQ-009,9,dataInterface,NN,data interface NN,MANDATORY,True,SYNTHETIC_CONFIGURATION_GROUND_TRUTH
RFQ731-003636,RFQ731-003636-REQ-010,10,stromSchaltbar,CS1,switchable current output CS1,PREFERRED,True,SYNTHETIC_CONFIGURATION_GROUND_TRUTH
RFQ731-003636,RFQ731-003636-REQ-011,11,stromEingaenge,IS1,current input IS1,MANDATORY,True,SYNTHETIC_CONFIGURATION_GROUND_TRUTH
RFQ731-003636,RFQ731-003636-REQ-012,12,temperaturEingaenge,TT1,temperature input TT1,MANDATORY,True,SYNTHETIC_CONFIGURATION_GROUND_TRUTH
RFQ731-003636,RFQ731-003636-REQ-013,13,waveInjector,FWI,WaveInjector cryogenic option,PREFERRED,True,SYNTHETIC_CONFIGURATION_GROUND_TRUTH
RFQ731-003637,RFQ731-003637-REQ-001,1,devCategory,G,gas measurement,MANDATORY,True,SYNTHETIC_CONFIGURATION_GROUND_TRUTH
RFQ731-003637,RFQ731-003637-REQ-002,2,characteristic,GP,general-purpose configuration,MANDATORY,True,SYNTHETIC_CONFIGURATION_GROUND_TRUTH
RFQ731-003637,RFQ731-003637-REQ-003,3,housing,ST,stainless-steel housing,MANDATORY,True,SYNTHETIC_CONFIGURATION_GROUND_TRUTH
RFQ731-003637,RFQ731-003637-REQ-004,4,powerSupply,4,alternative power supply,MANDATORY,True,SYNTHETIC_CONFIGURATION_GROUND_TRUTH
RFQ731-003637,RFQ731-003637-REQ-005,5,numberOfChannels,1,number of measurement channels 1,MANDATORY,True,SYNTHETIC_CONFIGURATION_GROUND_TRUTH
RFQ731-003637,RFQ731-003637-REQ-006,6,explosionApproval,A,explosion protection A,MANDATORY,True,SYNTHETIC_CONFIGURATION_GROUND_TRUTH
RFQ731-003637,RFQ731-003637-REQ-007,7,protectionArea,2,protection area 2,MANDATORY,True,SYNTHETIC_CONFIGURATION_GROUND_TRUTH
RFQ731-003637,RFQ731-003637-REQ-008,8,certification,MN,certification MN,MANDATORY,True,SYNTHETIC_CONFIGURATION_GROUND_TRUTH
RFQ731-003637,RFQ731-003637-REQ-009,9,dataInterface,NN,data interface NN,MANDATORY,True,SYNTHETIC_CONFIGURATION_GROUND_TRUTH
RFQ731-003637,RFQ731-003637-REQ-010,10,temperaturEingaenge,TT1,temperature input TT1,MANDATORY,True,SYNTHETIC_CONFIGURATION_GROUND_TRUTH
RFQ731-003637,RFQ731-003637-REQ-011,11,binaerDigitalOpenColl_MN,MN1,digital open-collector input MN1,PREFERRED,True,SYNTHETIC_CONFIGURATION_GROUND_TRUTH
RFQ731-003637,RFQ731-003637-REQ-012,12,waveInjector,FWI,WaveInjector cryogenic option,PREFERRED,True,SYNTHETIC_CONFIGURATION_GROUND_TRUTH
RFQ731-003637,RFQ731-003637-REQ-013,13,dev_advMeterVerification,1,Advanced Meter Verification 1,PREFERRED,True,SYNTHETIC_CONFIGURATION_GROUND_TRUTH
RFQ731-003637,RFQ731-003637-REQ-014,14,dynamicGasMaster,1,Dynamic Gas Master 1,MANDATORY,True,SYNTHETIC_CONFIGURATION_GROUND_TRUTH
RFQ731-003637,RFQ731-003637-REQ-015,15,customUserFluid,1,custom user fluid 1,MANDATORY,True,SYNTHETIC_CONFIGURATION_GROUND_TRUTH
RFQ731-003638,RFQ731-003638-REQ-001,1,devCategory,G,gas measurement,MANDATORY,True,SYNTHETIC_CONFIGURATION_GROUND_TRUTH
RFQ731-003638,RFQ731-003638-REQ-002,2,characteristic,ST,standard temperature application,MANDATORY,True,SYNTHETIC_CONFIGURATION_GROUND_TRUTH
RFQ731-003638,RFQ731-003638-REQ-003,3,housing,ST,stainless-steel housing,MANDATORY,True,SYNTHETIC_CONFIGURATION_GROUND_TRUTH
RFQ731-003638,RFQ731-003638-REQ-004,4,powerSupply,1,standard power supply,MANDATORY,True,SYNTHETIC_CONFIGURATION_GROUND_TRUTH
RFQ731-003638,RFQ731-003638-REQ-005,5,numberOfChannels,1,number of measurement channels 1,MANDATORY,True,SYNTHETIC_CONFIGURATION_GROUND_TRUTH
RFQ731-003638,RFQ731-003638-REQ-006,6,explosionApproval,K,explosion protection K,MANDATORY,True,SYNTHETIC_CONFIGURATION_GROUND_TRUTH
RFQ731-003638,RFQ731-003638-REQ-007,7,protectionArea,2,protection area 2,MANDATORY,True,SYNTHETIC_CONFIGURATION_GROUND_TRUTH
RFQ731-003638,RFQ731-003638-REQ-008,8,certification,NN,standard certification,MANDATORY,True,SYNTHETIC_CONFIGURATION_GROUND_TRUTH
RFQ731-003638,RFQ731-003638-REQ-009,9,dataInterface,HS,high-speed communication,MANDATORY,True,SYNTHETIC_CONFIGURATION_GROUND_TRUTH
RFQ731-003638,RFQ731-003638-REQ-010,10,stromSchaltbar,CS1,switchable current output CS1,MANDATORY,True,SYNTHETIC_CONFIGURATION_GROUND_TRUTH
RFQ731-003638,RFQ731-003638-REQ-011,11,temperaturEingaenge,TT1,temperature input TT1,MANDATORY,True,SYNTHETIC_CONFIGURATION_GROUND_TRUTH
RFQ731-003638,RFQ731-003638-REQ-012,12,binaerOpenColl_MP,MP1,open-collector output MP1,MANDATORY,True,SYNTHETIC_CONFIGURATION_GROUND_TRUTH
RFQ731-003638,RFQ731-003638-REQ-013,13,dev_advMeterVerification,1,Advanced Meter Verification 1,PREFERRED,True,SYNTHETIC_CONFIGURATION_GROUND_TRUTH
RFQ731-003638,RFQ731-003638-REQ-014,14,customUserFluid,1,custom user fluid 1,PREFERRED,True,SYNTHETIC_CONFIGURATION_GROUND_TRUTH
RFQ731-003638,RFQ731-003638-REQ-015,15,steamApplication,N,steam application N,PREFERRED,True,SYNTHETIC_CONFIGURATION_GROUND_TRUTH
RFQ731-003639,RFQ731-003639-REQ-001,1,devCategory,G,gas measurement,MANDATORY,True,SYNTHETIC_CONFIGURATION_GROUND_TRUTH
RFQ731-003639,RFQ731-003639-REQ-002,2,characteristic,GP,general-purpose configuration,MANDATORY,True,SYNTHETIC_CONFIGURATION_GROUND_TRUTH
RFQ731-003639,RFQ731-003639-REQ-003,3,housing,ST,stainless-steel housing,MANDATORY,True,SYNTHETIC_CONFIGURATION_GROUND_TRUTH
RFQ731-003639,RFQ731-003639-REQ-004,4,powerSupply,4,alternative power supply,MANDATORY,True,SYNTHETIC_CONFIGURATION_GROUND_TRUTH
RFQ731-003639,RFQ731-003639-REQ-005,5,numberOfChannels,1,number of measurement channels 1,MANDATORY,True,SYNTHETIC_CONFIGURATION_GROUND_TRUTH
RFQ731-003639,RFQ731-003639-REQ-006,6,explosionApproval,F,hazardous-area application,MANDATORY,True,SYNTHETIC_CONFIGURATION_GROUND_TRUTH
RFQ731-003639,RFQ731-003639-REQ-007,7,protectionArea,2,protection area 2,MANDATORY,True,SYNTHETIC_CONFIGURATION_GROUND_TRUTH
RFQ731-003639,RFQ731-003639-REQ-008,8,certification,MN,certification MN,MANDATORY,True,SYNTHETIC_CONFIGURATION_GROUND_TRUTH
RFQ731-003639,RFQ731-003639-REQ-009,9,dataInterface,NN,data interface NN,MANDATORY,True,SYNTHETIC_CONFIGURATION_GROUND_TRUTH
RFQ731-003639,RFQ731-003639-REQ-010,10,temperaturEingaenge,TT1,temperature input TT1,MANDATORY,True,SYNTHETIC_CONFIGURATION_GROUND_TRUTH
RFQ731-003639,RFQ731-003639-REQ-011,11,binaerDigitalOpenColl_MN,MN1,digital open-collector input MN1,MANDATORY,True,SYNTHETIC_CONFIGURATION_GROUND_TRUTH
RFQ731-003639,RFQ731-003639-REQ-012,12,waveInjector,FWI,WaveInjector cryogenic option,MANDATORY,True,SYNTHETIC_CONFIGURATION_GROUND_TRUTH
RFQ731-003639,RFQ731-003639-REQ-013,13,dev_advMeterVerification,1,Advanced Meter Verification 1,MANDATORY,True,SYNTHETIC_CONFIGURATION_GROUND_TRUTH
RFQ731-003639,RFQ731-003639-REQ-014,14,dynamicGasMaster,1,Dynamic Gas Master 1,MANDATORY,True,SYNTHETIC_CONFIGURATION_GROUND_TRUTH
RFQ731-003639,RFQ731-003639-REQ-015,15,customUserFluid,1,custom user fluid 1,MANDATORY,True,SYNTHETIC_CONFIGURATION_GROUND_TRUTH
RFQ731-003640,RFQ731-003640-REQ-001,1,devCategory,G,gas measurement,MANDATORY,True,SYNTHETIC_CONFIGURATION_GROUND_TRUTH
RFQ731-003640,RFQ731-003640-REQ-002,2,characteristic,ST,standard temperature application,MANDATORY,True,SYNTHETIC_CONFIGURATION_GROUND_TRUTH
RFQ731-003640,RFQ731-003640-REQ-003,3,housing,ST,stainless-steel housing,MANDATORY,True,SYNTHETIC_CONFIGURATION_GROUND_TRUTH
RFQ731-003640,RFQ731-003640-REQ-004,4,powerSupply,1,standard power supply,MANDATORY,True,SYNTHETIC_CONFIGURATION_GROUND_TRUTH
RFQ731-003640,RFQ731-003640-REQ-005,5,numberOfChannels,1,number of measurement channels 1,MANDATORY,True,SYNTHETIC_CONFIGURATION_GROUND_TRUTH
RFQ731-003640,RFQ731-003640-REQ-006,6,explosionApproval,N,non-hazardous-area application,MANDATORY,True,SYNTHETIC_CONFIGURATION_GROUND_TRUTH
RFQ731-003640,RFQ731-003640-REQ-007,7,protectionArea,N,protection area N,PREFERRED,True,SYNTHETIC_CONFIGURATION_GROUND_TRUTH
RFQ731-003640,RFQ731-003640-REQ-008,8,certification,NN,standard certification,MANDATORY,True,SYNTHETIC_CONFIGURATION_GROUND_TRUTH
RFQ731-003640,RFQ731-003640-REQ-009,9,dataInterface,NN,data interface NN,MANDATORY,True,SYNTHETIC_CONFIGURATION_GROUND_TRUTH
RFQ731-003640,RFQ731-003640-REQ-010,10,stromSchaltbar,CS1,switchable current output CS1,MANDATORY,True,SYNTHETIC_CONFIGURATION_GROUND_TRUTH
RFQ731-003640,RFQ731-003640-REQ-011,11,stromEingaenge,IS1,current input IS1,MANDATORY,True,SYNTHETIC_CONFIGURATION_GROUND_TRUTH
RFQ731-003640,RFQ731-003640-REQ-012,12,temperaturEingaenge,TT1,temperature input TT1,MANDATORY,True,SYNTHETIC_CONFIGURATION_GROUND_TRUTH
RFQ731-003640,RFQ731-003640-REQ-013,13,binaerOpenColl_MP,MP1,open-collector output MP1,PREFERRED,True,SYNTHETIC_CONFIGURATION_GROUND_TRUTH
RFQ731-003640,RFQ731-003640-REQ-014,14,dev_advMeterVerification,1,Advanced Meter Verification 1,MANDATORY,True,SYNTHETIC_CONFIGURATION_GROUND_TRUTH
RFQ731-003640,RFQ731-003640-REQ-015,15,customUserFluid,1,custom user fluid 1,PREFERRED,True,SYNTHETIC_CONFIGURATION_GROUND_TRUTH
RFQ731-003640,RFQ731-003640-REQ-016,16,steamApplication,N,steam application N,PREFERRED,True,SYNTHETIC_CONFIGURATION_GROUND_TRUTH
RFQ731-003641,RFQ731-003641-REQ-001,1,devCategory,G,gas measurement,MANDATORY,True,SYNTHETIC_CONFIGURATION_GROUND_TRUTH
RFQ731-003641,RFQ731-003641-REQ-002,2,characteristic,GP,general-purpose configuration,MANDATORY,True,SYNTHETIC_CONFIGURATION_GROUND_TRUTH
RFQ731-003641,RFQ731-003641-REQ-003,3,housing,ST,stainless-steel housing,MANDATORY,True,SYNTHETIC_CONFIGURATION_GROUND_TRUTH
RFQ731-003641,RFQ731-003641-REQ-004,4,powerSupply,4,alternative power supply,MANDATORY,True,SYNTHETIC_CONFIGURATION_GROUND_TRUTH
RFQ731-003641,RFQ731-003641-REQ-005,5,numberOfChannels,1,number of measurement channels 1,MANDATORY,True,SYNTHETIC_CONFIGURATION_GROUND_TRUTH
RFQ731-003641,RFQ731-003641-REQ-006,6,explosionApproval,A,explosion protection A,MANDATORY,True,SYNTHETIC_CONFIGURATION_GROUND_TRUTH
RFQ731-003641,RFQ731-003641-REQ-007,7,protectionArea,2,protection area 2,PREFERRED,True,SYNTHETIC_CONFIGURATION_GROUND_TRUTH
RFQ731-003641,RFQ731-003641-REQ-008,8,certification,MN,certification MN,MANDATORY,True,SYNTHETIC_CONFIGURATION_GROUND_TRUTH
RFQ731-003641,RFQ731-003641-REQ-009,9,dataInterface,NN,data interface NN,MANDATORY,True,SYNTHETIC_CONFIGURATION_GROUND_TRUTH
RFQ731-003641,RFQ731-003641-REQ-010,10,stromEingaenge,IS1,current input IS1,MANDATORY,True,SYNTHETIC_CONFIGURATION_GROUND_TRUTH
RFQ731-003641,RFQ731-003641-REQ-011,11,binaerDigitalOpenColl_MN,MN1,digital open-collector input MN1,MANDATORY,True,SYNTHETIC_CONFIGURATION_GROUND_TRUTH
RFQ731-003641,RFQ731-003641-REQ-012,12,waveInjector,FWI,WaveInjector cryogenic option,MANDATORY,True,SYNTHETIC_CONFIGURATION_GROUND_TRUTH
RFQ731-003641,RFQ731-003641-REQ-013,13,dev_advMeterVerification,1,Advanced Meter Verification 1,MANDATORY,True,SYNTHETIC_CONFIGURATION_GROUND_TRUTH
RFQ731-003641,RFQ731-003641-REQ-014,14,dynamicGasMaster,1,Dynamic Gas Master 1,MANDATORY,True,SYNTHETIC_CONFIGURATION_GROUND_TRUTH
RFQ731-003641,RFQ731-003641-REQ-015,15,customUserFluid,1,custom user fluid 1,MANDATORY,True,SYNTHETIC_CONFIGURATION_GROUND_TRUTH
RFQ731-003642,RFQ731-003642-REQ-001,1,devCategory,G,gas measurement,MANDATORY,True,SYNTHETIC_CONFIGURATION_GROUND_TRUTH
RFQ731-003642,RFQ731-003642-REQ-002,2,characteristic,GP,general-purpose configuration,MANDATORY,True,SYNTHETIC_CONFIGURATION_GROUND_TRUTH
RFQ731-003642,RFQ731-003642-REQ-003,3,housing,ST,stainless-steel housing,MANDATORY,True,SYNTHETIC_CONFIGURATION_GROUND_TRUTH
RFQ731-003642,RFQ731-003642-REQ-004,4,powerSupply,4,alternative power supply,MANDATORY,True,SYNTHETIC_CONFIGURATION_GROUND_TRUTH
RFQ731-003642,RFQ731-003642-REQ-005,5,numberOfChannels,1,number of measurement channels 1,MANDATORY,True,SYNTHETIC_CONFIGURATION_GROUND_TRUTH
RFQ731-003642,RFQ731-003642-REQ-006,6,explosionApproval,N,non-hazardous-area application,MANDATORY,True,SYNTHETIC_CONFIGURATION_GROUND_TRUTH
