synthetic_record_id,canonical_configuration_id,package_context,record_type,generation_method,source_canonical_configuration_id,source_frequency,nearest_real_distance,num_changed_characteristics,changed_characteristics,constraint_valid,evidence_level,evidence_score,devCategory,characteristic,housing,powerSupply,numberOfChannels,explosionApproval,protectionArea,certification,dataInterface,stromSchaltbar,stromEingaenge,temperaturEingaenge,binaerDigitalOpenColl_MN,binaerOpenColl_MP,waveInjector,dev_advMeterVerification,dynamicGasMaster,customUserFluid,steamApplication,synthetic_dataset,technical_configuration_status
SYN731_004005,CFG731_36afe1d5d5adcebd,x731,DERIVED,TWO_CHARACTERISTIC,CFG731_23aa00a5306a83b2,0,2,2,dataInterface|customUserFluid,True,LOW,53.8,G,GP,ST,4,1,A,2,MN,HS,CS1,NOVALUE,NOVALUE,NOVALUE,MP1,FWI,1,1,NOVALUE,NOVALUE,731_V5,SYNTHETIC_DERIVED
SYN731_004006,CFG731_cccd499c66b31e99,x731,DERIVED,TWO_CHARACTERISTIC,CFG731_de6efef3a5b620bb,0,1,2,stromEingaenge|dev_advMeterVerification,True,MODERATE,64.4,G,GP,ST,4,1,A,2,MN,NN,CS1,IS1,TT1,NOVALUE,MP1,FWI,NOVALUE,1,1,NOVALUE,731_V5,SYNTHETIC_DERIVED
SYN731_004007,CFG731_956456fc074ebc5a,F731PW,OBSERVED,REAL_OBSERVED,CFG731_956456fc074ebc5a,2,0,0,,True,OBSERVED,100.0,F,PW,ST,1,1,A,2,NN,MR,CS1,NOVALUE,NOVALUE,NOVALUE,MP2,NOVALUE,1,NOVALUE,NOVALUE,NOVALUE,731_V5,REAL_OBSERVED
SYN731_004008,CFG731_2db6c530f35d47b9,G731ST-LT,OBSERVED,REAL_OBSERVED,CFG731_2db6c530f35d47b9,2,0,0,,True,OBSERVED,100.0,G,ST,ST,1,1,K,2,NN,HS,CS1,NOVALUE,TT1,MN1,NOVALUE,NOVALUE,1,NOVALUE,1,N,731_V5,REAL_OBSERVED
SYN731_004009,CFG731_ab3b0ae98d7b2345,G731ST-HT,DERIVED,DEPENDENCY_TWO_CHARACTERISTIC,CFG731_a288340143e53b7f,0,1,2,stromSchaltbar|stromEingaenge,True,VERY_STRONG,98.2,G,ST,ST,1,2,N,N,NN,NN,NOVALUE,IS1,TT1,NOVALUE,MP1,FWI,NOVALUE,NOVALUE,1,H,731_V5,SYNTHETIC_DERIVED
SYN731_004010,CFG731_c9190efaaf22bb3f,x731,DERIVED,ONE_CHARACTERISTIC,CFG731_ef4cf0e053e2d332,0,1,1,dev_advMeterVerification,True,VERY_STRONG,94.0,G,GP,ST,4,1,N,N,MN,NN,NOVALUE,IS1,NOVALUE,NOVALUE,MP1,FWI,NOVALUE,1,1,NOVALUE,731_V5,SYNTHETIC_DERIVED
SYN731_004011,CFG731_4a6afa34ded1f013,x731,DERIVED,TWO_CHARACTERISTIC,CFG731_20e62aeb01c953da,0,2,2,powerSupply|stromSchaltbar,True,LOW,52.4,G,GP,ST,4,1,N,N,NN,HS,NOVALUE,NOVALUE,TT1,NOVALUE,MP1,FWI,1,1,1,NOVALUE,731_V5,SYNTHETIC_DERIVED
SYN731_004012,CFG731_d517f4f2d9736ee5,x731,DERIVED,TWO_CHARACTERISTIC,CFG731_186348c5f967a6f7,0,2,2,devCategory|customUserFluid,True,LOW,53.4,G,GP,ST,1,1,K,2,NN,HS,CS1,NOVALUE,TT1,NOVALUE,MP1,FWI,1,NOVALUE,NOVALUE,NOVALUE,731_V5,SYNTHETIC_DERIVED
SYN731_004013,CFG731_5ffc2d74e4a3fb5a,x731,DERIVED,DEPENDENCY_TWO_CHARACTERISTIC,CFG731_de6efef3a5b620bb,0,1,2,stromEingaenge|temperaturEingaenge,True,VERY_STRONG,98.2,G,GP,ST,4,1,A,2,MN,NN,CS1,IS1,NOVALUE,NOVALUE,MP1,FWI,1,1,1,NOVALUE,731_V5,SYNTHETIC_DERIVED
SYN731_004014,CFG731_77dd17c48f15826c,G731ST-LT,OBSERVED,REAL_OBSERVED,CFG731_77dd17c48f15826c,2,0,0,,True,OBSERVED,100.0,G,ST,ST,1,1,F,2,NN,HS,CS1,NOVALUE,TT1,MN1,NOVALUE,NOVALUE,1,NOVALUE,1,N,731_V5,REAL_OBSERVED
SYN731_004015,CFG731_fa063863b8688588,x731,DERIVED,ONE_CHARACTERISTIC,CFG731_de67d4c164ed05bc,0,1,1,dev_advMeterVerification,True,VERY_STRONG,94.0,F,GP,ST,4,1,N,N,MN,NN,CS1,NOVALUE,TT1,MN1,NOVALUE,FWI,NOVALUE,NOVALUE,1,NOVALUE,731_V5,SYNTHETIC_DERIVED
SYN731_004016,CFG731_7c78a4beb9b12eb2,x731,DERIVED,ONE_CHARACTERISTIC,CFG731_9f9a8730b26472c2,0,1,1,binaerOpenColl_MP,True,VERY_STRONG,93.7,G,GP,ST,1,1,N,N,NN,NN,CS1,NOVALUE,TT1,NOVALUE,NOVALUE,FWI,1,1,1,NOVALUE,731_V5,SYNTHETIC_DERIVED
SYN731_004017,CFG731_87d8ba5b87cf0a3f,G731ST-LT,DERIVED,DEPENDENCY_TWO_CHARACTERISTIC,CFG731_098817d766a37bc2,0,1,2,stromSchaltbar|stromEingaenge,True,VERY_STRONG,98.2,G,ST,ST,1,1,K,2,NN,NN,NOVALUE,IS1,TT1,MN1,NOVALUE,NOVALUE,1,NOVALUE,1,N,731_V5,SYNTHETIC_DERIVED
SYN731_004018,CFG731_da6b811731deb07d,G731ST-LT,DERIVED,ONE_CHARACTERISTIC,CFG731_455da2f832a6b66d,0,1,1,binaerOpenColl_MP,True,VERY_STRONG,93.7,G,ST,ST,1,1,A,2,NN,NN,CS1,NOVALUE,TT1,NOVALUE,NOVALUE,NOVALUE,1,NOVALUE,1,N,731_V5,SYNTHETIC_DERIVED
SYN731_004019,CFG731_bbffb73f3dff6787,G731ST-HT,OBSERVED,REAL_OBSERVED,CFG731_bbffb73f3dff6787,7,0,0,,True,OBSERVED,100.0,G,ST,ST,1,2,K,2,NN,NN,CS1,IS1,TT1,NOVALUE,MP1,FWI,NOVALUE,NOVALUE,1,H,731_V5,REAL_OBSERVED
SYN731_004020,CFG731_59f11353d30c03ee,x731,OBSERVED,REAL_OBSERVED,CFG731_59f11353d30c03ee,1,0,0,,True,OBSERVED,100.0,G,GP,ST,1,1,K,2,NN,HS,NOVALUE,IS1,TT1,NOVALUE,MP1,FWI,1,1,1,NOVALUE,731_V5,REAL_OBSERVED
SYN731_004021,CFG731_341c156f683b247f,x731,DERIVED,TWO_CHARACTERISTIC,CFG731_9f9a8730b26472c2,0,1,2,temperaturEingaenge|customUserFluid,True,MODERATE,66.8,G,GP,ST,1,1,N,N,NN,NN,CS1,NOVALUE,NOVALUE,NOVALUE,MP1,FWI,1,1,NOVALUE,NOVALUE,731_V5,SYNTHETIC_DERIVED
SYN731_004022,CFG731_ea138d51de519353,G731ST-HT,DERIVED,TWO_CHARACTERISTIC,CFG731_fcc72e9951376cf3,0,1,2,stromSchaltbar|binaerOpenColl_MP,True,MODERATE,67.9,G,ST,ST,1,2,N,N,NN,HS,NOVALUE,IS1,TT1,NOVALUE,NOVALUE,FWI,NOVALUE,NOVALUE,1,H,731_V5,SYNTHETIC_DERIVED
SYN731_004023,CFG731_6357400dd5c2804a,F731WD_SingleChannel,OBSERVED,REAL_OBSERVED,CFG731_6357400dd5c2804a,1,0,0,,True,OBSERVED,100.0,F,WD,ST,1,1,N,N,CN,PA,NOVALUE,IS1,NOVALUE,NOVALUE,NOVALUE,NOVALUE,1,NOVALUE,NOVALUE,NOVALUE,731_V5,REAL_OBSERVED
SYN731_004024,CFG731_fd6959ad3c5fd9ed,F731TE,OBSERVED,REAL_OBSERVED,CFG731_fd6959ad3c5fd9ed,1,0,0,,True,OBSERVED,100.0,F,TE,ST,1,2,K,2,NN,PA,NOVALUE,NOVALUE,TT2,NOVALUE,NOVALUE,NOVALUE,1,NOVALUE,NOVALUE,NOVALUE,731_V5,REAL_OBSERVED
SYN731_004025,CFG731_4d0235c9d5cc61be,F731TE,OBSERVED,REAL_OBSERVED,CFG731_4d0235c9d5cc61be,1,0,0,,True,OBSERVED,100.0,F,TE,ST,1,1,N,N,NN,PA,NOVALUE,NOVALUE,TT2,NOVALUE,NOVALUE,NOVALUE,1,NOVALUE,NOVALUE,NOVALUE,731_V5,REAL_OBSERVED
SYN731_004026,CFG731_9ccdadb28a07accd,x731,DERIVED,ONE_CHARACTERISTIC,CFG731_14299a2a74e42d7f,0,1,1,devCategory,True,VERY_STRONG,93.0,G,GP,ST,4,1,N,N,MN,NN,CS1,IS1,TT1,MN1,NOVALUE,FWI,NOVALUE,NOVALUE,NOVALUE,NOVALUE,731_V5,SYNTHETIC_DERIVED
SYN731_004027,CFG731_0c05dd0ad4f3894a,x731,DERIVED,TWO_CHARACTERISTIC,CFG731_c39096767a7ae083,0,2,2,powerSupply|dev_advMeterVerification,True,LOW,54.8,G,GP,ST,4,1,N,N,NN,NN,CS1,IS1,TT1,NOVALUE,MP1,FWI,NOVALUE,1,1,NOVALUE,731_V5,SYNTHETIC_DERIVED
SYN731_004028,CFG731_086adbe1d654b214,x731,DERIVED,TWO_CHARACTERISTIC,CFG731_f1614000023c2800,0,1,2,powerSupply|stromEingaenge,True,MODERATE,62.6,F,GP,ST,4,1,K,2,NN,NN,CS1,IS1,TT1,NOVALUE,MP1,FWI,1,NOVALUE,1,NOVALUE,731_V5,SYNTHETIC_DERIVED
SYN731_004029,CFG731_169a8482d2028dff,x731,DERIVED,TWO_CHARACTERISTIC,CFG731_608c0251ef380592,0,1,2,devCategory|dataInterface,True,MODERATE,65.4,G,GP,ST,4,1,N,N,MN,HS,CS1,IS1,TT1,NOVALUE,MP1,FWI,1,NOVALUE,1,NOVALUE,731_V5,SYNTHETIC_DERIVED
SYN731_004030,CFG731_089eb10797cdf87e,x731,DERIVED,TWO_CHARACTERISTIC,CFG731_36c553adc9f5ebf3,0,1,2,stromSchaltbar|customUserFluid,True,MODERATE,69.2,F,GP,ST,4,1,A,2,MN,HS,NOVALUE,IS1,TT1,MN1,NOVALUE,FWI,1,NOVALUE,NOVALUE,NOVALUE,731_V5,SYNTHETIC_DERIVED
SYN731_004031,CFG731_0be1e83a71642630,x731,DERIVED,TWO_CHARACTERISTIC,CFG731_d12e9bbf7c4763ee,0,1,2,explosionApproval|customUserFluid,True,MODERATE,62.8,G,GP,ST,1,1,F,2,NN,NN,NOVALUE,IS1,NOVALUE,MN1,NOVALUE,FWI,1,1,NOVALUE,NOVALUE,731_V5,SYNTHETIC_DERIVED
SYN731_004032,CFG731_aa9e47c85fcdb938,x731,DERIVED,TWO_CHARACTERISTIC,CFG731_353333bad447dbef,0,1,2,temperaturEingaenge|dev_advMeterVerification,True,MODERATE,66.8,F,GP,ST,4,1,A,2,MN,NN,CS1,NOVALUE,NOVALUE,NOVALUE,MP1,FWI,NOVALUE,NOVALUE,1,NOVALUE,731_V5,SYNTHETIC_DERIVED
SYN731_004033,CFG731_faff6da73df00950,G731CA,DERIVED,ONE_CHARACTERISTIC,CFG731_b97ce0f180acf155,0,1,1,dataInterface,True,VERY_STRONG,95.1,G,CA,ST,1,1,A,2,NN,PA,CS2,IS1,TT1,NOVALUE,MP4,NOVALUE,1,NOVALUE,NOVALUE,NOVALUE,731_V5,SYNTHETIC_DERIVED
SYN731_004034,CFG731_140a9819128d92da,x731,DERIVED,ONE_CHARACTERISTIC,CFG731_24a2c6ef94654845,0,1,1,dev_advMeterVerification,True,VERY_STRONG,94.0,F,GP,ST,1,1,A,2,NN,NN,CS1,NOVALUE,TT1,MN1,NOVALUE,FWI,NOVALUE,NOVALUE,1,NOVALUE,731_V5,SYNTHETIC_DERIVED
SYN731_004035,CFG731_f18a3ccbf3550dd1,x731,DERIVED,TWO_CHARACTERISTIC,CFG731_5dd42015f6f61801,0,1,2,dataInterface|dev_advMeterVerification,True,MODERATE,68.8,G,GP,ST,1,1,K,2,NN,HS,CS1,IS1,TT1,MN1,NOVALUE,FWI,NOVALUE,1,1,NOVALUE,731_V5,SYNTHETIC_DERIVED
SYN731_004036,CFG731_76101c3f14778541,G731ST-HT,DERIVED,TWO_CHARACTERISTIC,CFG731_8b18ac1c34209d63,0,1,2,dataInterface|temperaturEingaenge,True,MODERATE,66.4,G,ST,ST,1,2,A,2,NN,HS,CS1,IS1,NOVALUE,NOVALUE,MP1,FWI,NOVALUE,NOVALUE,1,H,731_V5,SYNTHETIC_DERIVED
SYN731_004037,CFG731_af5b0ebc51685059,x731,OBSERVED,REAL_OBSERVED,CFG731_af5b0ebc51685059,2,0,0,,True,OBSERVED,100.0,G,GP,ST,1,1,F,2,NN,HS,CS1,NOVALUE,TT1,MN1,NOVALUE,FWI,1,1,1,NOVALUE,731_V5,REAL_OBSERVED
SYN731_004038,CFG731_831a7150258499af,G731ST-HT,OBSERVED,REAL_OBSERVED,CFG731_831a7150258499af,2,0,0,,True,OBSERVED,100.0,G,ST,ST,1,2,A,2,NN,HS,CS1,IS1,TT1,MN1,NOVALUE,FWI,NOVALUE,NOVALUE,1,H,731_V5,REAL_OBSERVED
SYN731_004039,CFG731_da4c25a66741a917,x731,DERIVED,TWO_CHARACTERISTIC,CFG731_5e61ce3b60d15e11,0,2,2,binaerOpenColl_MP|customUserFluid,True,LOW,52.0,G,GP,ST,4,1,A,2,MN,NN,CS1,IS1,TT1,NOVALUE,NOVALUE,FWI,1,1,NOVALUE,NOVALUE,731_V5,SYNTHETIC_DERIVED
SYN731_004040,CFG731_671960d0fb04b698,G731ST-LT,DERIVED,ONE_CHARACTERISTIC,CFG731_5be9d749d8317fd3,0,1,1,dataInterface,True,VERY_STRONG,95.1,G,ST,ST,1,1,A,2,NN,HS,NOVALUE,IS1,NOVALUE,MN1,NOVALUE,NOVALUE,1,NOVALUE,1,N,731_V5,SYNTHETIC_DERIVED
SYN731_004041,CFG731_4b26dfbafad76131,F731PW,DERIVED,TWO_CHARACTERISTIC,CFG731_0781a0fecc8f46d5,0,1,2,dataInterface|binaerOpenColl_MP,True,MODERATE,67.1,F,PW,ST,1,1,K,2,NN,MR,CS1,NOVALUE,NOVALUE,NOVALUE,NOVALUE,NOVALUE,1,NOVALUE,NOVALUE,NOVALUE,731_V5,SYNTHETIC_DERIVED
SYN731_004042,CFG731_22da0d6030817265,G731ST-LT,DERIVED,DEPENDENCY_TWO_CHARACTERISTIC,CFG731_455da2f832a6b66d,0,1,2,stromEingaenge|temperaturEingaenge,True,VERY_STRONG,98.2,G,ST,ST,1,1,A,2,NN,NN,CS1,IS1,NOVALUE,NOVALUE,MP1,NOVALUE,1,NOVALUE,1,N,731_V5,SYNTHETIC_DERIVED
SYN731_004043,CFG731_7fea22051dcc86b6,F731PW,OBSERVED,REAL_OBSERVED,CFG731_7fea22051dcc86b6,2,0,0,,True,OBSERVED,100.0,F,PW,ST,1,1,K,2,NN,MR,CS1,NOVALUE,NOVALUE,MN2,NOVALUE,NOVALUE,1,NOVALUE,NOVALUE,NOVALUE,731_V5,REAL_OBSERVED
SYN731_004044,CFG731_162b59c5f8cf5a72,x731,DERIVED,TWO_CHARACTERISTIC,CFG731_f7f0034a8b15f329,0,1,2,devCategory|powerSupply,True,STRONG,70.0,S,GP,ST,4,1,K,2,NN,HS,CS1,IS1,TT1,NOVALUE,MP1,FWI,NOVALUE,NOVALUE,NOVALUE,NOVALUE,731_V5,SYNTHETIC_DERIVED
SYN731_004045,CFG731_ab4075c601d1397c,G731ST-LT,OBSERVED,REAL_OBSERVED,CFG731_ab4075c601d1397c,2,0,0,,True,OBSERVED,100.0,G,ST,ST,1,1,F,2,NN,HS,CS1,IS1,TT1,MN1,NOVALUE,NOVALUE,1,NOVALUE,1,N,731_V5,REAL_OBSERVED
SYN731_004046,CFG731_17dba025c91c278d,x731,DERIVED,TWO_CHARACTERISTIC,CFG731_b86fda83f997f894,0,2,2,powerSupply|customUserFluid,True,LOW,54.8,G,GP,ST,4,1,A,2,NN,HS,NOVALUE,IS1,TT1,MN1,NOVALUE,FWI,1,1,NOVALUE,NOVALUE,731_V5,SYNTHETIC_DERIVED
SYN731_004047,CFG731_ef02695e374fc418,x731,DERIVED,ONE_CHARACTERISTIC,CFG731_afd2371086bf1e03,0,1,1,dev_advMeterVerification,True,VERY_STRONG,94.0,G,GP,ST,1,1,N,N,NN,NN,NOVALUE,IS1,NOVALUE,NOVALUE,MP1,FWI,NOVALUE,1,1,NOVALUE,731_V5,SYNTHETIC_DERIVED
SYN731_004048,CFG731_31fd775a1fcaab0b,x731,DERIVED,TWO_CHARACTERISTIC,CFG731_1c5301147dd0cfb1,0,1,2,temperaturEingaenge|dev_advMeterVerification,True,MODERATE,66.8,G,GP,ST,4,1,N,N,MN,NN,CS1,NOVALUE,NOVALUE,NOVALUE,MP1,FWI,NOVALUE,1,1,NOVALUE,731_V5,SYNTHETIC_DERIVED
SYN731_004049,CFG731_b65b306a03ca71c9,x731,OBSERVED,REAL_OBSERVED,CFG731_b65b306a03ca71c9,2,0,0,,True,OBSERVED,100.0,F,GP,ST,1,1,A,2,NN,NN,NOVALUE,IS1,NOVALUE,MN1,NOVALUE,FWI,1,NOVALUE,1,NOVALUE,731_V5,REAL_OBSERVED
SYN731_004050,CFG731_d8c69b7395beabbb,F731TE,DERIVED,ONE_CHARACTERISTIC,CFG731_ec26805bdf93259f,0,1,1,dataInterface,True,VERY_STRONG,95.1,F,TE,ST,1,1,N,N,NN,MT,CS2,NOVALUE,TT2,NOVALUE,MP4,NOVALUE,1,NOVALUE,NOVALUE,NOVALUE,731_V5,SYNTHETIC_DERIVED
SYN731_004051,CFG731_48aa9a27f24794bc,x731,DERIVED,DEPENDENCY_TWO_CHARACTERISTIC,CFG731_de6efef3a5b620bb,0,1,2,stromSchaltbar|temperaturEingaenge,True,VERY_STRONG,98.2,G,GP,ST,4,1,A,2,MN,NN,NOVALUE,NOVALUE,NOVALUE,NOVALUE,MP1,FWI,1,1,1,NOVALUE,731_V5,SYNTHETIC_DERIVED
SYN731_004052,CFG731_a7d2a5a9ae465701,F731WD_SingleChannel,OBSERVED,REAL_OBSERVED,CFG731_a7d2a5a9ae465701,1,0,0,,True,OBSERVED,100.0,F,WD,ST,1,1,N,N,CN,HS,CS2,IS1,NOVALUE,NOVALUE,MP4,NOVALUE,1,NOVALUE,NOVALUE,NOVALUE,731_V5,REAL_OBSERVED
SYN731_004053,CFG731_4d6c56202edf3f41,G731ST-HT,DERIVED,ONE_CHARACTERISTIC,CFG731_eb70dc35972dc4b7,0,1,1,stromSchaltbar,True,VERY_STRONG,94.2,G,ST,ST,1,2,N,N,NN,NN,NOVALUE,NOVALUE,TT1,MN1,NOVALUE,FWI,NOVALUE,NOVALUE,1,H,731_V5,SYNTHETIC_DERIVED
SYN731_004054,CFG731_d1cfa46f29f5f652,x731,OBSERVED,REAL_OBSERVED,CFG731_d1cfa46f29f5f652,2,0,0,,True,OBSERVED,100.0,S,GP,ST,1,1,K,2,NN,HS,CS1,IS1,TT1,MN1,NOVALUE,FWI,NOVALUE,NOVALUE,NOVALUE,NOVALUE,731_V5,REAL_OBSERVED
SYN731_004055,CFG731_35443b2ee17ecca9,x731,DERIVED,TWO_CHARACTERISTIC,CFG731_6e791fbe7ba5db5e,0,1,2,devCategory|binaerOpenColl_MP,True,MODERATE,68.0,S,GP,ST,4,1,A,2,MN,NN,CS1,IS1,TT1,NOVALUE,NOVALUE,FWI,NOVALUE,NOVALUE,NOVALUE,NOVALUE,731_V5,SYNTHETIC_DERIVED
SYN731_004056,CFG731_1c4555c04dc17835,x731,DERIVED,TWO_CHARACTERISTIC,CFG731_5a8170a3daa0efb9,0,1,2,devCategory|stromSchaltbar,True,MODERATE,69.0,G,GP,ST,1,1,N,N,NN,HS,NOVALUE,IS1,TT1,NOVALUE,MP1,FWI,NOVALUE,NOVALUE,NOVALUE,NOVALUE,731_V5,SYNTHETIC_DERIVED
SYN731_004057,CFG731_2a6e9b57f90048ca,x731,DERIVED,TWO_CHARACTERISTIC,CFG731_241d60e6ef5278be,0,1,2,stromSchaltbar|dev_advMeterVerification,True,MODERATE,69.2,F,GP,ST,1,1,K,2,NN,HS,NOVALUE,IS1,TT1,MN1,NOVALUE,FWI,NOVALUE,NOVALUE,1,NOVALUE,731_V5,SYNTHETIC_DERIVED
SYN731_004058,CFG731_ee8e327bbb737abf,F731WD_SingleChannel,OBSERVED,REAL_OBSERVED,CFG731_ee8e327bbb737abf,1,0,0,,True,OBSERVED,100.0,F,WD,ST,1,1,N,N,CN,HS,NOVALUE,IS1,NOVALUE,NOVALUE,NOVALUE,NOVALUE,1,NOVALUE,NOVALUE,NOVALUE,731_V5,REAL_OBSERVED
SYN731_004059,CFG731_5619990314e85743,x731,DERIVED,TWO_CHARACTERISTIC,CFG731_17becc4d045fdd6e,0,1,2,explosionApproval|binaerOpenColl_MP,True,MODERATE,65.5,F,GP,ST,4,1,F,2,MN,HS,NOVALUE,IS1,TT1,NOVALUE,NOVALUE,FWI,1,NOVALUE,1,NOVALUE,731_V5,SYNTHETIC_DERIVED
SYN731_004060,CFG731_de503c5e46490150,G731ST-LT,DERIVED,DEPENDENCY_TWO_CHARACTERISTIC,CFG731_455da2f832a6b66d,0,1,2,stromSchaltbar|temperaturEingaenge,True,VERY_STRONG,98.2,G,ST,ST,1,1,A,2,NN,NN,NOVALUE,NOVALUE,NOVALUE,NOVALUE,MP1,NOVALUE,1,NOVALUE,1,N,731_V5,SYNTHETIC_DERIVED
SYN731_004061,CFG731_bd3c08ff576a8cab,G731ST-LT,OBSERVED,REAL_OBSERVED,CFG731_bd3c08ff576a8cab,1,0,0,,True,OBSERVED,100.0,G,ST,ST,1,1,N,N,NN,HS,NOVALUE,IS1,TT1,NOVALUE,MP1,NOVALUE,1,NOVALUE,1,N,731_V5,REAL_OBSERVED
SYN731_004062,CFG731_3d8c1bbc0ef4249a,F731TE,DERIVED,ONE_CHARACTERISTIC,CFG731_07fb816f7dc25bc8,0,1,1,dataInterface,True,VERY_STRONG,95.1,F,TE,ST,1,1,A,2,NN,PA,CS2,NOVALUE,TT2,NOVALUE,MP4,NOVALUE,1,NOVALUE,NOVALUE,NOVALUE,731_V5,SYNTHETIC_DERIVED
SYN731_004063,CFG731_2469d1b04bd775f6,G731ST-LT,DERIVED,DEPENDENCY_TWO_CHARACTERISTIC,CFG731_0e146b48e4ed8b98,0,1,2,stromEingaenge|temperaturEingaenge,True,VERY_STRONG,98.2,G,ST,ST,1,1,A,2,NN,NN,CS1,IS1,NOVALUE,MN1,NOVALUE,NOVALUE,1,NOVALUE,1,N,731_V5,SYNTHETIC_DERIVED
SYN731_004064,CFG731_79d5571d44c945f6,x731,DERIVED,TWO_CHARACTERISTIC,CFG731_abcee67081353f16,0,2,2,devCategory|powerSupply,True,MODERATE,55.0,G,GP,ST,4,1,N,N,NN,NN,CS1,IS1,TT1,MN1,NOVALUE,FWI,1,NOVALUE,1,NOVALUE,731_V5,SYNTHETIC_DERIVED
SYN731_004065,CFG731_37f66c3948c00e57,G731ST-HT,DERIVED,ONE_CHARACTERISTIC,CFG731_f23946dbf617272b,0,1,1,binaerOpenColl_MP,True,VERY_STRONG,93.7,G,ST,ST,1,2,N,N,NN,NN,NOVALUE,IS1,NOVALUE,NOVALUE,NOVALUE,FWI,NOVALUE,NOVALUE,1,H,731_V5,SYNTHETIC_DERIVED
SYN731_004066,CFG731_344778a042931752,F731TE,OBSERVED,REAL_OBSERVED,CFG731_344778a042931752,1,0,0,,True,OBSERVED,100.0,F,TE,ST,1,2,A,2,NN,PA,NOVALUE,NOVALUE,TT2,NOVALUE,NOVALUE,NOVALUE,1,NOVALUE,NOVALUE,NOVALUE,731_V5,REAL_OBSERVED
SYN731_004067,CFG731_bd2172ffd6b9273a,x731,DERIVED,TWO_CHARACTERISTIC,CFG731_337790e6bbcf15f4,0,1,2,powerSupply|dataInterface,True,MODERATE,65.8,F,GP,ST,4,1,N,N,NN,HS,CS1,NOVALUE,TT1,NOVALUE,MP1,FWI,1,NOVALUE,1,NOVALUE,731_V5,SYNTHETIC_DERIVED
SYN731_004068,CFG731_2451b1d5b9cd9ccd,x731,DERIVED,TWO_CHARACTERISTIC,CFG731_24a2c6ef94654845,0,1,2,temperaturEingaenge|customUserFluid,True,MODERATE,66.8,F,GP,ST,1,1,A,2,NN,NN,CS1,NOVALUE,NOVALUE,MN1,NOVALUE,FWI,1,NOVALUE,NOVALUE,NOVALUE,731_V5,SYNTHETIC_DERIVED
SYN731_004069,CFG731_cc03e3852895ae99,G731ST-LT,DERIVED,DEPENDENCY_TWO_CHARACTERISTIC,CFG731_0e146b48e4ed8b98,0,1,2,stromSchaltbar|temperaturEingaenge,True,VERY_STRONG,98.2,G,ST,ST,1,1,A,2,NN,NN,NOVALUE,NOVALUE,NOVALUE,MN1,NOVALUE,NOVALUE,1,NOVALUE,1,N,731_V5,SYNTHETIC_DERIVED
SYN731_004070,CFG731_9a761e6bfde35917,F731WD_SingleChannel,DERIVED,DEPENDENCY_TWO_CHARACTERISTIC,CFG731_4ca309199387f8d5,0,1,2,dataInterface|certification,True,VERY_STRONG,95.4,F,WD,ST,1,1,N,N,CN,PA,CS2,IS1,NOVALUE,NOVALUE,MP4,NOVALUE,1,NOVALUE,NOVALUE,NOVALUE,731_V5,SYNTHETIC_DERIVED
SYN731_004071,CFG731_ee8e327bbb737abf,F731WD_SingleChannel,OBSERVED,REAL_OBSERVED,CFG731_ee8e327bbb737abf,1,0,0,,True,OBSERVED,100.0,F,WD,ST,1,1,N,N,CN,HS,NOVALUE,IS1,NOVALUE,NOVALUE,NOVALUE,NOVALUE,1,NOVALUE,NOVALUE,NOVALUE,731_V5,REAL_OBSERVED
SYN731_004072,CFG731_26c190a4dc461550,G731ST-LT,DERIVED,TWO_CHARACTERISTIC,CFG731_e0009be417f51ccd,0,1,2,dataInterface|temperaturEingaenge,True,MODERATE,66.4,G,ST,ST,1,1,K,2,NN,HS,CS1,IS1,NOVALUE,NOVALUE,MP1,NOVALUE,1,NOVALUE,1,N,731_V5,SYNTHETIC_DERIVED
SYN731_004073,CFG731_4c72f78c1186e8f7,G731ST-LT,DERIVED,ONE_CHARACTERISTIC,CFG731_455da2f832a6b66d,0,1,1,stromSchaltbar,True,VERY_STRONG,94.2,G,ST,ST,1,1,A,2,NN,NN,NOVALUE,NOVALUE,TT1,NOVALUE,MP1,NOVALUE,1,NOVALUE,1,N,731_V5,SYNTHETIC_DERIVED
SYN731_004074,CFG731_aa4779c40e6c2de0,G731ST-HT,DERIVED,ONE_CHARACTERISTIC,CFG731_9681c4eec01b7fad,0,1,1,binaerOpenColl_MP,True,VERY_STRONG,93.7,G,ST,ST,1,2,K,2,NN,NN,NOVALUE,IS1,NOVALUE,NOVALUE,NOVALUE,FWI,NOVALUE,NOVALUE,1,H,731_V5,SYNTHETIC_DERIVED
SYN731_004075,CFG731_b5546ca330bbc78f,x731,DERIVED,TWO_CHARACTERISTIC,CFG731_c4cc21845d696c93,0,2,2,devCategory|dataInterface,True,LOW,50.4,G,GP,ST,1,1,K,2,NN,HS,CS1,NOVALUE,NOVALUE,NOVALUE,MP1,FWI,1,NOVALUE,1,NOVALUE,731_V5,SYNTHETIC_DERIVED
SYN731_004076,CFG731_f79503cf8f87ea49,F731TE,OBSERVED,REAL_OBSERVED,CFG731_f79503cf8f87ea49,1,0,0,,True,OBSERVED,100.0,F,TE,ST,1,1,A,2,NN,PA,NOVALUE,NOVALUE,TT2,NOVALUE,NOVALUE,NOVALUE,1,NOVALUE,NOVALUE,NOVALUE,731_V5,REAL_OBSERVED
