canonical_configuration_id,package_context,source_canonical_configuration_id,source_row,generation_method,num_changed_characteristics,changed_characteristics,nearest_real_distance,constraint_valid,devCategory,characteristic,housing,powerSupply,numberOfChannels,explosionApproval,protectionArea,certification,dataInterface,stromSchaltbar,stromEingaenge,temperaturEingaenge,binaerDigitalOpenColl_MN,binaerOpenColl_MP,waveInjector,dev_advMeterVerification,dynamicGasMaster,customUserFluid,steamApplication
CFG731_828e0eccc54da7ae,x731,CFG731_14299a2a74e42d7f,706,ONE_CHARACTERISTIC,1,stromSchaltbar,1,True,H,GP,ST,4,1,N,N,MN,NN,NOVALUE,IS1,TT1,MN1,NOVALUE,FWI,NOVALUE,NOVALUE,NOVALUE,NOVALUE
CFG731_f9254a8bb3738033,x731,CFG731_14299a2a74e42d7f,706,TWO_CHARACTERISTIC,2,devCategory|dataInterface,1,True,G,GP,ST,4,1,N,N,MN,HS,CS1,IS1,TT1,MN1,NOVALUE,FWI,NOVALUE,NOVALUE,NOVALUE,NOVALUE
CFG731_9c8dc976dfa61a22,x731,CFG731_14299a2a74e42d7f,706,TWO_CHARACTERISTIC,2,devCategory|stromSchaltbar,2,True,F,GP,ST,4,1,N,N,MN,NN,NOVALUE,IS1,TT1,MN1,NOVALUE,FWI,NOVALUE,NOVALUE,NOVALUE,NOVALUE
CFG731_cd43b80a0164d3da,x731,CFG731_14299a2a74e42d7f,706,TWO_CHARACTERISTIC,2,devCategory|stromSchaltbar,2,True,G,GP,ST,4,1,N,N,MN,NN,NOVALUE,IS1,TT1,MN1,NOVALUE,FWI,NOVALUE,NOVALUE,NOVALUE,NOVALUE
CFG731_e705c6e8d4b9cc85,x731,CFG731_14299a2a74e42d7f,706,TWO_CHARACTERISTIC,2,devCategory|stromSchaltbar,1,True,S,GP,ST,4,1,N,N,MN,NN,NOVALUE,IS1,TT1,MN1,NOVALUE,FWI,NOVALUE,NOVALUE,NOVALUE,NOVALUE
CFG731_10687af81036502b,x731,CFG731_14299a2a74e42d7f,706,TWO_CHARACTERISTIC,2,devCategory|stromEingaenge,2,True,G,GP,ST,4,1,N,N,MN,NN,CS1,NOVALUE,TT1,MN1,NOVALUE,FWI,NOVALUE,NOVALUE,NOVALUE,NOVALUE
CFG731_97829913e155378b,x731,CFG731_14299a2a74e42d7f,706,TWO_CHARACTERISTIC,2,devCategory|temperaturEingaenge,2,True,F,GP,ST,4,1,N,N,MN,NN,CS1,IS1,NOVALUE,MN1,NOVALUE,FWI,NOVALUE,NOVALUE,NOVALUE,NOVALUE
CFG731_4d36b14696f88006,x731,CFG731_14299a2a74e42d7f,706,TWO_CHARACTERISTIC,2,devCategory|temperaturEingaenge,2,True,G,GP,ST,4,1,N,N,MN,NN,CS1,IS1,NOVALUE,MN1,NOVALUE,FWI,NOVALUE,NOVALUE,NOVALUE,NOVALUE
CFG731_6ff7390208a2abf5,x731,CFG731_80c9645eaee6c148,713,TWO_CHARACTERISTIC,2,devCategory|stromSchaltbar,1,True,G,GP,ST,4,1,N,N,MN,HS,NOVALUE,IS1,TT1,MN1,NOVALUE,FWI,NOVALUE,NOVALUE,NOVALUE,NOVALUE
CFG731_b4440bad21aa9a01,x731,CFG731_80c9645eaee6c148,713,TWO_CHARACTERISTIC,2,devCategory|stromEingaenge,2,True,G,GP,ST,4,1,N,N,MN,HS,CS1,NOVALUE,TT1,MN1,NOVALUE,FWI,NOVALUE,NOVALUE,NOVALUE,NOVALUE
CFG731_4ac838b7c8b30777,x731,CFG731_80c9645eaee6c148,713,TWO_CHARACTERISTIC,2,devCategory|temperaturEingaenge,2,True,F,GP,ST,4,1,N,N,MN,HS,CS1,IS1,NOVALUE,MN1,NOVALUE,FWI,NOVALUE,NOVALUE,NOVALUE,NOVALUE
CFG731_4f5f9d2e9d5b7aea,x731,CFG731_80c9645eaee6c148,713,TWO_CHARACTERISTIC,2,devCategory|temperaturEingaenge,2,True,G,GP,ST,4,1,N,N,MN,HS,CS1,IS1,NOVALUE,MN1,NOVALUE,FWI,NOVALUE,NOVALUE,NOVALUE,NOVALUE
CFG731_c4712f19c49c0681,x731,CFG731_a7a446c7f3b3183f,715,TWO_CHARACTERISTIC,2,devCategory|stromEingaenge,2,True,F,GP,ST,4,1,N,N,MN,HS,NOVALUE,NOVALUE,TT1,MN1,NOVALUE,FWI,NOVALUE,NOVALUE,NOVALUE,NOVALUE
CFG731_4235d1ff0b97608b,x731,CFG731_a7a446c7f3b3183f,715,TWO_CHARACTERISTIC,2,devCategory|stromEingaenge,2,True,G,GP,ST,4,1,N,N,MN,HS,NOVALUE,NOVALUE,TT1,MN1,NOVALUE,FWI,NOVALUE,NOVALUE,NOVALUE,NOVALUE
CFG731_6c64d49e2dc7b6b7,x731,CFG731_a7a446c7f3b3183f,715,TWO_CHARACTERISTIC,2,devCategory|temperaturEingaenge,2,True,F,GP,ST,4,1,N,N,MN,HS,NOVALUE,IS1,NOVALUE,MN1,NOVALUE,FWI,NOVALUE,NOVALUE,NOVALUE,NOVALUE
CFG731_53b62e56fc7aaf1e,x731,CFG731_a7a446c7f3b3183f,715,TWO_CHARACTERISTIC,2,devCategory|temperaturEingaenge,2,True,G,GP,ST,4,1,N,N,MN,HS,NOVALUE,IS1,NOVALUE,MN1,NOVALUE,FWI,NOVALUE,NOVALUE,NOVALUE,NOVALUE
CFG731_6b5f6983490bc595,x731,CFG731_6e791fbe7ba5db5e,716,ONE_CHARACTERISTIC,1,devCategory,1,True,G,GP,ST,4,1,A,2,MN,NN,CS1,IS1,TT1,NOVALUE,MP1,FWI,NOVALUE,NOVALUE,NOVALUE,NOVALUE
CFG731_0a72a71fe9181f4e,x731,CFG731_6e791fbe7ba5db5e,716,ONE_CHARACTERISTIC,1,stromSchaltbar,1,True,H,GP,ST,4,1,A,2,MN,NN,NOVALUE,IS1,TT1,NOVALUE,MP1,FWI,NOVALUE,NOVALUE,NOVALUE,NOVALUE
CFG731_77109fe4bede04e5,x731,CFG731_6e791fbe7ba5db5e,716,ONE_CHARACTERISTIC,1,binaerOpenColl_MP,1,True,H,GP,ST,4,1,A,2,MN,NN,CS1,IS1,TT1,NOVALUE,NOVALUE,FWI,NOVALUE,NOVALUE,NOVALUE,NOVALUE
CFG731_8861a7f574b706d0,x731,CFG731_6e791fbe7ba5db5e,716,TWO_CHARACTERISTIC,2,devCategory|dataInterface,1,True,G,GP,ST,4,1,A,2,MN,HS,CS1,IS1,TT1,NOVALUE,MP1,FWI,NOVALUE,NOVALUE,NOVALUE,NOVALUE
CFG731_71605a334da19ca3,x731,CFG731_6e791fbe7ba5db5e,716,TWO_CHARACTERISTIC,2,devCategory|stromSchaltbar,2,True,F,GP,ST,4,1,A,2,MN,NN,NOVALUE,IS1,TT1,NOVALUE,MP1,FWI,NOVALUE,NOVALUE,NOVALUE,NOVALUE
CFG731_cdcd417d66160689,x731,CFG731_6e791fbe7ba5db5e,716,TWO_CHARACTERISTIC,2,devCategory|stromSchaltbar,2,True,G,GP,ST,4,1,A,2,MN,NN,NOVALUE,IS1,TT1,NOVALUE,MP1,FWI,NOVALUE,NOVALUE,NOVALUE,NOVALUE
CFG731_72269b503700874e,x731,CFG731_6e791fbe7ba5db5e,716,TWO_CHARACTERISTIC,2,devCategory|stromSchaltbar,1,True,S,GP,ST,4,1,A,2,MN,NN,NOVALUE,IS1,TT1,NOVALUE,MP1,FWI,NOVALUE,NOVALUE,NOVALUE,NOVALUE
CFG731_5e5ad5db2756273d,x731,CFG731_6e791fbe7ba5db5e,716,TWO_CHARACTERISTIC,2,devCategory|stromEingaenge,2,True,G,GP,ST,4,1,A,2,MN,NN,CS1,NOVALUE,TT1,NOVALUE,MP1,FWI,NOVALUE,NOVALUE,NOVALUE,NOVALUE
CFG731_b7e47b5e3ac0c072,x731,CFG731_6e791fbe7ba5db5e,716,TWO_CHARACTERISTIC,2,devCategory|temperaturEingaenge,2,True,F,GP,ST,4,1,A,2,MN,NN,CS1,IS1,NOVALUE,NOVALUE,MP1,FWI,NOVALUE,NOVALUE,NOVALUE,NOVALUE
CFG731_e2f6a96fcd8c012c,x731,CFG731_6e791fbe7ba5db5e,716,TWO_CHARACTERISTIC,2,devCategory|temperaturEingaenge,2,True,G,GP,ST,4,1,A,2,MN,NN,CS1,IS1,NOVALUE,NOVALUE,MP1,FWI,NOVALUE,NOVALUE,NOVALUE,NOVALUE
CFG731_8ef93a1702c0f879,x731,CFG731_6e791fbe7ba5db5e,716,TWO_CHARACTERISTIC,2,devCategory|binaerOpenColl_MP,2,True,F,GP,ST,4,1,A,2,MN,NN,CS1,IS1,TT1,NOVALUE,NOVALUE,FWI,NOVALUE,NOVALUE,NOVALUE,NOVALUE
CFG731_f891cdda5e3d5e24,x731,CFG731_6e791fbe7ba5db5e,716,TWO_CHARACTERISTIC,2,devCategory|binaerOpenColl_MP,2,True,G,GP,ST,4,1,A,2,MN,NN,CS1,IS1,TT1,NOVALUE,NOVALUE,FWI,NOVALUE,NOVALUE,NOVALUE,NOVALUE
CFG731_35443b2ee17ecca9,x731,CFG731_6e791fbe7ba5db5e,716,TWO_CHARACTERISTIC,2,devCategory|binaerOpenColl_MP,1,True,S,GP,ST,4,1,A,2,MN,NN,CS1,IS1,TT1,NOVALUE,NOVALUE,FWI,NOVALUE,NOVALUE,NOVALUE,NOVALUE
CFG731_18302ca31fb8304e,x731,CFG731_6e791fbe7ba5db5e,716,TWO_CHARACTERISTIC,2,explosionApproval|binaerOpenColl_MP,1,True,H,GP,ST,4,1,F,2,MN,NN,CS1,IS1,TT1,NOVALUE,NOVALUE,FWI,NOVALUE,NOVALUE,NOVALUE,NOVALUE
CFG731_14ec1773441318c2,x731,CFG731_6e791fbe7ba5db5e,716,TWO_CHARACTERISTIC,2,dataInterface|binaerOpenColl_MP,1,True,H,GP,ST,4,1,A,2,MN,HS,CS1,IS1,TT1,NOVALUE,NOVALUE,FWI,NOVALUE,NOVALUE,NOVALUE,NOVALUE
CFG731_266c301b02fc4a52,x731,CFG731_6e791fbe7ba5db5e,716,TWO_CHARACTERISTIC,2,stromSchaltbar|binaerOpenColl_MP,2,True,H,GP,ST,4,1,A,2,MN,NN,NOVALUE,IS1,TT1,NOVALUE,NOVALUE,FWI,NOVALUE,NOVALUE,NOVALUE,NOVALUE
CFG731_2daad6eb4c93b72e,x731,CFG731_11a99741e1f7cce9,723,TWO_CHARACTERISTIC,2,devCategory|stromSchaltbar,1,True,G,GP,ST,4,1,A,2,MN,HS,NOVALUE,IS1,TT1,NOVALUE,MP1,FWI,NOVALUE,NOVALUE,NOVALUE,NOVALUE
CFG731_818b6f7496897923,x731,CFG731_11a99741e1f7cce9,723,TWO_CHARACTERISTIC,2,devCategory|stromEingaenge,2,True,G,GP,ST,4,1,A,2,MN,HS,CS1,NOVALUE,TT1,NOVALUE,MP1,FWI,NOVALUE,NOVALUE,NOVALUE,NOVALUE
CFG731_5cded878b0996b37,x731,CFG731_11a99741e1f7cce9,723,TWO_CHARACTERISTIC,2,devCategory|temperaturEingaenge,2,True,F,GP,ST,4,1,A,2,MN,HS,CS1,IS1,NOVALUE,NOVALUE,MP1,FWI,NOVALUE,NOVALUE,NOVALUE,NOVALUE
CFG731_146a68fc28dd6151,x731,CFG731_11a99741e1f7cce9,723,TWO_CHARACTERISTIC,2,devCategory|temperaturEingaenge,2,True,G,GP,ST,4,1,A,2,MN,HS,CS1,IS1,NOVALUE,NOVALUE,MP1,FWI,NOVALUE,NOVALUE,NOVALUE,NOVALUE
CFG731_1d489a53b1104e92,x731,CFG731_11a99741e1f7cce9,723,TWO_CHARACTERISTIC,2,devCategory|binaerOpenColl_MP,2,True,F,GP,ST,4,1,A,2,MN,HS,CS1,IS1,TT1,NOVALUE,NOVALUE,FWI,NOVALUE,NOVALUE,NOVALUE,NOVALUE
CFG731_d12519ec68a4bc78,x731,CFG731_11a99741e1f7cce9,723,TWO_CHARACTERISTIC,2,devCategory|binaerOpenColl_MP,2,True,G,GP,ST,4,1,A,2,MN,HS,CS1,IS1,TT1,NOVALUE,NOVALUE,FWI,NOVALUE,NOVALUE,NOVALUE,NOVALUE
CFG731_0064bc7bf2ed5868,x731,CFG731_11a99741e1f7cce9,723,TWO_CHARACTERISTIC,2,devCategory|binaerOpenColl_MP,1,True,S,GP,ST,4,1,A,2,MN,HS,CS1,IS1,TT1,NOVALUE,NOVALUE,FWI,NOVALUE,NOVALUE,NOVALUE,NOVALUE
CFG731_da757fc78485b6cc,x731,CFG731_11a99741e1f7cce9,723,TWO_CHARACTERISTIC,2,explosionApproval|binaerOpenColl_MP,1,True,H,GP,ST,4,1,F,2,MN,HS,CS1,IS1,TT1,NOVALUE,NOVALUE,FWI,NOVALUE,NOVALUE,NOVALUE,NOVALUE
CFG731_8299f59e6cf2c73f,x731,CFG731_11a99741e1f7cce9,723,TWO_CHARACTERISTIC,2,stromSchaltbar|binaerOpenColl_MP,1,True,H,GP,ST,4,1,A,2,MN,HS,NOVALUE,IS1,TT1,NOVALUE,NOVALUE,FWI,NOVALUE,NOVALUE,NOVALUE,NOVALUE
CFG731_f9c9157295f2439e,x731,CFG731_7765429ffa27b59a,725,TWO_CHARACTERISTIC,2,devCategory|stromEingaenge,2,True,F,GP,ST,4,1,A,2,MN,HS,NOVALUE,NOVALUE,TT1,NOVALUE,MP1,FWI,NOVALUE,NOVALUE,NOVALUE,NOVALUE
CFG731_e49068471b39264b,x731,CFG731_7765429ffa27b59a,725,TWO_CHARACTERISTIC,2,devCategory|stromEingaenge,2,True,G,GP,ST,4,1,A,2,MN,HS,NOVALUE,NOVALUE,TT1,NOVALUE,MP1,FWI,NOVALUE,NOVALUE,NOVALUE,NOVALUE
CFG731_8a33ad6b36ecf204,x731,CFG731_7765429ffa27b59a,725,TWO_CHARACTERISTIC,2,devCategory|temperaturEingaenge,2,True,F,GP,ST,4,1,A,2,MN,HS,NOVALUE,IS1,NOVALUE,NOVALUE,MP1,FWI,NOVALUE,NOVALUE,NOVALUE,NOVALUE
CFG731_6322b3f43f6d2364,x731,CFG731_7765429ffa27b59a,725,TWO_CHARACTERISTIC,2,devCategory|temperaturEingaenge,2,True,G,GP,ST,4,1,A,2,MN,HS,NOVALUE,IS1,NOVALUE,NOVALUE,MP1,FWI,NOVALUE,NOVALUE,NOVALUE,NOVALUE
CFG731_4e7092add20298f0,x731,CFG731_7765429ffa27b59a,725,TWO_CHARACTERISTIC,2,devCategory|binaerOpenColl_MP,2,True,F,GP,ST,4,1,A,2,MN,HS,NOVALUE,IS1,TT1,NOVALUE,NOVALUE,FWI,NOVALUE,NOVALUE,NOVALUE,NOVALUE
CFG731_e276d8a6b189cbb9,x731,CFG731_7765429ffa27b59a,725,TWO_CHARACTERISTIC,2,devCategory|binaerOpenColl_MP,2,True,G,GP,ST,4,1,A,2,MN,HS,NOVALUE,IS1,TT1,NOVALUE,NOVALUE,FWI,NOVALUE,NOVALUE,NOVALUE,NOVALUE
CFG731_5f07d1fd22503872,x731,CFG731_7765429ffa27b59a,725,TWO_CHARACTERISTIC,2,devCategory|binaerOpenColl_MP,1,True,S,GP,ST,4,1,A,2,MN,HS,NOVALUE,IS1,TT1,NOVALUE,NOVALUE,FWI,NOVALUE,NOVALUE,NOVALUE,NOVALUE
CFG731_99b0e8b3e87f779a,x731,CFG731_7765429ffa27b59a,725,TWO_CHARACTERISTIC,2,explosionApproval|binaerOpenColl_MP,1,True,H,GP,ST,4,1,F,2,MN,HS,NOVALUE,IS1,TT1,NOVALUE,NOVALUE,FWI,NOVALUE,NOVALUE,NOVALUE,NOVALUE
CFG731_c42374cc9dea3494,x731,CFG731_1b5b895b5e259903,726,ONE_CHARACTERISTIC,1,devCategory,1,True,G,GP,ST,4,1,A,2,MN,NN,CS1,IS1,TT1,MN1,NOVALUE,FWI,NOVALUE,NOVALUE,NOVALUE,NOVALUE
CFG731_9b8269a273f989f5,x731,CFG731_1b5b895b5e259903,726,ONE_CHARACTERISTIC,1,stromSchaltbar,1,True,H,GP,ST,4,1,A,2,MN,NN,NOVALUE,IS1,TT1,MN1,NOVALUE,FWI,NOVALUE,NOVALUE,NOVALUE,NOVALUE
CFG731_624f3002b3cf1e19,x731,CFG731_1b5b895b5e259903,726,TWO_CHARACTERISTIC,2,devCategory|explosionApproval,1,True,F,GP,ST,4,1,F,2,MN,NN,CS1,IS1,TT1,MN1,NOVALUE,FWI,NOVALUE,NOVALUE,NOVALUE,NOVALUE
CFG731_70576b93aef3bc09,x731,CFG731_1b5b895b5e259903,726,TWO_CHARACTERISTIC,2,devCategory|explosionApproval,1,True,G,GP,ST,4,1,F,2,MN,NN,CS1,IS1,TT1,MN1,NOVALUE,FWI,NOVALUE,NOVALUE,NOVALUE,NOVALUE
CFG731_b78dcee77beedbd4,x731,CFG731_1b5b895b5e259903,726,TWO_CHARACTERISTIC,2,devCategory|dataInterface,1,True,G,GP,ST,4,1,A,2,MN,HS,CS1,IS1,TT1,MN1,NOVALUE,FWI,NOVALUE,NOVALUE,NOVALUE,NOVALUE
CFG731_d0ecb3eeefd1c920,x731,CFG731_1b5b895b5e259903,726,TWO_CHARACTERISTIC,2,devCategory|stromSchaltbar,2,True,F,GP,ST,4,1,A,2,MN,NN,NOVALUE,IS1,TT1,MN1,NOVALUE,FWI,NOVALUE,NOVALUE,NOVALUE,NOVALUE
CFG731_62bc1adde436f069,x731,CFG731_1b5b895b5e259903,726,TWO_CHARACTERISTIC,2,devCategory|stromSchaltbar,2,True,G,GP,ST,4,1,A,2,MN,NN,NOVALUE,IS1,TT1,MN1,NOVALUE,FWI,NOVALUE,NOVALUE,NOVALUE,NOVALUE
CFG731_b9b5d9aed8259a39,x731,CFG731_1b5b895b5e259903,726,TWO_CHARACTERISTIC,2,devCategory|stromSchaltbar,1,True,S,GP,ST,4,1,A,2,MN,NN,NOVALUE,IS1,TT1,MN1,NOVALUE,FWI,NOVALUE,NOVALUE,NOVALUE,NOVALUE
CFG731_68ee0497ee504c7f,x731,CFG731_1b5b895b5e259903,726,TWO_CHARACTERISTIC,2,devCategory|stromEingaenge,2,True,G,GP,ST,4,1,A,2,MN,NN,CS1,NOVALUE,TT1,MN1,NOVALUE,FWI,NOVALUE,NOVALUE,NOVALUE,NOVALUE
CFG731_f34946d3a1b31c38,x731,CFG731_1b5b895b5e259903,726,TWO_CHARACTERISTIC,2,devCategory|temperaturEingaenge,2,True,F,GP,ST,4,1,A,2,MN,NN,CS1,IS1,NOVALUE,MN1,NOVALUE,FWI,NOVALUE,NOVALUE,NOVALUE,NOVALUE
CFG731_62dfce583d9c06f1,x731,CFG731_1b5b895b5e259903,726,TWO_CHARACTERISTIC,2,devCategory|temperaturEingaenge,2,True,G,GP,ST,4,1,A,2,MN,NN,CS1,IS1,NOVALUE,MN1,NOVALUE,FWI,NOVALUE,NOVALUE,NOVALUE,NOVALUE
CFG731_ccc4a8fc2e252268,x731,CFG731_1b5b895b5e259903,726,TWO_CHARACTERISTIC,2,explosionApproval|stromSchaltbar,1,True,H,GP,ST,4,1,F,2,MN,NN,NOVALUE,IS1,TT1,MN1,NOVALUE,FWI,NOVALUE,NOVALUE,NOVALUE,NOVALUE
CFG731_b8db8783f5774853,x731,CFG731_076125e960faba71,733,TWO_CHARACTERISTIC,2,devCategory|explosionApproval,1,True,F,GP,ST,4,1,F,2,MN,HS,CS1,IS1,TT1,MN1,NOVALUE,FWI,NOVALUE,NOVALUE,NOVALUE,NOVALUE
CFG731_91bf57c715e480a3,x731,CFG731_076125e960faba71,733,TWO_CHARACTERISTIC,2,devCategory|explosionApproval,1,True,G,GP,ST,4,1,F,2,MN,HS,CS1,IS1,TT1,MN1,NOVALUE,FWI,NOVALUE,NOVALUE,NOVALUE,NOVALUE
CFG731_52ce549ff41a9332,x731,CFG731_076125e960faba71,733,TWO_CHARACTERISTIC,2,devCategory|stromSchaltbar,1,True,G,GP,ST,4,1,A,2,MN,HS,NOVALUE,IS1,TT1,MN1,NOVALUE,FWI,NOVALUE,NOVALUE,NOVALUE,NOVALUE
CFG731_2280a2734a5a07b0,x731,CFG731_076125e960faba71,733,TWO_CHARACTERISTIC,2,devCategory|stromEingaenge,2,True,G,GP,ST,4,1,A,2,MN,HS,CS1,NOVALUE,TT1,MN1,NOVALUE,FWI,NOVALUE,NOVALUE,NOVALUE,NOVALUE
CFG731_c9f99492e564a888,x731,CFG731_076125e960faba71,733,TWO_CHARACTERISTIC,2,devCategory|temperaturEingaenge,2,True,F,GP,ST,4,1,A,2,MN,HS,CS1,IS1,NOVALUE,MN1,NOVALUE,FWI,NOVALUE,NOVALUE,NOVALUE,NOVALUE
CFG731_e3fb1c7106d0cf73,x731,CFG731_076125e960faba71,733,TWO_CHARACTERISTIC,2,devCategory|temperaturEingaenge,2,True,G,GP,ST,4,1,A,2,MN,HS,CS1,IS1,NOVALUE,MN1,NOVALUE,FWI,NOVALUE,NOVALUE,NOVALUE,NOVALUE
CFG731_5fdfadf8d25a697a,x731,CFG731_4ba013fed31fb45f,735,TWO_CHARACTERISTIC,2,devCategory|explosionApproval,1,True,F,GP,ST,4,1,F,2,MN,HS,NOVALUE,IS1,TT1,MN1,NOVALUE,FWI,NOVALUE,NOVALUE,NOVALUE,NOVALUE
CFG731_2205a8cc5d1ff08b,x731,CFG731_4ba013fed31fb45f,735,TWO_CHARACTERISTIC,2,devCategory|explosionApproval,1,True,G,GP,ST,4,1,F,2,MN,HS,NOVALUE,IS1,TT1,MN1,NOVALUE,FWI,NOVALUE,NOVALUE,NOVALUE,NOVALUE
CFG731_2ae6ccd85f4fafbe,x731,CFG731_4ba013fed31fb45f,735,TWO_CHARACTERISTIC,2,devCategory|stromEingaenge,2,True,F,GP,ST,4,1,A,2,MN,HS,NOVALUE,NOVALUE,TT1,MN1,NOVALUE,FWI,NOVALUE,NOVALUE,NOVALUE,NOVALUE
CFG731_eacfdb6c3a0828b6,x731,CFG731_4ba013fed31fb45f,735,TWO_CHARACTERISTIC,2,devCategory|stromEingaenge,2,True,G,GP,ST,4,1,A,2,MN,HS,NOVALUE,NOVALUE,TT1,MN1,NOVALUE,FWI,NOVALUE,NOVALUE,NOVALUE,NOVALUE
CFG731_5690130201345e77,x731,CFG731_4ba013fed31fb45f,735,TWO_CHARACTERISTIC,2,devCategory|temperaturEingaenge,2,True,F,GP,ST,4,1,A,2,MN,HS,NOVALUE,IS1,NOVALUE,MN1,NOVALUE,FWI,NOVALUE,NOVALUE,NOVALUE,NOVALUE
CFG731_5444319e6c3ad2b8,x731,CFG731_4ba013fed31fb45f,735,TWO_CHARACTERISTIC,2,devCategory|temperaturEingaenge,2,True,G,GP,ST,4,1,A,2,MN,HS,NOVALUE,IS1,NOVALUE,MN1,NOVALUE,FWI,NOVALUE,NOVALUE,NOVALUE,NOVALUE
CFG731_535c14b264b3c0e6,x731,CFG731_9a5bfa9148a9b604,736,TWO_CHARACTERISTIC,2,stromSchaltbar|binaerOpenColl_MP,2,True,S,GP,ST,4,1,N,N,MN,NN,NOVALUE,IS1,TT1,NOVALUE,NOVALUE,FWI,NOVALUE,NOVALUE,NOVALUE,NOVALUE
CFG731_5858277a5a994569,x731,CFG731_5e57a3f6d3b745b8,756,TWO_CHARACTERISTIC,2,explosionApproval|binaerOpenColl_MP,1,True,S,GP,ST,4,1,F,2,MN,NN,CS1,IS1,TT1,NOVALUE,NOVALUE,FWI,NOVALUE,NOVALUE,NOVALUE,NOVALUE
CFG731_5c36477cba8dc20c,x731,CFG731_5e57a3f6d3b745b8,756,TWO_CHARACTERISTIC,2,stromSchaltbar|binaerOpenColl_MP,2,True,S,GP,ST,4,1,A,2,MN,NN,NOVALUE,IS1,TT1,NOVALUE,NOVALUE,FWI,NOVALUE,NOVALUE,NOVALUE,NOVALUE
CFG731_5be5a82ac0b29989,x731,CFG731_f3fed379f1eb01f9,763,TWO_CHARACTERISTIC,2,explosionApproval|binaerOpenColl_MP,1,True,S,GP,ST,4,1,F,2,MN,HS,CS1,IS1,TT1,NOVALUE,NOVALUE,FWI,NOVALUE,NOVALUE,NOVALUE,NOVALUE
CFG731_703ec3e14f55366e,x731,CFG731_0a1a1c7c495ec1de,765,TWO_CHARACTERISTIC,2,explosionApproval|binaerOpenColl_MP,1,True,S,GP,ST,4,1,F,2,MN,HS,NOVALUE,IS1,TT1,NOVALUE,NOVALUE,FWI,NOVALUE,NOVALUE,NOVALUE,NOVALUE
CFG731_1434e7eedafa69d1,x731,CFG731_a92ad5294d9187e9,766,TWO_CHARACTERISTIC,2,explosionApproval|stromSchaltbar,1,True,S,GP,ST,4,1,F,2,MN,NN,NOVALUE,IS1,TT1,MN1,NOVALUE,FWI,NOVALUE,NOVALUE,NOVALUE,NOVALUE
CFG731_8029ba35dd7e7f95,x731,CFG731_2a8793475d827bb6,776,TWO_CHARACTERISTIC,2,devCategory|stromSchaltbar,2,True,G,GP,ST,4,1,F,2,MN,NN,NOVALUE,NOVALUE,TT1,MN1,NOVALUE,FWI,1,NOVALUE,1,NOVALUE
CFG731_c4624652272e5c9a,x731,CFG731_2a8793475d827bb6,776,TWO_CHARACTERISTIC,2,devCategory|binaerDigitalOpenColl_MN,2,True,G,GP,ST,4,1,F,2,MN,NN,CS1,NOVALUE,TT1,NOVALUE,NOVALUE,FWI,1,NOVALUE,1,NOVALUE
CFG731_29d0984f488e9adc,x731,CFG731_2a8793475d827bb6,776,TWO_CHARACTERISTIC,2,devCategory|dev_advMeterVerification,2,True,G,GP,ST,4,1,F,2,MN,NN,CS1,NOVALUE,TT1,MN1,NOVALUE,FWI,NOVALUE,NOVALUE,1,NOVALUE
CFG731_a357933666f8959a,x731,CFG731_2a8793475d827bb6,776,TWO_CHARACTERISTIC,2,devCategory|customUserFluid,2,True,G,GP,ST,4,1,F,2,MN,NN,CS1,NOVALUE,TT1,MN1,NOVALUE,FWI,1,NOVALUE,NOVALUE,NOVALUE
CFG731_235ee3a364b5b6ec,x731,CFG731_2a8793475d827bb6,776,TWO_CHARACTERISTIC,2,stromSchaltbar|binaerDigitalOpenColl_MN,2,True,F,GP,ST,4,1,F,2,MN,NN,NOVALUE,NOVALUE,TT1,NOVALUE,NOVALUE,FWI,1,NOVALUE,1,NOVALUE
CFG731_19b6d157394b1e2e,x731,CFG731_2a8793475d827bb6,776,TWO_CHARACTERISTIC,2,stromSchaltbar|dev_advMeterVerification,2,True,F,GP,ST,4,1,F,2,MN,NN,NOVALUE,NOVALUE,TT1,MN1,NOVALUE,FWI,NOVALUE,NOVALUE,1,NOVALUE
CFG731_cefd2bf82e346180,x731,CFG731_2a8793475d827bb6,776,TWO_CHARACTERISTIC,2,stromSchaltbar|customUserFluid,2,True,F,GP,ST,4,1,F,2,MN,NN,NOVALUE,NOVALUE,TT1,MN1,NOVALUE,FWI,1,NOVALUE,NOVALUE,NOVALUE
CFG731_b48a547ba9b64245,x731,CFG731_2a8793475d827bb6,776,TWO_CHARACTERISTIC,2,binaerDigitalOpenColl_MN|dev_advMeterVerification,2,True,F,GP,ST,4,1,F,2,MN,NN,CS1,NOVALUE,TT1,NOVALUE,NOVALUE,FWI,NOVALUE,NOVALUE,1,NOVALUE
CFG731_83e9c0e6efda4f42,x731,CFG731_2a8793475d827bb6,776,TWO_CHARACTERISTIC,2,binaerDigitalOpenColl_MN|customUserFluid,2,True,F,GP,ST,4,1,F,2,MN,NN,CS1,NOVALUE,TT1,NOVALUE,NOVALUE,FWI,1,NOVALUE,NOVALUE,NOVALUE
CFG731_086fcc478b89cea3,x731,CFG731_2a8793475d827bb6,776,TWO_CHARACTERISTIC,2,dev_advMeterVerification|customUserFluid,2,True,F,GP,ST,4,1,F,2,MN,NN,CS1,NOVALUE,TT1,MN1,NOVALUE,FWI,NOVALUE,NOVALUE,NOVALUE,NOVALUE
