rfq_id,regime,model,package,predicted_configuration_id,synthetic_engineer_configuration_id,model_probability,candidate_count,exact_choice,mandatory_equivalent,mandatory_preferred_equivalent,predicted_mandatory_total,predicted_mandatory_satisfied,predicted_mandatory_violations,predicted_preferred_total,predicted_preferred_satisfied,predicted_preferred_differences,ground_truth_mandatory_valid,ground_truth_mandatory_preferred_valid,outcome_category
RFQ731-004692,REALISTIC_BASELINE,HIST_GRADIENT_BOOSTING,X731,CFG731_31aa13473958d7d3,CFG731_205404302204a46b,0.8987280122150125,3,False,True,True,8,8,0,7,7,0,True,True,REQUIREMENT_EQUIVALENT_ALTERNATIVE
RFQ731-004693,REALISTIC_BASELINE,HIST_GRADIENT_BOOSTING,X731,CFG731_8c50542218db5cb0,CFG731_5e50b9bcbfa0b051,0.8135277890081876,8,False,True,True,10,10,0,3,3,0,True,True,REQUIREMENT_EQUIVALENT_ALTERNATIVE
RFQ731-004699,REALISTIC_BASELINE,HIST_GRADIENT_BOOSTING,G731ST-HT,CFG731_cc9ac35e4d9a1854,CFG731_143205a81a2e7efc,0.926219657816284,2,False,True,True,10,10,0,5,5,0,True,True,REQUIREMENT_EQUIVALENT_ALTERNATIVE
RFQ731-004717,REALISTIC_BASELINE,HIST_GRADIENT_BOOSTING,X731,CFG731_5a8170a3daa0efb9,CFG731_5a8170a3daa0efb9,0.9397684604357572,1,True,True,True,10,10,0,4,4,0,True,True,EXACT_SYNTHETIC_ENGINEER_CHOICE
RFQ731-004729,REALISTIC_BASELINE,HIST_GRADIENT_BOOSTING,X731,CFG731_4cb65cc21b5b9f68,CFG731_4cb65cc21b5b9f68,0.0513376875557606,1,True,True,True,12,12,0,3,3,0,True,True,EXACT_SYNTHETIC_ENGINEER_CHOICE
RFQ731-004731,REALISTIC_BASELINE,HIST_GRADIENT_BOOSTING,G731ST-LT,CFG731_0fdf5c36c9c41e69,CFG731_0fdf5c36c9c41e69,0.8686524707877923,1,True,True,True,12,12,0,4,4,0,True,True,EXACT_SYNTHETIC_ENGINEER_CHOICE
RFQ731-004747,REALISTIC_BASELINE,HIST_GRADIENT_BOOSTING,X731,CFG731_516629085c122a4e,CFG731_48a4e554ffcf39e6,0.8188645054521352,3,False,True,True,11,11,0,3,3,0,True,True,REQUIREMENT_EQUIVALENT_ALTERNATIVE
RFQ731-004758,REALISTIC_BASELINE,HIST_GRADIENT_BOOSTING,F731WD_DUALCHANNEL,CFG731_819cb4e76943eca6,CFG731_d135404efcd6265d,0.6519286489227946,4,False,True,True,7,7,0,3,3,0,True,True,REQUIREMENT_EQUIVALENT_ALTERNATIVE
RFQ731-004765,REALISTIC_BASELINE,HIST_GRADIENT_BOOSTING,X731,CFG731_6e096e946540ab4e,CFG731_6e096e946540ab4e,0.832654648517259,1,True,True,True,11,11,0,6,6,0,True,True,EXACT_SYNTHETIC_ENGINEER_CHOICE
RFQ731-004772,REALISTIC_BASELINE,HIST_GRADIENT_BOOSTING,G731ST-HT,CFG731_8b18ac1c34209d63,CFG731_8b18ac1c34209d63,0.9722531968524696,1,True,True,True,12,12,0,4,4,0,True,True,EXACT_SYNTHETIC_ENGINEER_CHOICE
RFQ731-004773,REALISTIC_BASELINE,HIST_GRADIENT_BOOSTING,X731,CFG731_f97e51d1da57d99f,CFG731_65c8e8738cafe259,0.8226435239987973,6,False,True,True,8,8,0,5,5,0,True,True,REQUIREMENT_EQUIVALENT_ALTERNATIVE
RFQ731-004775,REALISTIC_BASELINE,HIST_GRADIENT_BOOSTING,X731,CFG731_0db950a4979d2c52,CFG731_fa6b5a7df55858c0,0.9368348663800906,2,False,True,True,12,12,0,4,4,0,True,True,REQUIREMENT_EQUIVALENT_ALTERNATIVE
RFQ731-004784,REALISTIC_BASELINE,HIST_GRADIENT_BOOSTING,G731ST-LT,CFG731_715a3d3226cbaffd,CFG731_d3e51804db148a52,0.9631006854467982,4,False,True,True,10,10,0,4,4,0,True,True,REQUIREMENT_EQUIVALENT_ALTERNATIVE
RFQ731-004797,REALISTIC_BASELINE,HIST_GRADIENT_BOOSTING,X731,CFG731_086adbe1d654b214,CFG731_960e69befde5f9f6,0.7284594260779845,2,False,True,True,12,12,0,2,2,0,True,True,REQUIREMENT_EQUIVALENT_ALTERNATIVE
RFQ731-004811,REALISTIC_BASELINE,HIST_GRADIENT_BOOSTING,G731ST-LT,CFG731_7203705eed387b0a,CFG731_7b1edd53e8bbad40,0.7527981778948537,2,False,True,True,10,10,0,5,5,0,True,True,REQUIREMENT_EQUIVALENT_ALTERNATIVE
RFQ731-004822,REALISTIC_BASELINE,HIST_GRADIENT_BOOSTING,F731WD_SINGLECHANNEL,CFG731_6357400dd5c2804a,CFG731_6357400dd5c2804a,0.9673071217303536,2,True,True,True,8,8,0,3,3,0,True,True,EXACT_SYNTHETIC_ENGINEER_CHOICE
RFQ731-004825,REALISTIC_BASELINE,HIST_GRADIENT_BOOSTING,X731,CFG731_c9829182065e0285,CFG731_c9829182065e0285,0.9378034790022508,1,True,True,True,12,12,0,2,2,0,True,True,EXACT_SYNTHETIC_ENGINEER_CHOICE
RFQ731-004828,REALISTIC_BASELINE,HIST_GRADIENT_BOOSTING,X731,CFG731_83f956404d04e6cd,CFG731_399690ce112d8d2a,0.8108733960394172,4,False,True,True,12,12,0,3,3,0,True,True,REQUIREMENT_EQUIVALENT_ALTERNATIVE
RFQ731-004830,REALISTIC_BASELINE,HIST_GRADIENT_BOOSTING,X731,CFG731_71dcda3a004aaa52,CFG731_b57057afc270e1f2,0.6832811888780076,2,False,True,True,15,15,0,1,1,0,True,True,REQUIREMENT_EQUIVALENT_ALTERNATIVE
RFQ731-004836,REALISTIC_BASELINE,HIST_GRADIENT_BOOSTING,X731,CFG731_60f3aae8ede70fe0,CFG731_3c119308d8305ad4,0.9107606953197792,4,False,True,True,12,12,0,3,3,0,True,True,REQUIREMENT_EQUIVALENT_ALTERNATIVE
RFQ731-004840,REALISTIC_BASELINE,HIST_GRADIENT_BOOSTING,X731,CFG731_9a659fd01cd1d239,CFG731_9a659fd01cd1d239,0.6037976030752976,1,True,True,True,10,10,0,3,3,0,True,True,EXACT_SYNTHETIC_ENGINEER_CHOICE
RFQ731-004853,REALISTIC_BASELINE,HIST_GRADIENT_BOOSTING,G731CA,CFG731_16b53411ff7f6c9b,CFG731_4af82641f975d9aa,0.7014832112205808,2,False,True,True,8,8,0,4,4,0,True,True,REQUIREMENT_EQUIVALENT_ALTERNATIVE
RFQ731-004856,REALISTIC_BASELINE,HIST_GRADIENT_BOOSTING,X731,CFG731_f87794e7a98d0b11,CFG731_dca3d8725270dd93,0.9629444148121608,2,False,True,True,11,11,0,5,5,0,True,True,REQUIREMENT_EQUIVALENT_ALTERNATIVE
RFQ731-004865,REALISTIC_BASELINE,HIST_GRADIENT_BOOSTING,X731,CFG731_e08dfad4737be3d9,CFG731_3a824c7e49bfd8f4,0.9525039039605816,3,False,True,True,9,9,0,6,6,0,True,True,REQUIREMENT_EQUIVALENT_ALTERNATIVE
RFQ731-004871,REALISTIC_BASELINE,HIST_GRADIENT_BOOSTING,X731,CFG731_516629085c122a4e,CFG731_fe9a409c6b2ba9cc,0.9025239113105262,2,False,True,True,10,10,0,5,5,0,True,True,REQUIREMENT_EQUIVALENT_ALTERNATIVE
RFQ731-004879,REALISTIC_BASELINE,HIST_GRADIENT_BOOSTING,X731,CFG731_516629085c122a4e,CFG731_700e5b0584a9b0fc,0.7788017548022086,8,False,True,True,10,10,0,3,3,0,True,True,REQUIREMENT_EQUIVALENT_ALTERNATIVE
RFQ731-004884,REALISTIC_BASELINE,HIST_GRADIENT_BOOSTING,X731,CFG731_2d0a81ff4ec49480,CFG731_e66ce98c9fc7fa3b,0.7817329324199682,2,False,True,True,11,11,0,5,5,0,True,True,REQUIREMENT_EQUIVALENT_ALTERNATIVE
RFQ731-004892,REALISTIC_BASELINE,HIST_GRADIENT_BOOSTING,X731,CFG731_8d2d91c46ccfb471,CFG731_b848918cab1cb35d,0.895082622342588,4,False,True,True,14,14,0,1,1,0,True,True,REQUIREMENT_EQUIVALENT_ALTERNATIVE
RFQ731-004912,REALISTIC_BASELINE,HIST_GRADIENT_BOOSTING,X731,CFG731_5f9d5671c315ce06,CFG731_ab1e75de4ad74389,0.7230376316587536,7,False,True,True,11,11,0,2,2,0,True,True,REQUIREMENT_EQUIVALENT_ALTERNATIVE
RFQ731-004919,REALISTIC_BASELINE,HIST_GRADIENT_BOOSTING,X731,CFG731_5dd42015f6f61801,CFG731_b2cfdbf46904c03f,0.8682168966939471,7,False,True,True,8,8,0,6,6,0,True,True,REQUIREMENT_EQUIVALENT_ALTERNATIVE
RFQ731-004922,REALISTIC_BASELINE,HIST_GRADIENT_BOOSTING,X731,CFG731_e08dfad4737be3d9,CFG731_31d0a0df66872bf7,0.9779300215323236,2,False,True,True,10,10,0,6,6,0,True,True,REQUIREMENT_EQUIVALENT_ALTERNATIVE
RFQ731-004932,REALISTIC_BASELINE,HIST_GRADIENT_BOOSTING,F731PW,CFG731_ef211cb97feaddc8,CFG731_ef211cb97feaddc8,0.9277157194221368,1,True,True,True,9,9,0,3,3,0,True,True,EXACT_SYNTHETIC_ENGINEER_CHOICE
RFQ731-004941,REALISTIC_BASELINE,HIST_GRADIENT_BOOSTING,X731,CFG731_a6d4830ed3aa2681,CFG731_3e782f59368b40db,0.902680179909106,6,False,True,True,9,9,0,4,4,0,True,True,REQUIREMENT_EQUIVALENT_ALTERNATIVE
RFQ731-004967,REALISTIC_BASELINE,HIST_GRADIENT_BOOSTING,F731WD_DUALCHANNEL,CFG731_af8fc23bebdac123,CFG731_af8fc23bebdac123,0.8305111793736351,1,True,True,True,7,7,0,6,6,0,True,True,EXACT_SYNTHETIC_ENGINEER_CHOICE
RFQ731-004976,REALISTIC_BASELINE,HIST_GRADIENT_BOOSTING,X731,CFG731_96c2ea74f0083869,CFG731_96c2ea74f0083869,0.5361884205596411,1,True,True,True,12,12,0,4,4,0,True,True,EXACT_SYNTHETIC_ENGINEER_CHOICE
RFQ731-004985,REALISTIC_BASELINE,HIST_GRADIENT_BOOSTING,X731,CFG731_0836695982aaa38c,CFG731_0836695982aaa38c,0.809014732955415,1,True,True,True,8,8,0,8,8,0,True,True,EXACT_SYNTHETIC_ENGINEER_CHOICE
RFQ731-004988,REALISTIC_BASELINE,HIST_GRADIENT_BOOSTING,X731,CFG731_8d07e19298d09d34,CFG731_8d07e19298d09d34,0.9117141533571768,1,True,True,True,8,8,0,8,8,0,True,True,EXACT_SYNTHETIC_ENGINEER_CHOICE
RFQ731-004993,REALISTIC_BASELINE,HIST_GRADIENT_BOOSTING,X731,CFG731_0db950a4979d2c52,CFG731_243419c6708378b3,0.8559960428502343,6,False,True,True,10,10,0,5,5,0,True,True,REQUIREMENT_EQUIVALENT_ALTERNATIVE
RFQ731-000011,REALISTIC_BASELINE,LOGISTIC_REGRESSION,G731ST-HT,CFG731_8b18ac1c34209d63,CFG731_cd71ec2726e971ef,0.8101567830912381,4,False,True,True,13,13,0,1,1,0,True,True,REQUIREMENT_EQUIVALENT_ALTERNATIVE
RFQ731-000014,REALISTIC_BASELINE,LOGISTIC_REGRESSION,X731,CFG731_5dd42015f6f61801,CFG731_5c624ef6fa2b6510,0.886168812906462,4,False,True,True,9,9,0,6,6,0,True,True,REQUIREMENT_EQUIVALENT_ALTERNATIVE
RFQ731-000020,REALISTIC_BASELINE,LOGISTIC_REGRESSION,X731,CFG731_8d2d91c46ccfb471,CFG731_48772fd385d8dcd5,0.921848465331129,2,False,True,True,10,10,0,5,5,0,True,True,REQUIREMENT_EQUIVALENT_ALTERNATIVE
RFQ731-000033,REALISTIC_BASELINE,LOGISTIC_REGRESSION,G731CA,CFG731_faff6da73df00950,CFG731_faff6da73df00950,0.8491188265932851,1,True,True,True,10,10,0,4,4,0,True,True,EXACT_SYNTHETIC_ENGINEER_CHOICE
RFQ731-000041,REALISTIC_BASELINE,LOGISTIC_REGRESSION,G731ST-HT,CFG731_a56f1437a0b4ca31,CFG731_d71a39e1fcf17083,0.8836162806140079,6,False,True,True,12,12,0,2,2,0,True,True,REQUIREMENT_EQUIVALENT_ALTERNATIVE
RFQ731-000042,REALISTIC_BASELINE,LOGISTIC_REGRESSION,X731,CFG731_91e51485b56960b2,CFG731_8e5ce09a779d2284,0.8550263241067052,6,False,True,True,8,8,0,6,6,0,True,True,REQUIREMENT_EQUIVALENT_ALTERNATIVE
RFQ731-000053,REALISTIC_BASELINE,LOGISTIC_REGRESSION,X731,CFG731_0836695982aaa38c,CFG731_1cbb464ec15ba84f,0.9949686037896968,2,False,True,True,11,11,0,4,4,0,True,True,REQUIREMENT_EQUIVALENT_ALTERNATIVE
RFQ731-000058,REALISTIC_BASELINE,LOGISTIC_REGRESSION,F731WD_SINGLECHANNEL,CFG731_400b0d973c930668,CFG731_400b0d973c930668,0.8474786676360898,2,True,True,True,10,10,0,1,1,0,True,True,EXACT_SYNTHETIC_ENGINEER_CHOICE
RFQ731-000065,REALISTIC_BASELINE,LOGISTIC_REGRESSION,X731,CFG731_91e51485b56960b2,CFG731_f57ccd8e79618aa1,0.8545767706375483,10,False,True,True,12,12,0,2,2,0,True,True,REQUIREMENT_EQUIVALENT_ALTERNATIVE
RFQ731-000067,REALISTIC_BASELINE,LOGISTIC_REGRESSION,X731,CFG731_31c4aded40f9387f,CFG731_31c4aded40f9387f,0.9974357726808052,1,True,True,True,13,13,0,3,3,0,True,True,EXACT_SYNTHETIC_ENGINEER_CHOICE
RFQ731-000071,REALISTIC_BASELINE,LOGISTIC_REGRESSION,G731CA,CFG731_19ec976991ce75a9,CFG731_19f7d73d8e42e7bd,0.9396900061521912,2,False,True,True,10,10,0,2,2,0,True,True,REQUIREMENT_EQUIVALENT_ALTERNATIVE
RFQ731-000099,REALISTIC_BASELINE,LOGISTIC_REGRESSION,X731,CFG731_5dd42015f6f61801,CFG731_917fc613cc9bf56a,0.8155362003149689,7,False,True,True,8,8,0,6,6,0,True,True,REQUIREMENT_EQUIVALENT_ALTERNATIVE
RFQ731-000101,REALISTIC_BASELINE,LOGISTIC_REGRESSION,F731WD_DUALCHANNEL,CFG731_a4610f5f38e7d946,CFG731_a4610f5f38e7d946,0.8940400947003054,1,True,True,True,10,10,0,3,3,0,True,True,EXACT_SYNTHETIC_ENGINEER_CHOICE
RFQ731-000107,REALISTIC_BASELINE,LOGISTIC_REGRESSION,X731,CFG731_8c50542218db5cb0,CFG731_b3506a753aafcfa3,0.8074233965179946,6,False,True,True,8,8,0,5,5,0,True,True,REQUIREMENT_EQUIVALENT_ALTERNATIVE
RFQ731-000109,REALISTIC_BASELINE,LOGISTIC_REGRESSION,X731,CFG731_8d78781f8753b72a,CFG731_8d78781f8753b72a,0.9176545198482536,1,True,True,True,10,10,0,4,4,0,True,True,EXACT_SYNTHETIC_ENGINEER_CHOICE
RFQ731-000111,REALISTIC_BASELINE,LOGISTIC_REGRESSION,X731,CFG731_bbcb665ced67f8c3,CFG731_2e5bd0d53757f625,0.9320763955190962,4,False,True,True,13,13,0,1,1,0,True,True,REQUIREMENT_EQUIVALENT_ALTERNATIVE
RFQ731-000113,REALISTIC_BASELINE,LOGISTIC_REGRESSION,F731WD_SINGLECHANNEL,CFG731_4ca309199387f8d5,CFG731_4ca309199387f8d5,0.8873137664056482,1,True,True,True,9,9,0,4,4,0,True,True,EXACT_SYNTHETIC_ENGINEER_CHOICE
RFQ731-000119,REALISTIC_BASELINE,LOGISTIC_REGRESSION,G731ST-HT,CFG731_bbffb73f3dff6787,CFG731_bbffb73f3dff6787,0.9311464299611072,1,True,True,True,12,12,0,4,4,0,True,True,EXACT_SYNTHETIC_ENGINEER_CHOICE
RFQ731-000126,REALISTIC_BASELINE,LOGISTIC_REGRESSION,F731PW,CFG731_92efd7a3c43da152,CFG731_92efd7a3c43da152,0.8862230987609326,1,True,True,True,9,9,0,3,3,0,True,True,EXACT_SYNTHETIC_ENGINEER_CHOICE
RFQ731-000129,REALISTIC_BASELINE,LOGISTIC_REGRESSION,F731TE,CFG731_07fb816f7dc25bc8,CFG731_07fb816f7dc25bc8,0.8538061981417047,1,True,True,True,8,8,0,5,5,0,True,True,EXACT_SYNTHETIC_ENGINEER_CHOICE
RFQ731-000134,REALISTIC_BASELINE,LOGISTIC_REGRESSION,X731,CFG731_c887ba58c35036a9,CFG731_5de6ca53a86b09c9,0.9093337088952896,5,False,True,True,10,10,0,4,4,0,True,True,REQUIREMENT_EQUIVALENT_ALTERNATIVE
RFQ731-000137,REALISTIC_BASELINE,LOGISTIC_REGRESSION,X731,CFG731_da02526d254e2e35,CFG731_efc9d6b915117e15,0.910932036493542,2,False,True,True,10,10,0,5,5,0,True,True,REQUIREMENT_EQUIVALENT_ALTERNATIVE
RFQ731-000142,REALISTIC_BASELINE,LOGISTIC_REGRESSION,X731,CFG731_36c553adc9f5ebf3,CFG731_e3b7a52ea0694eb1,0.920094520022552,4,False,True,True,9,9,0,5,5,0,True,True,REQUIREMENT_EQUIVALENT_ALTERNATIVE
RFQ731-000147,REALISTIC_BASELINE,LOGISTIC_REGRESSION,X731,CFG731_91e51485b56960b2,CFG731_b83ac25dbd4e47ee,0.9120212038685596,4,False,True,True,11,11,0,4,4,0,True,True,REQUIREMENT_EQUIVALENT_ALTERNATIVE
RFQ731-000149,REALISTIC_BASELINE,LOGISTIC_REGRESSION,X731,CFG731_8f470181ad32eeae,CFG731_88a813121973f952,0.9638483864680272,2,False,True,True,12,12,0,4,4,0,True,True,REQUIREMENT_EQUIVALENT_ALTERNATIVE
RFQ731-000150,REALISTIC_BASELINE,LOGISTIC_REGRESSION,X731,CFG731_c39096767a7ae083,CFG731_ef02695e374fc418,0.8401485755874267,5,False,True,True,12,12,0,2,2,0,True,True,REQUIREMENT_EQUIVALENT_ALTERNATIVE
RFQ731-000165,REALISTIC_BASELINE,LOGISTIC_REGRESSION,G731ST-HT,CFG731_a56f1437a0b4ca31,CFG731_00e033bb831be6d5,0.884359185468273,4,False,True,True,4,4,0,10,10,0,True,True,REQUIREMENT_EQUIVALENT_ALTERNATIVE
RFQ731-000169,REALISTIC_BASELINE,LOGISTIC_REGRESSION,G731ST-HT,CFG731_076cad91966d4c34,CFG731_b3ed2928d6d65710,0.8694851435967789,4,False,True,True,12,12,0,2,2,0,True,True,REQUIREMENT_EQUIVALENT_ALTERNATIVE
RFQ731-000181,REALISTIC_BASELINE,LOGISTIC_REGRESSION,X731,CFG731_9755a9db60d7534d,CFG731_5be5a82ac0b29989,0.911634599401964,2,False,True,True,11,11,0,2,2,0,True,True,REQUIREMENT_EQUIVALENT_ALTERNATIVE
RFQ731-000182,REALISTIC_BASELINE,LOGISTIC_REGRESSION,X731,CFG731_3b2a32abbf148ca1,CFG731_7c35d25e0c12df82,0.874314935207926,4,False,True,True,10,10,0,5,5,0,True,True,REQUIREMENT_EQUIVALENT_ALTERNATIVE
RFQ731-000186,REALISTIC_BASELINE,LOGISTIC_REGRESSION,X731,CFG731_2be17a56b0589fd1,CFG731_0ef26d136a7182e8,0.7893188652373668,7,False,True,True,9,9,0,4,4,0,True,True,REQUIREMENT_EQUIVALENT_ALTERNATIVE
RFQ731-000198,REALISTIC_BASELINE,LOGISTIC_REGRESSION,X731,CFG731_8c50542218db5cb0,CFG731_8c50542218db5cb0,0.9579979490471592,1,True,True,True,15,15,0,1,1,0,True,True,EXACT_SYNTHETIC_ENGINEER_CHOICE
RFQ731-000212,REALISTIC_BASELINE,LOGISTIC_REGRESSION,X731,CFG731_608c0251ef380592,CFG731_09db81b4dee54f57,0.8359097526673334,6,False,True,True,9,9,0,4,4,0,True,True,REQUIREMENT_EQUIVALENT_ALTERNATIVE
RFQ731-000214,REALISTIC_BASELINE,LOGISTIC_REGRESSION,G731CA,CFG731_b97ce0f180acf155,CFG731_b97ce0f180acf155,0.8219566323579204,1,True,True,True,10,10,0,4,4,0,True,True,EXACT_SYNTHETIC_ENGINEER_CHOICE
RFQ731-000216,REALISTIC_BASELINE,LOGISTIC_REGRESSION,X731,CFG731_36c553adc9f5ebf3,CFG731_da5f98932a1c6afd,0.9200279208875272,3,False,True,True,10,10,0,4,4,0,True,True,REQUIREMENT_EQUIVALENT_ALTERNATIVE
RFQ731-000218,REALISTIC_BASELINE,LOGISTIC_REGRESSION,X731,CFG731_fd3397424975992e,CFG731_ef7dc9987c0ff289,0.7732148897062605,3,False,True,True,9,9,0,5,5,0,True,True,REQUIREMENT_EQUIVALENT_ALTERNATIVE
RFQ731-000223,REALISTIC_BASELINE,LOGISTIC_REGRESSION,G731ST-HT,CFG731_fcc72e9951376cf3,CFG731_fcc72e9951376cf3,0.9657398770930926,1,True,True,True,10,10,0,6,6,0,True,True,EXACT_SYNTHETIC_ENGINEER_CHOICE
RFQ731-000224,REALISTIC_BASELINE,LOGISTIC_REGRESSION,X731,CFG731_f87794e7a98d0b11,CFG731_192157d53112de14,0.7947608710422702,6,False,True,True,10,10,0,4,4,0,True,True,REQUIREMENT_EQUIVALENT_ALTERNATIVE
RFQ731-000232,REALISTIC_BASELINE,LOGISTIC_REGRESSION,G731ST-HT,CFG731_329b582435fea539,CFG731_b5710e5f11e2cbc2,0.8931413329936482,4,False,True,True,10,10,0,4,4,0,True,True,REQUIREMENT_EQUIVALENT_ALTERNATIVE
RFQ731-000241,REALISTIC_BASELINE,LOGISTIC_REGRESSION,X731,CFG731_abcee67081353f16,CFG731_c821f5044ae6d2ab,0.8981067054975086,4,False,True,True,11,11,0,3,3,0,True,True,REQUIREMENT_EQUIVALENT_ALTERNATIVE
RFQ731-000243,REALISTIC_BASELINE,LOGISTIC_REGRESSION,X731,CFG731_608c0251ef380592,CFG731_608c0251ef380592,0.965293297186059,1,True,True,True,12,12,0,4,4,0,True,True,EXACT_SYNTHETIC_ENGINEER_CHOICE
RFQ731-000249,REALISTIC_BASELINE,LOGISTIC_REGRESSION,X731,CFG731_31aa13473958d7d3,CFG731_edd62f5541be2bb0,0.883321091819307,4,False,True,True,9,9,0,5,5,0,True,True,REQUIREMENT_EQUIVALENT_ALTERNATIVE
RFQ731-000257,REALISTIC_BASELINE,LOGISTIC_REGRESSION,X731,CFG731_3b2a32abbf148ca1,CFG731_f3a077220d123b51,0.7980035625362035,7,False,True,True,9,9,0,5,5,0,True,True,REQUIREMENT_EQUIVALENT_ALTERNATIVE
RFQ731-000260,REALISTIC_BASELINE,LOGISTIC_REGRESSION,X731,CFG731_8c50542218db5cb0,CFG731_de5e29fe1f740f3e,0.9284513175734116,3,False,True,True,12,12,0,3,3,0,True,True,REQUIREMENT_EQUIVALENT_ALTERNATIVE
RFQ731-000267,REALISTIC_BASELINE,LOGISTIC_REGRESSION,X731,CFG731_8d07e19298d09d34,CFG731_a38141e3f47b5259,0.9114203770001844,4,False,True,True,10,10,0,4,4,0,True,True,REQUIREMENT_EQUIVALENT_ALTERNATIVE
RFQ731-000270,REALISTIC_BASELINE,LOGISTIC_REGRESSION,F731WD_DUALCHANNEL,CFG731_a4610f5f38e7d946,CFG731_a4610f5f38e7d946,0.8940400947003054,1,True,True,True,10,10,0,3,3,0,True,True,EXACT_SYNTHETIC_ENGINEER_CHOICE
RFQ731-000273,REALISTIC_BASELINE,LOGISTIC_REGRESSION,X731,CFG731_32a4bb12438a37ab,CFG731_70576b93aef3bc09,0.8463467570992472,5,False,True,True,11,11,0,3,3,0,True,True,REQUIREMENT_EQUIVALENT_ALTERNATIVE
RFQ731-000275,REALISTIC_BASELINE,LOGISTIC_REGRESSION,F731WD_DUALCHANNEL,CFG731_a4610f5f38e7d946,CFG731_a4610f5f38e7d946,0.8942115350317337,1,True,True,True,8,8,0,5,5,0,True,True,EXACT_SYNTHETIC_ENGINEER_CHOICE
RFQ731-000279,REALISTIC_BASELINE,LOGISTIC_REGRESSION,X731,CFG731_2be17a56b0589fd1,CFG731_353333bad447dbef,0.9210022681072272,2,False,True,True,7,7,0,8,8,0,True,True,REQUIREMENT_EQUIVALENT_ALTERNATIVE
RFQ731-000281,REALISTIC_BASELINE,LOGISTIC_REGRESSION,F731TE,CFG731_54559f782190a122,CFG731_54559f782190a122,0.8993073119738881,1,True,True,True,9,9,0,4,4,0,True,True,EXACT_SYNTHETIC_ENGINEER_CHOICE
RFQ731-000286,REALISTIC_BASELINE,LOGISTIC_REGRESSION,G731ST-HT,CFG731_bbffb73f3dff6787,CFG731_bbffb73f3dff6787,0.9312044621924124,1,True,True,True,11,11,0,5,5,0,True,True,EXACT_SYNTHETIC_ENGINEER_CHOICE
RFQ731-000293,REALISTIC_BASELINE,LOGISTIC_REGRESSION,X731,CFG731_04bb9195f752ca8c,CFG731_04bb9195f752ca8c,0.988683237050779,1,True,True,True,11,11,0,3,3,0,True,True,EXACT_SYNTHETIC_ENGINEER_CHOICE
RFQ731-000295,REALISTIC_BASELINE,LOGISTIC_REGRESSION,X731,CFG731_36c553adc9f5ebf3,CFG731_da5f98932a1c6afd,0.9200279208875272,3,False,True,True,10,10,0,4,4,0,True,True,REQUIREMENT_EQUIVALENT_ALTERNATIVE
RFQ731-000305,REALISTIC_BASELINE,LOGISTIC_REGRESSION,X731,CFG731_0db950a4979d2c52,CFG731_f030e97d69c5c359,0.8313967540064371,5,False,True,True,8,8,0,6,6,0,True,True,REQUIREMENT_EQUIVALENT_ALTERNATIVE
RFQ731-000313,REALISTIC_BASELINE,LOGISTIC_REGRESSION,G731ST-HT,CFG731_a56f1437a0b4ca31,CFG731_646d8903da63e1f0,0.9305222622100736,2,False,True,True,11,11,0,4,4,0,True,True,REQUIREMENT_EQUIVALENT_ALTERNATIVE
RFQ731-000327,REALISTIC_BASELINE,LOGISTIC_REGRESSION,X731,CFG731_c887ba58c35036a9,CFG731_576db798689c655c,0.7636912342947088,12,False,True,True,9,9,0,3,3,0,True,True,REQUIREMENT_EQUIVALENT_ALTERNATIVE
RFQ731-000329,REALISTIC_BASELINE,LOGISTIC_REGRESSION,X731,CFG731_62d0f0f6bab9bdcb,CFG731_6be2d8f04f4b5682,0.8175514839682616,8,False,True,True,9,9,0,4,4,0,True,True,REQUIREMENT_EQUIVALENT_ALTERNATIVE
RFQ731-000334,REALISTIC_BASELINE,LOGISTIC_REGRESSION,X731,CFG731_cf543b1c3927ab71,CFG731_624f3002b3cf1e19,0.8922032553097184,4,False,True,True,8,8,0,6,6,0,True,True,REQUIREMENT_EQUIVALENT_ALTERNATIVE
RFQ731-000343,REALISTIC_BASELINE,LOGISTIC_REGRESSION,X731,CFG731_c39096767a7ae083,CFG731_7187559e0dc892c4,0.8405130666233301,5,False,True,True,9,9,0,5,5,0,True,True,REQUIREMENT_EQUIVALENT_ALTERNATIVE
RFQ731-000349,REALISTIC_BASELINE,LOGISTIC_REGRESSION,G731CA,CFG731_edf13ed38a4b54de,CFG731_edf13ed38a4b54de,0.948818856374657,1,True,True,True,10,10,0,4,4,0,True,True,EXACT_SYNTHETIC_ENGINEER_CHOICE
RFQ731-000365,REALISTIC_BASELINE,LOGISTIC_REGRESSION,X731,CFG731_91e51485b56960b2,CFG731_b83ac25dbd4e47ee,0.9120938337428152,4,False,True,True,10,10,0,5,5,0,True,True,REQUIREMENT_EQUIVALENT_ALTERNATIVE
RFQ731-000369,REALISTIC_BASELINE,LOGISTIC_REGRESSION,F731WD_DUALCHANNEL,CFG731_819cb4e76943eca6,CFG731_c37386a371e13fa8,0.9142091890976768,2,False,True,True,10,10,0,2,2,0,True,True,REQUIREMENT_EQUIVALENT_ALTERNATIVE
RFQ731-000370,REALISTIC_BASELINE,LOGISTIC_REGRESSION,G731ST-LT,CFG731_d124ccffa669c3a2,CFG731_6e088ee30195b6c4,0.8775411956215415,4,False,True,True,11,11,0,3,3,0,True,True,REQUIREMENT_EQUIVALENT_ALTERNATIVE
